ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,cana,,1349,52254,0,38735,2.7,,LN,1,,,
1975,cana,,1400,61000,0,43571,15.6,12.5,N,0,,,
1976,cana,,1400,44800,0,32000,-15.1,-26.6,LN,0,,,
1977,cana,,1400,38261,0,27329,-27.6,-14.6,EN,0,,,
1978,cana,,1400,46480,0,33200,-12.3,21.5,EN,0,,,
1979,cana,,1518,62244,0,41004,8,23.5,N,0,,,
1980,cana,,1325,52863,0,39897,4.6,-2.7,EN,0,,,
1981,cana,,1350,54000,0,40000,4.2,0.3,N,0,525,11,2
1982,cana,,1350,54000,0,40000,3.5,0,N,0,195,28,10
1983,cana,,1350,54000,0,40000,2.6,0,EN,1,520,22,10
1984,cana,,1400,44092,0,31494,-20,-21.3,LN,0,351,13,25
1985,cana,,1420,56800,0,40000,1.6,27,LN,0,381,26,19
1986,cana,,1420,56800,0,40000,1.9,0,N,0,778,15,3
1987,cana,,1470,58800,0,40000,1.3,0,EN,1,551,7,3
1988,cana,1470,1470,58800,1e-04,40000,-0.6,0,EN,0,392,15,17
1989,cana,1470,1470,58800,0.002,40000,-3.1,0,LN,1,625,16,6
1990,cana,1470,1470,58800,0.0295,40000,-5.6,0,N,0,605,12,0
1991,cana,1170,1170,53624,0.2848,45832,4.5,14.6,EN,0,490,6,8
1992,cana,1178,1178,53010,0.9964,45000,-1.6,-1.8,EN,1,488,26,5
1993,cana,1178,1178,53010,32.3415,45000,-4.4,0,EN,0,208,27,6
1994,cana,1035,1035,51750,2588,50000,3.5,11.1,N,0,299,18,19
1995,cana,1035,1035,51750,3105,50000,1.7,0,EN,0,151,18,34
1996,cana,90,90,4500,360,50000,3,0,LN,0,325,24,24
1997,cana,90,90,4500,360,50000,5.5,0,N,0,780,18,2
1998,cana,90,90,4500,405,50000,6.9,0,EN,1,200,24,76
1999,cana,170,170,3570,82,21000,-54.6,-58,LN,1,203,21,29
2000,cana,100,100,4000,96,40000,-12.3,90.5,LN,1,696,11,2
2001,cana,70,70,2800,73,40000,-12.5,0,LN,0,418,15,2
2002,cana,170,170,5100,148,30000,-37.2,-25,N,0,491,19,0
2003,cana,170,170,5100,173,30000,-41.1,0,EN,1,212,23,27
2004,cana,150,150,3750,120,25000,-53.2,-16.7,N,0,516,23,2
2005,cana,180,180,10800,367,60000,5.2,140,EN,0,367,17,9
2006,cana,180,180,10800,367,60000,-0.4,0,LN,0,172,32,22
2007,cana,200,200,12000,408,60000,-0.8,0,EN,0,509,22,16
2008,cana,280,200,12000,480,60000,0.2,0,LN,1,273,21,23
2009,cana,123,123,7380,443,60000,3.5,0,LN,0,382,30,24
2010,cana,150,150,9000,360,60000,9.7,0,EN,1,282,17,47
2011,cana,312,312,7800,296,25000,-50.3,-58.3,LN,1,296,16,31
2012,cana,320,320,12800,512,40000,-10.7,60,LN,0,494,14,14
2013,cana,300,300,12000,840,40000,5.1,0,LN,0,202,40,45
2014,cana,350,350,13300,998,38000,25.8,-5,N,0,356,14,7
2015,cana,15,15,150,28,10000,-52.7,-73.7,EN,0,304,13,10
2016,cana,10,10,100,8,10000,-8,0,EN,1,241,39,57
