ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,230,230,345,2.2582,1500,-0.6,,1478,N,0,0.3,814,7,0
1994,arroz,230,230,345,48,1500,-4.9,0,1548,N,0,0.3,849,8,0
1995,arroz,250,250,500,90,2000,20.5,33.3,1625,EN,0,1.4,1099,8,0
1996,arroz,279,279,332,53,1190,-32.2,-40.5,1715,LN,0,-0.9,986,7,0
1997,arroz,230,230,460,97,2000,7.6,68.1,1819,N,0,-0.3,1019,16,0
1998,arroz,230,230,460,133,2000,1.3,0,1936,EN,1,2.3,1517,6,0
1999,arroz,260,260,475,147,1827,-13.9,-8.7,2056,LN,1,-1.6,896,10,0
2000,arroz,290,290,720,180,2483,9.1,35.9,2167,LN,1,-1.6,893,7,0
2001,arroz,290,290,720,202,2483,3.3,0,2252,LN,0,-0.7,1153,4,0
2002,arroz,280,280,640,173,2286,-6.6,-7.9,2304,N,0,-0.3,874,8,1
2003,arroz,180,180,480,211,2667,9.5,16.7,2322,EN,0,1.2,897,9,0
2004,arroz,170,170,400,256,2353,-1.8,-11.8,2321,N,0,0.3,693,8,0
2005,arroz,110,110,232,107,2109,-10,-10.4,2324,EN,0,0.7,842,12,0
2006,arroz,110,110,268,79,2436,7.8,15.5,2357,LN,0,-0.8,740,7,0
2007,arroz,110,110,268,113,2436,9.2,0,2445,EN,0,0.9,828,14,0
2008,arroz,110,110,215,99,1955,-16.1,-19.8,2609,LN,1,-1.5,896,9,0
2009,arroz,100,100,246,101,2460,-2.4,25.9,2864,LN,0,-0.8,987,7,0
2010,arroz,70,70,275,154,3929,39.4,59.7,3217,EN,1,1.6,1121,8,4
2011,arroz,70,70,245,74,3500,4.1,-10.9,3662,LN,1,-1.6,1234,9,0
2012,arroz,85,85,320,149,3765,-1.9,7.6,4174,LN,0,-1,872,8,0
2013,arroz,60,60,270,162,4500,4.8,19.5,4717,N,0,-0.4,819,8,1
2014,arroz,50,50,400,238,8000,70.4,77.8,5251,N,0,-0.3,887,11,3
2015,arroz,50,50,350,231,7000,37.6,-12.5,5751,EN,0,0.6,1051,10,0
2016,arroz,50,50,250,218,5000,-8.6,-28.6,6219,EN,1,2.4,1629,3,0
