ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,3,5,0,1667,-21.1,,1479,LN,0,-0.9,,,
1975,arroz,,5,10,0,2000,7.1,20,1290,N,0,-0.3,,,
1976,arroz,,2,4,0,2000,21.4,0,1126,N,0,-0.3,,,
1977,arroz,,2,4,0,2000,37.9,0,985,EN,0,0.5,,,
1979,arroz,,3,2,0,667,-40.7,,764,N,0,0.2,,,
1981,arroz,,18,1,0,56,-93.7,,610,N,0,-0.3,364,51,2
1984,arroz,,30,21,0,700,-5.5,,472,N,0,-0.3,195,99,6
1985,arroz,,35,42,0,1200,67.1,71.4,445,LN,0,-0.6,747,45,6
1986,arroz,,35,42,0,1200,78.8,0,427,N,0,-0.2,619,68,1
1987,arroz,,35,2,0,57,-91,-95.2,416,EN,0,1.3,416,54,0
1988,arroz,35,35,25,0,714,22.2,200,411,N,0,-0.2,229,71,3
1989,arroz,35,35,14,0,400,-25.7,-44,413,LN,0,-1.1,165,65,1
1990,arroz,35,35,2,0,57,-89.5,-85.7,420,N,0,0.3,167,68,0
1991,arroz,35,35,42,0.0021,1200,109.3,200,432,N,0,0.4,286,95,1
1992,arroz,35,35,2,9e-04,57,-90.6,-95.2,450,EN,1,2,353,48,0
1994,arroz,35,35,42,8,1200,52.7,,497,N,0,0.4,409,73,3
1995,arroz,35,35,42,10,1200,39,0,525,EN,0,0.7,386,81,0
1996,arroz,10,10,7,2,700,-22.8,-41.7,556,LN,0,-0.6,359,52,5
1997,arroz,6,6,4,1,667,-29.2,-4.8,588,N,0,0.2,310,30,1
1998,arroz,6,0,0,0,,,,,EN,0,1.3,209,43,49
2000,arroz,3,3,3,1,1000,5.3,,679,LN,0,-1.1,499,21,1
2001,arroz,6,0,0,0,,,,,LN,0,-0.5,325,31,0
2002,arroz,6,6,7,5,1167,25,,724,N,0,0,520,43,10
2003,arroz,6,6,4,3,667,-27.7,-42.9,737,N,0,0.2,415,47,19
2004,arroz,6,6,6,5,1000,9.6,50,744,N,0,0.1,689,51,15
2005,arroz,6,6,6,5,1000,8.6,0,743,N,0,0.3,380,89,22
2006,arroz,6,6,6,6,1000,8,0,736,LN,0,-0.6,434,68,8
2007,arroz,6,6,1,1,167,-81.9,-83.3,723,N,0,-0.2,410,21,40
2008,arroz,6,6,6,5,1000,11,200,705,LN,0,-1.3,633,54,20
2009,arroz,6,6,6,5,1000,15.5,0,683,LN,0,-0.7,364,71,17
2010,arroz,2,,,0,,,,,EN,0,0.6,367,26,22
2011,arroz,3,3,3,4,1000,30.6,,631,LN,0,-0.9,686,42,14
2016,arroz,8,8,2,3,250,-24.7,,493,EN,0,1.3,388,49,42
1974,cana,,40,1200,0,30000,49.5,,24042,LN,1,-1.5,,,
1975,cana,,40,800,0,20000,-0.3,-33.3,23345,N,0,-0.1,,,
1976,cana,,30,600,0,20000,-0.3,0,22673,LN,0,-1,,,
1977,cana,,27,540,0,20000,-0.3,0,22033,EN,0,1,,,
1978,cana,,49,1000,0,20408,1.8,2,21424,EN,0,0.9,,,
1979,cana,,50,1000,0,20000,-0.2,-2,20839,N,0,0.2,,,
1980,cana,,50,1000,0,20000,-0.2,0,20265,EN,0,0.6,,,
1981,cana,,50,1000,0,20000,-0.2,0,19684,N,0,0,364,51,2
1982,cana,,30,600,0,20000,-0.1,0,19080,N,0,0.1,126,38,0
1983,cana,,30,600,0,20000,-0.1,0,18439,EN,1,2.5,362,29,1
1984,cana,,30,600,0,20000,0,0,17755,LN,0,-0.5,195,99,6
1985,cana,,30,600,0,20000,0,0,17034,LN,0,-0.8,747,45,6
1986,cana,,30,600,0,20000,0,0,16286,N,0,-0.3,619,68,1
1987,cana,,30,600,0,20000,-0.2,0,15532,EN,1,1.6,416,54,0
1988,cana,30,30,600,0,20000,-0.2,0,14794,EN,0,0.7,229,71,3
1989,cana,30,30,600,0,20000,0,0,14097,LN,1,-1.7,165,65,1
1990,cana,30,30,120,0,4000,-79.9,-80,13465,N,0,0.2,167,68,0
1991,cana,30,30,600,0.0022,20000,0.7,200,12919,EN,0,0.6,286,95,1
1992,cana,30,30,600,0.0175,20000,1.7,0,12479,EN,1,2.3,353,48,0
1993,cana,30,30,120,0.3342,4000,-79.4,-80,12163,EN,0,0.5,50,71,0
1994,cana,30,30,600,24,20000,3.2,200,11991,N,0,0.3,409,73,3
1995,cana,25,25,500,23,20000,4.8,0,11980,EN,0,1.3,386,81,0
1996,cana,48,48,462,21,9625,-49.2,-51.9,12150,LN,0,-0.9,359,52,5
1997,cana,33,33,317,19,9606,-51.2,-0.2,12520,N,0,-0.2,310,30,1
1998,cana,20,10,20,1,2000,-90.4,-79.2,13104,EN,1,2.2,209,43,49
2000,cana,10,10,200,12,20000,-14,,14957,LN,1,-1.7,499,21,1
2001,cana,10,10,100,7,10000,-59.2,-50,16226,LN,0,-0.6,325,31,0
2002,cana,4,4,120,14,30000,15,200,17706,N,0,-0.1,520,43,10
2003,cana,4,4,119,14,29750,9.2,-0.8,19360,EN,0,0.9,415,47,19
2004,cana,4,4,120,7,30000,6.9,0.8,21127,N,0,0.3,689,51,15
