ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,4000,4800,0,1200,119.4,,1354,LN,0,-0.9,,,
1975,arroz,,10320,17500,0,1696,94.5,41.3,1172,N,0,-0.3,,,
1976,arroz,,10000,7200,0,720,-39.7,-57.5,1029,N,0,-0.3,,,
1977,arroz,,9000,12600,0,1400,-7.8,94.4,932,EN,0,0.5,,,
1978,arroz,,7875,8997,0,1142,-38.3,-18.4,886,N,0,0.1,,,
1979,arroz,,5936,4927,0,830,-62,-27.3,897,N,0,0.2,,,
1980,arroz,,4150,2092,0,504,-79.9,-39.3,971,N,0,0.3,,,
1981,arroz,,1875,3237,0,1726,-38.8,200,1122,N,0,-0.3,611,42,66
1982,arroz,,7000,4900,0,700,-77.7,-59.5,1364,N,0,0.4,446,79,75
1983,arroz,,602,437,0,726,-78.9,3.7,1716,EN,1,1.7,321,103,101
1984,arroz,,10329,38641,0,3741,-0.3,200,2188,N,0,-0.3,410,83,120
1985,arroz,,6840,31985,0,4676,14.5,25,2764,LN,0,-0.6,1103,55,80
1986,arroz,,5468,26092,0,4772,9.4,2,3400,N,0,-0.2,546,38,29
1987,arroz,,5560,26130,1e-04,4700,3.5,-1.5,4019,EN,0,1.3,819,30,72
1988,arroz,6840,6840,31008,7e-04,4533,-2.5,-3.5,4534,N,0,-0.2,526,93,104
1989,arroz,6840,6840,30806,0.0157,4504,-4.5,-0.7,4883,LN,0,-1.1,463,50,53
1990,arroz,8340,7650,37665,0.2677,4924,3.1,9.3,5046,N,0,0.3,827,28,48
1991,arroz,9400,9320,45320,1.704,4863,2,-1.2,5052,N,0,0.4,497,47,72
1992,arroz,9200,9133,45050,22.7953,4933,4.9,1.4,4955,EN,1,2,468,89,64
1993,arroz,10920,6528,29177,299.6742,4470,-4.6,-9.4,4817,EN,0,0.9,150,97,94
1994,arroz,4290,4290,20538,4266,4787,1.5,7.1,4686,N,0,0.4,443,23,86
1995,arroz,5840,5840,28288,5488,4844,1.9,1.2,4597,EN,0,0.7,481,85,76
1996,arroz,2770,2770,10360,2279,3740,-22.3,-22.8,4568,LN,0,-0.6,411,40,77
1997,arroz,2500,2500,9250,1943,3700,-24.6,-1.1,4606,N,0,0.2,495,47,84
1998,arroz,3030,3030,18011,5962,5944,18.1,60.7,4707,EN,0,1.3,727,43,78
1999,arroz,3430,3430,15770,4684,4598,-10.6,-22.7,4864,LN,0,-1.1,401,65,97
