ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
2010,cana,6500,6500,390000,21707,60000,,,,EN,1,1.5,216,44,12
2011,cana,5000,5000,3e+05,21900,60000,,0,,LN,0,-1.4,237,40,0
1974,feijao,,650,234,0,360,0.7,,152,LN,1,-1.9,,,
1975,feijao,,400,112,0,280,-10.3,-22.2,154,N,0,-0.2,,,
1976,feijao,,280,70,0,250,-7.8,-10.7,156,LN,0,-1.1,,,
1977,feijao,,600,222,0,370,57.4,48,159,EN,0,1.1,,,
1978,feijao,,700,126,0,180,-11.5,-51.4,161,EN,0,1.1,,,
1979,feijao,,450,90,0,200,13.3,11.1,164,N,0,0.2,,,
1980,feijao,,200,13,0,65,-57.8,-67.5,166,EN,0,0.7,,,
1981,feijao,,900,54,0,60,-55.7,-7.7,169,N,0,0.2,492,12,0
1982,feijao,,1500,630,0,420,245.4,200,171,N,0,0,170,35,0
1983,feijao,,250,9,0,36,-67.8,-91.4,174,EN,1,2.5,189,63,0
1984,feijao,,2000,1200,0,600,461.5,200,176,LN,0,-1,162,48,0
1985,feijao,,1200,123,0,102,-4,-82.9,179,LN,0,-1,374,64,0
1986,feijao,,1500,262,0,175,58.1,70.4,182,N,0,-0.2,362,33,0
1987,feijao,,340,10,0,29,-75.2,-83.2,185,EN,1,1.5,241,23,0
1988,feijao,1150,1150,231,0,201,52.5,200,187,EN,0,0.9,240,52,2
1989,feijao,1700,1700,204,3e-04,120,-18.9,-40.3,190,LN,1,-1.9,134,24,1
1990,feijao,1400,1400,276,0.006,197,15.1,64.3,193,N,0,0,173,27,0
1991,feijao,1800,1140,320,0.0205,281,39.6,42.4,196,EN,0,0.5,198,25,1
1992,feijao,1800,540,18,0.0127,33,-85.4,-88.1,199,EN,1,2.1,321,57,0
1993,feijao,800,60,2,0.0291,33,-87.3,0,202,N,0,0.3,34,54,0
1994,feijao,1510,1480,600,288,405,33.4,200,205,N,0,0.3,138,30,3
1995,feijao,1600,1600,705,402,441,32.1,8.7,208,EN,0,1.4,121,32,2
1996,feijao,1600,528,102,84,193,-45.4,-56.2,211,LN,0,-0.9,169,53,0
1997,feijao,1300,1300,780,429,600,60.5,200,214,N,0,-0.3,245,18,0
1998,feijao,50,50,20,11,400,4.1,-33.3,218,EN,1,2.3,67,41,43
1999,feijao,80,50,18,14,360,-3.9,-10,221,LN,1,-1.6,137,56,0
2000,feijao,600,600,324,421,540,52.7,50,224,LN,1,-1.6,362,30,0
2001,feijao,290,200,72,86,360,6.4,-33.3,228,LN,0,-0.7,276,45,0
2002,feijao,400,300,60,53,200,-38.8,-44.4,231,N,0,-0.3,344,13,0
2004,feijao,110,110,17,25,155,-47.2,,238,N,0,0.3,534,23,1
2005,feijao,110,110,33,53,300,5.9,94.1,242,EN,0,0.7,198,24,16
2006,feijao,10,10,1,2,100,-64.5,-66.7,245,LN,0,-0.8,159,49,0
2007,feijao,10,10,2,3,200,-29.7,100,249,EN,0,0.9,281,31,3
2008,feijao,210,210,126,164,600,110,200,253,LN,1,-1.5,232,28,5
2009,feijao,210,210,126,188,600,106.9,0,257,LN,0,-0.8,217,40,4
2010,feijao,100,100,30,69,300,0.3,-50,261,EN,1,1.6,216,44,12
2011,feijao,600,600,240,561,400,30.7,33.3,265,LN,1,-1.6,237,40,0
2012,feijao,400,400,140,415,350,13.3,-12.5,269,LN,0,-1,187,23,0
2013,feijao,180,180,54,150,300,-3.7,-14.3,273,N,0,-0.4,34,25,0
2014,feijao,200,200,38,92,190,-39.7,-36.7,277,N,0,-0.3,151,28,0
2015,feijao,200,200,11,30,55,-82.7,-71.1,281,EN,0,0.6,147,23,1
2016,feijao,700,,,,,,,,EN,1,2.4,203,37,7
2017,feijao,700,700,280,924,400,23.3,,289,LN,0,-1,18,118,8
2018,feijao,600,150,53,101,353,7.6,-11.7,294,LN,0,-1.3,227,30,2
2019,feijao,300,45,5,20,111,-66.7,-68.6,298,EN,0,0.7,146,57,4
2020,feijao,600,480,197,1047,410,21.4,200,303,N,0,0.2,200,73,18
2021,feijao,600,30,12,65,400,16.3,-2.5,307,LN,0,-1.4,120,25,0
2022,feijao,600,180,63,331,350,-0.3,-12.5,312,LN,0,-1.2,245,24,0
2023,feijao,600,270,95,600,352,-2,0.5,317,LN,0,-1,287,22,0
2024,feijao,600,300,108,665,360,-2.1,2.3,322,EN,1,1.5,318,29,2
1974,milho,,625,408,0,653,-13.1,,296,LN,1,-1.9,,,
1975,milho,,910,623,0,685,2.8,4.9,293,N,0,-0.2,,,
1976,milho,,600,360,0,600,1.7,-12.4,290,LN,0,-1.1,,,
1977,milho,,800,576,0,720,37.2,20,287,EN,0,1.1,,,
1978,milho,,800,576,0,720,53.5,0,284,EN,0,1.1,,,
1979,milho,,600,180,0,300,-28.8,-58.3,281,N,0,0.2,,,
1980,milho,,170,17,0,100,-73.9,-66.7,279,EN,0,0.7,,,
1981,milho,,1100,33,0,30,-91.5,-70,277,N,0,0.2,492,12,0
1982,milho,,1500,900,0,600,80.9,200,276,N,0,0,170,35,0
1983,milho,,250,6,0,24,-92.6,-96,275,EN,1,2.5,189,63,0
1984,milho,,2000,1440,0,720,120.3,200,275,LN,0,-1,162,48,0
1985,milho,,1200,216,0,180,-46.1,-75,275,LN,0,-1,374,64,0
1986,milho,,1500,630,0,420,20.2,133.3,276,N,0,-0.2,362,33,0
1987,milho,,400,12,0,30,-92,-92.9,277,EN,1,1.5,241,23,0
1988,milho,1200,1200,864,0,720,81.3,200,279,EN,0,0.9,240,52,2
1989,milho,1700,1700,1020,3e-04,600,46.2,-16.7,281,LN,1,-1.9,134,24,1
1990,milho,1400,1400,582,0.0042,416,-1.6,-30.7,284,N,0,0,173,27,0
1991,milho,1800,1440,691,0.017,480,10.1,15.4,288,EN,0,0.5,198,25,1
1992,milho,1800,540,16,0.003,30,-93.5,-93.8,292,EN,1,2.1,321,57,0
1993,milho,800,80,4,0.0364,50,-89.6,68.8,297,N,0,0.3,34,54,0
1994,milho,1800,1780,1744,140,980,97.3,200,302,N,0,0.3,138,30,3
1995,milho,2000,2000,1400,238,700,40.3,-28.6,308,EN,0,1.4,121,32,2
1996,milho,1600,520,159,37,306,-38.4,-56.3,314,LN,0,-0.9,169,53,0
