ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,750,675,0,900,-1.2,,673,LN,1,-1.9,,,
1975,arroz,,878,878,0,1000,12.8,11.1,684,N,0,-0.2,,,
1976,arroz,,1080,864,0,800,-7.5,-20,695,LN,0,-1.1,,,
1977,arroz,,1005,422,0,420,-50.4,-47.5,706,EN,0,1.1,,,
1978,arroz,,980,784,0,800,-3.7,90.5,718,EN,0,1.1,,,
1979,arroz,,800,640,0,800,-2.2,0,729,N,0,0.2,,,
1980,arroz,,780,702,0,900,11.3,12.5,741,EN,0,0.7,,,
1981,arroz,,200,60,0,300,-62.6,-66.7,753,N,0,0.2,958,13,2
1982,arroz,,500,400,0,800,0.2,166.7,765,N,0,0,1473,15,0
1983,arroz,,720,648,0,900,13.8,12.5,777,EN,1,2.5,1217,8,0
1984,arroz,,680,340,0,500,-36.6,-44.4,790,LN,0,-1,1002,9,2
1985,arroz,,920,752,0,817,2,63.5,802,LN,0,-1,1457,16,0
1986,arroz,,810,597,0,737,-10.2,-9.8,815,N,0,-0.2,1045,8,3
1987,arroz,,760,532,0,700,-17.5,-5,828,EN,1,1.5,1178,10,1
1988,arroz,980,980,856,0,873,-3.6,24.8,841,EN,0,0.9,1215,12,3
1989,arroz,1050,1050,990,2e-04,943,-2.5,7.9,855,LN,1,-1.9,1077,9,0
1990,arroz,975,715,363,0.0019,508,-50.6,-46.2,869,N,0,0,940,13,2
1991,arroz,770,770,975,0.0271,1266,14.9,149.4,883,EN,0,0.5,1213,9,0
1992,arroz,770,770,975,0.3095,1266,10,0,897,EN,1,2.1,1236,11,0
1993,arroz,770,770,975,2.8364,1266,9.2,0,911,N,0,0.3,1094,7,0
1994,arroz,770,770,915,183,1188,2.8,-6.2,926,N,0,0.3,1125,10,0
1995,arroz,870,870,1025,174,1178,3.6,-0.9,941,EN,0,1.4,1099,7,2
1996,arroz,810,810,810,154,1000,-8.8,-15.1,956,LN,0,-0.9,1153,8,0
1997,arroz,350,350,350,70,1000,-5.8,0,971,N,0,-0.3,1364,11,0
1998,arroz,810,810,810,203,1000,-3,0,987,EN,1,2.3,1150,9,3
1999,arroz,500,500,500,135,1000,-0.1,0,1002,LN,1,-1.6,1247,6,1
2000,arroz,500,500,500,138,1000,1.2,0,1019,LN,1,-1.6,1330,13,0
2001,arroz,500,500,500,165,1000,1.7,0,1035,LN,0,-0.7,852,13,3
2002,arroz,500,500,500,165,1000,1.8,0,1052,N,0,-0.3,1275,10,0
2003,arroz,500,500,500,302,1000,1.6,0,1068,EN,0,1.2,959,16,6
2004,arroz,500,500,500,350,1000,0.8,0,1086,N,0,0.3,963,10,2
2005,arroz,500,500,500,170,1000,-0.9,0,1103,EN,0,0.7,1279,7,0
2006,arroz,500,500,500,300,1000,-3.1,0,1121,LN,0,-0.8,942,9,5
2007,arroz,500,500,500,250,1000,-5.6,0,1139,EN,0,0.9,1254,17,0
