ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,250,250,450,1.5382,1800,17.4,,N,0,921,6,0
1994,arroz,150,150,225,37,1500,-8.4,-16.7,N,0,1146,12,0
1995,arroz,200,200,300,40,1500,-13.5,0,EN,0,1247,9,0
1996,arroz,150,150,270,43,1800,-1.2,20,LN,0,1332,8,0
1997,arroz,150,150,300,50,2000,5.2,11.1,N,0,1669,7,0
1998,arroz,180,180,360,96,2000,1.5,0,EN,1,1856,6,0
1999,arroz,180,180,360,93,2000,-1.7,0,LN,1,1269,10,0
2000,arroz,150,150,300,68,2000,-4.2,0,LN,1,912,12,0
2001,arroz,100,100,230,42,2300,8.8,15,LN,0,1293,6,0
2002,arroz,80,80,168,47,2100,-1.2,-8.7,N,0,1017,14,1
2003,arroz,50,50,105,50,2100,-1,0,EN,0,1515,9,0
2004,arroz,50,50,25,13,500,-76.3,-76.2,N,0,1187,11,0
2005,arroz,50,,,,,,,EN,0,911,11,1
2007,arroz,60,60,120,46,2000,-1.8,,EN,0,1066,10,0
2008,arroz,30,30,60,36,2000,-0.5,0,LN,1,1090,7,0
2009,arroz,30,30,36,20,1200,-39.9,-40,LN,0,913,7,0
2010,arroz,15,15,30,17,2000,0.1,66.7,EN,1,1335,16,0
2011,arroz,5,5,10,5,2000,0,0,LN,1,1307,8,0
2012,arroz,4,4,4,2,1000,-50,-50,LN,0,766,16,0
2013,arroz,4,4,8,6,2000,0,100,N,0,1391,15,0
2014,arroz,2,2,4,3,2000,0,0,N,0,1143,9,1
2015,arroz,2,2,4,3,2000,0,0,EN,0,1062,12,0
2016,arroz,1,1,2,2,2000,0,0,EN,1,1935,5,0
2017,arroz,1,1,2,2,2000,0,0,N,0,1038,8,0
2018,arroz,1,1,2,2,2000,0,0,LN,0,1560,7,0
2019,arroz,1,1,2,2,2000,0,0,EN,0,1151,10,0
2020,arroz,1,1,2,2,2000,0,0,EN,0,903,8,0
2021,arroz,1,1,1,2,1000,-50,-50,LN,0,903,11,2
2022,arroz,1,1,1,2,1000,-50,0,LN,0,1049,19,3
2023,arroz,1,1,2,4,2000,0,100,LN,0,1193,10,0
2024,arroz,1,1,2,3,2000,0,0,EN,1,1533,10,0
1993,cana,30,30,1200,0.5127,40000,7.6,,N,0,921,6,0
1994,cana,10,10,400,4,40000,-2,0,N,0,1146,12,0
1995,cana,10,10,390,4,39000,-11,-2.5,EN,0,1247,9,0
1996,cana,10,10,400,6,40000,-13.5,2.6,LN,0,1332,8,0
1997,cana,15,15,825,13,55000,14.5,37.5,N,0,1669,7,0
1998,cana,15,15,825,14,55000,11.6,0,EN,1,1856,6,0
1999,cana,70,70,3500,46,50000,-0.1,-9.1,LN,1,1269,10,0
2000,cana,40,40,2000,44,50000,-0.4,0,LN,1,912,12,0
2001,cana,100,100,4500,86,45000,-7.4,-10,LN,0,1293,6,0
2002,cana,65,65,3250,62,50000,7.3,11.1,N,0,1017,14,1
2003,cana,200,200,9000,225,45000,1,-10,EN,0,1515,9,0
2004,cana,200,200,9000,189,45000,4.9,0,N,0,1187,11,0
2005,cana,200,200,7000,196,35000,-18.6,-22.2,EN,0,911,11,1
2006,cana,180,180,7200,187,40000,-8.3,14.3,LN,0,1030,11,0
2007,cana,200,200,8000,200,40000,-12.2,0,EN,0,1066,10,0
2008,cana,70,70,3500,105,50000,4.5,25,LN,1,1090,7,0
2009,cana,70,70,3850,154,55000,9.2,10,LN,0,913,7,0
2010,cana,70,70,3770,150,53857,1.7,-2.1,EN,1,1335,16,0
2011,cana,24,24,1320,58,55000,1.1,2.1,LN,1,1307,8,0
2012,cana,10,10,550,28,55000,-0.9,0,LN,0,766,16,0
2013,cana,10,10,550,29,55000,-1.2,0,N,0,1391,15,0
2014,cana,10,10,550,31,55000,-0.8,0,N,0,1143,9,1
2015,cana,10,10,550,33,55000,-0.5,0,EN,0,1062,12,0
2016,cana,10,10,550,36,55000,0.2,0,EN,1,1935,5,0
2017,cana,10,10,550,41,55000,1.8,0,N,0,1038,8,0
2018,cana,10,10,550,41,55000,3.2,0,LN,0,1560,7,0
2019,cana,2,2,104,8,52000,-2.3,-5.5,EN,0,1151,10,0
2020,cana,2,2,104,8,52000,-2.8,0,EN,0,903,8,0
2021,cana,2,2,100,9,50000,-7.7,-3.8,LN,0,903,11,2
2022,cana,5,5,250,28,50000,-9.4,0,LN,0,1049,19,3
2023,cana,5,5,300,34,60000,5.9,20,LN,0,1193,10,0
2024,cana,5,5,300,36,60000,2.5,0,EN,1,1533,10,0
1993,feijao,1500,1500,1305,14.4989,870,-10.8,,N,0,921,6,0
1994,feijao,1000,1000,1080,497,1080,17,24.1,N,0,1146,12,0
1995,feijao,1400,980,978,407,998,12.9,-7.6,EN,0,1247,9,0
1996,feijao,1300,1300,945,410,727,-15.2,-27.2,LN,0,1332,8,0
1997,feijao,1200,1200,920,401,767,-8.9,5.5,N,0,1669,7,0
1998,feijao,1000,1000,770,616,770,-8,0.4,EN,1,1856,6,0
1999,feijao,1200,1080,1062,639,983,16.4,27.7,LN,1,1269,10,0
2000,feijao,830,830,662,287,798,-7.8,-18.9,LN,1,912,12,0
2001,feijao,630,630,927,556,1471,63.9,84.5,LN,0,1293,6,0
2002,feijao,900,900,900,712,1000,5.9,-32,N,0,1017,14,1
2003,feijao,900,900,900,1130,1000,-0.9,0,EN,0,1515,9,0
2004,feijao,600,600,560,532,933,-13.8,-6.7,N,0,1187,11,0
2005,feijao,300,300,360,392,1200,2,28.6,EN,0,911,11,1
2006,feijao,400,400,453,443,1132,-11.2,-5.6,LN,0,1030,11,0
2007,feijao,400,400,680,442,1700,22.5,50.1,EN,0,1066,10,0
2008,feijao,350,350,550,1210,1571,5.1,-7.6,LN,1,1090,7,0
2009,feijao,500,500,700,907,1400,-11.2,-10.9,LN,0,913,7,0
2010,feijao,300,300,500,483,1667,1.7,19,EN,1,1335,16,0
2011,feijao,200,200,330,381,1650,-0.5,-1,LN,1,1307,8,0
2012,feijao,230,230,407,835,1770,6.9,7.2,LN,0,766,16,0
2013,feijao,250,250,415,949,1660,2.3,-6.2,N,0,1391,15,0
2014,feijao,600,550,670,1056,1218,-22.6,-26.6,N,0,1143,9,1
2015,feijao,360,360,648,1185,1800,20.1,47.8,EN,0,1062,12,0
2016,feijao,550,550,780,2555,1418,0,-21.2,EN,1,1935,5,0
2017,feijao,550,450,500,1159,1111,-17.8,-21.7,N,0,1038,8,0
2018,feijao,380,380,535,750,1408,8.4,26.7,LN,0,1560,7,0
2019,feijao,330,330,408,787,1236,-2.9,-12.2,EN,0,1151,10,0
2020,feijao,230,230,294,1201,1278,1,3.4,EN,0,903,8,0
2021,feijao,280,240,201,711,838,-34.3,-34.5,LN,0,903,11,2
2022,feijao,465,465,690,2811,1484,14,77.2,LN,0,1049,19,3
2023,feijao,520,520,632,2411,1215,-9.8,-18.1,LN,0,1193,10,0
2024,feijao,420,420,620,1967,1476,4.6,21.5,EN,1,1533,10,0
1993,milho,9200,9200,22640,66.08,2461,17.9,,N,0,921,6,0
1994,milho,9200,8900,18040,1714,2027,-11.4,-17.6,N,0,1146,12,0
1995,milho,9200,9200,22640,1902,2461,-1.9,21.4,EN,0,1247,9,0
1996,milho,9300,9300,22560,3046,2426,-11.2,-1.4,LN,0,1332,8,0
1997,milho,9500,9500,29750,3198,3132,5.6,29.1,N,0,1669,7,0
1998,milho,9000,9000,25600,3062,2844,-11,-9.2,EN,1,1856,6,0
1999,milho,9000,8200,26000,3718,3171,-8.2,11.5,LN,1,1269,10,0
2000,milho,10500,10500,40250,7104,3833,3.6,20.9,LN,1,912,12,0
2001,milho,10700,10700,44700,5967,4178,9,9,LN,0,1293,6,0
2002,milho,10000,10000,40000,8100,4000,1.1,-4.3,N,0,1017,14,1
2003,milho,11300,11300,60200,15050,5327,33,33.2,EN,0,1515,9,0
2004,milho,11250,11250,44175,12303,3927,-4.1,-26.3,N,0,1187,11,0
