ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,cana,,220,8806,0,40027,-10.1,,LN,1,,,
1975,cana,,370,14800,0,40000,-10.5,-0.1,LN,0,,,
1976,cana,,460,20700,0,45000,0.4,12.5,LN,1,,,
1977,cana,,410,20500,0,50000,11.5,11.1,EN,0,,,
1978,cana,,690,32436,0,47009,5.1,-6,EN,0,,,
1979,cana,,497,24872,0,50044,12.2,6.5,N,0,,,
1980,cana,,377,18108,0,48032,8,-4,EN,0,,,
1981,cana,,380,20500,0,53947,21.8,12.3,N,0,479,23,0
1982,cana,,413,22311,0,54022,22.7,0.1,N,0,302,15,0
1983,cana,,617,26901,0,43600,-0.5,-19.3,EN,1,296,28,1
1984,cana,,641,25561,0,39877,-8,-8.5,LN,0,185,59,2
1985,cana,,800,31920,0,39900,-6.2,0.1,LN,0,366,39,9
1986,cana,,687,26557,0,38656,-8.3,-3.1,N,0,235,39,5
1987,cana,,1990,72488,0,36426,-14.5,-5.8,EN,0,447,28,0
1988,cana,1036,1036,31883,0,30775,-29.2,-15.5,EN,0,127,37,7
1989,cana,765,765,35955,7e-04,47000,6.3,52.7,LN,1,343,16,0
1990,cana,340,340,16150,0.0056,47500,5.1,1.1,N,0,218,14,2
1991,cana,300,300,14600,0.0313,48667,4.5,2.5,N,0,206,22,5
1992,cana,300,300,15600,0.381,52000,9.3,6.8,EN,1,480,21,0
1993,cana,250,250,11575,6.6167,46300,-3.5,-11,N,0,32,24,0
1994,cana,380,380,19300,309,50789,5.4,9.7,N,0,322,20,2
1995,cana,399,399,19151,354,47997,-0.8,-5.5,EN,0,79,21,3
1996,cana,268,268,12198,250,45515,-5.5,-5.2,LN,0,109,36,2
1997,cana,268,268,12944,265,48299,1.5,6.1,N,0,461,27,0
1998,cana,400,400,19200,413,48000,1.1,-0.6,EN,1,133,39,9
1999,cana,380,380,18240,474,48000,-0.1,0,LN,1,74,57,1
2000,cana,432,432,20736,705,48000,-1.8,0,LN,1,385,23,0
2001,cana,472,432,20736,578,48000,-3.7,0,LN,0,247,20,0
2002,cana,515,515,23500,774,45631,-10.4,-4.9,N,0,722,15,0
2003,cana,283,283,14150,467,50000,-4.7,9.6,EN,0,322,24,9
2004,cana,650,650,40054,1522,61622,13.2,23.2,N,0,529,17,0
2005,cana,600,600,34200,1197,57000,1.8,-7.5,EN,0,130,24,5
2006,cana,600,600,34200,1360,57000,-0.9,0,LN,0,153,25,0
2007,cana,612,612,36000,1464,58824,-0.6,3.2,EN,0,350,33,9
2008,cana,700,700,46900,1923,67000,11,13.9,LN,1,279,11,17
2009,cana,700,700,43026,2100,61466,0.7,-8.3,LN,0,232,35,9
2010,cana,700,700,37800,1852,54000,-12.1,-12.1,EN,1,236,28,7
2011,cana,700,700,45377,2645,64824,5.3,20,LN,1,202,16,1
2012,cana,700,700,43014,2366,61449,0.2,-5.2,LN,0,299,22,1
2013,cana,652,652,39120,2417,60000,-1.3,-2.4,N,0,119,24,7
2014,cana,652,652,39120,2519,60000,-0.3,0,N,0,323,16,2
2015,cana,304,304,18085,1483,59490,0,-0.8,EN,0,399,14,1
2016,cana,270,270,16200,1301,60000,2.4,0.9,EN,1,289,37,11
2017,cana,204,204,11220,1104,55000,-4.4,-8.3,N,0,99,15,13
2018,cana,6,6,300,23,50000,-11.3,-9.1,LN,0,438,15,2
2019,cana,7,7,319,32,45571,-17.2,-8.9,EN,0,381,37,11
2020,cana,100,100,5550,555,55500,3.8,21.8,EN,0,294,23,15
2021,cana,10,10,628,63,62800,21.1,13.2,LN,0,265,12,4
2022,cana,20,20,888,105,44400,-11.4,-29.3,LN,0,365,14,6
2024,cana,2,2,140,22,70000,51.7,,EN,1,227,35,38
1974,feijao,,150,58,0,387,253.9,,LN,1,,,
1975,feijao,,200,42,0,210,23.8,-45.7,LN,0,,,
1976,feijao,,100,16,0,160,-29,-23.8,LN,1,,,
1977,feijao,,32,12,0,375,35.3,134.4,EN,0,,,
1978,feijao,,375,100,0,267,-17.6,-28.9,EN,0,,,
1979,feijao,,672,170,0,253,-30.6,-5.1,N,0,,,
1980,feijao,,118,35,0,297,-25.8,17.2,EN,0,,,
1981,feijao,,44,15,0,341,-20.6,14.9,N,0,479,23,0
1982,feijao,,84,52,0,619,36.6,81.6,N,0,302,15,0
1983,feijao,,50,24,0,480,1.4,-22.5,EN,1,296,28,1
1984,feijao,,35,24,0,686,39.8,42.9,LN,0,185,59,2
1985,feijao,,41,22,0,537,7.6,-21.7,LN,0,366,39,9
1986,feijao,,35,20,0,571,16.9,6.5,N,0,235,39,5
1987,feijao,,52,20,0,385,-17.4,-32.7,EN,0,447,28,0
1988,feijao,20,20,10,0,500,12.5,30,EN,0,127,37,7
1989,feijao,20,18,6,0,333,-19.8,-33.3,LN,1,343,16,0
1990,feijao,30,30,11,2e-04,367,-2.3,10,N,0,218,14,2
1991,feijao,90,90,30,0.0038,333,-4,-9.1,N,0,206,22,5
