ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,60,54,0,900,0.4,,1034,LN,1,-1.9,,,
1975,arroz,,20,10,0,500,-71.5,-44.4,1440,N,0,-0.2,,,
1976,arroz,,2010,9503,0,4728,89.4,200,1976,LN,0,-1.1,,,
1977,arroz,,4010,18882,0,4709,50.9,-0.4,2627,EN,0,1.1,,,
1978,arroz,,6105,26201,0,4292,18.3,-8.9,3332,EN,0,1.1,,,
1979,arroz,,6662,26534,0,3983,-0.9,-7.2,3995,N,0,0.2,,,
1980,arroz,,7215,22004,0,3050,-28.9,-23.4,4521,EN,0,0.7,,,
1981,arroz,,5420,24467,0,4514,1.5,48,4848,N,0,0.2,711,9,0
1982,arroz,,5266,20835,0,3957,-11.8,-12.4,4958,N,0,0,979,8,0
1983,arroz,,6867,30191,0,4397,-0.4,11.1,4865,EN,1,2.5,554,19,0
1984,arroz,,7304,30570,0,4185,-1.6,-4.8,4595,LN,0,-1,953,21,0
1985,arroz,,6398,30171,0,4716,17.1,12.7,4179,LN,0,-1,1117,12,0
1986,arroz,,4123,24463,0,5933,57.4,25.8,3658,N,0,-0.2,1101,6,0
1987,arroz,,7475,32846,1e-04,4394,44.9,-25.9,3087,EN,1,1.5,945,4,0
1988,arroz,2435,2435,10699,1e-04,4394,93.9,0,2527,EN,0,0.9,1042,34,0
1989,arroz,68,68,71,1e-04,1044,-45.5,-76.2,2032,LN,1,-1.9,1212,5,0
1990,arroz,65,65,68,0.001,1046,-33.3,0.2,1632,N,0,0,1107,6,0
1991,arroz,68,68,71,0.0083,1044,-20.1,-0.2,1337,EN,0,0.5,938,5,0
1992,arroz,68,68,71,0.0516,1044,-7.5,0,1137,EN,1,2.1,664,17,0
1993,arroz,68,68,71,0.3873,1044,-0.3,0,1017,N,0,0.3,1080,14,0
1994,arroz,370,370,389,121,1051,0.3,0.7,959,N,0,0.3,1143,3,0
1995,arroz,370,370,389,117,1051,0.2,0,948,EN,0,1.4,910,8,0
1996,arroz,350,350,368,132,1051,0.2,0,969,LN,0,-0.9,1274,8,0
1997,arroz,370,370,389,117,1051,0.6,0,1007,N,0,-0.3,959,8,0
1998,arroz,355,355,373,112,1051,0.9,-0.1,1045,EN,1,2.3,633,15,0
1999,arroz,20,20,21,6,1050,0.7,-0.1,1071,LN,1,-1.6,816,6,0
2000,arroz,20,20,21,6,1050,0.4,0,1083,LN,1,-1.6,1013,9,0
