ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,arroz,4268,4268,5122,0.0035,1200,0.6,,LN,1,982,25,3
1990,arroz,3628,3628,4354,0.0351,1200,2.5,0,N,0,1189,18,0
1991,arroz,6500,6500,7150,0.195,1100,-4.3,-8.3,N,0,1029,20,30
1992,arroz,7470,6163,6163,1.8668,1000,-11.4,-9.1,EN,1,725,63,73
1993,arroz,6454,3872,4646,11.8262,1200,8.2,20,N,0,854,27,29
1994,arroz,8600,8600,12900,1365,1500,37.5,25,N,0,976,6,12
1995,arroz,9030,9030,10836,1788,1200,11.6,-20,EN,0,841,9,5
1996,arroz,6064,6064,6652,1197,1097,3.2,-8.6,LN,0,959,11,7
1997,arroz,1318,1318,1417,205,1075,2.1,-2,N,0,874,25,7
1998,arroz,2386,2386,2199,352,922,-12.1,-14.3,EN,1,911,37,26
1999,arroz,2572,2572,2307,572,897,-14.4,-2.7,LN,1,951,20,36
2000,arroz,2725,2725,2750,671,1009,-3.5,12.5,LN,1,1009,14,8
2001,arroz,2800,2800,3080,847,1100,4.4,9,LN,0,797,22,6
2002,arroz,2710,2710,3171,1157,1170,10.1,6.4,N,0,831,21,8
2003,arroz,2629,2629,2839,1383,1080,1.9,-7.7,EN,0,1006,33,6
2004,arroz,2484,2484,2732,1655,1100,4.2,1.8,N,0,856,14,1
2005,arroz,2020,2020,2020,955,1000,-3.4,-9.1,EN,0,852,29,2
2006,arroz,2035,2035,2035,741,1000,-1.7,0,LN,0,753,21,20
2007,arroz,2076,2076,2076,1050,1000,-2.1,0,EN,0,997,22,18
2008,arroz,1560,1560,1560,1025,1000,-3.2,0,LN,1,1006,30,16
2009,arroz,1639,1639,1475,873,900,-14.3,-10,LN,0,1080,16,11
2010,arroz,1650,1650,1040,689,630,-42.3,-30,EN,1,660,21,6
2011,arroz,1545,1545,1839,1011,1190,4.8,88.8,LN,1,1147,18,11
2012,arroz,1410,1410,1692,998,1200,2.4,0.8,LN,0,633,22,6
2013,arroz,1340,1340,1688,818,1260,4.6,5,N,0,680,31,15
2014,arroz,1210,1210,2045,1104,1690,39.5,34.2,N,0,729,24,10
2015,arroz,249,249,296,234,1189,-1.9,-29.7,EN,0,605,25,22
2016,arroz,150,150,178,148,1187,-1.6,-0.2,EN,1,594,46,43
2017,arroz,150,150,178,118,1187,-0.5,0,N,0,978,38,40
2018,arroz,50,50,60,48,1200,2,1.1,LN,0,852,39,28
2019,arroz,40,40,43,31,1075,-7.4,-10.4,EN,0,1430,16,14
2020,arroz,30,30,33,21,1100,-3.5,2.3,EN,0,1164,19,16
2021,arroz,35,35,41,28,1171,5.2,6.5,LN,0,960,12,28
2022,arroz,30,30,34,51,1133,4.6,-3.3,LN,0,1059,8,5
2023,arroz,30,30,34,49,1133,8,0,LN,0,1167,11,16
2024,arroz,40,40,36,40,900,-10.9,-20.6,EN,1,1030,32,65
1996,cana,1,1,49,1,49000,,,LN,0,959,11,7
1999,cana,1,1,20,1,20000,,,LN,1,951,20,36
2000,cana,2,2,40,1,20000,,0,LN,1,1009,14,8
2001,cana,3,3,64,3,21333,,6.7,LN,0,797,22,6
2002,cana,3,3,64,3,21333,,0,N,0,831,21,8
2003,cana,3,3,63,4,21000,,-1.6,EN,0,1006,33,6
2004,cana,4,4,84,5,21000,,0,N,0,856,14,1
2005,cana,4,4,80,4,20000,,-4.8,EN,0,852,29,2
2006,cana,4,4,80,6,20000,,0,LN,0,753,21,20
2008,cana,5,5,95,8,19000,,,LN,1,1006,30,16
2009,cana,5,5,95,9,19000,,0,LN,0,1080,16,11
1989,feijao,357,357,221,4e-04,619,-29.3,,LN,1,982,25,3
1990,feijao,501,501,385,0.0045,768,-4.1,24.1,N,0,1189,18,0
1991,feijao,535,535,404,0.0617,755,3.2,-1.7,N,0,1029,20,30
1992,feijao,715,715,494,0.4543,691,3.7,-8.5,EN,1,725,63,73
1993,feijao,704,704,421,4.2931,598,-1.3,-13.4,N,0,854,27,29
1994,feijao,744,744,450,176,605,9.8,1.1,N,0,976,6,12
1995,feijao,809,809,413,284,511,1.9,-15.6,EN,0,841,9,5
1996,feijao,2047,2047,802,481,392,-13.7,-23.3,LN,0,959,11,7
1997,feijao,520,520,237,147,456,10.2,16.3,N,0,874,25,7
1998,feijao,645,645,577,364,895,132.5,96.3,EN,1,911,37,26
1999,feijao,101,101,29,26,287,-21.2,-67.9,LN,1,951,20,36
2000,feijao,170,170,58,50,341,-2.9,18.8,LN,1,1009,14,8
2001,feijao,175,175,58,49,331,-5.7,-2.9,LN,0,797,22,6
2002,feijao,188,188,71,72,378,5.5,13.9,N,0,831,21,8
2003,feijao,188,188,70,121,372,-0.8,-1.4,EN,0,1006,33,6
2004,feijao,193,193,80,123,415,4.5,11.3,N,0,856,14,1
2005,feijao,226,226,146,196,646,55.1,55.9,EN,0,852,29,2
2006,feijao,250,250,107,164,428,-1.4,-33.7,LN,0,753,21,20
2007,feijao,275,275,118,179,429,-2,0.3,EN,0,997,22,18
2008,feijao,290,290,135,292,466,6.8,8.5,LN,1,1006,30,16
2009,feijao,284,284,134,211,472,8.8,1.4,LN,0,1080,16,11
2010,feijao,375,375,113,200,301,-29.2,-36.1,EN,1,660,21,6
2011,feijao,332,332,129,251,389,-6.8,28.9,LN,1,1147,18,11
2012,feijao,335,335,135,351,403,-2.2,3.7,LN,0,633,22,6
2013,feijao,325,325,129,246,397,-2.7,-1.5,N,0,680,31,15
2014,feijao,322,322,131,251,407,-0.3,2.5,N,0,729,24,10
2015,feijao,262,262,110,220,420,2.7,3.2,EN,0,605,25,22
2016,feijao,262,262,110,440,420,2.3,0,EN,1,594,46,43
2017,feijao,262,262,110,275,420,1.6,0,N,0,978,38,40
2018,feijao,236,236,102,122,432,4.2,2.9,LN,0,852,39,28
2019,feijao,180,180,60,96,333,-19.6,-22.9,EN,0,1430,16,14
2020,feijao,60,60,34,57,567,37.1,70,EN,0,1164,19,16
2021,feijao,68,68,27,44,397,-3.2,-29.9,LN,0,960,12,28
2022,feijao,71,71,32,101,451,11,13.5,LN,0,1059,8,5
2023,feijao,71,71,30,69,423,5.5,-6.2,LN,0,1167,11,16
2024,feijao,170,170,45,88,265,-32.8,-37.4,EN,1,1030,32,65
1989,milho,3146,3146,1888,7e-04,600,-6.6,,LN,1,982,25,3
1990,milho,2611,2611,1567,0.0048,600,-4.9,0,N,0,1189,18,0
1991,milho,5000,5000,3500,0.14,700,13.1,16.6,N,0,1029,20,30
1992,milho,5750,4974,3134,1.1453,630,4.2,-10,EN,1,725,63,73
1993,milho,4964,1808,1085,1.7756,600,1.6,-4.8,N,0,854,27,29
1994,milho,6200,6200,3720,349,600,4.2,0,N,0,976,6,12
1995,milho,6510,6510,3906,738,600,6.8,0,EN,0,841,9,5
1996,milho,3068,3068,1963,304,640,17.7,6.6,LN,0,959,11,7
1997,milho,252,252,119,17,472,-10.5,-26.2,N,0,874,25,7
1998,milho,736,736,294,35,399,-24.5,-15.4,EN,1,911,37,26
1999,milho,810,810,405,58,500,-7.1,25.2,LN,1,951,20,36
2000,milho,850,850,425,73,500,-8.4,0,LN,1,1009,14,8
2001,milho,900,900,540,99,600,6.7,20,LN,0,797,22,6
2002,milho,1335,1335,1015,214,760,31.2,26.7,N,0,831,21,8
2003,milho,1295,1295,891,337,688,16.1,-9.5,EN,0,1006,33,6
2004,milho,1500,1500,900,295,600,-0.2,-12.8,N,0,856,14,1
2005,milho,1560,1560,858,358,550,-5.7,-8.3,EN,0,852,29,2
2006,milho,1500,1500,750,324,500,-10.7,-9.1,LN,0,753,21,20
2007,milho,1480,1480,814,390,550,3.6,10,EN,0,997,22,18
2008,milho,1112,1112,612,319,550,12,0.1,LN,1,1006,30,16
2009,milho,1242,1242,621,229,500,7.7,-9.2,LN,0,1080,16,11
