ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,30,18,0,600,8.8,,891,LN,1,-1.9,,,
1975,arroz,,35,30,0,857,7.6,42.9,930,N,0,-0.2,,,
1976,arroz,,60,48,0,800,-19.9,-6.7,970,LN,0,-1.1,,,
1977,arroz,,100,100,0,1000,-13.3,25,1011,EN,0,1.1,,,
1978,arroz,,50,75,0,1500,18.9,50,1052,EN,0,1.1,,,
1979,arroz,,36,54,0,1500,12.2,0,1092,N,0,0.2,,,
1980,arroz,,30,36,0,1200,-7,-20,1131,EN,0,0.7,,,
1981,arroz,,45,54,0,1200,-2,0,1169,N,0,0.2,663,19,0
1982,arroz,,30,36,0,1200,2.3,0,1204,N,0,0,782,11,0
1983,arroz,,30,36,0,1200,-6.6,0,1238,EN,1,2.5,668,15,2
1984,arroz,,25,22,0,880,-37.4,-26.7,1269,LN,0,-1,478,17,0
1985,arroz,,25,50,0,2000,31.8,127.3,1298,LN,0,-1,788,17,0
1986,arroz,,32,64,0,2000,35.5,0,1324,N,0,-0.2,704,8,0
1987,arroz,,32,38,0,1188,-16.1,-40.6,1348,EN,1,1.5,636,13,0
1988,arroz,32,32,42,0,1312,1.4,10.5,1369,EN,0,0.9,665,24,1
1989,arroz,30,30,33,0,1100,-16.8,-16.2,1389,LN,1,-1.9,498,13,4
1990,arroz,20,20,20,1e-04,1000,-28.4,-9.1,1406,N,0,0,906,17,0
1991,arroz,16,16,32,8e-04,2000,23.5,100,1421,EN,0,0.5,730,14,1
1992,arroz,16,16,32,0.0069,2000,14.5,0,1435,EN,1,2.1,1140,17,0
1993,arroz,16,16,32,0.1338,2000,8.8,0,1448,N,0,0.3,718,24,1
1994,arroz,16,16,24,4,1500,-19.6,-25,1461,N,0,0.3,692,15,7
1995,arroz,8,8,4,1,500,-73.3,-66.7,1474,EN,0,1.4,408,26,15
1997,arroz,4,4,6,2,1500,-16.7,,1501,N,0,-0.3,1027,9,3
1998,arroz,1,1,2,1,2000,14.6,33.3,1514,EN,1,2.3,442,18,20
1974,cana,,50,1750,0,35000,-1,,42148,LN,1,-1.5,,,
1975,cana,,55,1925,0,35000,1.8,0,41735,N,0,-0.1,,,
1976,cana,,95,5700,0,60000,79,71.4,41078,LN,0,-1,,,
1977,cana,,90,5400,0,60000,83.2,0,39950,EN,0,1,,,
1978,cana,,90,2880,0,32000,-0.2,-46.7,38271,EN,0,0.9,,,
1979,cana,,80,2560,0,32000,1.7,0,36176,N,0,0.2,,,
1980,cana,,20,600,0,30000,-3.1,-6.2,33962,EN,0,0.6,,,
1981,cana,,20,600,0,30000,-1.8,0,31966,N,0,0,663,19,0
1982,cana,,20,600,0,30000,-0.7,0,30445,N,0,0.1,782,11,0
