ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,15,31,0,2067,15.1,,LN,1,,,
1975,arroz,,15,15,0,1000,-36.7,-51.6,N,0,,,
1976,arroz,,6,6,0,1000,-30.6,0,LN,0,,,
1977,arroz,,9,17,0,1889,37.5,88.9,EN,0,,,
1978,arroz,,9,12,0,1333,-5.2,-29.4,EN,0,,,
1979,arroz,,12,24,0,2000,32.3,50,N,0,,,
1980,arroz,,11,11,0,1000,-40.3,-50,EN,0,,,
1981,arroz,,10,15,0,1500,-18.8,50,N,0,334,26,9
1982,arroz,,11,26,0,2364,16.9,57.6,N,0,116,37,5
1983,arroz,,11,24,0,2182,-0.7,-7.7,EN,1,230,43,16
1984,arroz,,11,26,0,2364,2.7,8.3,LN,0,120,50,21
1985,arroz,,11,26,0,2364,0,0,LN,0,145,79,21
1986,arroz,,11,26,0,2364,1.7,0,N,0,164,18,17
1988,arroz,20,20,40,0,2000,-11.5,,EN,0,139,26,20
1989,arroz,30,30,72,0,2400,5.6,20,LN,1,284,22,16
1990,arroz,30,30,69,4e-04,2300,-2.5,-4.2,N,0,189,20,3
1991,arroz,30,30,48,0.0028,1600,-36.2,-30.4,EN,0,112,21,3
1992,arroz,30,30,81,0.0398,2700,0.8,68.8,EN,1,347,62,14
1994,arroz,30,30,90,16,3000,2.8,,N,0,248,27,5
1995,arroz,10,10,30,5,3000,-0.5,0,EN,0,56,28,38
1996,arroz,10,10,30,6,3000,-3.6,0,LN,0,124,55,23
1997,arroz,10,10,32,7,3200,-0.5,6.7,N,0,277,18,10
1998,arroz,5,5,8,2,1600,-51.8,-50,EN,1,74,47,60
1999,arroz,10,10,35,9,3500,2.2,118.8,LN,1,34,112,55
2000,arroz,10,10,35,6,3500,-0.9,0,LN,1,360,14,9
1974,feijao,,480,144,0,300,-9.7,,LN,1,,,
1975,feijao,,198,71,0,359,25,19.5,N,0,,,
1977,feijao,,285,48,0,168,-21.2,,EN,0,,,
1978,feijao,,247,44,0,178,-4.5,5.8,EN,0,,,
1979,feijao,,350,91,0,260,57.2,46,N,0,,,
1980,feijao,,90,4,0,44,-70.3,-82.9,EN,0,,,
1981,feijao,,50,7,0,140,0.1,200,N,0,334,26,9
1982,feijao,,350,210,0,600,339.7,200,N,0,116,37,5
1983,feijao,,20,2,0,100,-27.4,-83.3,EN,1,230,43,16
1984,feijao,,200,120,0,600,308.8,200,LN,0,120,50,21
1985,feijao,,48,6,0,125,-23.6,-79.2,LN,0,145,79,21
1986,feijao,,250,55,0,220,20.5,76,N,0,164,18,17
1987,feijao,,80,22,0,275,33.7,25,EN,1,247,23,2
1988,feijao,300,100,15,0,150,-36.2,-45.5,EN,0,139,26,20
1989,feijao,420,220,40,0,182,-31.4,21.2,LN,1,284,22,16
1990,feijao,420,420,208,0.0042,495,65.4,172.4,N,0,189,20,3
1991,feijao,380,380,161,0.0107,424,24.8,-14.4,EN,0,112,21,3
1992,feijao,220,140,37,0.0566,264,-29.2,-37.6,EN,1,347,62,14
1993,feijao,170,50,10,0.2909,200,-50.3,-24.3,EN,0,41,57,2
1994,feijao,550,550,255,122,464,7.6,131.8,N,0,248,27,5
1995,feijao,510,510,267,88,524,15.2,12.9,EN,0,56,28,38
1996,feijao,450,450,235,136,522,10.3,-0.2,LN,0,124,55,23
1997,feijao,460,460,242,92,526,7.4,0.7,N,0,277,18,10
1998,feijao,300,250,130,114,520,3.6,-1.2,EN,1,74,47,60
1999,feijao,360,360,156,87,433,-14.8,-16.7,LN,1,34,112,55
2000,feijao,350,350,150,87,429,-16.2,-1.1,LN,1,360,14,9
2001,feijao,290,265,150,120,566,11,32.1,LN,0,175,37,17
2002,feijao,270,250,131,125,524,5.3,-7.4,N,0,517,15,2
2003,feijao,250,160,68,66,425,-11,-18.9,EN,1,177,25,30
2004,feijao,280,280,168,145,600,29.5,41.2,N,0,600,19,7
2005,feijao,280,230,118,76,513,13,-14.5,EN,0,120,53,29
2006,feijao,330,190,66,49,347,-21.6,-32.3,LN,0,32,69,26
2007,feijao,330,280,118,295,421,-3.9,21.3,EN,0,268,42,15
2008,feijao,275,275,115,138,418,-5.2,-0.8,LN,1,201,61,37
2009,feijao,240,240,78,60,325,-27,-22.3,LN,0,74,40,44
2010,feijao,240,240,100,198,417,-7.4,28.2,EN,1,209,38,23
2011,feijao,170,170,102,199,600,31,44,LN,1,187,44,22
2012,feijao,80,40,12,32,300,-36,-50,LN,0,179,32,7
2013,feijao,40,40,24,45,600,25.9,100,LN,0,83,33,28
2014,feijao,32,32,19,26,594,23.5,-1,N,0,212,22,10
2017,feijao,5,5,5,8,1000,102.6,,LN,0,25,57,30
2018,feijao,5,,,,,,,LN,0,124,19,40
2019,feijao,5,5,2,4,400,-18.2,,EN,0,215,47,41
2020,feijao,5,5,3,8,600,24.8,50,N,0,263,43,73
2021,feijao,5,5,3,9,600,27.4,0,LN,1,77,26,26
2022,feijao,5,5,2,7,400,-12.6,-33.3,LN,0,320,20,25
2023,feijao,5,5,2,8,400,-9.2,0,LN,0,256,17,45
2024,feijao,5,5,2,8,400,-4.9,0,EN,1,193,34,105
1974,milho,,650,819,0,1260,55.2,,LN,1,,,
1975,milho,,455,354,0,778,-9.2,-38.3,N,0,,,
1976,milho,,13,2,0,154,-82.9,-80.2,LN,0,,,
1977,milho,,445,411,0,924,-0.9,200,EN,0,,,
1978,milho,,312,218,0,699,-27.3,-24.3,EN,0,,,
1979,milho,,500,500,0,1000,1.5,43.1,N,0,,,
1981,milho,,50,12,0,240,-76.4,,N,0,334,26,9
1982,milho,,400,600,0,1500,46.1,200,N,0,116,37,5
1984,milho,,250,300,0,1200,16.3,,LN,0,120,50,21
1985,milho,,280,316,0,1129,10.7,-6,LN,0,145,79,21
1986,milho,,350,420,0,1200,20.4,6.3,N,0,164,18,17
1987,milho,,100,54,0,540,-44.7,-55,EN,1,247,23,2
1988,milho,400,400,432,0,1080,14.8,100,EN,0,139,26,20
1989,milho,500,500,500,1e-04,1000,12.7,-7.4,LN,1,284,22,16
1990,milho,400,350,245,0.0015,700,-17.9,-30,N,0,189,20,3
1991,milho,450,450,405,0.0113,900,6.6,28.6,EN,0,112,21,3
1992,milho,200,100,50,0.0273,500,-40.9,-44.4,EN,1,347,62,14
1993,milho,160,25,5,0.0636,200,-76.6,-60,EN,0,41,57,2
1994,milho,650,600,600,72,1000,13.2,200,N,0,248,27,5
1995,milho,600,400,400,52,1000,7.8,0,EN,0,56,28,38
1996,milho,650,450,540,70,1200,24,20,LN,0,124,55,23
1997,milho,500,500,500,65,1000,0,-16.7,N,0,277,18,10
1998,milho,300,200,200,40,1000,-3.6,0,EN,1,74,47,60
1999,milho,500,500,600,111,1200,11.4,20,LN,1,34,112,55
2000,milho,600,600,720,144,1200,8.4,0,LN,1,360,14,9
2001,milho,600,360,360,83,1000,-11.4,-16.7,LN,0,175,37,17
2002,milho,800,640,768,377,1200,2.8,20,N,0,517,15,2
2003,milho,1300,520,520,159,1000,-17.8,-16.7,EN,1,177,25,30
2004,milho,1500,1500,1800,594,1200,-5.4,20,N,0,600,19,7
2005,milho,1500,1500,2250,518,1500,11.9,25,EN,0,120,53,29
2006,milho,1500,1500,2250,675,1500,4.5,0,LN,0,32,69,26
2007,milho,1500,1200,1800,774,1500,-2.9,0,EN,0,268,42,15
2008,milho,1000,1000,1500,495,1500,-10.1,0,LN,1,201,61,37
2009,milho,800,800,1600,480,2000,10.4,33.3,LN,0,74,40,44
2010,milho,800,800,1600,509,2000,1.5,0,EN,1,209,38,23
2011,milho,100,100,200,87,2000,-6.6,0,LN,1,187,44,22
2012,milho,100,40,96,58,2400,3.4,20,LN,0,179,32,7
2013,milho,250,250,450,184,1800,-28.2,-25,LN,0,83,33,28
2014,milho,400,400,1940,860,4850,80,169.4,N,0,212,22,10
2015,milho,800,700,2324,1281,3320,15.2,-31.5,EN,0,234,26,14
2016,milho,750,100,297,247,2970,-3.5,-10.5,EN,1,175,40,47
2017,milho,440,440,2614,1307,5941,81.2,100,LN,0,25,57,30
2018,milho,400,,,,,,,LN,0,124,19,40
2019,milho,500,500,2770,2399,5540,49.7,,EN,0,215,47,41
2020,milho,600,600,2970,3222,4950,26.2,-10.6,N,0,263,43,73
2021,milho,1050,1050,7277,8951,6930,67.1,40,LN,1,77,26,26
2022,milho,900,900,1760,2052,1956,-55.3,-71.8,LN,0,320,20,25
2023,milho,900,900,3920,4571,4356,-5.6,122.7,LN,0,256,17,45
2024,milho,900,900,4500,5247,5000,2.9,14.8,EN,1,193,34,105
2003,milho1,1300,520,520,,1000,,,EN,1,177,25,30
2004,milho1,1500,1500,1800,,1200,,20,N,0,600,19,7
2005,milho1,1500,1500,2250,,1500,,25,EN,0,120,53,29
2006,milho1,1500,1500,2250,,1500,,0,LN,0,32,69,26
2007,milho1,1500,1200,1800,,1500,,0,EN,0,268,42,15
2008,milho1,1000,1000,1500,,1500,,0,LN,1,201,61,37
2009,milho1,800,800,1600,,2000,,33.3,LN,0,74,40,44
2010,milho2,800,800,1600,,2000,,,EN,1,209,38,23
2011,milho2,100,100,200,,2000,,0,LN,1,187,44,22
2012,milho2,100,40,96,,2400,,20,LN,0,179,32,7
2013,milho2,250,250,450,,1800,,-25,LN,0,83,33,28
2014,milho2,400,400,1940,,4850,,169.4,N,0,212,22,10
2015,milho2,800,700,2324,,3320,,-31.5,EN,0,234,26,14
2016,milho2,750,100,297,,2970,,-10.5,EN,1,175,40,47
2017,milho2,440,440,2614,,5941,,100,LN,0,25,57,30
2018,milho2,400,,,,,,,LN,0,124,19,40
2019,milho2,500,500,2770,,5540,,,EN,0,215,47,41
2020,milho2,600,600,2970,,4950,,-10.6,N,0,263,43,73
2021,milho2,1050,1050,7277,,6930,,40,LN,1,77,26,26
2022,milho2,900,900,1760,,1956,,-71.8,LN,0,320,20,25
2023,milho2,900,900,3920,,4356,,122.7,LN,0,256,17,45
2024,milho2,900,900,4500,,5000,,14.8,EN,1,193,34,105
