ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
2001,cana,240,240,13028,326,54283,-0.1,,53589,LN,0,-0.6,188,25,0
2002,cana,201,201,10911,273,54284,-0.4,0,54243,N,0,-0.1,459,28,0
2003,cana,201,201,11055,276,55000,0.7,1.3,54908,EN,0,0.9,620,32,0
2004,cana,201,201,11055,276,55000,0.6,0,55587,N,0,0.3,741,15,0
2005,cana,201,201,11055,442,55000,0.3,0,56284,EN,0,0.6,175,19,0
2006,cana,201,201,11055,608,55000,0,0,56997,LN,0,-0.9,202,34,0
2007,cana,201,201,11055,346,55000,-0.4,0,57723,EN,0,0.6,220,12,0
2008,cana,400,400,22000,776,55000,-1.4,0,58451,LN,1,-1.6,371,18,0
2009,cana,400,400,22000,1078,55000,-3,0,59165,LN,0,-0.9,482,24,0
2010,cana,200,200,12000,588,60000,2.9,9.1,59841,EN,1,1.5,191,25,0
2011,cana,200,200,12000,798,60000,0,0,60452,LN,0,-1.4,511,25,0
2012,cana,200,200,12000,798,60000,-2.5,0,60963,LN,0,-0.8,232,16,0
2013,cana,200,200,13000,910,65000,3.2,8.3,61340,LN,0,-0.6,110,36,0
2014,cana,200,200,13000,910,65000,1.3,0,61546,LN,0,-0.5,367,11,0
2015,cana,200,200,13000,975,65000,0.4,0,61550,EN,0,0.5,377,18,0
2016,cana,200,200,13000,1170,65000,0,0,61327,EN,1,2.2,310,54,0
2017,cana,200,200,13000,1300,65000,0,0,60862,LN,0,-0.7,362,24,0
2018,cana,200,200,13000,1222,65000,0,0,60155,LN,0,-1.1,532,17,0
2019,cana,300,300,19500,1755,65000,0,0,59223,EN,0,0.6,431,30,0
2020,cana,300,300,19500,2691,65000,0,0,58097,N,0,0.1,356,28,0
2021,cana,300,300,19500,2828,65000,0,0,56825,LN,0,-1.2,267,16,5
2022,cana,250,250,20000,4700,80000,23.1,23.1,55460,LN,0,-1.2,449,11,0
2023,cana,300,300,5800,1334,19333,-70.3,-75.8,54056,LN,0,-0.8,394,18,0
2024,cana,300,300,19500,2925,65000,0,200,52657,EN,0,1.2,440,22,0
2001,feijao,180,108,60,30,556,-0.1,,507,LN,0,-0.7,188,25,0
2002,feijao,216,216,110,55,509,-2.4,-8.3,506,N,0,-0.3,459,28,0
2003,feijao,216,216,110,55,509,3,0,506,EN,0,1.2,620,32,0
2004,feijao,250,250,129,103,516,8.5,1.3,505,N,0,0.3,741,15,0
2005,feijao,230,230,83,42,361,-22.5,-30.1,504,EN,0,0.7,175,19,0
2006,feijao,230,230,126,151,548,19.4,51.8,504,LN,0,-0.8,202,34,0
2007,feijao,230,230,104,104,452,-5.2,-17.5,503,EN,0,0.9,220,12,0
2008,feijao,600,600,270,270,450,-10.6,-0.5,502,LN,1,-1.5,371,18,0
2009,feijao,450,450,306,306,680,25.1,51.1,502,LN,0,-0.8,482,24,0
2010,feijao,50,50,25,25,500,-11,-26.5,501,EN,1,1.6,191,25,0
2011,feijao,80,80,52,52,650,13.6,30,500,LN,1,-1.6,511,25,0
2013,feijao,80,80,40,40,500,-5.4,,499,N,0,-0.4,110,36,0
