ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,2000,2500,0,1250,-0.1,,1098,LN,1,-1.9,,,
1975,arroz,,2100,2060,0,981,-18.4,-21.5,1126,N,0,-0.2,,,
1976,arroz,,2250,3814,0,1695,45.4,72.8,1155,LN,0,-1.1,,,
1977,arroz,,650,790,0,1215,6.5,-28.3,1186,EN,0,1.1,,,
1978,arroz,,461,593,0,1286,13.8,5.8,1219,EN,0,1.1,,,
1979,arroz,,364,193,0,530,-53.1,-58.8,1255,N,0,0.2,,,
1980,arroz,,435,456,0,1048,-8.5,97.7,1294,EN,0,0.7,,,
1981,arroz,,366,402,0,1098,-4.9,4.8,1335,N,0,0.2,1035,11,6
1982,arroz,,1500,3600,0,2400,103.6,118.5,1378,N,0,0,1547,7,0
1983,arroz,,2500,4500,0,1800,39.3,-25,1422,EN,1,2.5,1434,5,2
1984,arroz,,4000,4800,0,1200,-15.4,-33.3,1467,LN,0,-1,1131,10,12
1985,arroz,,1200,1440,0,1200,-21.2,0,1510,LN,0,-1,1151,8,10
1986,arroz,,3000,5400,0,1800,11.1,50,1552,N,0,-0.2,1172,10,9
1987,arroz,,3000,5400,0,1800,7.4,0,1592,EN,1,1.5,1254,11,13
1988,arroz,2000,2000,3600,1e-04,1800,4.6,0,1629,EN,0,0.9,1002,12,17
1989,arroz,2000,2000,3600,5e-04,1800,2.4,0,1662,LN,1,-1.9,1171,8,3
1990,arroz,1390,1390,2000,0.0126,1439,-19.4,-20.1,1691,N,0,0,1152,11,4
1991,arroz,1500,1500,2700,0.0736,1800,-0.9,25.1,1715,EN,0,0.5,1142,12,7
1992,arroz,1500,1500,2700,1.1782,1800,-2.2,0,1733,EN,1,2.1,992,9,4
1993,arroz,500,500,990,2.5164,1980,6.3,10,1745,N,0,0.3,1124,12,4
1994,arroz,500,500,900,111,1800,-5.8,-9.1,1750,N,0,0.3,908,9,7
1995,arroz,500,500,1050,210,2100,7.7,16.7,1750,EN,0,1.4,1516,10,19
1996,arroz,400,400,720,156,1800,-6.8,-14.3,1743,LN,0,-0.9,1031,8,10
1997,arroz,300,300,630,145,2100,10.6,16.7,1732,N,0,-0.3,1035,10,1
1998,arroz,200,200,360,96,1800,-1.9,-14.3,1717,EN,1,2.3,1222,4,25
1999,arroz,100,100,180,67,1800,1.8,0,1699,LN,1,-1.6,1370,9,9
2000,arroz,300,300,300,78,1000,-42.2,-44.4,1679,LN,1,-1.6,1028,8,9
2001,arroz,200,200,300,103,1500,-11.5,50,1659,LN,0,-0.7,1011,8,17
2002,arroz,200,200,300,109,1500,-9.5,0,1638,N,0,-0.3,1416,11,5
