ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1985,arroz,,17607,28322,0,1609,1,,LN,0,1390,3,5
1986,arroz,,15501,25344,0,1635,3,1.6,N,0,1783,2,3
1987,arroz,,9152,13728,0,1500,-5.2,-8.3,EN,0,1239,5,2
1988,arroz,10048,10048,15072,2e-04,1500,-4.9,0,EN,0,1920,2,6
1989,arroz,9043,9043,16277,0.0021,1800,14.3,20,LN,1,1791,2,6
1990,arroz,5300,5300,7950,0.0364,1500,-4.6,-16.7,N,0,1526,3,8
1991,arroz,5600,5600,8960,0.2396,1600,1.8,6.7,N,0,1826,2,8
1992,arroz,8000,8000,12800,3.341,1600,1.7,0,EN,1,1323,5,3
1993,arroz,4480,4480,7168,45.2495,1600,1.6,0,N,0,1671,4,5
1994,arroz,5376,5376,8601,1217,1600,1.4,0,N,0,1390,4,8
1995,arroz,4300,4300,6880,1025,1600,1.4,0,EN,0,1507,5,15
1996,arroz,2797,2797,3077,559,1100,-30.2,-31.2,LN,0,1648,5,13
1997,arroz,2924,2924,3216,584,1100,-30.6,0,N,0,1546,3,0
1998,arroz,3216,3216,4502,1104,1400,-12.9,27.3,EN,1,1108,5,20
1999,arroz,3698,3698,5991,1191,1620,-0.9,15.7,LN,1,1641,3,8
2000,arroz,3698,3698,6287,1257,1700,1.9,4.9,LN,1,1512,11,19
2001,arroz,2654,2654,4783,1435,1802,5.5,6,LN,0,1439,5,2
2002,arroz,690,690,1242,435,1800,2.8,-0.1,N,0,1538,3,12
2003,arroz,759,759,1366,642,1800,0,0,EN,0,1656,5,16
2004,arroz,835,835,1503,747,1800,-2.9,0,N,0,1384,4,11
2005,arroz,1252,1252,3080,1140,2460,29.6,36.7,EN,0,1628,3,12
2006,arroz,1252,1252,2103,839,1680,-13.4,-31.7,LN,0,1571,6,29
2007,arroz,1252,1252,2629,1157,2100,5.4,25,EN,0,1515,4,4
2008,arroz,800,800,1680,932,2100,2.3,0,LN,1,1552,7,3
2009,arroz,800,800,1680,1008,2100,-1,0,LN,0,1451,7,16
2010,arroz,800,800,1670,970,2088,-5.6,-0.6,EN,1,1607,4,13
2011,arroz,900,270,648,324,2400,3.7,15,LN,1,1301,6,20
2012,arroz,400,400,960,517,2400,-0.6,0,LN,0,1542,3,14
2013,arroz,1450,1450,3480,1639,2400,-5.3,0,N,0,1592,4,16
2014,arroz,1000,1000,3480,1780,3480,31.1,45,N,0,1897,3,3
2015,arroz,1000,1000,3480,1780,3480,26.6,0,EN,0,1796,4,20
2016,arroz,1000,1000,3000,2000,3000,5.5,-13.8,EN,1,1300,9,45
2017,arroz,150,150,450,417,3000,2.9,0,N,0,1594,9,19
2018,arroz,150,150,450,290,3000,1.1,0,LN,0,1367,3,12
2019,arroz,150,150,450,412,3000,-0.2,0,EN,0,1681,5,12
2020,arroz,150,150,450,428,3000,-0.9,0,EN,0,1381,3,20
2021,arroz,100,100,300,625,3000,-1.2,0,LN,0,1509,6,32
2022,arroz,500,500,1500,2225,3000,-1,0,LN,0,1647,10,14
2023,arroz,300,300,1080,2075,3600,19.7,20,LN,0,1323,9,11
2024,arroz,360,360,1080,2224,3000,1,-16.7,EN,1,996,6,62
1996,cana,18,18,462,79,25667,61.9,,LN,0,1648,5,13
1997,cana,21,21,588,88,28000,-0.2,9.1,N,0,1546,3,0
1998,cana,20,20,560,112,28000,-27.6,0,EN,1,1108,5,20
2003,cana,2,2,140,6,70000,0.7,,EN,0,1656,5,16
2004,cana,15,15,1179,51,78600,11.4,12.3,N,0,1384,4,11
2005,cana,15,15,1107,50,73800,5.6,-6.1,EN,0,1628,3,12
2006,cana,15,15,1040,60,69333,1.7,-6.1,LN,0,1571,6,29
2007,cana,15,15,998,69,66533,0.4,-4,EN,0,1515,4,4
2008,cana,280,280,18200,1310,65000,1.5,-2.3,LN,1,1552,7,3
2009,cana,100,100,6000,270,60000,-2.2,-7.7,LN,0,1451,7,16
2010,cana,50,50,3000,126,60000,0,0,EN,1,1607,4,13
2011,cana,10,10,600,176,60000,0.7,0,LN,1,1301,6,20
2012,cana,10,10,600,176,60000,-0.8,0,LN,0,1542,3,14
2013,cana,750,750,45000,18000,60000,-5.4,0,N,0,1592,4,16
2014,cana,750,750,51000,17850,68000,3.1,13.3,N,0,1897,3,3
2015,cana,5,5,340,55,68000,1.9,0,EN,0,1796,4,20
2016,cana,10,10,680,120,68000,6.8,0,EN,1,1300,9,45
2017,cana,10,10,1000,200,1e+05,69.6,47.1,N,0,1594,9,19
2018,cana,15,15,600,120,40000,-19,-60,LN,0,1367,3,12
2019,cana,15,15,630,126,42000,-0.7,5,EN,0,1681,5,12
2020,cana,20,20,600,83,30000,-16.5,-28.6,EN,0,1381,3,20
2021,cana,10,10,300,98,30000,-6.9,0,LN,0,1509,6,32
2022,cana,20,20,600,246,30000,0.3,0,LN,0,1647,10,14
2023,cana,25,25,713,497,28520,-1.3,-4.9,LN,0,1323,9,11
2024,cana,20,20,600,246,30000,2.2,5.2,EN,1,996,6,62
1985,feijao,,4650,2790,0,600,4.4,,LN,0,1390,3,5
1986,feijao,,10585,6351,0,600,4.3,0,N,0,1783,2,3
1987,feijao,,5280,2535,0,480,-16.7,-20,EN,0,1239,5,2
1988,feijao,9500,9500,5472,2e-04,576,-0.3,20,EN,0,1920,2,6
1989,feijao,11116,11116,6669,0.0033,600,3.4,4.2,LN,1,1791,2,6
1990,feijao,8100,8100,4860,0.0508,600,3,0,N,0,1526,3,8
1991,feijao,8960,8960,5376,0.303,600,2.4,0,N,0,1826,2,8
1992,feijao,8500,8500,4590,3.149,540,-8.3,-10,EN,1,1323,5,3
1993,feijao,2730,2730,1474,18.4316,540,-9,0,N,0,1671,4,5
1994,feijao,3200,3200,1920,976,600,0.5,11.1,N,0,1390,4,8
1995,feijao,3840,3840,2304,718,600,0.6,0,EN,0,1507,5,15
1996,feijao,4323,4323,3458,1630,800,34.5,33.3,LN,0,1648,5,13
1997,feijao,4520,4520,3616,1627,800,34.8,0,N,0,1546,3,0
1998,feijao,4008,4008,1924,1445,480,-19.3,-40,EN,1,1108,5,20
1999,feijao,4008,4008,1924,1013,480,-19.4,0,LN,1,1641,3,8
2000,feijao,2404,2404,1442,793,600,1.3,25,LN,1,1512,11,19
2001,feijao,949,949,569,307,600,2.2,0,LN,0,1439,5,2
2002,feijao,1058,1058,635,699,600,3,0.1,N,0,1538,3,12
2003,feijao,1146,1146,688,998,600,2.2,0,EN,0,1656,5,16
2004,feijao,1260,1260,756,684,600,1.3,-0.1,N,0,1384,4,11
2005,feijao,1220,1220,732,780,600,1.4,0,EN,0,1628,3,12
2006,feijao,1220,1220,439,474,360,-39,-40,LN,0,1571,6,29
2007,feijao,1220,1220,732,952,600,2.7,66.7,EN,0,1515,4,4
2008,feijao,1520,1520,912,1438,600,4.5,0,LN,1,1552,7,3
2009,feijao,1520,1520,912,1268,600,6.8,0,LN,0,1451,7,16
2010,feijao,1520,1520,182,362,120,-78.2,-80,EN,1,1607,4,13
2011,feijao,760,760,365,493,480,-9.8,200,LN,1,1301,6,20
2012,feijao,550,550,480,1032,873,69.5,81.7,LN,0,1542,3,14
2013,feijao,413,413,480,1344,1162,138.2,33.2,N,0,1592,4,16
2014,feijao,250,250,120,398,480,3.1,-58.7,N,0,1897,3,3
2015,feijao,250,250,120,260,480,5.4,0,EN,0,1796,4,20
2016,feijao,100,100,30,46,300,-33.1,-37.5,EN,1,1300,9,45
2017,feijao,100,100,30,180,300,-33,0,N,0,1594,9,19
2018,feijao,100,100,90,189,900,98.4,200,LN,0,1367,3,12
2019,feijao,100,100,90,450,900,93.9,0,EN,0,1681,5,12
2020,feijao,100,100,90,375,900,87.5,0,EN,0,1381,3,20
2021,feijao,50,50,25,104,500,-0.2,-44.4,LN,0,1509,6,32
2022,feijao,30,30,15,72,500,-5.1,0,LN,0,1647,10,14
2023,feijao,30,30,28,159,933,67,86.7,LN,0,1323,9,11
2024,feijao,10,10,6,33,600,0.7,-35.7,EN,1,996,6,62
1985,milho,,10108,11535,0,1141,-26.4,,LN,0,1390,3,5
1986,milho,,6300,10710,0,1700,9.4,49,N,0,1783,2,3
1987,milho,,6316,9474,0,1500,-3.7,-11.8,EN,0,1239,5,2
1988,milho,8842,8842,14147,5e-04,1600,2.6,6.7,EN,0,1920,2,6
1989,milho,10600,10600,15900,0.0019,1500,-4,-6.2,LN,1,1791,2,6
1990,milho,9100,9100,14560,0.0344,1600,2.2,6.7,N,0,1526,3,8
1991,milho,9100,9100,16744,0.3754,1840,17.4,15,N,0,1826,2,8
1992,milho,10500,10500,19320,2.2771,1840,17.2,0,EN,1,1323,5,3
1993,milho,5880,5880,9408,31.0687,1600,1.7,-13,N,0,1671,4,5
1994,milho,7056,7056,11290,837,1600,1.5,0,N,0,1390,4,8
1995,milho,8467,8467,13547,1391,1600,1.7,0,EN,0,1507,5,15
1996,milho,3980,3980,5174,466,1300,-17,-18.7,LN,0,1648,5,13
1997,milho,4161,4161,5409,552,1300,-17.3,0,N,0,1546,3,0
1998,milho,4500,4500,6750,771,1500,-5.6,15.4,EN,1,1108,5,20
1999,milho,4320,4320,6912,829,1600,-0.8,6.7,LN,1,1641,3,8
2000,milho,4320,4320,6912,1237,1600,-3.8,0,LN,1,1512,11,19
2001,milho,3037,3037,5467,875,1800,4.1,12.5,LN,0,1439,5,2
2002,milho,1035,1035,1863,810,1800,0.4,0,N,0,1538,3,12
2003,milho,1087,1087,1957,861,1800,-3.8,0,EN,0,1656,5,16
2004,milho,1196,1196,2296,585,1920,-1.6,6.6,N,0,1384,4,11
2005,milho,1136,1136,2386,644,2100,4.9,9.4,EN,0,1628,3,12
2006,milho,1193,1193,2505,676,2100,2.7,0,LN,0,1571,6,29
2007,milho,1193,1193,2505,827,2100,0.9,0,EN,0,1515,4,4
2008,milho,1193,1193,2505,922,2100,-0.2,0,LN,1,1552,7,3
2009,milho,1200,1200,2520,1159,2100,-0.8,0,LN,0,1451,7,16
2010,milho,1200,1200,2520,1058,2100,-1,0,EN,1,1607,4,13
2011,milho,1400,1200,2520,1058,2100,-0.7,0,LN,1,1301,6,20
2012,milho,1000,1000,2100,886,2100,-0.2,0,LN,0,1542,3,14
2013,milho,1000,1000,2100,840,2100,0.4,0,N,0,1592,4,16
2014,milho,1000,1000,2100,884,2100,1.2,0,N,0,1897,3,3
2015,milho,1000,1000,2100,884,2100,2,0,EN,0,1796,4,20
2016,milho,1150,1150,2289,1383,1990,-2.4,-5.2,EN,1,1300,9,45
2017,milho,1150,1150,2289,1614,1990,-1.3,0,N,0,1594,9,19
2018,milho,950,950,1869,932,1967,-1.3,-1.2,LN,0,1367,3,12
2019,milho,950,950,1869,950,1967,0,0,EN,0,1681,5,12
2020,milho,950,950,1869,1345,1967,1.5,0,EN,0,1381,3,20
2021,milho,4800,4800,5080,6327,1058,-44.6,-46.2,LN,0,1509,6,32
2022,milho,3920,3920,17123,22178,4368,132.4,200,LN,0,1647,10,14
2023,milho,7500,7500,36225,46953,4830,161.2,10.6,LN,0,1323,9,11
