ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,cana,5,5,300,0.5182,60000,,,,EN,0,0.5,397,21,81
1994,cana,2,2,84,1,42000,,-30,,N,0,0.3,687,23,61
1995,cana,2,2,120,2,60000,,42.9,,EN,0,1.3,412,27,78
1996,cana,1,1,12,0,12000,,-80,,LN,0,-0.9,611,13,39
1997,cana,1,1,12,0,12000,,0,,N,0,-0.2,858,15,49
1998,cana,1,1,9,0,9000,,-25,,EN,1,2.2,409,12,80
1999,cana,1,1,10,0,10000,,11.1,,LN,1,-1.5,637,17,58
2000,cana,1,1,30,1,30000,,200,,LN,1,-1.7,552,24,32
2001,cana,1,1,21,0,21000,,-30,,LN,0,-0.6,591,28,41
2002,cana,1,1,12,0,12000,,-42.9,,N,0,-0.1,678,15,78
2003,cana,1,1,18,0,18000,,50,,EN,0,0.9,434,32,87
1993,feijao,1500,40,4,0.0644,100,-57.4,,148,EN,0,0.7,397,21,81
1994,feijao,1500,1500,438,78,292,41.4,192,142,N,0,0.3,687,23,61
1995,feijao,1700,1700,580,160,341,89.8,16.8,136,EN,0,1,412,27,78
1996,feijao,714,714,119,57,167,7.4,-51.1,130,LN,0,-0.8,611,13,39
1997,feijao,744,744,70,39,94,-28.3,-43.5,125,N,0,-0.1,858,15,49
1998,feijao,716,716,54,67,75,-31.1,-19.8,120,EN,1,1.8,409,12,80
1999,feijao,734,734,55,33,75,-13,-0.6,115,LN,0,-1.3,637,17,58
2000,feijao,738,738,221,82,299,338.7,200,110,LN,0,-1.4,552,24,32
2001,feijao,720,720,71,62,99,31.7,-67.1,106,LN,0,-0.5,591,28,41
2002,feijao,720,720,27,36,38,-55.5,-62,103,N,0,0,678,15,78
2003,feijao,715,715,54,56,76,-7.5,101.4,99,EN,0,0.5,434,32,87
2004,feijao,722,722,81,82,112,43.5,48.5,96,N,0,0.1,672,33,87
2005,feijao,790,790,267,303,338,377.3,200,93,N,0,0.4,556,22,73
2006,feijao,729,729,55,72,75,15.2,-77.7,91,LN,0,-0.9,359,33,91
2007,feijao,709,709,13,16,18,-73.6,-75.7,88,N,0,0.2,366,14,77
2008,feijao,714,714,54,86,76,3,200,86,LN,1,-1.5,459,53,104
2009,feijao,714,714,254,285,356,382.1,200,85,LN,0,-0.8,556,42,61
2010,feijao,717,717,40,75,56,-24.9,-84.3,83,EN,0,1.1,472,10,71
2011,feijao,723,723,122,229,169,136.2,200,82,LN,0,-1.2,600,18,69
2012,feijao,734,,,,,,,,LN,0,-0.6,252,18,125
2013,feijao,728,728,3,11,4,-93.9,,81,LN,0,-0.6,265,41,132
2014,feijao,722,722,54,91,75,-0.1,200,81,LN,0,-0.5,526,20,82
2015,feijao,500,500,56,112,112,32.8,49.7,81,N,0,0.4,346,22,74
2016,feijao,650,500,5,20,10,-90.4,-91.1,81,EN,1,1.8,420,29,131
2017,feijao,600,600,72,264,120,-2.3,200,81,LN,0,-0.5,357,21,118
2018,feijao,900,900,270,486,300,127.5,150,82,LN,0,-1,581,31,95
2019,feijao,800,800,120,216,150,10.5,-50,83,EN,0,0.6,436,24,68
2020,feijao,1000,1000,375,1181,375,181.7,150,83,N,0,0.1,418,23,89
2021,feijao,900,630,45,169,71,-42.6,-81,84,LN,0,-1,380,24,58
2022,feijao,945,945,107,428,113,4.7,58.5,85,LN,0,-1.2,550,20,50
2023,feijao,1050,210,17,85,81,-5,-28.5,85,LN,0,-0.6,715,21,46
2024,feijao,1050,735,46,189,63,12.5,-22.7,86,EN,0,0.9,665,26,98
1994,milho,2000,2000,1256,124,628,-14.8,,489,N,0,0.3,687,23,61
1995,milho,2000,2000,1498,187,749,21.2,19.3,423,EN,0,1.3,412,27,78
1996,milho,610,610,320,51,525,3.8,-30,366,LN,0,-0.9,611,13,39
1997,milho,622,622,381,54,613,52,16.8,317,N,0,-0.2,858,15,49
1998,milho,620,620,71,15,115,-62.7,-81.3,275,EN,1,2.2,409,12,80
1999,milho,635,635,145,24,228,2.2,99.4,240,LN,1,-1.5,637,17,58
2000,milho,1000,1000,700,139,700,344.7,200,210,LN,1,-1.7,552,24,32
