ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,95,104,0,1095,-3.4,,LN,1,,,
1975,arroz,,94,85,0,904,-30.3,-17.4,LN,0,,,
1976,arroz,,65,41,0,631,-56.2,-30.2,LN,1,,,
1977,arroz,,55,99,0,1800,15.1,185.4,EN,0,,,
1978,arroz,,55,99,0,1800,7.8,0,EN,0,,,
1979,arroz,,11,20,0,1818,3.4,1,N,0,,,
1980,arroz,,12,24,0,2000,9.5,10,EN,0,,,
1981,arroz,,15,24,0,1600,-14.7,-20,N,0,1183,17,2
1982,arroz,,18,36,0,2000,4.6,25,N,0,1686,7,0
1983,arroz,,10,20,0,2000,4.2,0,EN,1,1000,10,0
1984,arroz,,20,36,0,1800,-6.1,-10,LN,0,960,10,0
1985,arroz,,40,73,0,1825,-5.5,1.4,LN,0,1380,14,1
1986,arroz,,42,80,0,1905,-2.1,4.4,N,0,836,20,0
1987,arroz,,49,97,0,1980,1.3,3.9,EN,0,671,16,0
1988,arroz,50,40,84,0,2100,7,6.1,EN,0,1209,17,6
1989,arroz,38,38,77,1e-04,2026,2.9,-3.5,LN,1,996,11,0
1990,arroz,41,41,65,4e-04,1585,-19.2,-21.8,N,0,824,18,2
1991,arroz,41,41,80,0.0021,1951,0.3,23.1,N,0,989,14,0
1992,arroz,38,38,74,0.0184,1947,0.6,-0.2,EN,1,1355,10,0
1993,arroz,38,38,74,0.1858,1947,1.3,0,N,0,1073,15,0
1994,arroz,22,22,43,6,1955,2.3,0.4,N,0,1139,11,3
1995,arroz,12,12,21,5,1750,-8.7,-10.5,EN,0,870,21,5
1996,arroz,11,11,20,4,1818,-5.7,3.9,LN,0,1030,10,1
1997,arroz,6,6,12,3,2000,3.2,10,N,0,1267,8,1
1998,arroz,6,6,12,3,2000,2.3,0,EN,1,1068,14,9
1999,arroz,6,6,12,3,2000,1.5,0,LN,1,951,14,2
2000,arroz,4,4,8,2,2000,0.8,0,LN,1,1249,14,2
2001,arroz,4,4,8,2,2000,0,0,LN,0,806,21,5
2002,arroz,2,2,4,1,2000,-0.5,0,N,0,1243,6,1
2003,arroz,1,1,2,1,2000,-0.8,0,EN,0,1011,16,0
2004,arroz,6,6,12,3,2000,-0.8,0,N,0,1193,10,1
2005,arroz,6,6,12,3,2000,-0.8,0,EN,0,1281,18,0
2006,arroz,4,4,8,2,2000,-0.5,0,LN,0,1020,29,9
2007,arroz,4,4,8,4,2000,1.7,0,EN,0,1229,11,0
2008,arroz,2,2,4,2,2000,5.8,0,LN,1,669,19,10
2009,arroz,2,2,4,3,2000,11.6,0,LN,0,1214,13,1
2010,arroz,2,2,4,2,2000,19.6,0,EN,1,867,27,3
2011,arroz,2,2,4,3,2000,30.7,0,LN,1,875,32,0
2012,arroz,4,4,4,2,1000,-26.7,-50,LN,0,1131,21,0
2013,arroz,4,4,4,3,1000,-14.8,0,N,0,862,21,5
2014,arroz,4,4,4,3,1000,4.4,0,N,0,860,14,0
1974,cana,,100,3500,0,35000,-0.4,,LN,1,,,
1975,cana,,90,3150,0,35000,-0.2,0,LN,0,,,
1976,cana,,100,3500,0,35000,-0.1,0,LN,1,,,
1977,cana,,95,3325,0,35000,-0.1,0,EN,0,,,
1978,cana,,86,3010,0,35000,-0.2,0,EN,0,,,
1979,cana,,79,2765,0,35000,-0.4,0,N,0,,,
1980,cana,,75,2685,0,35800,1.5,2.3,EN,0,,,
1981,cana,,78,2808,0,36000,1.6,0.6,N,0,1183,17,2
1982,cana,,80,2880,0,36000,1.1,0,N,0,1686,7,0
1983,cana,,80,2880,0,36000,0.4,0,EN,1,1000,10,0
1984,cana,,84,3024,0,36000,-0.3,0,LN,0,960,10,0
1985,cana,,86,3096,0,36000,-1.2,0,LN,0,1380,14,1
1986,cana,,64,2304,0,36000,-2.1,0,N,0,836,20,0
1987,cana,,60,2160,0,36000,-3,0,EN,0,671,16,0
1988,cana,50,50,1800,0,36000,-3.8,0,EN,0,1209,17,6
1989,cana,40,40,1600,1e-04,40000,5.8,11.1,LN,1,996,11,0
1990,cana,40,40,1600,2e-04,40000,4.5,0,N,0,824,18,2
1991,cana,40,40,1600,0.0013,40000,3.2,0,N,0,989,14,0
1992,cana,40,40,1600,0.0173,40000,1.9,0,EN,1,1355,10,0
1993,cana,40,40,1600,1.1905,40000,0.1,0,N,0,1073,15,0
1994,cana,30,30,1200,8,40000,-1.9,0,N,0,1139,11,3
1995,cana,30,30,1200,18,40000,-3.9,0,EN,0,870,21,5
1996,cana,120,120,4800,86,40000,-6.3,0,LN,0,1030,10,1
1997,cana,60,60,2400,48,40000,-9.3,0,N,0,1267,8,1
1998,cana,80,80,4000,80,50000,9.4,25,EN,1,1068,14,9
1999,cana,80,80,4000,84,50000,5.5,0,LN,1,951,14,2
2000,cana,90,90,4500,104,50000,1.3,0,LN,1,1249,14,2
2001,cana,90,90,4500,113,50000,-3.2,0,LN,0,806,21,5
2002,cana,110,110,5500,154,50000,-7.5,0,N,0,1243,6,1
2003,cana,120,120,7200,202,60000,6.8,20,EN,0,1011,16,0
2004,cana,150,150,9000,360,60000,2.8,0,N,0,1193,10,1
2005,cana,180,180,10800,562,60000,-1.2,0,EN,0,1281,18,0
2006,cana,200,200,12000,672,60000,-4.3,0,LN,0,1020,29,9
2007,cana,228,228,13680,793,60000,-7,0,EN,0,1229,11,0
2008,cana,235,235,16450,1234,70000,5.6,16.7,LN,1,669,19,10
