ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,800,800,1600,5.4225,2000,-1,,EN,0,1233,7,0
1994,arroz,700,700,1330,213,1900,-6.2,-5,N,0,1239,12,0
1995,arroz,600,600,1320,172,2200,8.4,15.8,EN,0,1632,9,0
1996,arroz,360,360,775,129,2153,5.9,-2.1,LN,0,1362,9,0
1997,arroz,680,680,870,174,1279,-37.1,-40.6,N,0,1543,11,0
1998,arroz,630,630,1200,322,1905,-6.4,48.9,EN,1,1545,8,0
1999,arroz,600,600,1260,326,2100,3.4,10.3,LN,1,1269,10,0
2000,arroz,650,650,1105,249,1700,-16,-19,LN,1,1011,11,0
2001,arroz,564,564,1441,339,2555,25.8,50.3,LN,0,1324,7,0
2002,arroz,600,600,1200,360,2000,-1.8,-21.7,N,0,1058,11,0
2003,arroz,600,600,1320,704,2200,7.9,10,EN,1,1189,6,0
2004,arroz,500,500,1000,660,2000,-1.8,-9.1,N,0,1008,11,0
2005,arroz,500,500,650,270,1300,-36.1,-35,EN,0,1022,20,2
2006,arroz,750,750,1410,447,1880,-6.8,44.6,LN,0,1056,8,0
2007,arroz,110,110,209,70,1900,-3.8,1.1,EN,0,1219,10,0
2008,arroz,100,100,208,125,2080,8.9,9.5,LN,1,845,7,1
2009,arroz,80,80,145,84,1812,0.9,-12.9,LN,0,1042,18,0
2010,arroz,65,65,140,86,2154,28.9,18.8,EN,1,1461,8,0
2011,arroz,65,65,101,61,1554,2.1,-27.9,LN,1,1284,7,0
2012,arroz,60,60,72,36,1200,-12.6,-22.8,LN,0,723,15,0
2013,arroz,50,50,55,43,1100,-11.9,-8.3,LN,0,1272,8,0
2014,arroz,50,50,55,48,1100,-3.5,0,N,0,972,9,0
2015,arroz,50,50,65,53,1300,18.8,18.2,EN,0,917,10,2
2016,arroz,40,40,40,38,1000,-6.7,-23.1,EN,1,1295,9,0
2017,arroz,15,15,17,18,1133,7.3,13.3,LN,0,1075,7,0
2018,arroz,3,3,3,2,1000,-5.8,-11.8,LN,0,1527,9,0
2019,arroz,20,20,21,18,1050,-3,5,EN,0,983,13,0
2020,arroz,10,10,15,18,1500,33.3,42.9,N,0,795,9,2
2021,arroz,10,8,8,11,1000,-16.2,-33.3,LN,1,1065,11,5
