ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,cana,,150,7500,0,50000,-0.1,,45650,LN,1,-1.5,,,
1975,cana,,150,7500,0,50000,-0.1,0,46912,N,0,-0.1,,,
1976,cana,,150,7500,0,50000,-0.1,0,47953,LN,0,-1,,,
1977,cana,,150,4658,0,31053,-38,-37.9,48470,EN,0,1,,,
1978,cana,,230,11500,0,50000,-0.1,61,48247,EN,0,0.9,,,
1979,cana,,456,23400,0,51316,2.6,2.6,47294,N,0,0.2,,,
1980,cana,,600,29368,0,48947,-2.1,-4.6,45878,EN,0,0.6,,,
1981,cana,,600,30000,0,50000,0,2.2,44425,N,0,0,713,7,0
1982,cana,,600,30000,0,50000,0.1,0,43375,N,0,0.1,473,10,0
1983,cana,,600,24000,0,40000,-19.9,-20,43066,EN,1,2.5,512,24,0
1984,cana,,592,20141,0,34022,-31.8,-14.9,43660,LN,0,-0.5,534,19,0
1985,cana,,600,30000,0,50000,0.4,47,45114,LN,0,-0.8,578,11,0
1986,cana,,500,25000,0,50000,0.5,0,47163,N,0,-0.3,683,11,0
1987,cana,,500,25000,0,50000,0.5,0,49329,EN,1,1.6,504,17,0
1988,cana,300,300,15000,0,50000,0.6,0,51023,EN,0,0.7,492,13,0
1989,cana,220,220,11000,3e-04,50000,0.6,0,51744,LN,1,-1.7,582,10,0
1990,cana,180,180,8550,0.004,47500,-4.4,-5,51314,N,0,0.2,850,10,0
1991,cana,180,180,9000,0.0458,50000,0.6,5.3,49980,EN,0,0.6,649,7,0
1992,cana,180,180,9000,0.9818,50000,0.6,0,48323,EN,1,2.3,776,16,0
1993,cana,15,15,750,0.5455,50000,0.5,0,47032,EN,0,0.5,353,11,0
1994,cana,17,17,850,43,50000,0.3,0,46699,N,0,0.3,489,14,0
1995,cana,45,45,2250,135,50000,0,0,47707,EN,0,1.3,231,11,4
1996,cana,52,52,2600,208,50000,-0.1,0,50176,LN,0,-0.9,465,17,0
1997,cana,59,59,2950,236,50000,-0.1,0,53881,N,0,-0.2,914,14,0
1998,cana,65,65,3250,293,50000,0,0,58157,EN,1,2.2,463,12,2
1999,cana,71,71,3550,320,50000,0.4,0,61887,LN,1,-1.5,668,10,1
2000,cana,89,89,7120,641,80000,62.6,60,63781,LN,1,-1.7,756,6,0
2001,cana,88,88,6160,585,70000,44.6,-12.5,62947,LN,0,-0.6,625,16,0
2002,cana,76,76,4560,1140,60000,26.3,-14.3,59421,N,0,-0.1,654,13,0
2003,cana,70,70,4200,1260,60000,28.7,0,54193,EN,0,0.9,321,15,0
2004,cana,74,74,3700,925,50000,9.6,-16.7,48675,N,0,0.3,671,15,0
2005,cana,65,65,2600,312,40000,-9.9,-20,44076,EN,0,0.6,509,21,1
2006,cana,60,60,2400,432,40000,-7.5,0,41106,LN,0,-0.9,408,16,4
2007,cana,65,65,2600,442,40000,-5,0,39989,EN,0,0.6,848,19,0
2008,cana,70,50,2000,100,40000,-2,0,40560,LN,1,-1.6,547,14,1
2009,cana,50,50,2000,120,40000,0.9,0,42239,LN,0,-0.9,435,19,1
2010,cana,71,71,2840,227,40000,3.2,0,43923,EN,1,1.5,540,21,0
2011,cana,88,88,3520,334,40000,5.2,0,44056,LN,0,-1.4,523,10,0
2012,cana,90,90,3150,268,35000,-4.7,-12.5,41231,LN,0,-0.8,491,8,0
2013,cana,90,90,3150,274,35000,0.4,0,35177,LN,0,-0.6,430,22,0
2014,cana,90,90,3150,268,35000,7,0,27183,LN,0,-0.5,683,9,0
2015,cana,90,90,3150,268,35000,15.6,0,19286,EN,0,0.5,486,10,0
2016,cana,90,90,3415,299,37944,37.4,8.4,12978,EN,1,2.2,590,15,3
2017,cana,30,30,90,18,3000,-87.9,-92.1,8668,LN,0,-0.7,387,11,0
2018,cana,28,28,93,16,3321,-84.6,10.7,6037,LN,0,-1.1,437,19,0
2019,cana,28,28,98,15,3500,-80.7,5.4,4577,EN,0,0.6,418,21,2
2020,cana,25,25,100,16,4000,-72.3,14.3,3881,N,0,0.1,542,15,0
2021,cana,25,25,107,32,4280,-59.1,7,3700,LN,0,-1.2,607,10,0
2022,cana,24,24,108,37,4500,-27.9,5.1,3903,LN,0,-1.2,953,10,0
2023,cana,25,25,116,29,4640,163.2,3.1,4409,LN,0,-0.8,737,8,0
2024,cana,25,25,133,28,5320,,14.7,5138,EN,0,1.2,482,15,0
1974,feijao,,40,48,0,1200,0.2,,947,LN,1,-1.9,,,
1975,feijao,,40,48,0,1200,0.2,0,936,N,0,-0.2,,,
1976,feijao,,88,17,0,193,-83.8,-83.9,925,LN,0,-1.1,,,
