ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,arroz,1000,1000,1020,1e-04,1020,13.7,,1023,LN,1,-1.9,1136,5,0
1990,arroz,1000,880,650,0.0021,739,-23.5,-27.6,1108,N,0,0,1232,10,4
1991,arroz,5000,5000,9000,0.1473,1800,66.6,143.7,1201,EN,0,0.5,1299,6,1
1992,arroz,8400,8400,10600,1.1564,1262,1.2,-29.9,1299,EN,1,2.1,1249,5,0
1993,arroz,2500,2300,1660,3.6218,722,-50.1,-42.8,1403,N,0,0.3,1144,4,0
1994,arroz,2000,2000,3000,270,1500,-12,107.8,1510,N,0,0.3,1254,4,1
1995,arroz,4000,4000,8800,1173,2200,13.6,46.7,1620,EN,0,1.4,991,5,14
1996,arroz,6000,6000,12600,1991,2100,-1.9,-4.5,1729,LN,0,-0.9,1181,6,6
1997,arroz,1000,1000,2200,477,2200,-3.6,4.8,1837,N,0,-0.3,1292,7,0
1998,arroz,1200,1200,3000,750,2500,7.6,13.6,1940,EN,1,2.3,1052,9,12
1999,arroz,5500,4950,8910,1782,1800,-22.9,-28,2039,LN,1,-1.6,962,6,1
2000,arroz,1500,1500,3600,756,2400,1.7,33.3,2132,LN,1,-1.6,1271,5,7
2001,arroz,500,500,1200,280,2400,-2.7,0,2218,LN,0,-0.7,1224,9,11
2002,arroz,1000,1000,2500,1350,2500,-3.4,4.2,2298,N,0,-0.3,1517,7,0
2003,arroz,1000,1000,2800,1492,2800,3.2,12,2372,EN,0,1.2,1200,9,16
2004,arroz,1000,1000,2800,1772,2800,4.7,0,2443,N,0,0.3,1347,8,2
2005,arroz,1000,1000,1500,330,1500,-42.4,-46.4,2510,EN,0,0.7,1159,8,3
2006,arroz,500,500,1200,340,2400,-3.5,60,2575,LN,0,-0.8,1516,7,7
2007,arroz,1000,1000,2400,998,2400,-3.9,0,2641,EN,0,0.9,1374,6,1
2008,arroz,100,100,240,158,2400,-6,0,2708,LN,1,-1.5,1275,10,12
