ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,135,405,0,3000,-2.9,,LN,1,,,
1975,arroz,,135,324,0,2400,-5.7,-20,N,0,,,
1976,arroz,,135,324,0,2400,14.8,0,LN,0,,,
1977,arroz,,140,336,0,2400,39.5,0,EN,0,,,
1978,arroz,,30,13,0,433,-69.9,-81.9,EN,0,,,
1979,arroz,,34,20,0,588,-52.5,35.7,N,0,,,
1980,arroz,,200,220,0,1100,-2.1,87,EN,0,,,
1981,arroz,,200,495,0,2475,127.5,125,N,0,841,9,7
1982,arroz,,65,45,0,692,-42.2,-72,N,0,935,10,4
1983,arroz,,180,360,0,2000,48.5,188.9,EN,1,1406,12,0
1984,arroz,,200,300,0,1500,10.5,-25,LN,0,863,7,10
1985,arroz,,240,360,0,1500,8.5,0,LN,0,938,10,5
1986,arroz,,160,144,0,900,-40.7,-40,N,0,722,15,18
1987,arroz,,240,230,0,958,-42.2,6.5,EN,1,718,17,8
1988,arroz,240,240,600,0,2500,38.9,160.9,EN,0,853,10,15
1989,arroz,240,240,504,0,2100,8.7,-16,LN,1,1012,10,8
1990,arroz,200,200,500,0.001,2500,24.3,19,N,0,868,9,23
1991,arroz,200,200,160,0.0027,800,-61.3,-68,EN,0,818,15,27
1992,arroz,215,215,376,0.0943,1749,-12.5,118.6,EN,1,1210,10,10
1993,arroz,215,215,430,0.9055,2000,3.5,14.4,EN,0,973,9,7
1994,arroz,215,215,430,59,2000,0.6,0,N,0,1082,7,3
1995,arroz,100,100,200,37,2000,-2.3,0,EN,0,1302,9,6
1996,arroz,44,44,78,14,1773,-17.3,-11.4,LN,0,1158,10,18
1997,arroz,50,50,125,20,2500,12.4,41,N,0,1260,9,8
1998,arroz,50,50,125,23,2500,13.2,0,EN,1,1998,6,18
1999,arroz,50,0,0,0,,,,LN,1,783,10,21
2000,arroz,50,50,104,19,2080,1.1,,LN,1,970,8,14
2001,arroz,50,50,89,15,1780,-6.9,-14.4,LN,0,1250,7,15
2002,arroz,50,50,25,8,500,-71,-71.9,N,0,718,8,25
2003,arroz,50,50,100,40,2000,34.1,200,EN,1,1361,7,12
2004,arroz,50,50,50,25,1000,-17.9,-50,N,0,1063,17,7
2005,arroz,50,,,,,,,EN,0,787,15,28
2006,arroz,50,50,30,12,600,10.1,,LN,0,935,10,22
1974,cana,,200,6000,0,30000,6.4,,LN,1,,,
1975,cana,,180,4500,0,25000,-8.7,-16.7,N,0,,,
1976,cana,,280,7000,0,25000,-5.8,0,LN,0,,,
1977,cana,,280,7000,0,25000,-2.8,0,EN,0,,,
1978,cana,,280,8400,0,30000,20.5,20,EN,0,,,
1979,cana,,280,7280,0,26000,8,-13.3,N,0,,,
1980,cana,,320,6400,0,20000,-10.9,-23.1,EN,0,,,
1996,cana,80,80,1012,40,12650,44.8,,LN,0,1158,10,18
1997,cana,80,80,1012,51,12650,-40.8,0,N,0,1260,9,8
1998,cana,100,100,2500,150,25000,-21.9,97.6,EN,1,1998,6,18
1999,cana,70,70,3500,88,50000,23.2,100,LN,1,783,10,21
2000,cana,73,73,3650,256,50000,6.7,0,LN,1,970,8,14
2001,cana,73,73,3650,80,50000,-1.6,0,LN,0,1250,7,15
2002,cana,73,73,3650,183,50000,-1.5,0,N,0,718,8,25
2003,cana,73,73,3650,365,50000,-2.5,0,EN,1,1361,7,12
2004,cana,73,73,3650,365,50000,-1.7,0,N,0,1063,17,7
2005,cana,73,73,3650,219,50000,2.4,0,EN,0,787,15,28
2006,cana,73,73,3650,365,50000,10.3,0,LN,0,935,10,22
2007,cana,80,80,2400,240,30000,-25.9,-40,EN,0,985,10,20
2008,cana,96,96,2880,230,30000,-12.7,0,LN,1,1006,9,10
2009,cana,96,96,2880,317,30000,11,0,LN,0,1066,10,18
1974,feijao,,2375,2850,0,1200,5.8,,LN,1,,,
1975,feijao,,2500,3540,0,1416,37.5,18,N,0,,,
