ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,800,790,1858,3.3665,2352,-2.3,,N,0,735,7,17
1994,arroz,620,620,1406,195,2268,5.3,-3.6,N,0,745,12,23
1995,arroz,560,310,578,81,1865,-2.2,-17.8,EN,0,910,10,22
1996,arroz,130,130,236,24,1815,9.1,-2.6,LN,0,1159,10,7
1997,arroz,70,70,92,12,1314,-11.4,-27.6,N,0,1084,16,17
1998,arroz,60,60,85,17,1417,0.9,7.8,EN,1,1040,10,49
1999,arroz,220,220,346,69,1573,6.1,11,LN,1,731,10,18
2000,arroz,306,306,428,86,1399,-10.7,-11.1,LN,1,700,9,40
2001,arroz,410,360,694,127,1928,29.3,37.8,LN,0,986,10,33
2002,arroz,300,165,181,36,1097,-10.8,-43.1,N,0,762,13,38
2003,arroz,50,50,60,29,1200,-16.3,9.4,EN,0,898,10,49
2004,arroz,155,147,578,289,3932,82.6,200,N,0,618,11,36
2005,arroz,150,147,541,194,3680,3.1,-6.4,EN,0,766,13,44
2006,arroz,242,242,1200,330,4959,5.4,34.7,LN,0,812,8,32
2007,arroz,242,242,470,180,1942,-62.7,-60.8,EN,0,969,13,35
2008,arroz,145,145,290,121,2000,-62.1,3,LN,1,770,10,25
2009,arroz,80,80,390,267,4875,-0.2,143.8,LN,0,716,19,48
1994,cana,1,1,35,0,35000,-2,,N,0,745,12,23
1995,cana,2,2,70,1,35000,0.6,0,EN,0,910,10,22
1996,cana,2,2,70,1,35000,1.9,0,LN,0,1159,10,7
1997,cana,3,3,105,2,35000,1.9,0,N,0,1084,16,17
1998,cana,2,2,70,1,35000,0.4,0,EN,1,1040,10,49
1999,cana,3,3,105,2,35000,-2.4,0,LN,1,731,10,18
2009,cana,7,7,504,21,72000,-1.8,,LN,0,716,19,48
2010,cana,4076,4076,375617,15024,92153,21.2,28,EN,1,1138,13,26
2011,cana,4289,4289,395574,19779,92230,17.5,0.1,LN,1,998,6,7
2012,cana,3505,3505,215663,11646,61530,-24.3,-33.3,LN,0,784,11,37
2013,cana,7041,7041,528075,34325,75000,-10.7,21.9,N,0,890,11,48
2014,cana,5530,5530,389914,22615,70509,-19.6,-6,N,0,811,11,37
2015,cana,4613,4613,443490,28383,96139,5.1,36.4,EN,0,838,11,38
2016,cana,6189,6189,598307,41881,96673,7.2,0.6,EN,1,1441,7,39
2017,cana,6908,6908,558735,39111,80882,-4.1,-16.3,N,0,687,9,37
2018,cana,7004,7004,523024,36612,74675,-3.2,-7.7,LN,0,1222,10,35
2019,cana,7633,7633,544996,47278,71400,-2.2,-4.4,EN,0,785,13,44
2020,cana,7518,7518,616477,64114,82000,16,14.8,EN,0,723,10,62
2021,cana,9735,9735,681207,78938,69975,-0.5,-14.7,LN,0,795,10,51
2022,cana,9735,9735,659090,96695,67703,-6,-3.2,LN,0,568,13,60
2023,cana,18346,18346,1413726,168841,77059,2,13.8,LN,0,836,8,21
2024,cana,15386,15386,1249144,188658,81187,0.3,5.4,EN,1,685,7,91
1993,feijao,350,290,117,2.792,403,23.6,,N,0,735,7,17
1994,feijao,900,60,6,4,100,-74.6,-75.2,N,0,745,12,23
1995,feijao,250,200,100,25,500,10.4,200,EN,0,910,10,22
1996,feijao,90,90,45,30,500,-1.2,0,LN,0,1159,10,7
1997,feijao,300,300,175,85,583,5.8,16.7,N,0,1084,16,17
1998,feijao,150,150,90,73,600,3,2.9,EN,1,1040,10,49
1999,feijao,600,500,300,131,600,0.5,0,LN,1,731,10,18
2000,feijao,400,80,40,29,500,-17.5,-16.7,LN,1,700,9,40
2001,feijao,150,150,114,83,760,23.8,52,LN,0,986,10,33
2002,feijao,238,158,95,105,601,-8.2,-20.9,N,0,762,13,38
2003,feijao,100,100,60,49,600,-12.8,-0.2,EN,0,898,10,49
2004,feijao,50,50,40,23,800,16.3,33.3,N,0,618,11,36
2005,feijao,15,3,2,2,667,3.3,-16.7,EN,0,766,13,44
2006,feijao,254,254,152,99,598,0.8,-10.2,LN,0,812,8,32
2007,feijao,250,250,108,117,432,-18.6,-27.8,EN,0,969,13,35
2008,feijao,20,20,10,25,500,2,15.7,LN,1,770,10,25
2009,feijao,120,80,40,54,500,4.2,0,LN,0,716,19,48
2011,feijao,4,4,2,3,500,-16.7,,LN,1,998,6,7
2012,feijao,6,6,5,8,833,25.5,66.7,LN,0,784,11,37
2016,feijao,55,55,66,383,1200,16.1,,EN,1,1441,7,39
2017,feijao,1,1,1,3,1000,-13.3,-16.7,N,0,687,9,37
2019,feijao,2,2,2,6,1000,-30.2,,EN,0,785,13,44
2022,feijao,2,2,4,28,2000,2,,LN,0,568,13,60
1993,milho,2020,2020,4020,4.2887,1990,5.5,,N,0,735,7,17
1994,milho,1000,1000,2000,148,2000,-2.6,0.5,N,0,745,12,23
1995,milho,1000,1000,1800,133,1800,-18,-10,EN,0,910,10,22
1996,milho,1850,1850,4445,409,2403,3.7,33.5,LN,0,1159,10,7
1997,milho,1510,1510,4215,299,2791,15.4,16.2,N,0,1084,16,17
1998,milho,200,190,532,55,2800,11.9,0.3,EN,1,1040,10,49
1999,milho,400,400,964,103,2410,-6.1,-13.9,LN,1,731,10,18
2000,milho,700,560,1358,230,2425,-7.2,0.6,LN,1,700,9,40
2001,milho,1000,1000,2760,272,2760,5.8,13.8,LN,0,986,10,33
2002,milho,350,250,625,118,2500,-3.9,-9.4,N,0,762,13,38
2003,milho,400,400,970,220,2425,-9.6,-3,EN,0,898,10,49
2004,milho,576,536,1741,452,3248,17.1,33.9,N,0,618,11,36
2005,milho,455,455,1190,335,2615,-8.3,-19.5,EN,0,766,13,44
2006,milho,400,400,1100,187,2750,-6,5.1,LN,0,812,8,32
2007,milho,365,365,1182,351,3238,10.1,17.8,EN,0,969,13,35
2008,milho,550,550,1948,545,3542,19,9.4,LN,1,770,10,25
2009,milho,510,510,708,185,1388,-55.3,-60.8,LN,0,716,19,48
2010,milho,800,800,2300,532,2875,-11.6,107.1,EN,1,1138,13,26
2011,milho,820,820,2050,713,2500,-28.7,-13,LN,1,998,6,7
2012,milho,844,844,3485,1242,4129,10.7,65.2,LN,0,784,11,37
2013,milho,1050,1050,4410,1103,4200,8.4,1.7,N,0,890,11,48
2014,milho,3500,3500,14700,3807,4200,5.7,0,N,0,811,11,37
2015,milho,4700,4700,23500,8368,5000,29.5,19,EN,0,838,11,38
2016,milho,3353,3353,8400,4620,2505,-32.6,-49.9,EN,1,1441,7,39
2017,milho,5110,5110,18550,4979,3630,0.7,44.9,N,0,687,9,37
2018,milho,5060,5060,13800,6630,2727,-22.5,-24.9,LN,0,1222,10,35
2019,milho,8075,8075,24225,10469,3000,-14.5,10,EN,0,785,13,44
2020,milho,8890,8890,42510,31155,4782,36.1,59.4,EN,0,723,10,62
2021,milho,8030,3230,2001,3386,620,-82.4,-87,LN,0,795,10,51
2022,milho,8030,8030,33654,39286,4191,18.3,200,LN,0,568,13,60
2023,milho,8013,8013,38446,26285,4798,33.9,14.5,LN,0,836,8,21
2024,milho,9045,9045,21708,17364,2400,-33.9,-50,EN,1,685,7,91
1993,soja,20,20,24,0.0495,1200,-9.2,,N,0,735,7,17
1994,soja,20,20,30,4,1500,10.1,25,N,0,745,12,23
1995,soja,20,20,30,4,1500,6.6,0,EN,0,910,10,22
1996,soja,10,10,15,3,1500,3.2,0,LN,0,1159,10,7
1997,soja,4,4,5,1,1250,-16.8,-16.7,N,0,1084,16,17
1998,soja,5,5,8,2,1600,3.1,28,EN,1,1040,10,49
1999,soja,5,5,8,2,1600,-0.1,0,LN,1,731,10,18
