ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1700,2040,0,1200,0.3,,LN,1,,,
1975,arroz,,1400,1596,0,1140,3.2,-5,LN,0,,,
1976,arroz,,1050,1206,0,1149,10.3,0.8,LN,1,,,
1977,arroz,,251,184,0,733,-27.4,-36.2,EN,0,,,
1978,arroz,,165,150,0,909,-9.7,24,EN,0,,,
1979,arroz,,233,242,0,1039,0.6,14.2,N,0,,,
1980,arroz,,201,260,0,1294,19.2,24.5,EN,0,,,
1981,arroz,,215,215,0,1000,-15.6,-22.7,N,0,1014,11,14
1982,arroz,,210,262,0,1248,-4.7,24.8,N,0,1540,6,0
1983,arroz,,365,660,0,1808,21.6,44.9,EN,1,1506,5,3
1984,arroz,,450,525,0,1167,-29.9,-35.5,LN,0,1040,9,17
1985,arroz,,500,450,0,900,-50.8,-22.9,LN,0,918,11,14
1986,arroz,,400,840,0,2100,6.9,133.3,N,0,1073,14,23
1987,arroz,,400,840,0,2100,5.4,0,EN,0,1068,14,20
1988,arroz,300,300,630,0,2100,5.5,0,EN,0,1192,12,19
1989,arroz,500,500,900,1e-04,1800,-6.6,-14.3,LN,1,1188,8,10
1990,arroz,100,100,72,4e-04,720,-60.9,-60,N,0,1104,9,11
1991,arroz,200,200,300,0.0181,1500,-16.8,108.3,N,0,1321,10,14
1992,arroz,350,350,630,0.394,1800,1.4,20,EN,1,1109,11,8
1993,arroz,450,450,810,2.0589,1800,2.4,0,N,0,962,13,7
1994,arroz,350,350,630,139,1800,1.4,0,N,0,1178,9,21
1995,arroz,250,250,450,59,1800,0.1,0,EN,0,1287,17,26
1996,arroz,200,200,540,117,2700,50.6,50,LN,0,1010,8,22
1997,arroz,200,200,360,83,1800,0.9,-33.3,N,0,994,9,10
1998,arroz,200,200,360,97,1800,2.3,0,EN,1,1195,8,42
1999,arroz,100,100,180,54,1800,3.3,0,LN,1,1232,12,18
2000,arroz,80,80,120,31,1500,-15.1,-16.7,LN,1,1194,11,13
2001,arroz,50,50,90,31,1800,0,20,LN,0,925,17,24
2002,arroz,30,30,54,20,1800,-1.9,0,N,0,1442,10,14
2003,arroz,40,40,100,67,2500,33.3,38.9,EN,0,1255,11,40
2004,arroz,50,50,100,52,2000,4.1,-20,N,0,1114,10,15
2005,arroz,50,50,110,36,2200,11.4,10,EN,0,1068,19,20
2006,arroz,20,20,40,15,2000,-1.7,-9.1,LN,0,1129,7,20
2007,arroz,20,20,40,17,2000,-4.7,0,EN,0,1484,6,10
1982,cana,,1890,104674,0,55383,-36.2,,N,0,1540,6,0
1983,cana,,3776,339240,0,89841,4.1,62.2,EN,1,1506,5,3
1984,cana,,3880,339840,0,87588,1.9,-2.5,LN,0,1040,9,17
1985,cana,,5000,450000,0,90000,4.9,2.8,LN,0,918,11,14
1986,cana,,5000,4e+05,0,80000,-6.6,-11.1,N,0,1073,14,23
1987,cana,,5000,4e+05,1e-04,80000,-6.4,0,EN,0,1068,14,20
1988,cana,5600,5600,420000,4e-04,75000,-12.1,-6.2,EN,0,1192,12,19
1989,cana,5235,5235,418800,0.0109,80000,-6.2,6.7,LN,1,1188,8,10
1990,cana,5235,5235,444975,0.1958,85000,0,6.2,N,0,1104,9,11
1991,cana,5915,5915,508690,0.5919,86000,0.9,1.2,N,0,1321,10,14
1992,cana,6166,6166,579609,23.1844,94001,10.2,9.3,EN,1,1109,11,8
1993,cana,6166,6166,579604,281.5822,94000,11.5,0,N,0,962,13,7
1994,cana,6626,6626,609592,5486,92000,11,-2.1,N,0,1178,9,21
1995,cana,6166,6166,450118,4951,73000,-10.5,-20.7,EN,0,1287,17,26
1996,cana,8428,8428,615244,9229,73000,-8.4,0,LN,0,1010,8,22
1997,cana,6166,6166,450118,6752,73000,-5.4,0,N,0,994,9,10
1998,cana,8500,8500,620500,10549,73000,-3,0,EN,1,1195,8,42
1999,cana,7600,7600,570000,6270,75000,1.3,2.7,LN,1,1232,12,18
2000,cana,6166,6166,493280,8800,80000,9.5,6.7,LN,1,1194,11,13
2001,cana,5400,5400,432000,10683,80000,9.7,0,LN,0,925,17,24
