ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
2001,arroz,4,4,8,2,2000,,,LN,0,1151,11,0
2002,arroz,4,4,6,1,1500,,-25,N,0,746,13,2
2003,arroz,4,4,6,2,1500,,0,EN,1,1301,8,0
2004,arroz,3,3,3,1,1000,,-33.3,N,0,775,13,1
2005,arroz,3,,,,,,,EN,0,712,12,8
2006,arroz,3,3,5,2,1667,,,LN,0,802,9,3
2007,arroz,3,3,5,2,1667,,0,EN,0,1037,9,3
2008,arroz,3,3,5,4,1667,,0,LN,1,885,14,1
2009,arroz,3,3,4,2,1333,,-20,LN,0,874,9,3
2010,arroz,3,3,5,3,1667,,25,EN,1,1002,8,6
2011,arroz,3,3,5,3,1667,,0,LN,1,1128,11,0
2012,arroz,3,3,5,3,1667,,0,LN,0,628,9,5
2013,arroz,3,3,5,3,1667,,0,LN,0,1037,8,0
2014,arroz,3,3,5,3,1667,,0,N,0,1142,11,10
2015,arroz,3,3,5,4,1667,,0,EN,0,1006,9,0
2001,cana,20,20,500,25,25000,6.1,,LN,0,1151,11,0
2002,cana,20,20,300,9,15000,-14.9,-40,N,0,746,13,2
2003,cana,20,20,300,10,15000,8.2,0,EN,1,1301,8,0
2004,cana,22,22,242,10,11000,-10.9,-26.7,N,0,775,13,1
2005,cana,18,18,189,9,10500,-18.3,-4.5,EN,0,712,12,8
2006,cana,20,20,340,16,17000,7.1,61.9,LN,0,802,9,3
2007,cana,20,20,340,17,17000,-26,0,EN,0,1037,9,3
2008,cana,22,22,880,44,40000,30.4,135.3,LN,1,885,14,1
2009,cana,22,22,880,70,40000,9.4,0,LN,0,874,9,3
2010,cana,22,22,880,70,40000,2.1,0,EN,1,1002,8,6
2011,cana,22,22,880,44,40000,-1.3,0,LN,1,1128,11,0
2012,cana,24,24,960,62,40000,-0.2,0,LN,0,628,9,5
2013,cana,24,24,960,58,40000,-0.1,0,LN,0,1037,8,0
2014,cana,24,24,960,86,40000,0,0,N,0,1142,11,10
2015,cana,24,24,960,91,40000,-0.2,0,EN,0,1006,9,0
2016,cana,24,24,960,86,40000,-0.3,0,EN,1,1711,13,0
2017,cana,24,24,960,134,40000,0,0,LN,0,1068,6,0
2018,cana,24,24,960,173,40000,0.8,0,LN,0,1296,9,1
2019,cana,10,10,400,84,40000,2.9,0,EN,0,1345,16,2
2020,cana,10,10,350,74,35000,-7.2,-12.5,N,0,705,10,9
2021,cana,10,10,400,84,40000,10.9,14.3,LN,1,980,11,3
2022,cana,10,10,200,44,20000,-41.3,-50,LN,0,883,13,17
2023,cana,10,10,300,69,30000,-5.6,50,LN,0,737,10,1
2024,cana,10,10,300,66,30000,3.1,0,EN,1,1643,7,7
2001,feijao,120,120,144,69,1200,22,,LN,0,1151,11,0
2002,feijao,350,190,136,133,716,-37.8,-40.4,N,0,746,13,2
2003,feijao,180,180,252,251,1400,7.7,95.6,EN,1,1301,8,0
2004,feijao,100,90,120,110,1333,-6.5,-4.8,N,0,775,13,1
2005,feijao,65,45,8,5,178,-88.4,-86.7,EN,0,712,12,8
2006,feijao,140,140,226,177,1614,0.2,200,LN,0,802,9,3
2007,feijao,140,140,294,200,2100,29.6,30.1,EN,0,1037,9,3
2008,feijao,150,150,205,360,1367,-14.8,-34.9,LN,1,885,14,1
2009,feijao,150,150,150,241,1000,-34.8,-26.8,LN,0,874,9,3
2010,feijao,250,250,525,471,2100,42.4,110,EN,1,1002,8,6
