ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,460,690,0,1500,15.2,,1158,LN,1,-1.9,,,
1975,arroz,,400,524,0,1310,1.9,-12.7,1223,N,0,-0.2,,,
1976,arroz,,3166,3090,0,976,-24.5,-25.5,1292,LN,0,-1.1,,,
1977,arroz,,455,548,0,1204,-9,23.4,1365,EN,0,1.1,,,
1978,arroz,,2815,4372,0,1553,12.9,29,1443,EN,0,1.1,,,
1979,arroz,,620,721,0,1163,-19.7,-25.1,1527,N,0,0.2,,,
1980,arroz,,590,1475,0,2500,61.5,115,1618,EN,0,0.7,,,
1981,arroz,,600,960,0,1600,-4.3,-36,1715,N,0,0.2,757,11,45
1982,arroz,,660,931,0,1411,-22.1,-11.8,1821,N,0,0,973,6,26
1983,arroz,,360,792,0,2200,11.3,56,1936,EN,1,2.5,768,11,53
1984,arroz,,400,440,0,1100,-49.3,-50,2058,LN,0,-1,1137,12,52
1985,arroz,,420,739,0,1760,-25.8,60,2188,LN,0,-1,1295,11,33
1986,arroz,,553,1935,0,3499,34.9,98.9,2325,N,0,-0.2,696,16,51
1987,arroz,,630,1890,0,3000,5.4,-14.3,2464,EN,1,1.5,709,16,46
1988,arroz,750,750,2550,0,3400,10.6,13.3,2605,EN,0,0.9,1048,19,62
1989,arroz,740,740,2368,2e-04,3200,-2.9,-5.9,2745,LN,1,-1.9,856,11,64
1990,arroz,580,580,1160,0.0052,2000,-43.3,-37.5,2880,N,0,0,620,12,59
1991,arroz,500,500,2000,0.0574,4000,7.6,100,3010,EN,0,0.5,1082,9,48
1992,arroz,400,400,1400,0.3377,3500,-8.7,-12.5,3133,EN,1,2.1,605,11,48
1993,arroz,450,450,1800,10.7476,4000,2.4,14.3,3251,N,0,0.3,839,17,65
1994,arroz,450,450,1980,238,4400,10.2,10,3364,N,0,0.3,1278,15,76
1995,arroz,450,450,1800,338,4000,-1.7,-9.1,3474,EN,0,1.4,505,20,105
1996,arroz,30,30,49,10,1633,-60.6,-59.2,3582,LN,0,-0.9,849,18,71
1997,arroz,32,32,64,13,2000,-53,22.4,3688,N,0,-0.3,1076,8,33
1998,arroz,136,136,544,133,4000,-8.3,100,3794,EN,1,2.3,915,16,86
1999,arroz,53,53,212,55,4000,-10.4,0,3898,LN,1,-1.6,832,9,72
2000,arroz,80,80,384,107,4800,4.9,20,3997,LN,1,-1.6,1085,8,17
2001,arroz,80,80,384,115,4800,2.3,0,4089,LN,0,-0.7,697,16,48
2002,arroz,20,20,96,37,4800,0.2,0,4168,N,0,-0.3,872,12,12
2003,arroz,15,15,45,18,3000,-39,-37.5,4233,EN,0,1.2,767,20,53
2004,arroz,15,15,78,41,5200,2.4,73.3,4277,N,0,0.3,1209,8,16
2005,arroz,20,20,104,62,5200,0.7,0,4300,EN,0,0.7,1348,11,21
2007,arroz,20,20,100,49,5000,-1.6,,4276,EN,0,0.9,1057,13,22
2008,arroz,20,20,100,60,5000,0.5,0,4230,LN,1,-1.5,1109,16,16
2009,arroz,5,5,25,16,5000,3.1,0,4164,LN,0,-0.8,1358,10,28
2010,arroz,2,2,6,3,3000,-35.7,-40,4080,EN,1,1.6,903,34,75
2011,arroz,2,2,10,4,5000,12.8,66.7,3984,LN,1,-1.6,926,20,26
2012,arroz,2,2,10,5,5000,18.2,0,3878,LN,0,-1,917,17,17
2013,arroz,2,2,6,5,3000,-26,-40,3768,N,0,-0.4,1056,9,45
2014,arroz,2,2,6,6,3000,-22.4,0,3656,N,0,-0.3,878,23,32
2015,arroz,2,2,6,5,3000,-18.4,0,3544,EN,0,0.6,395,44,65
