ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1991,arroz,100,40,40,0.001,1000,-20.6,,EN,0,821,14,3
1992,arroz,57,57,103,0.0212,1807,20.2,80.7,EN,1,1059,12,0
1993,arroz,107,107,178,0.6502,1664,-2.6,-7.9,EN,0,871,10,0
1994,arroz,207,207,428,73,2068,10,24.3,N,0,1026,7,0
1995,arroz,207,207,435,66,2101,4.3,1.6,EN,0,1202,9,1
1996,arroz,187,187,395,71,2112,-0.6,0.5,LN,0,1205,11,0
1997,arroz,150,150,300,60,2000,-8.5,-5.3,N,0,1273,8,0
1998,arroz,150,150,300,80,2000,-12.1,0,EN,1,1533,8,0
1999,arroz,100,100,300,78,3000,27.9,50,LN,1,1081,12,0
2000,arroz,250,250,500,113,2000,-18.2,-33.3,LN,1,844,11,0
2001,arroz,50,50,175,44,3500,40.1,75,LN,0,1320,6,0
2002,arroz,250,250,550,182,2200,-7.1,-37.1,N,0,980,9,0
2003,arroz,250,250,1075,516,4300,95.5,95.5,EN,1,1328,10,0
2004,arroz,250,250,620,310,2480,24.8,-42.3,N,0,999,11,2
2005,arroz,250,250,402,302,1608,-12.8,-35.2,EN,0,907,21,3
2006,arroz,40,40,40,31,1000,-42.1,-37.8,LN,0,1106,11,1
2007,arroz,50,50,90,36,1800,6.1,80,EN,0,1052,8,0
2008,arroz,50,50,100,60,2000,17.1,11.1,LN,1,944,7,3
2009,arroz,50,50,80,48,1600,-9.4,-20,LN,0,974,17,1
2010,arroz,25,25,50,29,2000,8.3,25,EN,1,1272,13,5
2011,arroz,25,25,50,21,2000,3.6,0,LN,1,1234,8,0
2012,arroz,25,25,50,21,2000,0.7,0,LN,0,886,15,4
2019,arroz,22,22,56,43,2545,16.6,,EN,0,903,12,7
2020,arroz,22,22,46,52,2091,-3,-17.9,N,0,764,10,13
2021,arroz,22,22,40,88,1818,-14,-13,LN,1,1024,11,6
2022,arroz,22,22,44,97,2000,-3.1,10,LN,0,953,12,21
2023,arroz,22,22,44,97,2000,0,0,LN,0,1257,9,0
2024,arroz,22,22,45,104,2045,6.2,2.3,EN,1,1218,11,9
1990,cana,10,10,400,3e-04,40000,-4.6,,N,0,770,13,0
1991,cana,10,10,430,2e-04,43000,1.3,7.5,EN,0,821,14,3
1992,cana,10,10,420,0.0087,42000,-1.8,-2.3,EN,1,1059,12,0
1993,cana,30,30,1350,0.5793,45000,4.9,7.1,EN,0,871,10,0
1994,cana,10,10,450,5,45000,5,0,N,0,1026,7,0
1995,cana,10,10,450,5,45000,5.4,0,EN,0,1202,9,1
1996,cana,7,7,315,3,45000,6,0,LN,0,1205,11,0
1997,cana,34,34,1360,14,40000,-4.3,-11.1,N,0,1273,8,0
1998,cana,34,34,1360,22,40000,-2.7,0,EN,1,1533,8,0
1999,cana,35,35,1400,18,40000,-2.6,0,LN,1,1081,12,0
2000,cana,80,80,3200,70,40000,-2.9,0,LN,1,844,11,0
2001,cana,350,350,10500,242,30000,-27.9,-25,LN,0,1320,6,0
2002,cana,350,350,15750,347,45000,6.3,50,N,0,980,9,0
2003,cana,350,350,15750,441,45000,3.8,0,EN,1,1328,10,0
2004,cana,350,350,15750,788,45000,0,0,N,0,999,11,2
2005,cana,350,350,15750,551,45000,-4,0,EN,0,907,21,3
2006,cana,350,350,15750,788,45000,-9.3,0,LN,0,1106,11,1
2007,cana,350,350,17500,700,50000,-4.6,11.1,EN,0,1052,8,0
2008,cana,350,350,21000,567,60000,9.5,20,LN,1,944,7,3
2009,cana,350,350,21000,735,60000,4.9,0,LN,0,974,17,1
2010,cana,350,350,20550,739,58714,0.3,-2.1,EN,1,1272,13,5
2011,cana,50,50,3000,240,60000,3.8,2.2,LN,1,1234,8,0
2012,cana,350,350,21000,1088,60000,6.3,0,LN,0,886,15,4
2013,cana,175,175,8750,446,50000,-8.3,-16.7,LN,0,1365,11,0
2014,cana,175,175,8750,457,50000,-4.7,0,N,0,974,8,3
2015,cana,25,25,1250,65,50000,-2.5,0,EN,0,1099,11,5
2016,cana,25,25,1250,70,50000,-0.9,0,EN,1,1361,9,2
2017,cana,10,10,530,34,53000,4.4,6,LN,0,1105,8,0
2018,cana,10,10,550,36,55000,6.6,3.8,LN,0,1758,10,1
2019,cana,8,8,408,27,51000,-3.6,-7.3,EN,0,903,12,7
2020,cana,10,10,500,37,50000,-8.7,-2,N,0,764,10,13
2021,cana,10,10,593,44,59300,4,18.6,LN,1,1024,11,6
2022,cana,10,10,614,65,61400,2.7,3.5,LN,0,953,12,21
2023,cana,10,10,640,71,64000,1.5,4.2,LN,0,1257,9,0
2024,cana,10,10,651,79,65100,-2.5,1.7,EN,1,1218,11,9
1991,feijao,50,50,10,2e-04,200,-53.5,,EN,0,821,14,3
1992,feijao,50,50,30,0.0148,600,-2.7,200,EN,1,1059,12,0
1993,feijao,50,50,50,0.4996,1000,27.3,66.7,EN,0,871,10,0
1994,feijao,100,100,107,51,1070,14.5,7,N,0,1026,7,0
1995,feijao,150,150,193,73,1287,20.5,20.2,EN,0,1202,9,1
1996,feijao,150,150,185,70,1233,4.2,-4.1,LN,0,1205,11,0
1997,feijao,240,230,282,131,1226,-4.7,-0.6,N,0,1273,8,0
1998,feijao,110,110,130,104,1182,-12.8,-3.6,EN,1,1533,8,0
1999,feijao,470,460,662,399,1439,1.7,21.8,LN,1,1081,12,0
2000,feijao,400,400,440,191,1100,-28.4,-23.6,LN,1,844,11,0
2001,feijao,500,500,925,463,1850,12.1,68.2,LN,0,1320,6,0
2002,feijao,1000,1000,1743,959,1743,0.5,-5.8,N,0,980,9,0
2003,feijao,1300,1300,2701,2769,2078,15.6,19.2,EN,1,1328,10,0
2004,feijao,1510,1510,2744,2813,1817,1.9,-12.5,N,0,999,11,2
2005,feijao,1550,1550,2574,2797,1661,-5.1,-8.6,EN,0,907,21,3
2006,feijao,1800,1800,3198,3495,1777,4.8,7,LN,0,1106,11,1
2007,feijao,2000,1800,2360,1534,1311,-20,-26.2,EN,0,1052,8,0
2008,feijao,1000,980,1670,3766,1704,3.9,30,LN,1,944,7,3
2009,feijao,1430,1430,2137,1175,1494,-9.9,-12.3,LN,0,974,17,1
2010,feijao,1000,1000,1712,2093,1712,2.3,14.6,EN,1,1272,13,5
2011,feijao,950,950,1808,2381,1903,12.9,11.2,LN,1,1234,8,0
2012,feijao,1120,1120,1955,4615,1746,2.7,-8.3,LN,0,886,15,4
2013,feijao,1120,1120,1956,4569,1746,3,0.1,LN,0,1365,11,0
2014,feijao,1097,1097,1683,3205,1534,-9.3,-12.2,N,0,974,8,3
2015,feijao,1097,1097,1675,2585,1527,-10.3,-0.5,EN,0,1099,11,5
2016,feijao,250,250,470,909,1880,9.8,23.1,EN,1,1361,9,2
2017,feijao,100,100,150,308,1500,-12.9,-20.2,LN,0,1105,8,0
2018,feijao,100,100,205,311,2050,18.2,36.7,LN,0,1758,10,1
2019,feijao,175,175,346,931,1977,12.8,-3.6,EN,0,903,12,7
2020,feijao,200,200,314,1272,1570,-11.5,-20.6,N,0,764,10,13
2021,feijao,100,100,185,870,1850,2.8,17.8,LN,1,1024,11,6
2022,feijao,100,100,155,714,1550,-15.2,-16.2,LN,0,953,12,21
2023,feijao,100,100,196,862,1960,5.5,26.5,LN,0,1257,9,0
2024,feijao,100,100,193,569,1930,2.1,-1.5,EN,1,1218,11,9
1990,milho,5700,5700,19950,0.0665,3500,5.3,,N,0,770,13,0
1991,milho,5000,5000,13500,0.18,2700,-22.9,-22.9,EN,0,821,14,3
1992,milho,6500,6500,23400,2.9782,3600,-1.7,33.3,EN,1,1059,12,0
1993,milho,5900,5900,26650,76.3305,4517,19,25.5,EN,0,871,10,0
