ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,79,79,166,0.6589,2101,,,N,0,979,8,0
1994,arroz,100,100,210,22,2100,,-0.1,N,0,1044,11,0
1995,arroz,100,100,210,42,2100,,0,EN,0,1118,8,1
1996,arroz,116,116,130,24,1121,,-46.6,LN,0,930,12,5
1997,arroz,40,40,67,13,1675,,49.5,N,0,766,16,0
1998,arroz,40,40,67,14,1675,,0,EN,1,1898,8,0
1999,arroz,25,25,42,11,1680,,0.3,LN,1,583,9,0
2000,arroz,25,25,25,7,1000,,-40.5,LN,1,969,9,1
2001,arroz,5,5,10,3,2000,,100,LN,0,1333,9,0
2002,arroz,5,5,10,3,2000,,0,N,0,972,12,2
2003,arroz,5,5,10,4,2000,,0,EN,0,1344,7,0
2004,arroz,5,5,10,5,2000,,0,N,0,951,14,1
2005,arroz,5,5,3,2,600,,-70,EN,0,589,13,6
1993,cana,20,20,1000,0.9382,50000,0,,N,0,979,8,0
1994,cana,20,20,1000,57,50000,0,0,N,0,1044,11,0
1995,cana,20,20,1000,55,50000,0,0,EN,0,1118,8,1
1996,cana,32,32,384,25,12000,-76,-76,LN,0,930,12,5
1997,cana,20,20,1000,68,50000,0,200,N,0,766,16,0
1998,cana,20,20,1000,70,50000,0,0,EN,1,1898,8,0
1999,cana,20,20,1000,90,50000,0,0,LN,1,583,9,0
2000,cana,20,20,1000,90,50000,0,0,LN,1,969,9,1
2001,cana,20,20,1000,120,50000,0,0,LN,0,1333,9,0
2002,cana,20,20,1000,100,50000,0,0,N,0,972,12,2
2003,cana,20,20,1000,112,50000,0,0,EN,0,1344,7,0
2004,cana,20,20,1000,130,50000,0,0,N,0,951,14,1
2005,cana,20,20,1000,130,50000,0,0,EN,0,589,13,6
2006,cana,20,20,1000,150,50000,0,0,LN,0,829,9,1
2007,cana,20,20,1000,165,50000,0.8,0,EN,0,875,11,2
2008,cana,20,20,1000,180,50000,2.3,0,LN,1,824,10,1
2009,cana,25,25,1125,214,45000,-6,-10,LN,0,867,9,4
2010,cana,20,20,1000,200,50000,6.9,11.1,EN,1,1047,15,5
2011,cana,25,25,1125,251,45000,1.8,-10,LN,1,1063,10,0
2012,cana,30,30,1200,276,40000,-4.2,-11.1,LN,0,588,8,3
2013,cana,7,7,280,28,40000,-1.7,0,N,0,1087,7,3
2014,cana,7,7,280,28,40000,0,0,N,0,1026,11,9
2015,cana,5,5,200,20,40000,0,0,EN,0,1055,9,1
2016,cana,7,7,280,28,40000,0,0,EN,1,1378,15,0
2017,cana,7,7,280,28,40000,0,0,N,0,1042,7,0
2018,cana,2,2,80,10,40000,0,0,LN,0,1050,6,1
2019,cana,2,2,80,6,40000,0,0,EN,0,1199,12,0
2020,cana,2,2,80,6,40000,0,0,EN,0,801,14,10
2021,cana,2,2,80,6,40000,0,0,LN,0,543,15,2
2022,cana,2,2,40,4,20000,-50,-50,LN,0,747,16,17
2023,cana,2,2,80,8,40000,0,100,LN,0,560,10,4
2024,cana,2,2,110,11,55000,37.5,37.5,EN,1,1810,9,5
1993,feijao,107,107,64,0.3015,598,-24.2,,N,0,979,8,0
1994,feijao,113,113,102,42,903,25.2,50.9,N,0,1044,11,0
1995,feijao,120,120,108,72,900,33.1,-0.3,EN,0,1118,8,1
1996,feijao,160,160,96,45,600,-8,-33.3,LN,0,930,12,5
1997,feijao,50,50,24,12,480,-26.1,-20,N,0,766,16,0
1998,feijao,50,50,28,24,560,-16,16.7,EN,1,1898,8,0
