ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,100,150,0,1500,0,,LN,1,,,
1975,arroz,,80,112,0,1400,-2.4,-6.7,LN,0,,,
1976,arroz,,80,120,0,1500,10.2,7.1,LN,1,,,
1977,arroz,,75,78,0,1040,-18.8,-30.7,EN,0,,,
1978,arroz,,100,140,0,1400,23.7,34.6,EN,0,,,
1979,arroz,,129,125,0,969,-12.7,-30.8,N,0,,,
1980,arroz,,120,120,0,1000,-14.6,3.2,EN,0,,,
1981,arroz,,178,280,0,1573,31.3,57.3,N,0,663,19,3
1982,arroz,,280,280,0,1000,-8,-36.4,N,0,388,30,4
1983,arroz,,350,350,0,1000,3.4,0,EN,1,450,30,9
1984,arroz,,200,160,0,800,-40.9,-20,LN,0,186,61,37
1985,arroz,,250,550,0,2200,17.9,175,LN,0,674,19,3
1986,arroz,,250,706,0,2824,45.7,28.4,N,0,645,19,0
1987,arroz,,300,360,0,1200,-26.2,-57.5,EN,0,272,20,11
1988,arroz,300,300,360,0,1200,-26.3,0,EN,0,430,30,26
1989,arroz,80,80,200,4e-04,2500,40.3,108.3,LN,1,328,20,7
1990,arroz,80,80,160,8e-04,2000,-6.6,-20,N,0,772,27,0
1981,cana,,40,1120,0,28000,-0.8,,N,0,663,19,3
1982,cana,,40,1200,0,30000,17.2,7.1,N,0,388,30,4
1983,cana,,50,2500,0,50000,112.1,66.7,EN,1,450,30,9
1984,cana,,49,839,0,17122,-23.2,-65.8,LN,0,186,61,37
1985,cana,,30,600,0,20000,-7.3,16.8,LN,0,674,19,3
1986,cana,,30,600,0,20000,-6.2,0,N,0,645,19,0
1987,cana,,20,400,0,20000,-7.8,0,EN,0,272,20,11
1988,cana,30,30,450,0,15000,-34,-25,EN,0,430,30,26
1989,cana,30,30,300,0,10000,-58.2,-33.3,LN,1,328,20,7
1990,cana,30,30,300,9e-04,10000,-62.2,0,N,0,772,27,0
1991,cana,30,30,1200,0.0044,40000,36.3,200,N,0,399,22,0
1992,cana,40,40,1600,0.1745,40000,26.3,0,EN,1,802,20,1
1993,cana,40,40,1600,2.9091,40000,16.7,0,N,0,345,22,2
1994,cana,40,40,1600,80,40000,10.2,0,N,0,256,35,3
1995,cana,25,25,1000,60,40000,7.1,0,EN,0,242,36,22
1996,cana,18,18,630,41,35000,-7.8,-12.5,LN,0,477,25,4
1997,cana,18,18,720,58,40000,3.4,14.3,N,0,509,12,1
1998,cana,30,30,900,59,30000,-23.4,-25,EN,1,204,36,24
1999,cana,45,45,1350,95,30000,-23.3,0,LN,1,380,18,3
2000,cana,20,20,1600,112,80000,102.4,166.7,LN,1,541,12,4
2001,cana,20,20,1400,105,70000,69.3,-12.5,LN,0,406,34,15
2002,cana,10,10,400,34,40000,-7.4,-42.9,N,0,664,34,10
2003,cana,40,40,2000,180,50000,11.3,25,EN,0,319,31,29
2004,cana,40,40,2000,180,50000,6.1,0,N,0,560,32,13
2005,cana,60,50,4000,360,80000,65.7,60,EN,0,475,30,15
2006,cana,60,60,2400,240,40000,-17,-50,LN,0,493,29,35
2007,cana,60,60,3000,330,50000,5,25,EN,0,668,22,9
2008,cana,60,48,2640,264,55000,18.4,10,LN,1,484,34,17
2009,cana,30,30,1200,168,40000,-9.9,-27.3,LN,0,399,30,35
2010,cana,30,30,1200,168,40000,-3.7,0,EN,1,437,17,20
2011,cana,105,105,6300,945,60000,55.3,50,LN,1,504,18,20
2012,cana,100,100,1200,156,12000,-64.7,-80,LN,0,228,20,18
2013,cana,75,75,2175,261,29000,-1,141.7,N,0,327,34,36
2014,cana,105,105,3360,538,32000,24.7,10.3,N,0,378,15,7
2015,cana,105,105,5355,685,51000,135.2,59.4,EN,0,476,27,1
2016,cana,115,115,2300,172,20000,3.1,-60.8,EN,1,435,37,43
2017,cana,10,10,101,18,10100,-46.5,-49.5,N,0,275,22,23
2018,cana,10,10,100,15,10000,-47.5,-1,LN,0,356,32,9
2019,cana,10,10,100,10,10000,-50.5,0,EN,0,550,19,13
2020,cana,5,5,97,19,19400,-13.2,94,EN,0,518,23,37
2021,cana,205,205,6354,635,30995,22.2,59.8,LN,0,439,23,34
2022,cana,207,207,7122,812,34406,17.3,11,LN,0,744,14,7
2023,cana,213,213,7548,793,35437,3,3,LN,0,516,24,2
2024,cana,170,170,6715,853,39500,-2.4,11.5,EN,1,478,43,61
1974,feijao,,300,330,0,1100,4.6,,LN,1,,,
1975,feijao,,300,300,0,1000,6.5,-9.1,LN,0,,,
1976,feijao,,603,300,0,498,-40.4,-50.2,LN,1,,,
1977,feijao,,300,150,0,500,-32.6,0.5,EN,0,,,
1978,feijao,,150,150,0,1000,51.8,100,EN,0,,,
1979,feijao,,125,106,0,848,44.8,-15.2,N,0,,,
1980,feijao,,200,135,0,675,29.5,-20.4,EN,0,,,
1981,feijao,,786,248,0,316,-32.5,-53.3,N,0,663,19,3
1982,feijao,,776,213,0,274,-35.4,-13,N,0,388,30,4
1983,feijao,,1107,306,0,276,-29,0.7,EN,1,450,30,9
1984,feijao,,1341,133,0,99,-72.7,-64.1,LN,0,186,61,37
1985,feijao,,1080,486,0,450,28.7,200,LN,0,674,19,3
1986,feijao,,310,163,0,526,54.3,16.8,N,0,645,19,0
1987,feijao,,1050,118,0,112,-67.5,-78.6,EN,0,272,20,11
1988,feijao,1770,770,342,0,444,21,200,EN,0,430,30,26
1989,feijao,1500,1500,530,0.0017,353,-9.7,-20.4,LN,1,328,20,7
1990,feijao,805,805,336,0.0016,417,3.5,18.1,N,0,772,27,0
1991,feijao,210,210,168,0.011,800,101.6,91.7,N,0,399,22,0
1992,feijao,1640,1640,820,1.1927,500,30.2,-37.5,EN,1,802,20,1
1993,feijao,1640,1640,492,3.5782,300,-20.5,-40,N,0,345,22,2
1994,feijao,2425,2425,970,388,400,7.2,33.3,N,0,256,35,3
1995,feijao,1798,985,333,120,338,-7.8,-15.5,EN,0,242,36,22
1996,feijao,485,485,168,64,346,-5.4,2.5,LN,0,477,25,4
1997,feijao,300,300,92,37,307,-17.6,-11.5,N,0,509,12,1
1998,feijao,200,200,43,22,215,-43.4,-29.9,EN,1,204,36,24
1999,feijao,210,210,74,38,352,-10,63.9,LN,1,380,18,3
2000,feijao,130,130,103,52,792,90.1,124.8,LN,1,541,12,4
2001,feijao,150,150,108,65,720,57.8,-9.1,LN,0,406,34,15
2002,feijao,250,250,90,73,360,-27.4,-50,N,0,664,34,10
2003,feijao,230,230,112,101,487,-6.8,35.3,EN,0,319,31,29
2004,feijao,130,130,63,57,485,-10.1,-0.5,N,0,560,32,13
2005,feijao,120,120,72,58,600,8.3,23.8,EN,0,475,30,15
2006,feijao,470,470,258,201,549,-2.3,-8.5,LN,0,493,29,35
2007,feijao,420,420,240,456,571,2.9,4.1,EN,0,668,22,9
2008,feijao,200,200,134,255,670,24.1,17.2,LN,1,484,34,17
2009,feijao,200,200,115,127,575,9,-14.2,LN,0,399,30,35
2010,feijao,295,295,177,289,600,15.3,4.3,EN,1,437,17,20
2011,feijao,315,315,121,201,384,-24.8,-36,LN,1,504,18,20
2012,feijao,175,175,18,30,103,-79.4,-73.2,LN,0,228,20,18
2013,feijao,175,175,42,92,240,-50.9,133.3,N,0,327,34,36
2014,feijao,170,170,86,188,506,6,110.8,N,0,378,15,7
2015,feijao,263,263,151,280,574,24.5,13.5,EN,0,476,27,1
2016,feijao,105,105,53,156,505,14.4,-12.1,EN,1,435,37,43
2017,feijao,170,170,87,96,512,22.2,1.4,N,0,275,22,23
2018,feijao,85,85,29,65,341,-13.6,-33.3,LN,0,356,32,9
2019,feijao,110,110,47,102,427,15.9,25.2,EN,0,550,19,13
2020,feijao,34,34,15,28,441,29.4,3.3,EN,0,518,23,37
2021,feijao,100,100,19,90,190,-38.8,-56.9,LN,0,439,23,34
2022,feijao,102,102,22,96,216,-22.1,13.5,LN,0,744,14,7
2023,feijao,102,102,22,88,216,-10.5,0,LN,0,516,24,2
2024,feijao,20,20,5,14,250,23.4,15.9,EN,1,478,43,61
1974,milho,,350,198,0,566,-16.2,,LN,1,,,
1975,milho,,350,280,0,800,20,41.4,LN,0,,,
1976,milho,,450,280,0,622,-5.3,-22.2,LN,1,,,
1977,milho,,350,163,0,466,-27.9,-25.2,EN,0,,,
1978,milho,,350,280,0,800,26.4,71.8,EN,0,,,
1979,milho,,261,220,0,843,36.3,5.4,N,0,,,
1980,milho,,298,207,0,695,15.1,-17.6,EN,0,,,
1981,milho,,566,186,0,329,-44,-52.7,N,0,663,19,3
1982,milho,,574,104,0,181,-68.1,-44.9,N,0,388,30,4
1983,milho,,200,200,0,1000,82,200,EN,1,450,30,9
1984,milho,,22,13,0,591,12,-40.9,LN,0,186,61,37
1985,milho,,1007,625,0,621,23.7,5,LN,0,674,19,3
1986,milho,,1100,605,0,550,14.6,-11.4,N,0,645,19,0
1987,milho,,1350,89,0,66,-85.8,-88,EN,0,272,20,11
1988,milho,80,80,40,0,500,10,200,EN,0,430,30,26
1989,milho,345,345,104,1e-04,301,-32.1,-39.7,LN,1,328,20,7
1990,milho,230,230,75,2e-04,326,-24.1,8.2,N,0,772,27,0
1991,milho,310,310,233,0.0068,752,82.1,130.5,N,0,399,22,0
1992,milho,375,375,187,0.136,499,23.6,-33.7,EN,1,802,20,1
1993,milho,375,375,90,0.4909,240,-40.9,-51.9,N,0,345,22,2
1994,milho,275,275,138,30,502,20.9,109.1,N,0,256,35,3
1995,milho,235,235,101,20,430,0.7,-14.4,EN,0,242,36,22
1996,milho,73,73,36,6,493,11.9,14.7,LN,0,477,25,4
1997,milho,30,30,12,2,400,-12.9,-18.9,N,0,509,12,1
1998,milho,22,22,3,1,136,-71.4,-65.9,EN,1,204,36,24
1999,milho,29,29,13,2,448,-10.9,200,LN,1,380,18,3
2000,milho,30,30,27,5,900,67,100.8,LN,1,541,12,4
2001,milho,80,80,40,10,500,-12.9,-44.4,LN,0,406,34,15
2002,milho,150,150,135,54,900,50.1,80,N,0,664,34,10
2003,milho,120,120,60,23,500,-19.5,-44.4,EN,0,319,31,29
2004,milho,40,40,20,8,500,-22.3,0,N,0,560,32,13
2005,milho,40,40,28,10,700,7,40,EN,0,475,30,15
2006,milho,330,330,246,81,745,16.4,6.5,LN,0,493,29,35
2007,milho,290,290,202,69,697,13.6,-6.6,EN,0,668,22,9
2008,milho,260,260,130,52,500,-15.5,-28.2,LN,1,484,34,17
2009,milho,330,330,322,129,976,71,95.2,LN,0,399,30,35
2010,milho,395,395,237,118,600,10.6,-38.5,EN,1,437,17,20
2011,milho,260,260,100,41,385,-26.4,-35.9,LN,1,504,18,20
2012,milho,140,140,29,15,207,-60,-46.1,LN,0,228,20,18
2013,milho,100,100,32,16,320,-38.1,54.5,N,0,327,34,36
2014,milho,90,90,50,25,556,8.3,73.6,N,0,378,15,7
2015,milho,108,108,72,21,667,32.2,20,EN,0,476,27,1
2016,milho,75,75,35,18,467,-5.9,-30,EN,1,435,37,43
2017,milho,110,110,58,26,527,8.2,13,N,0,275,22,23
2018,milho,85,85,71,45,835,74.3,58.4,LN,0,356,32,9
2019,milho,65,65,26,16,400,-15.2,-52.1,EN,0,550,19,13
2020,milho,25,25,22,14,880,89.9,120,EN,0,518,23,37
2021,milho,65,65,21,14,323,-29,-63.3,LN,0,439,23,34
2022,milho,25,25,10,12,400,-10.2,23.8,LN,0,744,14,7
2023,milho,27,27,11,12,407,-6.6,1.9,LN,0,516,24,2
