ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,arroz,150,150,225,0,1500,0.2,,1498,LN,1,-1.9,894,10,0
1990,arroz,28,28,42,2e-04,1500,-8.7,0,1506,N,0,0,913,13,0
1991,arroz,28,0,0,0,,,,,EN,0,0.5,722,17,1
1992,arroz,28,28,50,0.0132,1786,-0.7,,1525,EN,1,2.1,1041,11,0
1993,arroz,28,28,50,0.2745,1786,-1,0,1539,N,0,0.3,803,10,0
1994,arroz,28,28,50,8,1786,2.6,0,1559,N,0,0.3,980,9,0
1995,arroz,28,28,56,10,2000,26.8,12,1585,EN,0,1.4,1080,13,1
1996,arroz,46,46,45,8,978,-27,-51.1,1619,LN,0,-0.9,845,13,6
1997,arroz,28,28,34,6,1214,-6.8,24.1,1660,N,0,-0.3,716,7,0
1998,arroz,28,28,42,9,1500,0,23.5,1708,EN,1,2.3,1858,9,0
1999,arroz,28,28,42,8,1500,-2.6,0,1765,LN,1,-1.6,568,9,0
2000,arroz,28,28,42,8,1500,-11.5,0,1828,LN,1,-1.6,871,9,1
2001,arroz,28,28,67,15,2393,22.1,59.5,1897,LN,0,-0.7,1208,7,0
2002,arroz,28,28,67,23,2393,6.8,0,1971,N,0,-0.3,943,13,2
2003,arroz,28,28,67,36,2393,1.4,0,2049,EN,0,1.2,1229,8,0
2004,arroz,28,28,67,34,2393,-0.1,0,2130,N,0,0.3,953,10,1
2005,arroz,28,,,,,,,,EN,0,0.7,526,13,7
2006,arroz,20,20,48,13,2400,0,,2302,LN,0,-0.8,958,8,3
2007,arroz,10,10,24,7,2400,0,0,2393,EN,0,0.9,891,10,2
2008,arroz,5,5,12,6,2400,0,0,2486,LN,1,-1.5,755,11,0
2009,arroz,5,5,12,6,2400,0,0,2583,LN,0,-0.8,890,7,4
1989,cana,72,72,1728,0,24000,1.6,,25521,LN,1,-1.7,894,10,0
1990,cana,72,72,1728,0.0013,24000,-4.2,0,25372,N,0,0.2,913,13,0
1991,cana,72,72,1872,0.0115,26000,0.3,8.3,25186,EN,0,0.6,722,17,1
1992,cana,90,90,2340,0.083,26000,-0.9,0,24911,EN,1,2.3,1041,11,0
1993,cana,90,90,2340,0.8,26000,0,0,24495,EN,0,0.5,803,10,0
1994,cana,90,90,2340,133,26000,3.4,0,23897,N,0,0.3,980,9,0
1995,cana,90,90,2340,129,26000,12.3,0,23103,EN,0,1.3,1080,13,1
1996,cana,72,72,1512,98,21000,0,-19.2,22131,LN,0,-0.9,845,13,6
1997,cana,90,90,1638,111,18200,-5.7,-13.3,21032,N,0,-0.2,716,7,0
1998,cana,100,100,1820,124,18200,-1.6,0,19881,EN,1,2.2,1858,9,0
1999,cana,100,100,1820,164,18200,0.5,0,18762,LN,1,-1.5,568,9,0
2000,cana,110,110,2002,170,18200,0.6,0,17761,LN,1,-1.7,871,9,1
2001,cana,80,80,1456,98,18200,0.4,0,16953,LN,0,-0.6,1208,7,0
2002,cana,80,80,1456,116,18200,0,0,16401,N,0,-0.1,943,13,2
2003,cana,80,80,1456,124,18200,0.1,0,16155,EN,0,0.9,1229,8,0
2004,cana,80,80,1456,132,18200,0.6,0,16258,N,0,0.3,953,10,1
2005,cana,40,40,400,41,10000,-45.1,-45.1,16750,EN,0,0.6,526,13,7
2006,cana,40,40,720,43,18000,-3,80,17666,LN,0,-0.9,958,8,3
2007,cana,40,40,840,46,21000,7.3,16.7,19041,EN,0,0.6,891,10,2
2008,cana,30,30,630,48,21000,-0.9,0,20901,LN,1,-1.6,755,11,0
2009,cana,30,30,630,44,21000,-10.7,0,23254,LN,0,-0.9,890,7,4
2010,cana,20,20,600,48,30000,13.4,42.9,26086,EN,1,1.5,1252,17,7
2011,cana,20,20,600,55,30000,0.1,0,29366,LN,0,-1.4,990,7,0
1989,feijao,200,200,216,1e-04,1080,7.9,,896,LN,1,-1.9,894,10,0
1990,feijao,162,162,116,0.0017,716,-20.1,-33.7,845,N,0,0,913,13,0
1991,feijao,180,160,112,0.0041,700,-13.4,-2.2,798,EN,0,0.5,722,17,1
1992,feijao,175,175,219,0.0867,1251,70.2,78.8,757,EN,1,2.1,1041,11,0
1993,feijao,190,190,127,0.8218,668,-1.8,-46.6,722,N,0,0.3,803,10,0
1994,feijao,190,190,127,59,668,3.8,0,696,N,0,0.3,980,9,0
1995,feijao,190,190,127,81,668,6.9,0,679,EN,0,1.4,1080,13,1
1996,feijao,150,150,68,38,453,-27,-32.2,674,LN,0,-0.9,845,13,6
1997,feijao,190,190,174,121,916,44.4,102,683,N,0,-0.3,716,7,0
1998,feijao,190,190,96,109,505,-25.1,-44.8,704,EN,1,2.3,1858,9,0
1999,feijao,90,90,44,33,489,-33.5,-3.2,741,LN,1,-1.6,568,9,0
2000,feijao,75,75,60,34,800,-0.6,63.6,792,LN,1,-1.6,871,9,1
2001,feijao,75,75,90,78,1200,34.7,50,857,LN,0,-0.7,1208,7,0
2002,feijao,75,75,90,106,1200,21.3,0,934,N,0,-0.3,943,13,2
2003,feijao,75,75,80,95,1067,-4.1,-11.1,1019,EN,0,1.2,1229,8,0
2004,feijao,75,75,68,75,907,-26.7,-15,1108,N,0,0.3,953,10,1
2005,feijao,75,50,38,30,760,-44.1,-16.2,1193,EN,0,0.7,526,13,7
2006,feijao,100,100,160,156,1600,8.9,110.5,1268,LN,0,-0.8,958,8,3
2007,feijao,80,80,144,120,1800,17.2,12.5,1326,EN,0,0.9,891,10,2
2008,feijao,60,60,108,251,1800,13.1,0,1363,LN,1,-1.5,755,11,0
2009,feijao,60,60,72,91,1200,-25.5,-33.3,1377,LN,0,-0.8,890,7,4
2010,feijao,60,60,108,137,1800,16.6,50,1369,EN,1,1.6,1252,17,7
2011,feijao,60,60,108,145,1800,23.6,0,1342,LN,1,-1.6,990,7,0
2012,feijao,60,60,50,71,833,-38.7,-53.7,1302,LN,0,-1,588,13,3
2013,feijao,50,50,60,130,1200,-4.5,44,1256,N,0,-0.4,874,19,5
2014,feijao,50,50,45,36,900,-25,-25,1208,N,0,-0.3,882,13,10
2015,feijao,50,50,60,150,1200,4.5,33.3,1163,EN,0,0.6,864,9,2
2016,feijao,50,50,60,180,1200,7.9,0,1124,EN,1,2.4,1311,15,0
2017,feijao,50,50,60,108,1200,10.3,0,1090,LN,0,-1,1149,7,0
2018,feijao,50,50,56,95,1120,5.2,-6.7,1063,LN,0,-1.3,948,11,1
2019,feijao,50,50,59,148,1180,12.8,5.4,1040,EN,0,0.7,897,10,2
2020,feijao,50,50,33,86,660,-36,-44.1,1020,N,0,0.2,756,20,14
2021,feijao,50,50,58,116,1160,14,75.8,1002,LN,0,-1.4,870,14,2
2022,feijao,60,60,56,140,933,-7.4,-19.5,985,LN,0,-1.2,646,10,18
2023,feijao,30,30,32,112,1067,6.8,14.3,968,LN,0,-1,567,7,8
2024,feijao,30,30,29,145,967,-2.7,-9.4,951,EN,1,1.5,1682,9,6
