ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,90,108,0,1200,-0.4,,948,LN,1,-1.9,,,
1975,feijao,,125,150,0,1200,0.1,0,933,N,0,-0.2,,,
1976,feijao,,277,53,0,191,-83.9,-84.1,917,LN,0,-1.1,,,
1977,feijao,,50,25,0,500,-57.4,161.3,902,EN,0,1.1,,,
1978,feijao,,50,45,0,900,-22,80,887,EN,0,1.1,,,
1979,feijao,,50,64,0,1280,13.3,42.2,872,N,0,0.2,,,
1980,feijao,,50,61,0,1220,10.7,-4.7,858,EN,0,0.7,,,
1981,feijao,,48,47,0,979,-8.5,-19.7,844,N,0,0.2,624,14,0
1982,feijao,,65,107,0,1646,59.3,68.1,830,N,0,0,324,12,0
1983,feijao,,68,100,0,1471,47.6,-10.7,816,EN,1,2.5,584,27,0
1984,feijao,,58,86,0,1483,55.8,0.8,802,LN,0,-1,332,21,0
1985,feijao,,120,120,0,1000,11.5,-32.6,789,LN,0,-1,492,9,0
1986,feijao,,214,188,0,879,3.7,-12.1,776,N,0,-0.2,632,8,0
1987,feijao,,240,216,0,900,12.5,2.4,763,EN,1,1.5,321,12,0
1988,feijao,200,200,180,0,900,20,0,750,EN,0,0.9,413,9,1
1989,feijao,129,129,51,0,395,-44.4,-56.1,738,LN,1,-1.9,386,10,0
1990,feijao,88,88,38,6e-04,432,-37.3,9.2,726,N,0,0,627,14,0
1991,feijao,80,80,36,0.0033,450,-33.4,4.2,714,EN,0,0.5,391,15,0
1992,feijao,100,100,47,0.1111,470,-28.9,4.4,702,EN,1,2.1,685,22,0
1994,feijao,80,80,67,28,838,27,,679,N,0,0.3,428,21,0
1995,feijao,90,90,71,41,789,18.3,-5.8,667,EN,0,1.4,151,15,5
1996,feijao,90,90,70,41,778,17.3,-1.4,656,LN,0,-0.9,428,14,0
1997,feijao,230,230,173,87,752,16.2,-3.3,645,N,0,-0.3,632,14,0
1998,feijao,135,135,96,117,711,13,-5.5,635,EN,1,2.3,332,13,3
1999,feijao,84,84,51,38,607,-1.1,-14.6,624,LN,1,-1.6,448,10,1
2000,feijao,125,125,49,33,392,-33.7,-35.4,614,LN,1,-1.6,593,7,0
2001,feijao,125,125,82,82,656,17.6,67.3,604,LN,0,-0.7,608,16,0
2002,feijao,30,30,15,16,500,-4.7,-23.8,594,N,0,-0.3,476,18,0
2003,feijao,14,14,4,5,286,-43.4,-42.9,584,EN,0,1.2,269,17,0
2004,feijao,16,16,6,3,375,-25.6,31.2,574,N,0,0.3,563,20,0
2005,feijao,18,18,7,9,389,-24.1,3.7,565,EN,0,0.7,496,21,2
2006,feijao,22,22,16,18,727,39.5,87,555,LN,0,-0.8,335,15,7
2007,feijao,35,35,22,63,629,15.9,-13.6,546,EN,0,0.9,741,19,1
2008,feijao,31,31,19,68,613,6.3,-2.5,537,LN,1,-1.5,500,19,1
2009,feijao,34,34,19,15,559,-6.7,-8.8,528,LN,0,-0.8,339,24,2
2010,feijao,38,38,23,24,605,-1,8.3,519,EN,1,1.6,455,22,0
2011,feijao,42,42,27,26,643,2.9,6.2,511,LN,1,-1.6,473,10,0
2012,feijao,64,42,27,49,643,2.3,0,502,LN,0,-1,317,11,0
2013,feijao,82,82,48,93,585,-4.7,-8.9,494,N,0,-0.4,283,22,0
