ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,50,50,120,0.3051,2400,,,,N,0,0.3,1247,10,2
1995,arroz,20,20,48,5,2400,,,,EN,0,1.4,1338,12,5
1995,cana,70,70,5110,56,73000,1,,77266,EN,0,1.3,1338,12,5
2001,cana,180,180,14400,356,80000,-6,,86341,LN,0,-0.6,1157,10,2
2002,cana,180,180,14400,439,80000,-9.2,0,87570,N,0,-0.1,1341,12,0
2003,cana,180,180,18000,468,1e+05,8.4,25,88618,EN,0,0.9,1041,15,15
2004,cana,190,190,19000,437,1e+05,3.4,0,89426,N,0,0.3,952,9,4
2005,cana,252,252,25031,701,99329,-0.9,-0.7,89951,EN,0,0.6,1143,9,0
2006,cana,240,240,24000,778,1e+05,-2.5,0.7,90179,LN,0,-0.9,1025,10,2
2007,cana,300,300,30000,900,1e+05,-4.9,0,90148,EN,0,0.6,1056,12,3
2008,cana,300,300,33000,1069,110000,3.3,10,89951,LN,1,-1.6,1119,14,8
2009,cana,300,300,33000,1155,110000,3.1,0,89731,LN,0,-0.9,1046,10,9
2010,cana,300,300,15600,546,52000,-49.5,-52.7,89665,EN,1,1.5,1358,9,2
2011,cana,380,380,38000,1520,1e+05,2.6,92.3,89940,LN,0,-1.4,1285,7,4
2012,cana,380,380,32300,1500,85000,-5.6,-15,90727,LN,0,-0.8,1167,8,6
2013,cana,380,380,32300,1629,85000,-6.5,0,92162,LN,0,-0.6,857,8,13
2014,cana,500,500,30000,1508,60000,-36.5,-29.4,94326,LN,0,-0.5,657,12,23
2015,cana,500,500,30000,1506,60000,-45.2,0,97238,EN,0,0.5,899,17,27
2016,cana,500,500,65000,3250,130000,9.1,116.7,100850,EN,1,2.2,1244,10,10
2017,cana,300,300,39000,1950,130000,1.7,0,105047,LN,0,-0.7,937,11,8
2018,cana,300,300,39000,1560,130000,-0.3,0,109670,LN,0,-1.1,810,9,9
2019,cana,300,300,39000,1560,130000,-0.6,0,114539,EN,0,0.6,936,13,17
2020,cana,300,300,39000,2730,130000,0,0,119488,N,0,0.1,1217,8,14
2021,cana,300,300,39000,5084,130000,0,0,124405,LN,0,-1.2,841,7,7
2022,cana,300,300,39000,5235,130000,0,0,129257,LN,0,-1.2,776,10,8
2023,cana,300,300,39000,5265,130000,0,0,134088,LN,0,-0.8,966,9,1
2024,cana,270,270,35100,4739,130000,0,0,138994,EN,0,1.2,887,7,32
1993,feijao,20,20,12,0.1375,600,-8.1,,927,EN,0,0.5,1247,10,2
1994,feijao,230,230,414,368,1800,120.8,200,1009,EN,0,1,964,8,3
1995,feijao,310,310,318,159,1026,6.5,-43,1096,LN,0,-0.7,1338,12,5
1996,feijao,120,120,144,108,1200,9.2,17,1190,N,0,-0.2,1188,13,4
1997,feijao,150,150,180,104,1200,-1.8,0,1287,EN,1,2.3,1040,10,0
1998,feijao,160,160,192,269,1200,-9.9,0,1388,LN,1,-1.5,1161,7,7
1999,feijao,270,270,401,253,1485,4.1,23.8,1489,LN,0,-1,1316,10,4
2000,feijao,150,150,276,183,1840,21.3,23.9,1587,N,0,-0.4,988,7,1
2001,feijao,100,100,156,142,1560,-2.5,-15.2,1679,N,0,0,1157,10,2
2002,feijao,150,150,252,287,1680,-0.5,7.7,1757,EN,0,1.3,1341,12,0
2003,feijao,220,120,216,156,1800,2.5,7.1,1816,N,0,0.2,1041,15,15
2006,feijao,240,240,504,773,2100,18.5,,1836,EN,0,0.5,1025,10,2
2007,feijao,250,250,642,1179,2568,48.8,22.3,1785,LN,0,-1,1056,12,3
2008,feijao,230,230,394,604,1713,7.2,-33.3,1713,N,0,-0.3,1119,14,8
2009,feijao,230,230,414,1180,1800,22.5,5.1,1628,EN,0,0.6,1046,10,9
2010,feijao,230,230,286,514,1243,-6.8,-30.9,1544,LN,1,-1.7,1358,9,2
2011,feijao,130,130,156,285,1200,-5.4,-3.5,1471,LN,0,-0.7,1285,7,4
2012,feijao,100,100,120,259,1200,-2.5,0,1415,N,0,0.4,1167,8,6
2013,feijao,100,100,120,360,1200,-4.8,0,1381,N,0,-0.3,857,8,13
