ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1990,arroz,100,100,175,7e-04,1750,-41.7,,N,0,827,19,1
1991,arroz,180,180,450,0.0173,2500,-16.7,42.9,EN,0,1401,6,0
1992,arroz,180,180,450,0.0982,2500,-16.7,0,EN,1,1029,8,0
1993,arroz,150,150,375,1.5382,2500,-16.7,0,EN,0,1065,8,0
1994,arroz,120,120,300,39,2500,-16.7,0,N,0,1230,16,0
1995,arroz,100,100,250,45,2500,-16.7,0,EN,0,759,12,2
1996,arroz,40,40,120,25,3000,0,20,LN,0,1167,13,0
1997,arroz,40,40,120,26,3000,0,0,N,0,1493,6,0
1998,arroz,35,35,105,21,3000,0,0,EN,1,1087,13,6
1999,arroz,35,35,105,21,3000,0,0,LN,1,1120,9,1
2000,arroz,35,35,105,26,3000,0,0,LN,1,1215,7,0
2001,arroz,30,30,90,25,3000,0,0,LN,0,924,21,0
2002,arroz,30,30,90,27,3000,0,0,N,0,1366,6,0
2003,arroz,30,30,90,41,3000,0,0,EN,1,1180,20,0
2004,arroz,30,30,90,45,3000,0,0,N,0,1424,9,0
2005,arroz,30,30,90,40,3000,0,0,EN,0,1523,8,0
2006,arroz,30,30,90,45,3000,0,0,LN,0,1165,15,2
2007,arroz,30,30,90,41,3000,0,0,EN,0,1517,11,0
2008,arroz,30,30,90,54,3000,0,0,LN,1,1082,17,0
2009,arroz,30,30,90,55,3000,0,0,LN,0,1506,8,0
2010,arroz,13,13,39,24,3000,0,0,EN,1,1150,18,2
2011,arroz,3,3,9,6,3000,0,0,LN,1,1354,11,0
2012,arroz,1,1,3,2,3000,0,0,LN,0,1000,12,0
2013,arroz,1,1,3,2,3000,0,0,LN,0,982,16,2
1990,cana,10,10,300,2e-04,30000,0,,N,0,827,19,1
1991,cana,10,10,300,5e-04,30000,0,0,EN,0,1401,6,0
1992,cana,10,10,300,0.0038,30000,0,0,EN,1,1029,8,0
1993,cana,10,10,300,0.2451,30000,0,0,EN,0,1065,8,0
1994,cana,10,10,300,6,30000,0,0,N,0,1230,16,0
1995,cana,10,10,300,5,30000,0,0,EN,0,759,12,2
1996,cana,10,10,300,5,30000,0,0,LN,0,1167,13,0
1997,cana,10,10,300,4,30000,0,0,N,0,1493,6,0
1998,cana,10,10,300,6,30000,0,0,EN,1,1087,13,6
1999,cana,10,10,300,6,30000,0,0,LN,1,1120,9,1
2000,cana,10,10,300,7,30000,0,0,LN,1,1215,7,0
2001,cana,10,10,300,6,30000,0,0,LN,0,924,21,0
2002,cana,10,10,300,8,30000,0,0,N,0,1366,6,0
2003,cana,10,10,300,8,30000,0,0,EN,1,1180,20,0
2004,cana,10,10,300,9,30000,0,0,N,0,1424,9,0
2005,cana,10,10,300,20,30000,0,0,EN,0,1523,8,0
2006,cana,10,10,300,15,30000,0,0,LN,0,1165,15,2
2007,cana,10,10,300,15,30000,0,0,EN,0,1517,11,0
2008,cana,10,10,300,12,30000,-3.6,0,LN,1,1082,17,0
2009,cana,10,10,300,7,30000,-10.5,0,LN,0,1506,8,0
2010,cana,10,10,300,13,30000,-16,0,EN,1,1150,18,2
2011,cana,20,20,600,24,30000,-27.3,0,LN,1,1354,11,0
2012,cana,8,8,400,17,50000,7.1,66.7,LN,0,1000,12,0
2013,cana,8,8,400,24,50000,2.7,0,LN,0,982,16,2
2014,cana,10,10,500,25,50000,0,0,N,0,934,9,0
2015,cana,10,10,500,33,50000,0,0,EN,0,778,23,3
2016,cana,10,10,500,33,50000,0,0,EN,1,747,11,5
2017,cana,10,10,500,32,50000,0,0,LN,0,1059,10,0
2018,cana,10,10,500,28,50000,0,0,LN,0,1256,11,0
2019,cana,10,10,400,24,40000,-20,-20,EN,0,801,28,0
2020,cana,10,10,400,24,40000,-20,0,N,0,1438,9,2
2021,cana,10,10,400,22,40000,-20,0,LN,1,1223,9,1
2022,cana,10,10,400,46,40000,-20,0,LN,0,917,10,0
2023,cana,10,10,400,33,40000,-20,0,LN,0,1109,12,0
2024,cana,5,5,200,20,40000,-20,0,EN,1,1076,13,7
1990,feijao,950,950,561,0.0073,591,20.9,,N,0,827,19,1
1991,feijao,850,850,368,0.0215,433,-18.9,-26.7,EN,0,1401,6,0
