ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
2001,arroz,2,2,2,1,1000,,,LN,0,1289,10,2
2002,arroz,2,2,2,1,1000,,0,N,0,765,7,13
2003,arroz,2,2,2,3,1000,,0,EN,1,1234,6,10
2004,arroz,2,2,2,1,1000,,0,N,0,949,5,5
2005,arroz,2,2,1,,500,,-50,EN,0,675,12,15
2006,arroz,2,2,2,1,1000,,100,LN,0,940,6,17
2007,arroz,2,2,2,1,1000,,0,EN,0,942,11,14
2008,arroz,2,2,2,1,1000,,0,LN,1,862,11,1
2009,arroz,2,2,2,1,1000,,0,LN,0,1109,6,3
2010,arroz,1,1,1,0,1000,,0,EN,1,1056,9,9
2011,arroz,1,1,1,1,1000,,0,LN,1,912,7,3
2001,cana,28,28,1120,97,40000,-0.2,,LN,0,1289,10,2
2002,cana,50,50,2000,188,40000,0.1,0,N,0,765,7,13
2003,cana,50,50,2000,230,40000,0.3,0,EN,1,1234,6,10
2004,cana,50,50,2000,252,40000,0.5,0,N,0,949,5,5
2005,cana,100,100,1400,182,14000,-64.8,-65,EN,0,675,12,15
2006,cana,150,150,5250,788,35000,-11.9,150,LN,0,940,6,17
2007,cana,150,150,6000,510,40000,0.7,14.3,EN,0,942,11,14
2008,cana,80,80,3200,205,40000,0.8,0,LN,1,862,11,1
2009,cana,80,80,3200,194,40000,0.8,0,LN,0,1109,6,3
2010,cana,57,57,2166,193,38000,-3,-5,EN,1,1056,9,9
2011,cana,57,57,2280,241,40000,4,5.3,LN,1,912,7,3
2012,cana,57,57,1026,121,18000,-52,-55,LN,0,614,7,13
2013,cana,25,25,900,117,36000,-2.2,100,LN,0,973,12,10
2014,cana,25,25,900,119,36000,-0.5,0,N,0,1116,6,24
2015,cana,25,25,900,110,36000,0.5,0,EN,0,1068,9,8
2016,cana,25,25,900,171,36000,0.3,0,EN,1,1448,11,4
2017,cana,20,20,720,130,36000,-0.1,0,LN,0,1061,9,3
2018,cana,26,26,936,178,36000,0.1,0,LN,0,932,10,4
