ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,15,16,0,1067,5.4,,LN,1,,,
1975,arroz,,18,20,0,1111,36.8,4.2,LN,0,,,
1977,arroz,,16,8,0,500,-9.2,,EN,0,,,
1978,arroz,,13,2,0,154,-67.4,-69.2,EN,0,,,
1979,arroz,,19,3,0,158,-63.9,2.6,N,0,,,
1980,arroz,,24,4,0,167,-61.6,5.6,EN,0,,,
1982,arroz,,38,3,0,79,-87.4,,N,0,380,29,88
1984,arroz,,21,19,0,905,0.4,,LN,0,426,34,90
1985,arroz,,22,28,0,1273,28.1,40.7,LN,0,736,17,74
1986,arroz,,29,45,0,1552,45.4,21.9,N,0,834,16,52
1987,arroz,,22,10,0,455,-57.2,-70.7,EN,0,523,22,56
1988,arroz,27,27,47,0,1741,64.8,200,EN,0,581,42,78
1989,arroz,25,25,32,0,1280,20.8,-26.5,LN,1,568,13,41
1990,arroz,20,20,11,1e-04,550,-47.8,-57,N,0,546,21,38
1991,arroz,24,24,3,1e-04,125,-88.4,-77.3,N,0,409,17,65
1994,arroz,12,12,22,4,1833,52.6,,N,0,573,35,69
1995,arroz,12,12,22,4,1833,38.4,0,EN,0,498,33,84
1996,arroz,22,22,25,7,1136,-20.9,-38,LN,0,536,19,73
1997,arroz,20,20,8,2,400,-71.9,-64.8,N,0,671,26,85
1998,arroz,5,0,0,0,,,,EN,1,576,14,102
1999,arroz,10,10,20,6,2000,55.4,,LN,1,667,38,93
2000,arroz,10,10,20,6,2000,60.5,0,LN,1,709,13,58
2001,arroz,10,10,6,2,600,-50.1,-70,LN,0,587,33,60
2002,arroz,10,10,4,1,400,-64.5,-33.3,N,0,557,21,91
2003,arroz,10,10,20,10,2000,92.9,200,EN,0,530,35,100
2004,arroz,10,5,3,2,600,-36.3,-70,N,0,857,60,94
2005,arroz,10,10,8,5,800,-7.8,33.3,EN,0,467,23,117
2006,arroz,10,10,15,6,1500,78.8,87.5,LN,0,536,45,94
2007,arroz,10,10,2,1,200,-76.1,-86.7,EN,0,414,18,105
2008,arroz,6,6,4,3,667,-23.5,200,LN,1,563,52,113
2009,arroz,6,6,9,7,1500,60.3,125,LN,0,351,22,101
2010,arroz,6,6,2,1,333,-67.7,-77.8,EN,1,454,15,126
2011,arroz,6,6,9,8,1500,29.2,200,LN,1,722,18,73
2012,arroz,6,,,,,,,LN,0,345,15,129
2013,arroz,4,,,,,,,N,0,334,19,144
2014,arroz,7,,,,,,,N,0,394,26,113
2015,arroz,6,,,,,,,EN,0,468,18,115
1974,feijao,,300,60,0,200,-9,,LN,1,,,
1975,feijao,,150,48,0,320,42.6,60,LN,0,,,
1976,feijao,,600,24,0,40,-82.5,-87.5,LN,1,,,
1977,feijao,,700,294,0,420,80.1,200,EN,0,,,
1978,feijao,,669,176,0,263,10.6,-37.4,EN,0,,,
1979,feijao,,865,183,0,212,-12.8,-19.6,N,0,,,
1980,feijao,,1445,264,0,183,-25.9,-13.6,EN,0,,,
1981,feijao,,3200,522,0,163,-34.8,-10.7,N,0,572,39,86
1982,feijao,,3540,776,0,219,-13.6,34.4,N,0,380,29,88
1983,feijao,,3100,512,0,165,-35.6,-24.7,EN,1,308,28,123
1984,feijao,,2640,1452,0,550,111.3,200,LN,0,426,34,90
1985,feijao,,2755,589,0,214,-19.5,-61.1,LN,0,736,17,74
1986,feijao,,2805,1403,0,500,86.3,134,N,0,834,16,52
1987,feijao,,2935,463,0,158,-40.9,-68.5,EN,0,523,22,56
1988,feijao,3000,3000,1115,0,372,41.8,135.6,EN,0,581,42,78
1989,feijao,2100,1260,198,1e-04,157,-38.8,-57.7,LN,1,568,13,41
1990,feijao,1564,1564,371,0.0059,237,-5.9,51,N,0,546,21,38
1991,feijao,1955,1955,773,0.0295,395,61.1,66.7,N,0,409,17,65
1992,feijao,1564,1564,124,0.0857,79,-66.4,-79.9,EN,1,332,41,81
1993,feijao,1956,713,17,0.2895,24,-89.6,-69.9,N,0,213,58,116
1994,feijao,1984,1970,941,216,478,106.8,200,N,0,573,35,69
1995,feijao,1984,1984,457,126,230,-2.7,-51.8,EN,0,498,33,84
1996,feijao,1865,1865,492,211,264,10.7,14.5,LN,0,536,19,73
1997,feijao,1700,1700,350,144,206,-12.2,-22,N,0,671,26,85
1998,feijao,1708,1708,120,150,70,-69.5,-65.9,EN,1,576,14,102
1999,feijao,2820,2820,1396,690,495,119.2,200,LN,1,667,38,93
2000,feijao,3020,3020,1198,443,397,81.2,-19.9,LN,1,709,13,58
2001,feijao,3020,3020,430,354,142,-32,-64.1,LN,0,587,33,60
2002,feijao,3220,3220,356,387,111,-44.5,-22.4,N,0,557,21,91
2003,feijao,3525,3525,719,725,204,6.9,84.5,EN,0,530,35,100
2004,feijao,3520,3520,262,282,74,-59.4,-63.5,N,0,857,60,94
2005,feijao,3510,3510,534,537,152,-13.4,104.4,EN,0,467,23,117
2006,feijao,3510,2810,789,769,281,66.5,84.6,LN,0,536,45,94
2007,feijao,3510,3510,635,602,181,13.4,-35.6,EN,0,414,18,105
2008,feijao,3610,3610,667,889,185,23.7,2.1,LN,1,563,52,113
2009,feijao,2062,2062,193,157,94,-34.9,-49.3,LN,0,351,22,101
2010,feijao,2390,2390,324,537,136,-4.5,44.8,EN,1,454,15,126
2011,feijao,2152,2152,1033,1756,480,239.5,200,LN,1,722,18,73
2012,feijao,3590,2516,125,338,50,-65.7,-89.6,LN,0,345,15,129
2013,feijao,3607,3247,220,770,68,-57.4,36.4,N,0,334,19,144
2014,feijao,3858,2703,489,847,181,1.3,167,N,0,394,26,113
2015,feijao,4208,4208,277,831,66,-65.6,-63.6,EN,0,468,18,115
2016,feijao,4504,904,163,685,180,-8.2,173.9,EN,1,461,47,131
2017,feijao,6004,6004,1441,5046,240,19,33.1,N,0,365,16,124
2018,feijao,3504,2454,884,2034,360,75.5,50.1,LN,0,466,30,109
2019,feijao,2204,2204,927,2549,421,102.5,16.8,EN,0,573,14,92
2020,feijao,2002,2002,901,3304,450,114.8,7,EN,0,667,19,98
2021,feijao,1802,1802,217,825,120,-42.6,-73.2,LN,0,385,25,83
2022,feijao,1402,502,46,196,92,-55.9,-23.9,LN,0,528,21,85
2023,feijao,1702,1702,307,1380,180,-11.5,96.8,LN,0,670,24,59
2024,feijao,1500,1500,270,1242,180,-9.3,-0.2,EN,1,612,18,108
1974,milho,,130,52,0,400,-5,,LN,1,,,
1975,milho,,140,76,0,543,42.1,35.7,LN,0,,,
1976,milho,,140,76,0,543,55.2,0,LN,1,,,
1977,milho,,250,64,0,256,-21.5,-52.8,EN,0,,,
1978,milho,,191,27,0,141,-54.2,-44.8,EN,0,,,
1979,milho,,239,27,0,113,-61.7,-20.1,N,0,,,
1980,milho,,429,69,0,161,-43.9,42.4,EN,0,,,
1982,milho,,430,23,0,53,-81.4,,N,0,380,29,88
1983,milho,,290,15,0,52,-82.2,-3.3,EN,1,308,28,123
1984,milho,,232,123,0,530,71.8,200,LN,0,426,34,90
1985,milho,,250,174,0,696,105,31.3,LN,0,736,17,74
1986,milho,,435,288,0,662,82.2,-4.9,N,0,834,16,52
1987,milho,,490,64,0,131,-65.6,-80.3,EN,0,523,22,56
1988,milho,490,490,318,0,649,63.7,200,EN,0,581,42,78
1989,milho,343,217,30,0,138,-66,-78.7,LN,1,568,13,41
1990,milho,280,280,55,3e-04,196,-50.6,42.1,N,0,546,21,38
1991,milho,335,335,177,0.0028,528,41.2,169,N,0,409,17,65
1992,milho,184,184,7,0.0017,38,-89.4,-92.8,EN,1,332,41,81
1994,milho,180,180,126,10,700,95.7,,N,0,573,35,69
1995,milho,180,180,113,14,628,74.1,-10.3,EN,0,498,33,84
1996,milho,659,659,172,32,261,-28.8,-58.4,LN,0,536,19,73
1997,milho,650,650,159,29,245,-35.1,-6.3,N,0,671,26,85
1998,milho,650,650,22,5,34,-91.3,-86.2,EN,1,576,14,102
1999,milho,250,250,112,22,448,13.6,200,LN,1,667,38,93
2000,milho,220,220,132,26,600,51.1,33.9,LN,1,709,13,58
2001,milho,220,220,110,23,500,23.4,-16.7,LN,0,587,33,60
2002,milho,250,250,40,14,160,-62.6,-68,N,0,557,21,91
2003,milho,300,300,240,104,800,74.1,200,EN,0,530,35,100
2004,milho,300,150,30,13,200,-58.7,-75,N,0,857,60,94
2005,milho,300,300,144,59,480,-5.1,140,EN,0,467,23,117
2006,milho,300,210,202,81,962,80.9,100.4,LN,0,536,45,94
2007,milho,300,300,36,16,120,-78.1,-87.5,EN,0,414,18,105
2008,milho,320,320,144,77,450,-16.6,200,LN,1,563,52,113
2009,milho,336,336,404,173,1202,130.4,167.2,LN,0,351,22,101
2010,milho,255,255,51,24,200,-61.2,-83.4,EN,1,454,15,126
2011,milho,340,340,459,239,1350,160,200,LN,1,722,18,73
2012,milho,345,,,,,,,LN,0,345,15,129
2013,milho,350,315,22,18,70,-86.6,,N,0,334,19,144
2014,milho,390,,,,,,,N,0,394,26,113
2015,milho,420,210,105,69,500,-8.2,,EN,0,468,18,115
2016,milho,430,,,,,,,EN,1,461,47,131
2017,milho,500,500,60,44,120,-79.6,,N,0,365,16,124
2018,milho,450,270,243,203,900,45.8,200,LN,0,466,30,109
2019,milho,300,300,270,218,900,37.3,0,EN,0,573,14,92
2020,milho,500,500,600,540,1200,70.7,33.3,EN,0,667,19,98
2021,milho,450,200,34,46,170,-77.5,-85.8,LN,0,385,25,83
2022,milho,200,200,120,196,600,-26.6,200,LN,0,528,21,85
2023,milho,200,200,108,135,540,-39.1,-10,LN,0,670,24,59
2024,milho,170,170,255,297,1500,56,177.8,EN,1,612,18,108
