ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1600,2400,0,1500,5,,LN,1,,,
1975,arroz,,1500,2460,0,1640,24.7,9.3,LN,0,,,
1976,arroz,,1800,1830,0,1017,-17.2,-38,LN,1,,,
1977,arroz,,2000,1740,0,870,-25.9,-14.4,EN,0,,,
1978,arroz,,1500,450,0,300,-73.7,-65.5,EN,0,,,
1979,arroz,,1443,818,0,567,-50.1,89,N,0,,,
1980,arroz,,1750,2975,0,1700,47.9,199.9,EN,0,,,
1981,arroz,,1500,2230,0,1487,22.2,-12.5,N,0,938,11,3
1982,arroz,,900,528,0,587,-54.8,-60.5,N,0,957,10,0
1983,arroz,,950,1425,0,1500,12.8,155.7,EN,1,1360,12,0
1984,arroz,,850,1231,0,1448,7.4,-3.5,LN,0,763,11,4
1985,arroz,,1000,1116,0,1116,-17.6,-22.9,LN,0,940,12,3
1986,arroz,,292,338,0,1158,-14.6,3.7,N,0,655,10,22
1987,arroz,,1200,1786,0,1488,10.5,28.6,EN,0,800,14,8
1988,arroz,500,500,744,0,1488,14.2,0,EN,0,781,13,8
1989,arroz,150,150,342,1e-04,2280,81.3,53.2,LN,1,915,17,13
1990,arroz,250,250,310,0.0011,1240,2.4,-45.6,N,0,812,13,6
1991,arroz,250,250,310,0.0124,1240,5.5,0,N,0,664,18,10
1992,arroz,200,200,150,0.0308,750,-36.6,-39.5,EN,1,1003,11,5
1993,arroz,300,300,300,1.0255,1000,-17.1,33.3,N,0,871,10,7
1994,arroz,400,400,560,95,1400,12.5,40,N,0,756,8,7
1995,arroz,70,70,98,21,1400,5.5,0,EN,0,1038,8,10
1996,arroz,450,450,675,68,1500,5.6,7.1,LN,0,1079,9,3
1997,arroz,300,300,450,95,1500,-0.3,0,N,0,1259,12,0
1998,arroz,320,320,480,129,1500,-4.9,0,EN,1,1094,12,4
