ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1975,arroz,,1600,4800,0,3000,0.9,,1325,N,0,-0.2,,,
1976,arroz,,1600,4800,0,3000,13.6,0,1332,LN,0,-1.1,,,
1977,arroz,,850,1998,0,2351,-0.1,-21.6,1338,EN,0,1.1,,,
1978,arroz,,400,120,0,300,-85.8,-87.2,1345,EN,0,1.1,,,
1979,arroz,,400,200,0,500,-73.8,66.7,1351,N,0,0.2,,,
1980,arroz,,750,1313,0,1751,0.6,200,1357,EN,0,0.7,,,
1981,arroz,,550,825,0,1500,-7.1,-14.3,1364,N,0,0.2,956,7,0
1982,arroz,,650,650,0,1000,-34.7,-33.3,1371,N,0,0,1037,9,0
1983,arroz,,750,1500,0,2000,35.4,100,1377,EN,1,2.5,1688,7,0
1984,arroz,,800,1600,0,2000,32.6,0,1384,LN,0,-1,935,7,0
1985,arroz,,800,1136,0,1420,-9.4,-29,1390,LN,0,-1,1000,11,0
1986,arroz,,270,405,0,1500,-4.5,5.6,1397,N,0,-0.2,1003,14,7
1987,arroz,,1000,450,0,450,-71.4,-70,1404,EN,1,1.5,914,12,0
1988,arroz,1000,1000,2000,0,2000,26.6,200,1410,EN,0,0.9,957,10,0
1989,arroz,700,700,1400,1e-04,2000,27.1,0,1417,LN,1,-1.9,1123,16,0
1990,arroz,700,700,1225,0.0024,1750,11,-12.5,1424,N,0,0,1051,6,0
1991,arroz,700,550,158,0.0027,287,-82.3,-83.6,1431,EN,0,0.5,1064,11,1
1992,arroz,700,700,1225,0.3086,1750,3.2,200,1438,EN,1,2.1,1362,7,0
1993,arroz,400,400,700,1.0945,1750,-0.1,0,1444,N,0,0.3,1075,5,0
1994,arroz,400,400,500,90,1250,-31,-28.6,1451,N,0,0.3,1180,12,0
1995,arroz,400,400,800,123,2000,7.5,60,1458,EN,0,1.4,1437,8,0
1996,arroz,400,400,1200,216,3000,57.4,50,1465,LN,0,-0.9,1236,9,2
1997,arroz,350,350,700,126,2000,2,-33.3,1472,N,0,-0.3,1246,7,0
1998,arroz,350,350,525,97,1500,-23.9,-25,1479,EN,1,2.3,1890,6,0
1999,arroz,350,350,700,114,2000,6.6,33.3,1486,LN,1,-1.6,1214,9,0
2000,arroz,350,350,700,128,2000,13.3,0,1494,LN,1,-1.6,979,13,0
2001,arroz,350,350,700,86,2000,21.5,0,1501,LN,0,-0.7,1304,5,0
2002,arroz,250,250,150,29,600,-59.6,-70,1508,N,0,-0.3,1071,9,2
2003,arroz,150,150,300,135,2000,45.2,200,1515,EN,0,1.2,1632,9,0
2004,arroz,20,20,20,8,1000,-25.9,-50,1522,N,0,0.3,1309,17,1
2005,arroz,200,40,32,12,800,-40.4,-20,1530,EN,0,0.7,932,11,3
2006,arroz,50,15,15,5,1000,-26.6,25,1537,LN,0,-0.8,970,9,1
2007,arroz,50,50,100,33,2000,42,100,1544,EN,0,0.9,1080,10,2
2008,arroz,50,50,100,46,2000,37.1,0,1552,LN,1,-1.5,1083,7,0
2009,arroz,50,50,60,25,1200,-20.9,-40,1559,LN,0,-0.8,1001,8,0
2010,arroz,20,20,40,22,2000,26,66.7,1567,EN,1,1.6,1367,14,0
2011,arroz,20,20,40,15,2000,20.1,0,1574,LN,1,-1.6,1415,6,0
2012,arroz,20,20,20,16,1000,-43.1,-50,1582,LN,0,-1,758,12,0
2013,arroz,20,20,40,40,2000,7.8,100,1589,N,0,-0.4,1492,15,0
2014,arroz,25,25,50,40,2000,2.2,0,1597,N,0,-0.3,1215,9,1
2015,arroz,25,25,50,25,2000,-3.2,0,1604,EN,0,0.6,1180,12,0
1974,cana,,70,2800,0,40000,-4.3,,36255,LN,1,-1.5,,,
1975,cana,,70,2800,0,40000,7.6,0,31021,N,0,-0.1,,,
1978,cana,,18,180,0,10000,-60.4,,20150,EN,0,0.9,,,
1979,cana,,50,1000,0,20000,-8.8,100,17925,N,0,0.2,,,
1980,cana,,50,1000,0,20000,5.8,0,16260,EN,0,0.6,,,
2009,cana,150,150,10500,525,70000,0,,70233,LN,0,-0.9,1001,8,0
2010,cana,150,150,10500,840,70000,0,0,70991,EN,1,1.5,1367,14,0
2011,cana,150,150,10500,840,70000,0,0,70768,LN,0,-1.4,1415,6,0
2012,cana,150,150,10500,840,70000,0,0,69642,LN,0,-0.8,758,12,0
2013,cana,150,150,10500,840,70000,0,0,67777,LN,0,-0.6,1492,15,0
2014,cana,150,150,10500,840,70000,0,0,65393,LN,0,-0.5,1215,9,1
2015,cana,150,150,10500,1575,70000,-0.4,0,62719,EN,0,0.5,1180,12,0
2016,cana,150,150,10500,1050,70000,2.3,0,59965,EN,1,2.2,1821,5,0
2017,cana,150,150,10500,1050,70000,10.5,0,57295,LN,0,-0.7,974,7,0
2018,cana,29,29,1160,75,40000,-24.4,-42.9,54822,LN,0,-1.1,1597,7,0
2019,cana,29,29,1160,75,40000,-7.1,0,52605,EN,0,0.6,1075,9,0
2020,cana,29,29,1160,116,40000,2.9,0,50657,N,0,0.1,852,9,0
2021,cana,29,29,2030,132,70000,87,75,48954,LN,0,-1.2,840,8,2
2022,cana,25,25,938,75,37520,-5,-46.4,47447,LN,0,-1.2,1058,13,1
2023,cana,25,25,1250,250,50000,13,33.3,46076,LN,0,-0.8,1101,7,0
2024,cana,25,25,1250,375,50000,-3.3,0,44782,EN,0,1.2,1656,6,0
1975,feijao,,890,801,0,900,45.2,,435,N,0,-0.2,,,
1976,feijao,,800,258,0,322,-45.2,-64.2,439,LN,0,-1.1,,,
1977,feijao,,850,444,0,522,-7,62,443,EN,0,1.1,,,
1978,feijao,,1380,594,0,430,-20.1,-17.6,447,EN,0,1.1,,,
1979,feijao,,1300,780,0,600,15.6,39.4,451,N,0,0.2,,,
1980,feijao,,950,264,0,278,-44.8,-53.7,455,EN,0,0.7,,,
1981,feijao,,4000,3120,0,780,58.6,180.7,460,N,0,0.2,956,7,0
1982,feijao,,5700,3810,0,668,37.7,-14.3,466,N,0,0,1037,9,0
1983,feijao,,5975,944,0,158,-67.4,-76.4,473,EN,1,2.5,1688,7,0
1984,feijao,,7500,4650,0,620,27.7,200,480,LN,0,-1,935,7,0
1985,feijao,,6000,4740,0,790,61.3,27.4,489,LN,0,-1,1000,11,0
1986,feijao,,3100,546,0,176,-64.6,-77.7,498,N,0,-0.2,1003,14,7
1987,feijao,,6500,2490,0,383,-24.5,117.5,509,EN,1,1.5,914,12,0
1988,feijao,5800,5800,3060,0,528,0.7,37.7,521,EN,0,0.9,957,10,0
1989,feijao,2800,2749,1251,2e-04,455,-16.7,-13.7,535,LN,1,-1.9,1123,16,0
1990,feijao,2800,2700,1998,0.0143,740,31.2,62.6,550,N,0,0,1051,6,0
1991,feijao,2500,2400,1032,0.0331,430,-25.3,-41.9,566,EN,0,0.5,1064,11,1
1992,feijao,2700,2700,2370,1.0242,878,49.7,104.1,584,EN,1,2.1,1362,7,0
1993,feijao,1100,1100,636,5.7818,578,-3.9,-34.1,603,N,0,0.3,1075,5,0
1994,feijao,1100,1100,672,287,611,-1,5.7,624,N,0,0.3,1180,12,0
1995,feijao,1100,1100,972,371,884,40.1,44.6,646,EN,0,1.4,1437,8,0
1996,feijao,900,900,438,184,487,-25.4,-44.9,670,LN,0,-0.9,1236,9,2
1997,feijao,660,660,395,183,598,-12.5,23,696,N,0,-0.3,1246,7,0
1998,feijao,660,660,396,310,600,-16.5,0.3,723,EN,1,2.3,1890,6,0
1999,feijao,660,660,293,153,444,-41.2,-26,752,LN,1,-1.6,1214,9,0
2000,feijao,640,640,509,196,795,-0.8,79.1,783,LN,1,-1.6,979,13,0
2001,feijao,640,640,898,652,1403,63,76.4,816,LN,0,-0.7,1304,5,0
2002,feijao,570,416,374,374,899,-2.3,-35.9,850,N,0,-0.3,1071,9,2
2003,feijao,400,400,432,467,1080,11.4,20.1,886,EN,0,1.2,1632,9,0
2004,feijao,450,350,420,351,1200,19.6,11.1,922,N,0,0.3,1309,17,1
2005,feijao,450,350,252,105,720,-30.2,-40,961,EN,0,0.7,932,11,3
2006,feijao,200,200,225,225,1125,5.7,56.2,1000,LN,0,-0.8,970,9,1
2007,feijao,250,250,285,229,1140,4.8,1.3,1040,EN,0,0.9,1080,10,2
2008,feijao,230,230,267,694,1161,5.5,1.8,1082,LN,1,-1.5,1083,7,0
2009,feijao,280,280,252,378,900,-20.5,-22.5,1125,LN,0,-0.8,1001,8,0
2010,feijao,230,230,327,327,1422,18.2,58,1169,EN,1,1.6,1367,14,0
2011,feijao,250,250,285,281,1140,-11.8,-19.8,1213,LN,1,-1.6,1415,6,0
2012,feijao,175,175,167,278,954,-30.1,-16.3,1259,LN,0,-1,758,12,0
2013,feijao,250,250,270,540,1080,-24.3,13.2,1305,N,0,-0.4,1492,15,0
2014,feijao,500,500,990,1620,1980,33.1,83.3,1352,N,0,-0.3,1215,9,1
2015,feijao,500,500,930,1440,1860,21.1,-6.1,1399,EN,0,0.6,1180,12,0
2016,feijao,500,500,870,2490,1740,10.8,-6.5,1446,EN,1,2.4,1821,5,0
2017,feijao,600,600,1260,2520,2100,31,20.7,1493,LN,0,-1,974,7,0
2018,feijao,300,300,546,633,1820,12.1,-13.3,1541,LN,0,-1.3,1597,7,0
2019,feijao,600,600,840,1540,1400,-14.4,-23.1,1588,EN,0,0.7,1075,9,0
2020,feijao,400,400,492,902,1230,-25,-12.1,1636,N,0,0.2,852,9,0
2021,feijao,400,400,600,1490,1500,-8.3,22,1685,LN,0,-1.4,840,8,2
2022,feijao,650,650,1182,4728,1818,12.4,21.2,1735,LN,0,-1.2,1058,13,1
2023,feijao,350,350,615,2237,1757,10.4,-3.4,1785,LN,0,-1,1101,7,0
2024,feijao,350,350,495,1760,1414,-9.1,-19.5,1837,EN,1,1.5,1656,6,0
1974,milho,,9820,17676,0,1800,7.3,,1693,LN,1,-1.9,,,
1975,milho,,12000,18000,0,1500,-16.1,-16.7,1717,N,0,-0.2,,,
1976,milho,,13000,23400,0,1800,-4.6,20,1741,LN,0,-1.1,,,
1977,milho,,12000,32400,0,2700,37.2,50,1765,EN,0,1.1,,,
1978,milho,,12000,9320,0,777,-61.8,-71.2,1789,EN,0,1.1,,,
1979,milho,,12000,16200,0,1350,-35.1,73.8,1814,N,0,0.2,,,
