ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,688,688,963,175,1400,0.7,,N,0,1789,2,0
1998,arroz,722,722,1011,202,1400,4,0,EN,1,1068,5,31
1999,arroz,722,722,1011,212,1400,2.2,0,LN,1,1598,3,10
2000,arroz,800,800,1120,302,1400,-3.6,0,LN,1,1298,5,17
2001,arroz,700,700,980,196,1400,-12.4,0,LN,0,1650,4,13
2002,arroz,900,900,1404,491,1560,-13,11.4,N,0,1416,3,14
2003,arroz,925,925,1805,848,1951,-5.3,25.1,EN,0,1436,4,29
2004,arroz,1022,1022,2759,1371,2700,12.3,38.3,N,0,1451,3,8
2005,arroz,1124,1124,3172,1158,2822,2.6,4.5,EN,0,1518,6,11
2006,arroz,585,585,1800,702,3077,1.8,9,LN,0,1730,3,25
2007,arroz,1500,1000,3077,1323,3077,-5.2,0,EN,0,1139,7,4
2008,arroz,2300,2300,8050,4377,3500,4,13.7,LN,1,1624,3,6
2009,arroz,2300,2300,8050,4991,3500,2.1,0,LN,0,1564,5,11
2010,arroz,4400,4400,13200,7260,3000,-12.2,-14.3,EN,1,1738,2,9
2011,arroz,5600,5600,21168,12341,3780,13.3,26,LN,1,1618,3,12
2012,arroz,3200,3200,10560,6262,3300,1.7,-12.7,LN,0,1655,3,3
2013,arroz,3000,3000,9000,6300,3000,-6.8,-9.1,N,0,1833,3,9
2014,arroz,3000,3000,9000,6000,3000,-6.1,0,N,0,1679,2,2
2015,arroz,2000,2000,9000,5580,4500,41,50,EN,0,1684,3,11
2016,arroz,2000,2000,7000,4815,3500,9.8,-22.2,EN,1,1189,8,28
2017,arroz,2000,2000,6600,5280,3300,4,-5.7,N,0,1377,7,10
2018,arroz,2000,2000,6000,4998,3000,-4.8,-9.1,LN,0,1394,2,10
2019,arroz,2000,2000,4800,3758,2400,-23.3,-20,EN,0,1495,3,2
2020,arroz,1,1,3,3,3000,-3.4,25,EN,0,1203,5,5
2021,arroz,1,1,3,5,3000,-2.7,0,LN,0,1340,8,24
2022,arroz,150,150,520,601,3467,12.8,15.6,LN,0,1304,7,12
2023,arroz,150,150,450,599,3000,-2.3,-13.5,LN,0,1019,9,12
2024,arroz,120,10,4,8,400,-87,-86.7,EN,1,989,5,47
1997,cana,18,18,450,54,25000,24.7,,N,0,1789,2,0
1998,cana,18,18,450,79,25000,-9.2,0,EN,1,1068,5,31
1999,cana,18,18,450,90,25000,-30.2,0,LN,1,1598,3,10
2000,cana,18,18,450,81,25000,-44.1,0,LN,1,1298,5,17
2001,cana,18,18,450,35,25000,-53,0,LN,0,1650,4,13
2003,cana,1,1,68,3,68000,-0.7,,EN,0,1436,4,29
2004,cana,1,1,73,3,73000,2.3,7.4,N,0,1451,3,8
2005,cana,2,2,144,6,72000,0.6,-1.4,EN,0,1518,6,11
2006,cana,4,4,278,14,69500,2.1,-3.5,LN,0,1730,3,25
2007,cana,4,4,267,16,66750,3.3,-4,EN,0,1139,7,4
2008,cana,4,4,228,15,57000,-7.1,-14.6,LN,1,1624,3,6
2009,cana,4,4,228,10,57000,-1.3,0,LN,0,1564,5,11
2011,cana,4,4,228,67,57000,-5.1,,LN,1,1618,3,12
2013,cana,4,4,260,133,65000,1.7,,N,0,1833,3,9
2014,cana,34,34,2210,1437,65000,1,0,N,0,1679,2,2
2015,cana,2,2,130,17,65000,3.3,0,EN,0,1684,3,11
2018,cana,10,10,500,100,50000,-5.3,,LN,0,1394,2,10
2019,cana,10,10,500,77,50000,2.8,0,EN,0,1495,3,2
2020,cana,10,10,500,38,50000,10.8,0,EN,0,1203,5,5
2021,cana,10,10,350,115,35000,-16.1,-30,LN,0,1340,8,24
2022,cana,4,4,146,45,36500,-5.4,4.3,LN,0,1304,7,12
2023,cana,5,5,173,130,34600,-2.8,-5.2,LN,0,1019,9,12
2024,cana,2,2,70,53,35000,6.8,1.2,EN,1,989,5,47
1997,feijao,603,603,362,159,600,-0.2,,N,0,1789,2,0
1998,feijao,633,633,380,114,600,-0.8,0,EN,1,1068,5,31
1999,feijao,600,600,360,144,600,-0.2,-0.1,LN,1,1598,3,10
2000,feijao,600,600,360,198,600,1.5,0,LN,1,1298,5,17
2001,feijao,500,500,300,126,600,4.8,0,LN,0,1650,4,13
2002,feijao,500,500,250,275,500,-9,-16.7,N,0,1416,3,14
2003,feijao,340,340,204,296,600,16.3,20,EN,0,1436,4,29
2004,feijao,385,385,231,209,600,22.6,0,N,0,1451,3,8
2005,feijao,420,420,151,156,360,-22.7,-40.1,EN,0,1518,6,11
2006,feijao,450,450,95,100,211,-52.6,-41.3,LN,0,1730,3,25
2007,feijao,450,350,168,213,480,12.7,127.4,EN,0,1139,7,4
2008,feijao,500,500,325,501,650,59.9,35.4,LN,1,1624,3,6
2009,feijao,500,500,240,334,480,21.7,-26.2,LN,0,1564,5,11
2010,feijao,300,150,9,14,60,-84.7,-87.5,EN,1,1738,2,9
2011,feijao,217,205,74,124,361,8.9,200,LN,1,1618,3,12
2012,feijao,1525,1525,2700,7560,1770,511,200,LN,0,1655,3,3
2013,feijao,25,25,13,41,520,58.5,-70.6,N,0,1833,3,9
2014,feijao,25,25,8,24,320,-25.1,-38.5,N,0,1679,2,2
2015,feijao,20,20,10,25,500,-24.8,56.2,EN,0,1684,3,11
2016,feijao,20,20,10,64,500,-45.1,0,EN,1,1189,8,28
2017,feijao,15,15,23,96,1533,31.4,200,N,0,1377,7,10
2018,feijao,30,30,54,206,1800,27.3,17.4,LN,0,1394,2,10
2019,feijao,30,30,84,203,2800,75.2,55.6,EN,0,1495,3,2
2020,feijao,20,20,25,100,1250,-22.9,-55.4,EN,0,1203,5,5
2021,feijao,20,20,31,129,1550,0.3,24,LN,0,1340,8,24
2022,feijao,4,4,7,41,1750,30.5,12.9,LN,0,1304,7,12
2023,feijao,4,4,5,25,1250,21.5,-28.6,LN,0,1019,9,12
2024,feijao,70,10,3,13,300,-50.1,-76,EN,1,989,5,47
1997,milho,957,957,1436,136,1501,6.2,,N,0,1789,2,0
1998,milho,1005,1005,1508,181,1500,2.2,0,EN,1,1068,5,31
1999,milho,1500,1500,2250,270,1500,-4.6,0,LN,1,1598,3,10
2000,milho,1500,1500,2250,360,1500,-12.3,0,LN,1,1298,5,17
2001,milho,1200,1200,2160,324,1800,-4.9,20,LN,0,1650,4,13
2002,milho,1323,1323,3043,1324,2300,9.2,27.8,N,0,1416,3,14
2003,milho,2400,2400,4560,2006,1900,-20.1,-17.4,EN,0,1436,4,29
2004,milho,3000,3000,9000,2295,3000,11.6,57.9,N,0,1451,3,8
2005,milho,4000,4000,12000,3120,3000,0.7,0,EN,0,1518,6,11
2006,milho,5870,5870,18743,4967,3193,0.7,6.4,LN,0,1730,3,25
2007,milho,6000,6000,19158,6035,3193,-3.6,0,EN,0,1139,7,4
2008,milho,3800,3800,13680,4936,3600,8.4,12.7,LN,1,1624,3,6
2009,milho,3800,3800,13680,3830,3600,8.5,0,LN,0,1564,5,11
2010,milho,6215,6215,18645,5593,3000,-8.7,-16.7,EN,1,1738,2,9
2011,milho,8000,8000,19200,7507,2400,-28.6,-20,LN,1,1618,3,12
2012,milho,12000,12000,54000,19764,4500,28.2,87.5,LN,0,1655,3,3
2013,milho,15030,15030,54096,14426,3599,-9.1,-20,N,0,1833,3,9
2014,milho,15040,15040,54128,20299,3599,-18.8,0,N,0,1679,2,2
2015,milho,16060,16060,86616,32915,5393,11.1,49.9,EN,0,1684,3,11
2016,milho,12060,12060,72216,38467,5988,14.8,11,EN,1,1189,8,28
2017,milho,12060,12060,60216,18101,4993,-6.1,-16.6,N,0,1377,7,10
2018,milho,12100,12100,79470,37592,6568,25.6,31.5,LN,0,1394,2,10
2019,milho,18060,18060,86568,47435,4793,-6.1,-27,EN,0,1495,3,2
2020,milho,18060,18060,83893,58722,4645,-8.6,-3.1,EN,0,1203,5,5
2021,milho,20060,20060,93992,116445,4686,-7.7,0.9,LN,0,1340,8,24
2022,milho,30530,30530,156900,201609,5139,-0.1,9.7,LN,0,1304,7,12
2023,milho,37030,37030,180282,219945,4869,-7.4,-5.3,LN,0,1019,9,12
2024,milho,28483,28445,170010,118258,5977,9.7,22.8,EN,1,989,5,47
1997,soja,86,86,172,43,2000,3.2,,N,0,1789,2,0
1998,soja,86,86,172,34,2000,-6.5,0,EN,1,1068,5,31
2001,soja,300,300,840,235,2800,5.5,,LN,0,1650,4,13
2002,soja,300,300,840,504,2800,-0.1,0,N,0,1416,3,14
2003,soja,2300,2300,6900,4278,3000,2.4,7.1,EN,0,1436,4,29
2004,soja,5500,5500,16500,10742,3000,-1.2,0,N,0,1451,3,8
2005,soja,6500,6500,19500,8483,3000,-5.1,0,EN,0,1518,6,11
2006,soja,8750,8750,29085,10820,3324,1.1,10.8,LN,0,1730,3,25
2007,soja,8750,8750,29085,11343,3324,-2.2,0,EN,0,1139,7,4
2008,soja,10306,10306,37102,21179,3600,3.9,8.3,LN,1,1624,3,6
