ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,10945,42804,0,3911,19.5,,3450,LN,1,-1.9,,,
1975,arroz,,10373,35819,0,3453,0.5,-11.7,3532,N,0,-0.2,,,
1976,arroz,,10821,37471,0,3463,-3.5,0.3,3618,LN,0,-1.1,,,
1977,arroz,,12500,43750,0,3500,-6.3,1.1,3709,EN,0,1.1,,,
1978,arroz,,13200,46150,0,3496,-9.8,-0.1,3805,EN,0,1.1,,,
1979,arroz,,9429,30723,0,3258,-18.7,-6.8,3908,N,0,0.2,,,
1980,arroz,,10500,44000,0,4190,1.4,28.6,4016,EN,0,0.7,,,
1981,arroz,,9336,41303,0,4424,4.1,5.6,4126,N,0,0.2,814,15,0
1982,arroz,,11620,56284,0,4844,11.1,9.5,4235,N,0,0,501,8,1
1983,arroz,,3304,13160,0,3983,-10.7,-17.8,4338,EN,1,2.5,972,7,0
1984,arroz,,3287,15379,0,4679,2.7,17.5,4431,LN,0,-1,868,10,17
1985,arroz,,3206,15954,0,4976,7,6.4,4510,LN,0,-1,654,10,3
1986,arroz,,3800,18924,0,4980,5.4,0.1,4574,N,0,-0.2,476,15,3
1987,arroz,,4950,23220,0,4691,-1.5,-5.8,4623,EN,1,1.5,935,12,18
1988,arroz,4950,4950,23265,4e-04,4700,-1.5,0.2,4658,EN,0,0.9,744,12,13
1989,arroz,4140,4140,19544,0.0035,4721,-1.1,0.4,4682,LN,1,-1.9,567,7,0
1990,arroz,3700,3700,14080,0.055,3805,-20.4,-19.4,4700,N,0,0,660,18,11
1991,arroz,3700,3700,17480,0.6176,4724,-1.6,24.1,4713,EN,0,0.5,646,8,2
1992,arroz,3480,3480,16420,4.0781,4718,-1.9,-0.1,4726,EN,1,2.1,691,9,3
1993,arroz,3480,3480,17120,114.1335,4920,2,4.3,4740,N,0,0.3,821,6,2
1994,arroz,3410,3410,17015,2519,4990,3.3,1.4,4756,N,0,0.3,896,7,0
1995,arroz,3410,3410,17015,2369,4990,3.1,0,4773,EN,0,1.4,793,8,8
1996,arroz,2730,2730,13615,2882,4987,2.8,-0.1,4792,LN,0,-0.9,606,15,7
1997,arroz,2730,2730,13650,3321,5000,3,0.3,4813,N,0,-0.3,660,8,0
1998,arroz,2730,2730,11575,3768,4240,-12.5,-15.2,4837,EN,1,2.3,1203,6,1
1999,arroz,2730,2730,13615,4234,4987,2.6,17.6,4865,LN,1,-1.6,429,10,0
2000,arroz,2730,2730,13615,3381,4987,2.2,0,4901,LN,1,-1.6,546,15,0
2001,arroz,1810,1810,8115,2224,4483,-8.5,-10.1,4947,LN,0,-0.7,822,10,0
2002,arroz,3610,3610,18015,6726,4990,1.2,11.3,5007,N,0,-0.3,693,9,5
2003,arroz,3610,3610,18015,11870,4990,-0.1,0,5085,EN,0,1.2,809,9,2
2004,arroz,5015,5015,26508,15345,5286,3.8,5.9,5181,N,0,0.3,604,18,0
2005,arroz,5015,5015,26197,11830,5224,0.3,-1.2,5298,EN,0,0.7,500,14,2
2006,arroz,5015,5015,26281,9921,5240,-2,0.3,5433,LN,0,-0.8,606,13,4
2007,arroz,5015,5015,26281,11038,5240,-5.4,0,5584,EN,0,0.9,630,9,0
2008,arroz,3000,3000,18000,10656,6000,4,14.5,5746,LN,1,-1.5,518,9,0
2009,arroz,3000,3000,18000,10080,6000,0.6,0,5914,LN,0,-0.8,538,9,0
2010,arroz,3000,3000,16500,8646,5500,-10.5,-8.3,6081,EN,1,1.6,920,7,1
2011,arroz,3500,3500,21000,10290,6000,-5.5,9.1,6241,LN,1,-1.6,666,11,0
2012,arroz,3670,3670,26086,14921,7108,9.2,18.5,6390,LN,0,-1,617,11,0
2013,arroz,3670,3670,27525,16515,7500,13.5,5.5,6523,N,0,-0.4,651,12,1
2014,arroz,3600,3600,27000,18360,7500,12.3,0,6640,N,0,-0.3,848,12,3
2015,arroz,3500,3500,26000,19760,7429,10.1,-1,6740,EN,0,0.6,805,12,0
2016,arroz,3500,3500,22050,18081,6300,-7.6,-15.2,6828,EN,1,2.4,920,15,1
2017,arroz,4000,4000,26000,21736,6500,-5.5,3.2,6906,LN,0,-1,867,9,1
2018,arroz,4000,4000,26000,19240,6500,-6.2,0,6978,LN,0,-1.3,856,9,1
2019,arroz,4000,4000,27240,21792,6810,-2.1,4.8,7048,EN,0,0.7,535,12,5
2020,arroz,4000,4000,27200,26914,6800,-2.5,-0.1,7118,N,0,0.2,599,17,0
2021,arroz,4200,4200,28560,50151,6800,-2.6,0,7191,LN,0,-1.4,569,10,0
2022,arroz,4225,4225,33800,50193,8000,14.7,17.6,7267,LN,0,-1.2,532,13,1
2023,arroz,4013,4013,32505,55259,8100,16.4,1.2,7345,LN,0,-1,471,16,1
2024,arroz,4013,4013,27288,60034,6800,-1.9,-16,7425,EN,1,1.5,744,15,0
1974,cana,,1185,72209,0,60936,0.2,,59307,LN,1,-1.5,,,
1975,cana,,1250,62500,0,50000,-17.6,-17.9,55931,N,0,-0.1,,,
1976,cana,,1250,75625,0,60500,0.1,21,53022,LN,0,-1,,,
1977,cana,,1350,81675,0,60500,0.8,0,50834,EN,0,1,,,
1978,cana,,2180,93600,0,42936,-27.9,-29,49546,EN,0,0.9,,,
1979,cana,,1700,73100,0,43000,-27,0.1,49201,N,0,0.2,,,
1980,cana,,1700,73100,0,43000,-26.1,0,49705,EN,0,0.6,,,
1981,cana,,1700,93840,0,55200,-3.6,28.4,50819,N,0,0,814,15,0
1982,cana,,1360,74800,0,55000,-2.2,-0.4,52183,N,0,0.1,501,8,1
1983,cana,,1054,57970,0,55000,-0.2,0,53361,EN,1,2.5,972,7,0
1984,cana,,849,47335,0,55754,3.6,1.4,53938,LN,0,-0.5,868,10,17
1985,cana,,849,47335,0,55754,6.4,0,53635,LN,0,-0.8,654,10,3
1986,cana,,849,47335,0,55754,9.5,0,52394,N,0,-0.3,476,15,3
1987,cana,,849,40752,0,48000,-2.3,-13.9,50382,EN,1,1.6,935,12,18
1988,cana,830,830,39425,0,47500,1,-1,47914,EN,0,0.7,744,12,13
1989,cana,621,621,29808,2e-04,48000,6.8,1.1,45334,LN,1,-1.7,567,7,0
1990,cana,350,350,14000,0.0022,40000,-7.3,-16.7,42923,N,0,0.2,660,18,11
1991,cana,200,200,7600,0.0105,38000,-8.4,-5,40850,EN,0,0.6,646,8,2
1992,cana,190,190,7220,0.0634,38000,-4.4,0,39170,EN,1,2.3,691,9,3
1993,cana,60,60,2280,0.7793,38000,-0.9,0,37853,EN,0,0.5,821,6,2
1994,cana,120,120,4560,46,38000,2.3,0,36831,N,0,0.3,896,7,0
1995,cana,100,100,3800,126,38000,5.4,0,36030,EN,0,1.3,793,8,8
1996,cana,100,100,3800,228,38000,7.1,0,35415,LN,0,-0.9,606,15,7
1997,cana,140,140,4900,257,35000,-1.3,-7.9,35007,N,0,-0.2,660,8,0
1998,cana,100,100,3500,101,35000,-2.3,0,34886,EN,1,2.2,1203,6,1
1999,cana,100,100,3500,104,35000,-4.6,0,35181,LN,1,-1.5,429,10,0
2000,cana,100,30,1050,32,35000,-9.3,0,36039,LN,1,-1.7,546,15,0
2001,cana,30,30,1050,36,35000,-15.8,0,37604,LN,0,-0.6,822,10,0
2002,cana,30,30,1050,37,35000,-21.8,0,39978,N,0,-0.1,693,9,5
2003,cana,50,50,1750,74,35000,-26.1,0,43184,EN,0,0.9,809,9,2
2004,cana,50,50,3000,227,60000,18.8,71.4,47120,N,0,0.3,604,18,0
2005,cana,50,50,3000,266,60000,10.2,0,51508,EN,0,0.6,500,14,2
2006,cana,50,50,3000,253,60000,4.7,0,55898,LN,0,-0.9,606,13,4
2007,cana,50,50,3000,172,60000,2.1,0,59728,EN,0,0.6,630,9,0
2008,cana,90,90,5400,392,60000,0.3,0,62477,LN,1,-1.6,518,9,0
2009,cana,100,100,6500,618,65000,7.1,8.3,63844,LN,0,-0.9,538,9,0
2010,cana,90,90,5400,540,60000,-1.6,-7.7,63860,EN,1,1.5,920,7,1
2011,cana,50,50,3000,378,60000,-1,0,62864,LN,0,-1.4,666,11,0
2012,cana,50,50,3000,390,60000,-0.5,0,61367,LN,0,-0.8,617,11,0
2013,cana,50,50,3000,390,60000,-0.4,0,59886,LN,0,-0.6,651,12,1
2014,cana,30,30,1800,234,60000,-0.2,0,58811,LN,0,-0.5,848,12,3
2015,cana,30,30,1800,256,60000,-0.1,0,58351,EN,0,0.5,805,12,0
2016,cana,20,20,1200,179,60000,-0.1,0,58528,EN,1,2.2,920,15,1
2017,cana,20,20,1200,216,60000,0,0,59196,LN,0,-0.7,867,9,1
2018,cana,20,20,1200,276,60000,0,0,60092,LN,0,-1.1,856,9,1
2019,cana,20,20,1200,240,60000,0,0,60899,EN,0,0.6,535,12,5
2020,cana,20,20,1200,246,60000,0.1,0,61340,N,0,0.1,599,17,0
2021,cana,20,20,1200,300,60000,0.1,0,61257,LN,0,-1.2,569,10,0
2022,cana,20,20,1200,300,60000,0,0,60658,LN,0,-1.2,532,13,1
2023,cana,15,15,900,225,60000,0,0,59694,LN,0,-0.8,471,16,1
2024,cana,15,15,900,225,60000,-0.1,0,58572,EN,0,1.2,744,15,0
1974,feijao,,1750,1050,0,600,0.4,,575,LN,1,-1.9,,,
1975,feijao,,1200,675,0,562,-2.8,-6.2,581,N,0,-0.2,,,
1976,feijao,,1200,675,0,562,0,0,584,LN,0,-1.1,,,
1977,feijao,,350,175,0,500,-9,-11.1,584,EN,0,1.1,,,
1978,feijao,,1800,1177,0,654,21.3,30.8,579,EN,0,1.1,,,
1979,feijao,,1150,1060,0,922,73.2,41,569,N,0,0.2,,,
1980,feijao,,450,150,0,333,-36.9,-63.8,555,EN,0,0.7,,,
1981,feijao,,1521,913,0,600,13.8,80.1,541,N,0,0.2,814,15,0
