ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,cana,,5298,3e+05,0,56625,25.5,,LN,1,,,
1975,cana,,7000,272000,0,38857,-17.3,-31.4,N,0,,,
1976,cana,,7000,315000,0,45000,-7.6,15.8,LN,0,,,
1977,cana,,6836,392500,0,57417,14.5,27.6,EN,0,,,
1978,cana,,8347,351582,0,42121,-18.1,-26.6,EN,0,,,
1979,cana,,9200,541820,0,58893,12.3,39.8,N,0,,,
1980,cana,,9500,475000,0,50000,-6.2,-15.1,EN,0,,,
1981,cana,,12000,6e+05,0,50000,-7.2,0,N,0,530,8,0
1982,cana,,12300,738000,0,60000,10.6,20,N,0,358,14,0
1983,cana,,15000,750000,0,50000,-8.1,-16.7,EN,1,316,14,0
1984,cana,,18000,9e+05,0,50000,-7.8,0,LN,0,292,9,0
1985,cana,,19000,1140000,0,60000,11.5,20,LN,0,686,17,0
1986,cana,,19000,1140000,0,60000,12.8,0,N,0,365,17,0
1987,cana,,12000,720000,1e-04,60000,14.9,0,EN,1,432,9,0
1988,cana,10800,10800,540000,7e-04,50000,-1.7,-16.7,EN,0,297,32,0
1989,cana,8000,8000,4e+05,0.0161,50000,1.1,0,LN,1,227,13,0
1990,cana,8000,8000,320000,0.2327,40000,-17.3,-20,N,0,165,15,0
1991,cana,8000,8000,320000,0.7187,40000,-15.3,0,EN,0,244,25,0
1992,cana,8000,8000,320000,11.0355,40000,-12.8,0,EN,1,549,45,0
1993,cana,4800,4800,96000,120.4025,20000,-55.4,-50,EN,0,86,36,0
1994,cana,7000,7000,350000,4830,50000,12.5,150,N,0,270,15,0
1995,cana,10000,10000,5e+05,8500,50000,12.9,0,EN,0,203,14,0
1996,cana,4808,4808,221168,3539,46000,4.2,-8,LN,0,290,44,0
1997,cana,4823,4823,221858,4215,46000,4.1,0,N,0,402,13,0
1998,cana,5000,5000,2e+05,3344,40000,-10.1,-13,EN,1,174,39,0
1999,cana,4000,4000,160000,3040,40000,-10.4,0,LN,1,218,23,0
2000,cana,4500,4500,202500,5670,45000,0.9,12.5,LN,1,386,15,0
2001,cana,4000,4000,180000,5400,45000,1.2,0,LN,0,222,24,0
2002,cana,4000,4000,180000,5400,45000,1.5,0,N,0,314,15,0
2003,cana,4000,4000,179999,6840,45000,1.7,0,EN,1,675,22,0
2004,cana,4000,4000,180000,6300,45000,1.8,0,N,0,630,19,0
2005,cana,2800,2800,126000,4788,45000,1.9,0,EN,0,132,21,0
2006,cana,3800,3800,171000,7182,45000,1.7,0,LN,0,185,43,0
2007,cana,3800,3800,171000,4788,45000,1.5,0,EN,0,299,26,0
2008,cana,9000,9000,405000,12150,45000,1.3,0,LN,1,339,19,0
2009,cana,10000,10000,450000,18900,45000,0.7,0,LN,0,382,21,0
2010,cana,10000,10000,4e+05,18000,40000,-11.5,-11.1,EN,1,190,24,0
2011,cana,10000,10000,450000,30600,45000,-1.6,12.5,LN,1,351,25,0
2012,cana,19460,19460,875700,61299,45000,-3.3,0,LN,0,315,18,0
2013,cana,19000,19000,855000,53865,45000,-5.3,0,LN,0,100,47,0
2014,cana,17000,17000,935000,57970,55000,12.8,22.2,N,0,384,14,0
2015,cana,17000,17000,935000,51425,55000,9.9,0,EN,0,417,14,0
2016,cana,17000,17000,935000,84150,55000,6.8,0,EN,1,438,28,0
2017,cana,10100,10000,450000,20250,45000,-15.2,-18.2,LN,0,353,28,0
2018,cana,10500,10500,525000,42000,50000,-8.7,11.1,LN,0,431,27,0
2019,cana,11000,11000,660000,52800,60000,6.1,20,EN,0,497,54,0
2020,cana,10000,10000,6e+05,60000,60000,2.7,0,N,0,282,50,0
2021,cana,10000,10000,6e+05,84000,60000,-0.8,0,LN,1,204,26,0
2022,cana,10000,10000,650000,110500,65000,3.9,8.3,LN,0,459,19,0
2023,cana,10300,10300,669500,107120,65000,0.3,0,LN,0,357,15,0
2024,cana,10200,10200,663000,111384,65000,-3.2,0,EN,1,426,26,0
1974,feijao,,360,72,0,200,40.1,,LN,1,,,
1975,feijao,,450,90,0,200,20.2,0,N,0,,,
1976,feijao,,500,75,0,150,-20.8,-25,LN,0,,,
1977,feijao,,500,75,0,150,-29.5,0,EN,0,,,
1978,feijao,,440,101,0,230,-2.4,53,EN,0,,,
1979,feijao,,450,135,0,300,17.2,30.7,N,0,,,
1980,feijao,,666,97,0,146,-47.3,-51.5,EN,0,,,
1981,feijao,,350,87,0,249,-16.1,70.7,N,0,530,8,0
1982,feijao,,420,105,0,250,-20,0.6,N,0,358,14,0
1983,feijao,,1000,200,0,200,-39.6,-20,EN,1,316,14,0
1984,feijao,,800,400,0,500,41.9,150,LN,0,292,9,0
1985,feijao,,800,400,0,500,36.8,0,LN,0,686,17,0
1986,feijao,,800,400,0,500,37,0,N,0,365,17,0
1987,feijao,,300,90,0,300,-16,-40,EN,1,432,9,0
1988,feijao,270,270,108,0,400,14.4,33.3,EN,0,297,32,0
1989,feijao,230,230,72,0,313,-6.6,-21.7,LN,1,227,13,0
1990,feijao,230,65,18,2e-04,277,-11.5,-11.5,N,0,165,15,0
1991,feijao,95,95,24,0.0012,253,-15.9,-8.8,EN,0,244,25,0
1992,feijao,95,95,24,0.0345,253,-14.1,0,EN,1,549,45,0
1993,feijao,95,95,24,0.6982,253,-11.5,0,EN,0,86,36,0
1994,feijao,650,650,180,72,277,-2.7,9.6,N,0,270,15,0
1995,feijao,2300,2300,660,264,287,-3.5,3.6,EN,0,203,14,0
1996,feijao,320,320,208,79,650,104.9,126.5,LN,0,290,44,0
1997,feijao,323,323,300,114,929,178.2,42.9,N,0,402,13,0
1998,feijao,80,80,32,29,400,14.7,-56.9,EN,1,174,39,0
2000,feijao,600,600,360,180,600,54,,LN,1,386,15,0
2004,feijao,50,50,20,26,400,-12.7,,N,0,630,19,0
2005,feijao,180,180,86,103,478,3.8,19.4,EN,0,132,21,0
2006,feijao,110,110,52,86,473,3.1,-1.1,LN,0,185,43,0
2007,feijao,110,110,52,86,473,3.3,0,EN,0,299,26,0
2008,feijao,70,70,33,87,471,3,-0.3,LN,1,339,19,0
2009,feijao,45,45,21,38,467,2.3,-1,LN,0,382,21,0
2010,feijao,35,35,13,23,371,-18.7,-20.4,EN,1,190,24,0
2011,feijao,60,60,33,71,550,18.8,48.1,LN,1,351,25,0
2012,feijao,10,10,4,10,400,-15.2,-27.3,LN,0,315,18,0
2013,feijao,80,80,43,104,538,12,34.4,LN,0,100,47,0
2014,feijao,40,40,19,43,475,-2.6,-11.6,N,0,384,14,0
2015,feijao,20,20,9,20,450,-9.4,-5.3,EN,0,417,14,0
2016,feijao,10,10,3,10,300,-40.7,-33.3,EN,1,438,28,0
2017,feijao,15,15,9,23,600,16.3,100,LN,0,353,28,0
2018,feijao,10,10,6,10,600,13.9,0,LN,0,431,27,0
2019,feijao,10,10,5,10,500,-7.2,-16.7,EN,0,497,54,0
2020,feijao,11,11,7,26,636,15.4,27.3,N,0,282,50,0
2021,feijao,11,11,6,20,545,-3.4,-14.3,LN,1,204,26,0
2022,feijao,11,11,6,28,545,-5.8,0,LN,0,459,19,0
2023,feijao,11,11,6,28,545,-8.1,0,LN,0,357,15,0
2024,feijao,14,14,9,45,643,5.6,17.9,EN,1,426,26,0
1974,milho,,500,200,0,400,-19.8,,LN,1,,,
1975,milho,,100,53,0,530,14.9,32.5,N,0,,,
1976,milho,,404,182,0,450,5.3,-15,LN,0,,,
1977,milho,,364,182,0,500,25.2,11,EN,0,,,
1978,milho,,400,160,0,400,6.5,-20,EN,0,,,
1979,milho,,420,168,0,400,12.4,0,N,0,,,
1980,milho,,622,123,0,198,-41.9,-50.6,EN,0,,,
1981,milho,,350,52,0,149,-54.8,-24.9,N,0,530,8,0
1982,milho,,250,75,0,300,-6.4,101.9,N,0,358,14,0
