ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,480,680,0,1417,18.7,,LN,1,,,
1975,arroz,,470,564,0,1200,8.4,-15.3,N,0,,,
1976,arroz,,400,400,0,1000,-3,-16.7,LN,0,,,
1977,arroz,,500,300,0,600,-38,-40,EN,0,,,
1978,arroz,,600,537,0,895,-2.7,49.2,EN,0,,,
1979,arroz,,500,600,0,1200,35.8,34.1,N,0,,,
1981,arroz,,101,70,0,693,-16.9,,N,0,575,18,0
1982,arroz,,550,33,0,60,-92.7,-91.3,N,0,391,24,0
1983,arroz,,43,8,0,186,-77.5,200,EN,1,430,27,0
1984,arroz,,117,53,0,453,-45.4,143.5,LN,0,394,48,0
1985,arroz,,48,80,0,1667,97.8,200,LN,0,991,11,0
1986,arroz,,640,1288,0,2012,131.2,20.8,N,0,817,16,0
1987,arroz,,710,782,0,1101,23.1,-45.3,EN,1,579,20,0
1988,arroz,700,700,855,0,1221,34.4,10.9,EN,0,619,34,3
1989,arroz,720,720,381,1e-04,529,-42.6,-56.7,LN,1,758,22,0
1990,arroz,545,497,119,9e-04,239,-74.5,-54.8,N,0,567,16,0
1991,arroz,585,585,280,0.0095,479,-49.1,99.9,EN,0,581,15,0
1992,arroz,150,150,300,0.0955,2000,115.2,200,EN,1,698,32,0
1993,arroz,700,700,175,1.1396,250,-73.1,-87.5,EN,0,356,51,0
1994,arroz,200,200,100,18,500,-47.7,100,N,0,562,21,0
1995,arroz,220,220,284,56,1291,29,158.2,EN,0,598,29,0
1996,arroz,150,150,252,59,1680,61.3,30.1,LN,0,697,29,0
1997,arroz,135,135,231,53,1711,58.5,1.9,N,0,743,12,0
1998,arroz,530,530,330,90,623,-44.6,-63.6,EN,1,583,22,3
1999,arroz,300,300,216,71,720,-38.1,15.6,LN,1,678,39,1
2000,arroz,184,184,405,109,2201,84.4,200,LN,1,520,15,2
2001,arroz,250,250,46,14,184,-84.9,-91.6,LN,0,369,21,0
2002,arroz,92,92,68,51,739,-40.5,200,N,0,782,25,1
2003,arroz,200,200,374,317,1870,45.5,153,EN,1,582,34,1
2004,arroz,75,75,110,101,1467,9.6,-21.6,N,0,884,25,5
2005,arroz,60,60,57,30,950,-30.6,-35.2,EN,0,573,52,1
2006,arroz,88,88,176,78,2000,47.4,110.5,LN,0,538,51,2
2007,arroz,60,60,59,41,983,-25.8,-50.8,EN,0,496,23,0
2008,arroz,70,70,126,97,1800,36.6,83.1,LN,1,700,38,3
2009,arroz,75,75,143,94,1907,54.4,5.9,LN,0,412,43,6
2010,arroz,63,63,32,23,508,-53.3,-73.4,EN,1,340,26,0
2011,arroz,75,75,131,90,1747,63,200,LN,1,865,21,4
2012,arroz,25,,,,,,,LN,0,501,18,0
2013,arroz,18,18,8,8,444,-67.2,,LN,0,447,36,4
2014,arroz,15,15,15,15,1000,-37,125,N,0,499,19,2
2015,arroz,4,4,3,3,750,-61.1,-25,EN,0,540,20,0
2016,arroz,1,1,2,3,2000,-15.2,166.7,EN,1,464,37,28
2017,arroz,1,1,3,3,3000,4.8,50,LN,0,489,51,17
2018,arroz,2,2,8,12,4000,16.1,33.3,LN,0,476,39,10
2019,arroz,2,2,9,14,4500,9.4,12.5,EN,0,516,18,7
2020,arroz,2,2,11,18,5500,13.2,22.2,N,0,661,55,14
2021,arroz,2,2,12,19,6000,5.6,9.1,LN,1,505,22,11
2022,arroz,2,2,13,20,6500,-1.3,8.3,LN,0,671,12,0
2023,arroz,6,6,22,55,3667,-51.6,-43.6,LN,0,721,25,0
2024,arroz,3,3,7,18,2333,-73,-36.4,EN,1,563,38,33
1974,cana,,1420,56230,0,39599,-6.3,,LN,1,,,
1975,cana,,960,43200,0,45000,6.6,13.6,N,0,,,
1976,cana,,1602,43830,0,27360,-35.1,-39.2,LN,0,,,
1977,cana,,1000,45000,0,45000,6.9,64.5,EN,0,,,
1978,cana,,1060,46640,0,44000,4.7,-2.2,EN,0,,,
1979,cana,,1070,36690,0,34290,-18.2,-22.1,N,0,,,
1980,cana,,1055,32700,0,30995,-25.8,-9.6,EN,0,,,
1981,cana,,1106,29205,0,26406,-36.6,-14.8,N,0,575,18,0
1982,cana,,1150,51750,0,45000,8.6,70.4,N,0,391,24,0
1983,cana,,1388,52624,0,37914,-8,-15.7,EN,1,430,27,0
1984,cana,,1150,46000,0,40000,-2.4,5.5,LN,0,394,48,0
1985,cana,,1150,46000,0,40000,-1.9,0,LN,0,991,11,0
1986,cana,,1200,60000,0,50000,23.4,25,N,0,817,16,0
1987,cana,,1150,46000,0,40000,0,-20,EN,1,579,20,0
1988,cana,1180,1150,46000,0,40000,1.9,0,EN,0,619,34,3
1989,cana,1180,1180,47200,7e-04,40000,3.8,0,LN,1,758,22,0
1990,cana,1121,1121,44840,0.0145,40000,5.1,0,N,0,567,16,0
1991,cana,1121,1121,44840,0.074,40000,6.2,0,EN,0,581,15,0
1992,cana,1121,1121,35872,0.9709,32000,-14.2,-20,EN,1,698,32,0
1993,cana,1121,1121,31388,12.4298,28000,-24.7,-12.5,EN,0,356,51,0
1994,cana,538,538,18830,273,35000,-6.8,25,N,0,562,21,0
1995,cana,538,538,19906,336,37000,-3.1,5.7,EN,0,598,29,0
1996,cana,450,450,18000,374,40000,3,8.1,LN,0,697,29,0
1997,cana,450,450,18000,396,40000,0.3,0,N,0,743,12,0
1998,cana,350,350,18000,324,51429,24.2,28.6,EN,1,583,22,3
1999,cana,300,300,12000,192,40000,-5.8,-22.2,LN,1,678,39,1
2000,cana,150,150,6750,169,45000,4.7,12.5,LN,1,520,15,2
2001,cana,150,150,6750,189,45000,3.7,0,LN,0,369,21,0
