ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,380,380,608,2.0607,1600,2.6,,1680,N,0,0.3,859,8,0
1994,arroz,380,380,608,100,1600,-4.9,0,1674,N,0,0.3,1101,10,0
1995,arroz,350,350,595,83,1700,-3.9,6.2,1668,EN,0,1.4,1295,8,0
1996,arroz,400,400,800,120,2000,9.7,17.6,1661,LN,0,-0.9,1231,10,0
1997,arroz,380,380,760,175,2000,8.5,0,1653,N,0,-0.3,1193,9,0
1998,arroz,500,500,750,201,1500,-18.2,-25,1645,EN,1,2.3,1523,8,0
1999,arroz,400,400,720,186,1800,1.7,20,1636,LN,1,-1.6,900,7,0
2000,arroz,500,500,900,203,1800,6,0,1630,LN,1,-1.6,800,9,0
2001,arroz,300,300,450,96,1500,-7.7,-16.7,1626,LN,0,-0.7,1157,5,0
2002,arroz,250,250,375,94,1500,-5.3,0,1626,N,0,-0.3,1010,8,0
2003,arroz,50,50,90,43,1800,17,20,1632,EN,0,1.2,1272,10,0
2004,arroz,50,50,75,42,1500,-2.1,-16.7,1644,N,0,0.3,992,17,0
2005,arroz,50,50,50,18,1000,-37.4,-33.3,1662,EN,0,0.7,922,11,1
2006,arroz,30,30,30,8,1000,-42,0,1687,LN,0,-0.8,966,8,0
2007,arroz,40,40,88,34,2200,18.4,120,1719,EN,0,0.9,922,7,0
2008,arroz,30,30,60,36,2000,3.3,-9.1,1756,LN,1,-1.5,876,7,0
2009,arroz,30,30,60,37,2000,0.1,0,1797,LN,0,-0.8,862,11,0
2010,arroz,20,20,30,18,1500,-25.1,-25,1840,EN,1,1.6,1189,8,0
2011,arroz,10,10,20,17,2000,0.6,33.3,1884,LN,1,-1.6,1361,11,0
2012,arroz,5,5,18,12,3600,80.6,80,1927,LN,0,-1,744,10,0
2013,arroz,5,5,10,7,2000,0.2,-44.4,1969,N,0,-0.4,1236,14,0
2014,arroz,5,5,10,10,2000,0.1,0,2009,N,0,-0.3,1188,9,0
2015,arroz,2,2,4,3,2000,0,0,2047,EN,0,0.6,1086,10,0
2016,arroz,2,2,4,4,2000,0,0,2083,EN,1,2.4,1532,10,0
2017,arroz,2,2,4,4,2000,0,0,2117,LN,0,-1,1011,9,0
2018,arroz,2,2,4,4,2000,0,0,2152,LN,0,-1.3,1294,8,0
1993,cana,2,2,80,0.0342,40000,0,,39319,EN,0,0.5,859,8,0
1994,cana,2,2,80,1,40000,0,0,39272,N,0,0.3,1101,10,0
1995,cana,2,2,80,1,40000,0,0,39226,EN,0,1.3,1295,8,0
1996,cana,7,7,280,5,40000,0,0,39179,LN,0,-0.9,1231,10,0
1997,cana,7,7,280,6,40000,0,0,39133,N,0,-0.2,1193,9,0
1998,cana,7,7,280,5,40000,0,0,39087,EN,1,2.2,1523,8,0
1999,cana,7,7,274,4,39143,-2.1,-2.1,39041,LN,1,-1.5,900,7,0
2000,cana,16,16,640,14,40000,0,2.2,38995,LN,1,-1.7,800,9,0
2001,cana,7,7,280,8,40000,0,0,38948,LN,0,-0.6,1157,5,0
2002,cana,60,60,2400,72,40000,0,0,38902,N,0,-0.1,1010,8,0
2003,cana,7,7,280,8,40000,0,0,38856,EN,0,0.9,1272,10,0
2004,cana,7,7,280,13,40000,0,0,38811,N,0,0.3,992,17,0
2005,cana,7,7,280,15,40000,0,0,38765,EN,0,0.6,922,11,1
2006,cana,7,7,280,17,40000,0,0,38719,LN,0,-0.9,966,8,0
2007,cana,7,7,280,18,40000,0,0,38673,EN,0,0.6,922,7,0
2008,cana,30,30,600,48,20000,-50,-50,38628,LN,1,-1.6,876,7,0
2009,cana,7,7,280,23,40000,0,100,38582,LN,0,-0.9,862,11,0
2010,cana,7,7,280,25,40000,0,0,38536,EN,1,1.5,1189,8,0
2011,cana,20,20,800,56,40000,0,0,38491,LN,0,-1.4,1361,11,0
2012,cana,5,5,175,11,35000,-12.5,-12.5,38445,LN,0,-0.8,744,10,0
2013,cana,5,5,200,120,40000,0,14.3,38400,LN,0,-0.6,1236,14,0
2014,cana,5,5,200,120,40000,0,0,38355,LN,0,-0.5,1188,9,0
2015,cana,3,3,120,66,40000,0,0,38309,EN,0,0.5,1086,10,0
2016,cana,3,3,120,72,40000,0,0,38264,EN,1,2.2,1532,10,0
2017,cana,2,2,80,5,40000,0,0,38219,LN,0,-0.7,1011,9,0
2018,cana,2,2,80,5,40000,0,0,38174,LN,0,-1.1,1294,8,0
2019,cana,2,2,80,5,40000,0,0,38129,EN,0,0.6,1015,13,0
2020,cana,2,2,60,5,30000,-25,-25,38084,N,0,0.1,740,10,0
2021,cana,2,2,80,6,40000,0,33.3,38039,LN,0,-1.2,807,10,2
2022,cana,2,2,80,7,40000,0,0,37994,LN,0,-1.2,1003,14,1
2023,cana,2,2,80,9,40000,0,0,37949,LN,0,-0.8,1130,9,0
2024,cana,2,2,80,10,40000,0,0,37905,EN,0,1.2,1582,6,0
1993,feijao,1750,1750,1565,15.9051,894,-7.5,,933,N,0,0.3,859,8,0
1994,feijao,1750,1750,1920,883,1097,20.8,22.7,896,N,0,0.3,1101,10,0
1995,feijao,2050,750,740,264,987,11.6,-10.1,869,EN,0,1.4,1295,8,0
1996,feijao,1820,1820,1438,561,790,-10.7,-19.9,862,LN,0,-0.9,1231,10,0
1997,feijao,1270,1248,878,439,704,-23.2,-11,881,N,0,-0.3,1193,9,0
1998,feijao,960,960,768,614,800,-17.3,13.7,930,EN,1,2.3,1523,8,0
1999,feijao,1150,950,752,453,792,-24.8,-1.1,1010,LN,1,-1.6,900,7,0
2000,feijao,1350,1350,1721,746,1275,10.2,61,1113,LN,1,-1.6,800,9,0
2001,feijao,800,800,1050,626,1312,0.9,3,1230,LN,0,-0.7,1157,5,0
2002,feijao,900,900,1652,1115,1836,27.6,39.9,1344,N,0,-0.3,1010,8,0
2003,feijao,2000,2000,3300,4257,1650,8.9,-10.1,1438,EN,0,1.2,1272,10,0
2004,feijao,2000,2000,2400,2110,1200,-23.5,-27.3,1500,N,0,0.3,992,17,0
2005,feijao,1550,1550,2460,3186,1587,2,32.3,1528,EN,0,0.7,922,11,1
2006,feijao,3500,3200,4885,4599,1527,0,-3.8,1529,LN,0,-0.8,966,8,0
2007,feijao,3200,3200,5080,3411,1588,4.8,4,1515,EN,0,0.9,922,7,0
2008,feijao,2000,2000,3000,6938,1500,0.1,-5.5,1496,LN,1,-1.5,876,7,0
2009,feijao,2500,2500,2989,3288,1196,-20,-20.3,1480,LN,0,-0.8,862,11,0
2010,feijao,1500,1500,2400,2832,1600,7.3,33.8,1469,EN,1,1.6,1189,8,0
2011,feijao,1600,1600,2885,3305,1803,20.9,12.7,1463,LN,1,-1.6,1361,11,0
2012,feijao,750,750,828,1779,1104,-25.8,-38.8,1455,LN,0,-1,744,10,0
2013,feijao,970,950,1470,3705,1547,3.9,40.2,1444,N,0,-0.4,1236,14,0
2014,feijao,1080,1080,1495,2080,1384,-6.7,-10.5,1427,N,0,-0.3,1188,9,0
2015,feijao,500,500,852,1488,1704,18.5,23.1,1405,EN,0,0.6,1086,10,0
2016,feijao,1000,1000,1294,2987,1294,-7.2,-24.1,1383,EN,1,2.4,1532,10,0
2017,feijao,800,800,1220,2920,1525,12,17.9,1369,LN,0,-1,1011,9,0
2018,feijao,650,650,845,1497,1300,-3.7,-14.8,1370,LN,0,-1.3,1294,8,0
2019,feijao,1050,1050,1270,2952,1210,-12.8,-7,1392,EN,0,0.7,1015,13,0
2020,feijao,1400,1400,1880,7103,1343,-7.3,11,1441,N,0,0.2,740,10,0
2021,feijao,2280,2280,3016,12781,1323,-13.9,-1.5,1520,LN,0,-1.4,807,10,2
2022,feijao,8900,8900,16512,42134,1855,12.5,40.3,1628,LN,0,-1.2,1003,14,1
2023,feijao,8200,8200,17115,60488,2087,16.4,12.5,1762,LN,0,-1,1130,9,0
2024,feijao,10600,10600,19000,86515,1792,-8.8,-14.1,1917,EN,1,1.5,1582,6,0
1993,milho,12200,12200,41030,119.7553,3363,-2.6,,3293,EN,0,0.9,859,8,0
1994,milho,11620,11620,43694,4151,3760,6.9,11.8,3487,N,0,0.4,1101,10,0
1995,milho,11620,11620,45808,3756,3942,8.1,4.8,3695,EN,0,0.7,1295,8,0
1996,milho,9700,9700,32380,3853,3338,-12.7,-15.3,3919,LN,0,-0.6,1231,10,0
1997,milho,8633,8633,31724,4441,3675,-9.3,10.1,4162,N,0,0.2,1193,9,0
1998,milho,7250,7250,30725,3674,4238,-2.1,15.3,4426,EN,0,1.3,1523,8,0
1999,milho,7320,7080,33821,4836,4777,2.3,12.7,4712,LN,0,-1.1,900,7,0
2000,milho,9500,9500,50350,9013,5300,4.8,10.9,5019,LN,0,-1.1,800,9,0
2001,milho,12800,12800,69700,8155,5445,-1.2,2.7,5343,LN,0,-0.5,1157,5,0
2002,milho,10500,10500,59290,10376,5647,-5.4,3.7,5678,N,0,0,1010,8,0
2003,milho,9650,9650,65923,15624,6831,7.1,21,6019,N,0,0.2,1272,10,0
2004,milho,9650,9650,65925,21755,6832,1.1,0,6361,N,0,0.1,992,17,0
2005,milho,8600,8600,57725,15009,6712,-5.2,-1.7,6699,N,0,0.3,922,11,1
2006,milho,8500,8500,45602,8664,5365,-27.3,-20.1,7033,LN,0,-0.6,966,8,0
2007,milho,5700,5700,47255,12192,8290,8.9,54.5,7365,N,0,-0.2,922,7,0
2008,milho,6400,6400,50600,17963,7906,0.8,-4.6,7696,LN,0,-1.3,876,7,0
2009,milho,6000,6000,44300,12404,7383,-9.4,-6.6,8027,LN,0,-0.7,862,11,0
2010,milho,3500,3500,29510,6846,8431,-0.5,14.2,8355,EN,0,0.6,1189,8,0
2011,milho,2950,2950,26640,8427,9031,1.5,7.1,8673,LN,0,-0.9,1361,11,0
2012,milho,3300,3300,24750,9316,7500,-19.5,-16.9,8965,LN,0,-0.6,744,10,0
2013,milho,3830,3830,35505,13291,9270,-4.7,23.6,9213,LN,0,-0.5,1236,14,0
2014,milho,3130,3130,34280,13424,10952,8.5,18.1,9399,N,0,-0.3,1188,9,0
2015,milho,2500,2500,26250,13388,10500,2.1,-4.1,9507,EN,0,0.5,1086,10,0
2016,milho,2220,2220,22710,11578,10230,-1.5,-2.6,9532,EN,0,1.3,1532,10,0
2017,milho,3050,3050,32300,11567,10590,1.9,3.5,9481,N,0,-0.3,1011,9,0
2018,milho,1700,1700,16950,9284,9971,-3.6,-5.9,9367,LN,0,-0.9,1294,8,0
2019,milho,1600,1600,15300,7798,9562,-6.7,-4.1,9212,EN,0,0.6,1015,13,0
2020,milho,1650,1650,17875,12838,10833,7.3,13.3,9037,N,0,0,740,10,0
2021,milho,1900,1900,10400,13701,5474,-44.6,-49.5,8859,LN,0,-1,807,10,2
2022,milho,5200,5200,32190,46203,6190,-35.6,13.1,8687,LN,0,-1.3,1003,14,1
2023,milho,1300,1300,14430,13117,11100,19.4,79.3,8524,N,0,-0.4,1130,9,0
2024,milho,1660,1660,14728,12923,8872,-0.6,-20.1,8368,EN,0,0.5,1582,6,0
2003,milho1,9500,9500,65573,,6902,2.1,,6443,EN,0,1.2,1272,10,0
2004,milho1,9500,9500,65400,,6884,-0.4,-0.3,6674,N,0,0.3,992,17,0
2005,milho1,8500,8500,57375,,6750,-5,-1.9,6917,EN,0,0.7,922,11,1
2006,milho1,8500,8500,45602,,5365,-26.8,-20.5,7175,LN,0,-0.8,966,8,0
2007,milho1,5500,5500,46255,,8410,10.7,56.8,7453,EN,0,0.9,922,7,0
2008,milho1,6200,6200,49600,,8000,0.7,-4.9,7750,LN,1,-1.5,876,7,0
2009,milho1,5800,5800,43500,,7500,-8,-6.2,8063,LN,0,-0.8,862,11,0
2010,milho1,3300,3300,28710,,8700,4.2,16,8385,EN,1,1.6,1189,8,0
2011,milho1,2900,2900,26390,,9100,5,4.6,8705,LN,1,-1.6,1361,11,0
2012,milho1,3300,3300,24750,,7500,-18.2,-17.6,9008,LN,0,-1,744,10,0
2013,milho1,3800,3800,35340,,9300,-3.9,24,9279,N,0,-0.4,1236,14,0
2014,milho1,3100,3100,34100,,11000,8.4,18.3,9505,N,0,-0.3,1188,9,0
2015,milho1,2500,2500,26250,,10500,-0.5,-4.5,9677,EN,0,0.6,1086,10,0
2016,milho1,2150,2150,22360,,10400,-2.9,-1,9790,EN,1,2.4,1532,10,0
2017,milho1,2800,2800,30800,,11000,3.3,5.8,9845,LN,0,-1,1011,9,0
2018,milho1,1500,1500,15750,,10500,-1.3,-4.5,9848,LN,0,-1.3,1294,8,0
2019,milho1,1300,1300,13650,,10500,-3.6,0,9810,EN,0,0.7,1015,13,0
2020,milho1,1300,1300,15600,,12000,8.8,14.3,9742,N,0,0.2,740,10,0
2021,milho1,1500,1500,9000,,6000,-45.7,-50,9655,LN,0,-1.4,807,10,2
2022,milho1,1500,1500,11100,,7400,-32.4,23.3,9558,LN,0,-1.2,1003,14,1
2023,milho1,1300,1300,14430,,11100,3.9,50,9457,LN,0,-1,1130,9,0
2024,milho1,1300,1300,13000,,10000,-2.7,-9.9,9356,EN,1,1.5,1582,6,0
2003,milho2,150,150,350,,2333,-2.5,,2958,N,0,0.2,1272,10,0
2004,milho2,150,150,525,,3500,8.1,50,3199,N,0,0.1,992,17,0
2005,milho2,100,100,350,,3500,-9.9,0,3457,N,0,0.3,922,11,1
2007,milho2,200,200,1000,,5000,9.3,,4006,N,0,-0.2,922,7,0
2008,milho2,200,200,1000,,5000,7.5,0,4283,LN,0,-1.3,876,7,0
2009,milho2,200,200,800,,4000,-10.4,-20,4551,LN,0,-0.7,862,11,0
2010,milho2,200,200,800,,4000,-10.7,0,4801,EN,0,0.6,1189,8,0
2011,milho2,50,50,250,,5000,7.4,25,5024,LN,0,-0.9,1361,11,0
2013,milho2,30,30,165,,5500,-2.4,,5364,LN,0,-0.5,1236,14,0
2014,milho2,30,30,180,,6000,5.7,9.1,5474,N,0,-0.3,1188,9,0
