ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,15,5,0,333,26.4,,390,LN,0,-0.9,,,
1975,arroz,,15,4,0,267,-27.5,-20,408,N,0,-0.3,,,
1976,arroz,,15,4,0,267,-40.7,0,427,N,0,-0.3,,,
1977,arroz,,15,12,0,800,57.1,200,447,EN,0,0.5,,,
1978,arroz,,10,6,0,600,8.3,-25,468,N,0,0.1,,,
1982,arroz,,3,1,0,333,-35.6,,561,N,0,0.4,227,40,113
1984,arroz,,3,3,0,1000,77.9,,614,N,0,-0.3,312,93,99
1985,arroz,,3,1,0,333,-48,-66.7,642,LN,0,-0.6,825,55,92
1986,arroz,,4,4,0,1000,26.9,200,671,N,0,-0.2,734,68,54
1987,arroz,,4,1,0,250,-73.4,-75,701,EN,0,1.3,371,20,124
1988,arroz,4,4,6,0,1500,32.9,200,732,N,0,-0.2,382,92,109
1989,arroz,4,4,6,0,1500,6.4,0,765,LN,0,-1.1,277,17,107
1990,arroz,4,0,0,0,,,,,N,0,0.3,323,38,107
1991,arroz,10,10,18,5e-04,1800,-0.7,,833,N,0,0.4,256,29,96
1992,arroz,8,8,25,0.0191,3125,89.4,73.6,869,EN,1,2,475,51,43
1994,arroz,4,4,3,1,750,-25.8,,945,N,0,0.4,494,34,73
1995,arroz,5,5,5,2,1000,34.5,33.3,985,EN,0,0.7,344,38,92
1996,arroz,5,5,4,2,800,13.4,-20,1026,LN,0,-0.6,352,43,73
1997,arroz,5,5,1,0,200,-73.4,-75,1069,N,0,0.2,367,21,86
1999,arroz,4,4,6,4,1500,54,,1161,LN,0,-1.1,192,57,99
2000,arroz,4,4,6,4,1500,28.8,0,1210,LN,0,-1.1,414,53,57
2001,arroz,4,4,4,3,1000,-28.9,-33.3,1260,LN,0,-0.5,172,47,115
1974,feijao,,1600,230,0,144,-40.7,,167,LN,1,-1.9,,,
1975,feijao,,300,75,0,250,10,73.9,171,N,0,-0.2,,,
1976,feijao,,1700,340,0,200,-6.6,-20,174,LN,0,-1.1,,,
1977,feijao,,1780,854,0,480,136.5,139.9,178,EN,0,1.1,,,
1978,feijao,,600,210,0,350,80.8,-27,182,EN,0,1.1,,,
