ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,410,451,0,1100,-48.8,,1792,LN,1,-1.9,,,
1975,arroz,,400,920,0,2300,15.4,109.1,1658,N,0,-0.2,,,
1976,arroz,,450,1080,0,2400,30.5,4.3,1534,LN,0,-1.1,,,
1977,arroz,,460,1058,0,2300,36.6,-4.2,1415,EN,0,1.1,,,
1978,arroz,,460,322,0,700,-54.4,-69.6,1304,EN,0,1.1,,,
1980,arroz,,150,300,0,2000,62,,1110,EN,0,0.7,,,
1981,arroz,,110,94,0,855,-22.6,-57.3,1032,N,0,0.2,958,9,0
1982,arroz,,110,66,0,600,-37.9,-29.8,971,N,0,0,907,8,0
1983,arroz,,55,60,0,1091,28.2,81.8,927,EN,1,2.5,1359,10,0
1984,arroz,,50,50,0,1000,24.1,-8.3,901,LN,0,-1,895,8,0
1985,arroz,,50,45,0,900,12.3,-10,896,LN,0,-1,1022,11,1
1986,arroz,,50,30,0,600,-27.4,-33.3,910,N,0,-0.2,681,13,12
1987,arroz,,40,16,0,400,-56.2,-33.3,943,EN,1,1.5,715,10,0
1988,arroz,40,40,40,0,1000,-2.1,150,996,EN,0,0.9,895,9,0
1989,arroz,40,40,60,0,1500,32.2,50,1066,LN,1,-1.9,955,9,1
1990,arroz,40,40,60,2e-04,1500,19.2,0,1154,N,0,0,877,8,0
1992,arroz,25,25,38,0.0065,1520,5.8,,1373,EN,1,2.1,1073,10,0
1993,arroz,25,25,37,0.1767,1480,-4.5,-2.6,1499,N,0,0.3,941,6,0
1994,arroz,25,25,37,4,1480,-12.5,0,1629,N,0,0.3,995,7,0
1995,arroz,25,25,50,9,2000,8.1,35.1,1759,EN,0,1.4,992,6,2
1996,arroz,30,30,54,11,1800,-10.8,-10,1883,LN,0,-0.9,1106,7,2
1997,arroz,30,30,42,7,1400,-38.9,-22.2,1994,N,0,-0.3,1090,8,0
1998,arroz,5,5,15,3,3000,17.8,114.3,2084,EN,1,2.3,2009,5,0
1999,arroz,9,9,27,5,3000,10.9,0,2147,LN,1,-1.6,853,9,1
2000,arroz,9,9,27,5,3000,6.2,0,2178,LN,1,-1.6,873,9,0
2001,arroz,9,9,27,5,3000,4.5,0,2176,LN,0,-0.7,1089,7,1
2002,arroz,9,3,3,1,1000,-65.1,-66.7,2143,N,0,-0.3,702,7,2
2003,arroz,11,11,33,8,3000,10,200,2084,EN,0,1.2,1266,6,1
2004,arroz,11,11,17,4,1545,-39.5,-48.5,2007,N,0,0.3,843,15,1
2006,arroz,5,5,12,4,2400,6.7,,1831,LN,0,-0.8,901,9,7
2007,arroz,5,5,12,4,2400,13.9,0,1744,EN,0,0.9,1075,8,4
2008,arroz,5,5,8,6,1600,-19.8,-33.3,1663,LN,1,-1.5,932,9,1
2009,arroz,2,2,1,1,500,-73.5,-68.8,1588,LN,0,-0.8,878,9,2
2010,arroz,2,2,3,1,1500,-16.4,200,1520,EN,1,1.6,1046,8,6
2011,arroz,2,2,5,3,2500,45.9,66.7,1456,LN,1,-1.6,1168,10,0
1974,cana,,85,1658,0,19506,5.1,,19278,LN,1,-1.5,,,
1975,cana,,230,3680,0,16000,-15.6,-18,19545,N,0,-0.1,,,
1976,cana,,220,4400,0,20000,3.4,25,19815,LN,0,-1,,,
1977,cana,,210,4200,0,20000,1.3,0,20086,EN,0,1,,,
1978,cana,,200,4000,0,20000,-0.7,0,20357,EN,0,0.9,,,
1979,cana,,100,2800,0,28000,36.3,40,20627,N,0,0.2,,,
1980,cana,,100,2800,0,28000,33.8,0,20896,EN,0,0.6,,,
1981,cana,,70,1330,0,19000,-10.9,-32.1,21165,N,0,0,958,9,0
1982,cana,,65,1235,0,19000,-12.6,0,21434,N,0,0.1,907,8,0
1983,cana,,65,1235,0,19000,-14.1,0,21705,EN,1,2.5,1359,10,0
1984,cana,,50,916,0,18320,-18.4,-3.6,21979,LN,0,-0.5,895,8,0
1985,cana,,80,2000,0,25000,9.8,36.5,22257,LN,0,-0.8,1022,11,1
1986,cana,,90,2250,0,25000,8.2,0,22542,N,0,-0.3,681,13,12
1987,cana,,90,2250,0,25000,6.4,0,22832,EN,1,1.6,715,10,0
1988,cana,135,135,3375,0,25000,4.3,0,23130,EN,0,0.7,895,9,0
1989,cana,135,135,3375,1e-04,25000,2.5,0,23437,LN,1,-1.7,955,9,1
1990,cana,120,120,3000,0.0016,25000,1.1,0,23754,N,0,0.2,877,8,0
1991,cana,120,120,2400,0.0065,20000,-19.2,-20,24083,EN,0,0.6,846,10,3
1992,cana,122,122,3050,0.1081,25000,1.7,25,24428,EN,1,2.3,1073,10,0
1993,cana,150,150,3750,3.4567,25000,1.9,0,24793,EN,0,0.5,941,6,0
1994,cana,130,130,3250,185,25000,1.8,0,25182,N,0,0.3,995,7,0
1995,cana,70,70,1750,96,25000,1.9,0,25599,EN,0,1.3,992,6,2
1996,cana,70,70,1750,96,25000,1.3,0,26047,LN,0,-0.9,1106,7,2
1997,cana,70,70,1720,60,24571,-1.9,-1.7,26531,N,0,-0.2,1090,8,0
1998,cana,70,70,1750,61,25000,-2.1,1.7,27052,EN,1,2.2,2009,5,0
1999,cana,70,70,1750,61,25000,-4,0,27612,LN,1,-1.5,853,9,1
2000,cana,120,70,1750,79,25000,-5.6,0,28213,LN,1,-1.7,873,9,0
2001,cana,70,70,2800,140,40000,48.7,60,28854,LN,0,-0.6,1089,7,1
2002,cana,85,85,2550,77,30000,9.5,-25,29539,N,0,-0.1,702,7,2
2003,cana,85,85,2550,89,30000,6.6,0,30268,EN,0,0.9,1266,6,1
2004,cana,95,95,2850,114,30000,3.3,0,31045,N,0,0.3,843,15,1
2005,cana,150,150,4500,203,30000,-0.3,0,31874,EN,0,0.6,780,11,8
2006,cana,150,150,4500,214,30000,-4.4,0,32759,LN,0,-0.9,901,9,7
2007,cana,150,150,4500,135,30000,-9.2,0,33702,EN,0,0.6,1075,8,4
2008,cana,250,250,7500,375,30000,-14.1,0,34708,LN,1,-1.6,932,9,1
