ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,20,32,0,1600,13.4,,877,LN,1,-1.9,,,
1975,arroz,,20,12,0,600,-47.4,-62.5,928,N,0,-0.2,,,
1976,arroz,,10,10,0,1000,4.8,66.7,984,LN,0,-1.1,,,
1977,arroz,,12,13,0,1083,25.4,8.3,1049,EN,0,1.1,,,
1978,arroz,,13,13,0,1000,15.8,-7.7,1128,EN,0,1.1,,,
1979,arroz,,9,5,0,556,-40.1,-44.4,1223,N,0,0.2,,,
1980,arroz,,7,8,0,1143,0.7,105.7,1337,EN,0,0.7,,,
1981,arroz,,7,18,0,2571,78.7,125,1472,N,0,0.2,882,7,2
1982,arroz,,7,9,0,1286,-36.7,-50,1623,N,0,0,723,11,2
1983,arroz,,7,18,0,2571,14.6,100,1786,EN,1,2.5,1007,7,3
1984,arroz,,7,18,0,2571,9,0,1951,LN,0,-1,974,9,7
1985,arroz,,10,22,0,2200,-5.9,-14.4,2107,LN,0,-1,823,8,1
1986,arroz,,10,20,0,2000,-13.2,-9.1,2242,N,0,-0.2,718,11,8
1987,arroz,,8,20,0,2500,10.4,25,2345,EN,1,1.5,1166,11,4
1988,arroz,8,8,20,0,2500,7.9,0,2410,EN,0,0.9,835,11,1
1989,arroz,8,8,16,0,2000,-15.2,-20,2438,LN,1,-1.9,783,12,0
1990,arroz,10,10,25,1e-04,2500,4.2,25,2432,N,0,0,774,15,1
1991,arroz,10,10,25,5e-04,2500,2.1,0,2399,EN,0,0.5,946,9,0
1992,arroz,10,10,25,0.0018,2500,0,0,2350,EN,1,2.1,932,9,0
1993,arroz,6,6,15,0.0225,2500,0.9,0,2291,N,0,0.3,760,11,0
1994,arroz,5,5,12,1,2400,3.1,-4,2228,N,0,0.3,894,10,0
1995,arroz,5,5,12,1,2400,15.6,0,2165,EN,0,1.4,1010,8,4
1996,arroz,2,2,3,0,1500,-13.2,-37.5,2104,LN,0,-0.9,1328,8,2
1974,cana,,15,450,0,30000,8.6,,32567,LN,1,-1.5,,,
1975,cana,,15,450,0,30000,5,0,32495,N,0,-0.1,,,
1977,cana,,50,1500,0,30000,-2.5,,32352,EN,0,1,,,
1978,cana,,60,1800,0,30000,-6.6,0,32280,EN,0,0.9,,,
1979,cana,,60,1800,0,30000,-10.6,0,32209,N,0,0.2,,,
1980,cana,,90,2700,0,30000,-14.3,0,32138,EN,0,0.6,,,
1984,cana,,20,400,0,20000,-53.3,,31855,LN,0,-0.5,974,9,7
1985,cana,,20,400,0,20000,-55.3,0,31785,LN,0,-0.8,823,8,1
