ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,400,210,0,525,15.7,,271,LN,1,-1.9,,,
1975,feijao,,375,158,0,421,0.9,-19.7,270,N,0,-0.2,,,
1976,feijao,,600,57,0,95,-75.3,-77.5,269,LN,0,-1.1,,,
1977,feijao,,400,144,0,360,1.3,200,268,EN,0,1.1,,,
1978,feijao,,400,240,0,600,81.9,66.7,267,EN,0,1.1,,,
1979,feijao,,500,150,0,300,-2.4,-50,266,N,0,0.2,,,
1980,feijao,,500,56,0,112,-61,-62.7,265,EN,0,0.7,,,
1981,feijao,,600,72,0,120,-55.7,7.1,264,N,0,0.2,468,22,1
1982,feijao,,300,90,0,300,16.7,150,263,N,0,0,112,37,0
1983,feijao,,200,36,0,180,-26.6,-40,262,EN,1,2.5,240,73,1
1984,feijao,,1500,900,0,600,155.2,200,261,LN,0,-1,134,48,1
1985,feijao,,1500,522,0,348,52.9,-42,260,LN,0,-1,477,39,1
1986,feijao,,2200,720,0,327,47.2,-6,259,N,0,-0.2,333,33,0
1987,feijao,,750,135,0,180,-16.8,-45,258,EN,1,1.5,264,24,0
1988,feijao,2000,1300,330,0,254,20.6,41,257,EN,0,0.9,228,43,4
1989,feijao,2000,1600,280,3e-04,175,-17.1,-31.1,256,LN,1,-1.9,260,30,0
1990,feijao,1100,550,84,0.0021,153,-29.4,-12.7,255,N,0,0,302,24,0
1991,feijao,2000,1700,282,0.0236,166,-25.5,8.6,254,EN,0,0.5,178,43,1
1992,feijao,800,800,132,0.1824,165,-29.2,-0.5,253,EN,1,2.1,499,65,0
1993,feijao,300,50,6,0.2182,120,-52.4,-27.3,252,N,0,0.3,22,49,0
1994,feijao,1600,1600,696,320,435,56.6,200,251,N,0,0.3,330,21,0
1995,feijao,1100,980,402,137,410,35.9,-5.7,250,EN,0,1.4,282,26,1
1996,feijao,1100,650,278,111,428,29.6,4.3,249,LN,0,-0.9,226,37,0
1997,feijao,1050,659,278,139,422,15.5,-1.4,248,N,0,-0.3,337,17,0
1998,feijao,25,25,1,1,40,-89.9,-90.5,247,EN,1,2.3,117,27,4
1999,feijao,410,60,4,3,67,-84.4,66.7,246,LN,1,-1.6,173,48,0
2000,feijao,1000,760,295,162,388,-15.5,200,245,LN,1,-1.6,320,14,0
2001,feijao,200,110,180,141,1636,238,200,244,LN,0,-0.7,293,23,0
2002,feijao,30,30,1,1,33,-93.3,-98,243,N,0,-0.3,484,30,0
2003,feijao,1850,240,23,34,96,-81.5,187.5,242,EN,0,1.2,280,32,2
2004,feijao,800,800,453,317,566,7.6,200,241,N,0,0.3,564,51,1
2005,feijao,550,550,330,290,600,12.6,6,240,EN,0,0.7,265,52,1
2006,feijao,2050,2050,1230,933,600,11.4,0,240,LN,0,-0.8,261,55,2
2007,feijao,2050,2050,1230,1307,600,12.1,0,239,EN,0,0.9,375,27,8
2008,feijao,2270,2270,914,823,403,-21.6,-32.9,238,LN,1,-1.5,368,42,0
2009,feijao,2270,2270,914,1005,403,-15.9,0,237,LN,0,-0.8,235,54,2
2010,feijao,1270,1270,550,825,433,-2.7,7.6,236,EN,1,1.6,291,24,1
2011,feijao,2100,2100,1260,1890,600,46.5,38.5,235,LN,1,-1.6,433,26,0
2014,feijao,700,700,216,295,309,12.3,,232,N,0,-0.3,201,21,1
2015,feijao,700,700,51,135,73,-70,-76.4,231,EN,0,0.6,175,37,1
2016,feijao,700,700,94,593,134,-38.9,84.3,230,EN,1,2.4,257,46,13
2017,feijao,800,400,44,76,110,-44.6,-18.1,230,LN,0,-1,78,42,19
2018,feijao,800,800,384,768,480,164.2,200,229,LN,0,-1.3,239,60,11
2019,feijao,950,307,47,114,153,-9.6,-68.1,228,EN,0,0.7,282,37,8
2020,feijao,560,392,216,900,551,243.9,200,227,N,0,0.2,633,35,16
2021,feijao,100,30,4,13,133,-14.1,-75.8,226,LN,0,-1.4,173,27,6
2022,feijao,540,180,24,103,133,-13.9,0,225,LN,0,-1.2,276,33,20
2023,feijao,450,161,21,79,130,-17.8,-2.2,224,LN,0,-1,363,21,0
2024,feijao,560,215,46,190,214,28.6,64,223,EN,1,1.5,345,36,16
1974,milho,,1000,900,0,900,-7.1,,603,LN,1,-1.9,,,
1975,milho,,1050,1005,0,957,8.7,6.3,581,N,0,-0.2,,,
1976,milho,,800,600,0,750,-6.4,-21.6,560,LN,0,-1.1,,,
1977,milho,,800,960,0,1200,63.4,60,540,EN,0,1.1,,,
1978,milho,,900,810,0,900,33.1,-25,521,EN,0,1.1,,,
1979,milho,,900,270,0,300,-51.9,-66.7,503,N,0,0.2,,,
1980,milho,,500,67,0,134,-76.9,-55.3,486,EN,0,0.7,,,
1981,milho,,1200,168,0,140,-74.3,4.5,470,N,0,0.2,468,22,1
1982,milho,,500,210,0,420,-18.2,200,456,N,0,0,112,37,0
1983,milho,,200,48,0,240,-51.3,-42.9,442,EN,1,2.5,240,73,1
1984,milho,,2000,1800,0,900,85.8,200,430,LN,0,-1,134,48,1
