ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,100,162,0,1620,-3.3,,LN,1,,,
1975,arroz,,100,162,0,1620,5.2,0,N,0,,,
1976,arroz,,100,150,0,1500,4.9,-7.4,LN,0,,,
1977,arroz,,100,170,0,1700,26.6,13.3,EN,0,,,
1978,arroz,,15,2,0,133,-89.6,-92.2,EN,0,,,
1979,arroz,,8,6,0,750,-39.4,200,N,0,,,
1980,arroz,,100,175,0,1750,43.5,133.3,EN,0,,,
1981,arroz,,100,200,0,2000,63.3,14.3,N,0,1124,9,0
1982,arroz,,100,50,0,500,-60,-75,N,0,864,11,0
1983,arroz,,100,100,0,1000,-24.2,100,EN,1,1414,5,0
1984,arroz,,100,200,0,2000,42.2,100,LN,0,916,7,0
1985,arroz,,100,175,0,1750,15.3,-12.5,LN,0,992,8,0
1986,arroz,,80,96,0,1200,-27.7,-31.4,N,0,645,9,9
1987,arroz,,80,90,0,1125,-36.4,-6.2,EN,1,742,8,0
1988,arroz,80,80,180,0,2250,19.8,100,EN,0,860,10,0
1989,arroz,60,60,135,0,2250,14,0,LN,1,982,9,0
1990,arroz,60,60,135,5e-04,2250,12.7,0,N,0,934,9,0
1991,arroz,60,60,8,2e-04,133,-93.3,-94.1,EN,0,864,15,2
1992,arroz,60,60,135,0.0589,2250,12.9,200,EN,1,1037,12,0
1993,arroz,60,60,134,0.2825,2233,11.8,-0.7,EN,0,895,7,0
1994,arroz,60,60,72,9,1200,-39.9,-46.3,N,0,986,9,0
1995,arroz,60,60,120,18,2000,-1.9,66.7,EN,0,1017,10,1
1996,arroz,108,108,111,16,1028,-50.9,-48.6,LN,0,1084,7,2
1997,arroz,60,60,150,21,2500,18.2,143.2,N,0,1121,8,0
1998,arroz,50,50,125,18,2500,15.9,0,EN,1,1951,6,0
1999,arroz,40,40,80,12,2000,-8.2,-20,LN,1,755,10,0
2000,arroz,40,40,100,27,2500,19.8,25,LN,1,756,9,0
2001,arroz,40,40,100,26,2500,28.2,0,LN,0,1009,7,0
2002,arroz,40,40,40,12,1000,-45.1,-60,N,0,775,13,1
2003,arroz,40,40,90,45,2250,40.2,125,EN,1,1241,10,0
2004,arroz,40,40,32,13,800,-42.3,-64.4,N,0,1012,12,0
2005,arroz,40,,,,,,,EN,0,732,10,3
2006,arroz,40,40,20,10,500,-57.3,,LN,0,866,9,3
2007,arroz,40,40,48,19,1200,9.7,140,EN,0,1052,7,1
2008,arroz,20,20,24,11,1200,13.9,0,LN,1,911,9,0
2009,arroz,20,20,24,10,1200,14.5,0,LN,0,960,8,0
2010,arroz,10,10,12,6,1200,12,0,EN,1,1221,10,5
2011,arroz,10,10,12,5,1200,6.8,0,LN,1,1265,11,0
2012,arroz,10,10,12,6,1200,-0.3,0,LN,0,840,10,2
2013,arroz,5,5,6,3,1200,-8.5,0,LN,0,876,13,3
2014,arroz,3,3,4,2,1333,-7.7,11.1,N,0,1122,8,2
2015,arroz,3,3,5,3,1667,3.9,25,EN,0,1107,9,1
1974,cana,,45,1350,0,30000,-8.3,,LN,1,,,
1975,cana,,15,450,0,30000,-0.2,0,N,0,,,
1976,cana,,15,450,0,30000,8.4,0,LN,0,,,
