ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,65,65,117,0.2036,1800,0.3,,1548,N,0,0.3,1006,5,0
1994,arroz,50,39,59,5,1513,-5.3,-16,1449,N,0,0.3,980,7,0
1995,arroz,50,50,75,9,1500,5.2,-0.8,1359,EN,0,1.4,1116,6,3
1996,arroz,7,7,10,1,1429,11,-4.8,1281,LN,0,-0.9,1106,7,2
1997,arroz,7,7,8,1,1143,-3.2,-20,1216,N,0,-0.3,1300,8,0
1998,arroz,10,10,9,1,900,-17.7,-21.3,1166,EN,1,2.3,1878,6,0
1999,arroz,10,10,11,2,1100,3.7,22.2,1130,LN,1,-1.6,984,9,1
2000,arroz,10,10,12,2,1200,15.5,9.1,1106,LN,1,-1.6,885,9,1
2001,arroz,11,11,13,2,1182,17,-1.5,1095,LN,0,-0.7,1213,7,1
2002,arroz,11,11,7,2,636,-34,-46.2,1094,N,0,-0.3,701,8,4
2003,arroz,11,11,11,4,1000,4.2,57.1,1101,EN,0,1.2,1281,10,3
2004,arroz,11,11,11,3,1000,-4.8,0,1115,N,0,0.3,1100,16,2
2005,arroz,11,,,,,,,,EN,0,0.7,904,12,8
2006,arroz,10,10,15,6,1500,26.9,,1163,LN,0,-0.8,895,9,8
2007,arroz,10,10,24,10,2400,101.3,60,1197,EN,0,0.9,1053,10,5
2008,arroz,10,10,24,12,2400,144.9,0,1239,LN,1,-1.5,951,5,2
2009,arroz,10,10,7,3,700,-26,-70.8,1289,LN,0,-0.8,955,8,1
2010,arroz,10,10,7,3,700,-26.9,0,1350,EN,1,1.6,1151,9,1
2011,arroz,10,10,12,5,1200,1.1,71.4,1423,LN,1,-1.6,1125,5,0
2012,arroz,5,5,8,3,1600,12.2,33.3,1511,LN,0,-1,684,10,8
2013,arroz,5,5,8,5,1600,-3.3,0,1615,N,0,-0.4,1086,7,2
2014,arroz,5,5,8,2,1600,-15.8,0,1735,N,0,-0.3,1100,11,9
2015,arroz,5,5,12,7,2400,12,50,1869,EN,0,0.6,1245,6,2
2016,arroz,3,3,7,7,2333,-2,-2.8,2017,EN,1,2.4,1380,14,1
2000,cana,30,27,675,41,25000,0,,22171,LN,1,-1.7,885,9,1
2001,cana,30,30,900,45,30000,3.8,20,23189,LN,0,-0.6,1213,7,1
2002,cana,30,30,600,30,20000,-37.9,-33.3,24285,N,0,-0.1,701,8,4
2003,cana,30,30,900,90,30000,-14.2,50,25501,EN,0,0.9,1281,10,3
