ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1000,1300,0,1300,8.8,,LN,1,,,
1975,arroz,,968,923,0,954,-17.3,-26.7,N,0,,,
1976,arroz,,1000,2754,0,2754,141.1,188.8,LN,0,,,
1977,arroz,,520,967,0,1860,60.4,-32.5,EN,0,,,
1978,arroz,,659,684,0,1038,-14.1,-44.2,EN,0,,,
1979,arroz,,729,814,0,1117,-13.1,7.6,N,0,,,
1980,arroz,,724,1140,0,1575,12.9,41,EN,0,,,
1981,arroz,,650,831,0,1278,-16.5,-18.8,N,0,1311,10,4
1982,arroz,,300,540,0,1800,4.7,40.8,N,0,1800,7,0
1983,arroz,,300,532,0,1773,-6.3,-1.5,EN,1,1663,6,0
1984,arroz,,250,525,0,2100,5.4,18.4,LN,0,1202,9,2
1985,arroz,,550,1320,0,2400,16.8,14.3,LN,0,1513,15,5
1986,arroz,,670,1327,0,1981,-2.4,-17.5,N,0,1003,9,4
1987,arroz,,670,1126,0,1681,-14.6,-15.1,EN,1,1318,8,1
1988,arroz,540,540,1069,0,1980,6.4,17.8,EN,0,1127,8,7
1989,arroz,540,540,1069,1e-04,1980,12.7,0,LN,1,1216,6,0
1990,arroz,540,540,810,0.002,1500,-14.4,-24.2,N,0,1363,8,0
1991,arroz,200,200,288,0.0119,1440,-18.7,-4,EN,0,1549,13,1
1992,arroz,200,200,396,0.1915,1980,9,37.5,EN,1,1239,10,0
1993,arroz,200,200,396,1.0065,1980,5.8,0,EN,0,1104,8,0
1994,arroz,180,180,356,76,1978,2.6,-0.1,N,0,1288,9,0
1995,arroz,120,120,252,46,2100,5.9,6.2,EN,0,1415,7,11
1996,arroz,100,100,180,39,1800,-10.5,-14.3,LN,0,1219,8,2
1999,arroz,30,30,63,24,2100,3.2,,LN,1,1316,7,2
2000,arroz,36,36,72,19,2000,-0.5,-4.8,LN,1,1326,8,4
2001,arroz,36,36,76,26,2111,5.1,5.6,LN,0,779,16,11
2002,arroz,10,10,15,5,1500,-27.2,-28.9,N,0,1333,9,0
2003,arroz,10,10,21,11,2100,-1.5,40,EN,1,1577,13,19
2011,arroz,2,2,7,2,3500,7.3,,LN,1,1490,6,4
2012,arroz,2,2,7,5,3500,1,0,LN,0,1084,10,3
2013,arroz,2,2,7,4,3500,-5,0,LN,0,1087,13,14
1974,cana,,3360,2e+05,0,59524,-7.1,,LN,1,,,
1975,cana,,2855,191285,0,67000,4.3,12.6,N,0,,,
1976,cana,,3055,204685,0,67000,3.9,0,LN,0,,,
1977,cana,,3079,206626,0,67108,3.5,0.2,EN,0,,,
1978,cana,,4320,345013,0,79864,22.1,19,EN,0,,,
1979,cana,,6040,379142,0,62772,-5.1,-21.4,N,0,,,
1980,cana,,6105,374500,0,61343,-8.3,-2.3,EN,0,,,
