ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,52,52,46,12,885,18.7,,379,N,0,-0.1,550,12,63
1998,arroz,52,52,15,6,288,-47.9,-67.4,388,EN,1,1.8,515,17,58
1999,arroz,52,52,15,4,288,-29,0,398,LN,0,-1.3,545,32,73
2000,arroz,52,52,39,12,750,146,160,408,LN,0,-1.4,521,24,47
2001,arroz,26,0,0,0,,,,,LN,0,-0.5,595,23,52
2002,arroz,26,26,1,0,38,-85.4,,429,N,0,0,531,14,80
2004,arroz,26,26,15,9,577,39.7,,451,N,0,0.1,909,33,84
2005,arroz,26,26,5,2,192,-62.4,-66.7,463,N,0,0.4,487,23,93
2006,arroz,6,6,6,2,1000,61.5,200,474,LN,0,-0.9,467,30,98
2007,arroz,6,,,,,,,,N,0,0.2,546,14,86
2009,arroz,14,14,13,5,929,-26.2,,511,LN,0,-0.8,442,21,102
2010,arroz,7,,,0,,,,,EN,0,1.1,482,10,114
2011,arroz,14,14,26,16,1857,23.4,,537,LN,0,-1.2,743,18,79
2012,arroz,3,,,,,,,,LN,0,-0.6,314,18,132
2015,arroz,2,,,,,,,,N,0,0.4,480,17,79
2016,arroz,10,,,,,,,,EN,1,1.8,424,29,128
2017,arroz,7,7,5,3,714,-34.5,,624,LN,0,-0.5,382,32,106
2018,arroz,4,4,6,3,1500,52,110,640,LN,0,-1,636,30,98
2019,arroz,5,5,4,2,800,-7.1,-46.7,656,EN,0,0.6,561,14,84
2020,arroz,5,5,4,3,800,9.1,0,672,N,0,0.1,518,21,90
2021,arroz,6,6,5,5,833,28.9,4.2,689,LN,0,-1,408,16,68
2022,arroz,6,6,1,2,167,-72.5,-80,707,LN,0,-1.2,578,20,50
2023,arroz,6,6,2,3,333,-45.9,100,725,LN,0,-0.6,724,14,40
2024,arroz,6,6,6,11,1000,46.7,200,743,EN,0,0.9,760,33,97
1997,feijao,481,481,112,56,233,28,,84,N,0,-0.1,550,12,63
1998,feijao,481,481,10,12,21,-82.1,-91.1,86,EN,1,1.8,515,17,58
1999,feijao,481,481,38,23,79,10.9,200,88,LN,0,-1.3,545,32,73
2000,feijao,481,481,192,73,399,779.6,200,91,LN,0,-1.4,521,24,47
2001,feijao,481,481,38,25,79,86.1,-80.2,94,LN,0,-0.5,595,23,52
2002,feijao,577,577,12,11,21,-63.5,-73.7,96,N,0,0,531,14,80
2003,feijao,577,577,23,19,40,-55.7,91.7,99,EN,0,0.5,698,26,89
2004,feijao,577,577,76,63,132,-4.3,200,102,N,0,0.1,909,33,84
2005,feijao,577,577,127,111,220,18.2,67.1,105,N,0,0.4,487,23,93
2006,feijao,577,577,190,164,329,49.9,49.6,108,LN,0,-0.9,467,30,98
2007,feijao,519,519,23,29,44,-81.7,-86.5,111,N,0,0.2,546,14,86
2008,feijao,519,519,112,123,216,-9.4,200,114,LN,1,-1.5,498,52,115
2009,feijao,565,565,224,234,396,77.8,83.7,117,LN,0,-0.8,442,21,102
2010,feijao,452,452,45,61,100,-47.9,-74.9,120,EN,0,1.1,482,10,114
2011,feijao,565,565,137,219,242,49.3,143.6,124,LN,0,-1.2,743,18,79
2012,feijao,452,,,,,,,,LN,0,-0.6,314,18,132
2013,feijao,565,565,12,34,21,-79.5,,131,LN,0,-0.6,275,36,133
2014,feijao,565,565,48,84,85,-16.5,200,134,LN,0,-0.5,506,18,107
2015,feijao,565,565,99,168,175,62.4,106.2,138,N,0,0.4,480,17,79
2016,feijao,593,593,39,78,66,-49.8,-62.5,142,EN,1,1.8,424,29,128
2017,feijao,652,652,114,285,175,10.7,165.9,146,LN,0,-0.5,382,32,106
2018,feijao,456,456,91,158,200,16.9,14.1,150,LN,0,-1,636,30,98
2019,feijao,811,811,130,293,160,-6.7,-19.7,154,EN,0,0.6,561,14,84
2020,feijao,811,811,162,567,200,15.1,24.6,159,N,0,0.1,518,21,90
2021,feijao,811,811,130,597,160,-12.7,-19.8,163,LN,0,-1,408,16,68
2022,feijao,820,820,98,343,120,-39.5,-25.4,168,LN,0,-1.2,578,20,50
2023,feijao,810,810,130,724,160,-25,34.3,173,LN,0,-0.6,724,14,40
2024,feijao,810,810,260,1300,321,36.4,100,178,EN,0,0.9,760,33,97
1997,milho,1309,1309,741,148,566,0.6,,274,N,0,-0.2,550,12,63
1998,milho,1660,1660,423,116,255,-35.3,-55,260,EN,1,2.2,515,17,58
1999,milho,1309,1309,666,115,509,94.4,99.7,248,LN,1,-1.5,545,32,73
2000,milho,1309,1309,1964,324,1500,794.5,194.9,237,LN,1,-1.7,521,24,47
2001,milho,1309,1309,98,34,75,-33.9,-95,229,LN,0,-0.6,595,23,52
2002,milho,1309,1309,31,8,24,-75.3,-68.4,223,N,0,-0.1,531,14,80
2003,milho,1309,1309,157,46,120,9.8,200,219,EN,0,0.9,698,26,89
2004,milho,1571,1571,113,36,72,-62.5,-40,218,N,0,0.3,909,33,84
2005,milho,1335,1335,577,185,432,43,200,220,EN,0,0.6,487,23,93
2006,milho,1469,1469,846,277,576,37.3,33.2,223,LN,0,-0.9,467,30,98
2007,milho,1469,1469,106,46,72,-86.1,-87.5,228,EN,0,0.6,546,14,86
2008,milho,808,808,524,218,649,7.3,200,234,LN,1,-1.6,498,52,115
2009,milho,1413,1413,1429,542,1011,55.4,55.9,242,LN,0,-0.9,442,21,102
2010,milho,989,989,142,60,144,-77.2,-85.8,251,EN,1,1.5,482,10,114
2011,milho,1413,1413,1119,582,792,35.7,200,262,LN,0,-1.4,743,18,79
2012,milho,1413,,,,,,,,LN,0,-0.8,314,18,132
2013,milho,1413,,,,,,,,LN,0,-0.6,275,36,133
2014,milho,1060,1060,31,16,29,-86.3,,318,LN,0,-0.5,506,18,107
2015,milho,989,989,285,137,288,55.1,200,346,EN,0,0.5,480,17,79
2016,milho,1484,1484,214,150,144,-52.8,-50,382,EN,1,2.2,424,29,128
2017,milho,1632,1632,470,235,288,-39.3,99.7,426,LN,0,-0.7,382,32,106
2018,milho,1142,1142,1316,813,1152,77.3,200,480,LN,0,-1.1,636,30,98
2019,milho,1439,1439,1347,797,936,16.3,-18.8,545,EN,0,0.6,561,14,84
2020,milho,1439,1439,1467,1408,1019,6.5,8.9,621,N,0,0.1,518,21,90
2021,milho,1439,1439,1347,1751,936,-14.9,-8.2,710,LN,0,-1.2,408,16,68
2022,milho,1450,1450,609,914,420,-65.9,-55.1,813,LN,0,-1.2,578,20,50
2023,milho,1440,1440,2074,2696,1440,6.3,200,931,LN,0,-0.8,724,14,40
2024,milho,1440,1440,2074,2593,1440,-1.8,0,1066,EN,0,1.2,760,33,97
2003,milho1,1309,1309,157,,120,72.3,,157,EN,0,0.9,698,26,89
2004,milho1,1571,1571,113,,72,-66.6,-40,170,N,0,0.3,909,33,84
2005,milho1,1335,1335,577,,432,25.3,200,185,EN,0,0.6,487,23,93
2006,milho1,1469,1469,846,,576,24.9,33.2,201,LN,0,-0.9,467,30,98
2007,milho1,1469,1469,106,,72,-87.1,-87.5,218,EN,0,0.6,546,14,86
2008,milho1,808,808,524,,649,-0.1,200,236,LN,1,-1.6,498,52,115
2009,milho1,1413,1413,1429,,1011,43.3,55.9,256,LN,0,-0.9,442,21,102
2010,milho1,989,989,142,,144,-80.2,-85.8,278,EN,1,1.5,482,10,114
2011,milho1,1413,1413,1119,,792,27.6,200,302,LN,0,-1.4,743,18,79
