ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,2800,3360,0,1200,4.1,,1071,LN,1,-1.9,,,
1975,arroz,,700,800,0,1143,2.6,-4.8,1065,N,0,-0.2,,,
1976,arroz,,800,768,0,960,-11.1,-16,1059,LN,0,-1.1,,,
1977,arroz,,780,748,0,959,-8.8,-0.1,1053,EN,0,1.1,,,
1978,arroz,,610,610,0,1000,-2.8,4.3,1049,EN,0,1.1,,,
1979,arroz,,485,582,0,1200,18.7,20,1047,N,0,0.2,,,
1980,arroz,,656,787,0,1200,19.9,0,1046,EN,0,0.7,,,
1981,arroz,,525,504,0,960,-3.6,-20,1047,N,0,0.2,1312,8,17
1982,arroz,,428,435,0,1016,2,5.9,1051,N,0,0,1741,4,2
1983,arroz,,480,490,0,1021,2.4,0.4,1058,EN,1,2.5,1451,5,3
1984,arroz,,480,480,0,1000,-0.5,-2,1068,LN,0,-1,1060,3,1
1985,arroz,,480,600,0,1250,22,25,1082,LN,0,-1,1426,12,16
1986,arroz,,430,370,0,860,-18.2,-31.2,1100,N,0,-0.2,1037,7,5
1987,arroz,,450,450,0,1000,-7.7,16.2,1123,EN,1,1.5,1065,14,5
1988,arroz,400,360,390,0,1083,-4.8,8.3,1151,EN,0,0.9,1492,6,6
1989,arroz,350,340,470,0,1382,15.7,27.6,1182,LN,1,-1.9,1161,5,3
1990,arroz,320,320,320,0.0013,1000,-19.8,-27.7,1217,N,0,0,1370,8,5
1991,arroz,400,400,560,0.0112,1400,7,40,1255,EN,0,0.5,1089,10,10
1992,arroz,520,520,780,0.1078,1500,10.2,7.1,1293,EN,1,2.1,1372,7,5
1993,arroz,500,500,680,1.6073,1360,-2.9,-9.3,1332,N,0,0.3,1170,6,6
1994,arroz,400,400,560,68,1400,-2.4,2.9,1370,N,0,0.3,1294,4,9
1995,arroz,400,400,560,73,1400,-3.9,0,1408,EN,0,1.4,1200,7,25
1996,arroz,300,300,450,81,1500,2.2,7.1,1444,LN,0,-0.9,1145,4,12
1997,arroz,300,300,450,90,1500,1.4,0,1479,N,0,-0.3,1754,3,2
1998,arroz,200,200,300,75,1500,0.4,0,1514,EN,1,2.3,894,9,30
1999,arroz,150,150,230,62,1533,1.8,2.2,1547,LN,1,-1.6,1315,4,14
2000,arroz,170,170,250,56,1471,-2.9,-4.1,1580,LN,1,-1.6,1245,6,13
2001,arroz,150,150,230,69,1533,1,4.3,1610,LN,0,-0.7,1213,9,18
2002,arroz,150,150,230,77,1533,0.5,0,1639,N,0,-0.3,1411,8,5
2003,arroz,150,150,230,126,1533,0.2,0,1663,EN,0,1.2,1071,5,34
2004,arroz,250,250,650,379,2600,69.2,69.6,1684,N,0,0.3,1488,8,20
2005,arroz,200,200,400,133,2000,28.6,-23.1,1701,EN,0,0.7,1324,5,9
2006,arroz,40,40,60,25,1500,-4.9,-25,1713,LN,0,-0.8,1236,6,24
2007,arroz,50,50,80,43,1600,-0.1,6.7,1722,EN,0,0.9,1410,9,4
2008,arroz,50,50,80,48,1600,-1.5,0,1729,LN,1,-1.5,1294,4,28
2009,arroz,70,70,120,72,1714,4,7.1,1735,LN,0,-0.8,1177,9,21
2010,arroz,70,70,120,72,1714,2.3,0,1740,EN,1,1.6,1492,4,6
2011,arroz,70,70,120,69,1714,0.6,0,1745,LN,1,-1.6,1515,5,16
2012,arroz,80,80,140,78,1750,0.9,2.1,1751,LN,0,-1,1354,2,10
2013,arroz,70,70,120,72,1714,-2.9,-2,1757,N,0,-0.4,1232,9,32
2014,arroz,60,60,108,76,1800,0.1,5,1764,N,0,-0.3,1277,9,10
1974,cana,,66,3300,0,50000,,,,LN,1,-1.5,,,
1975,cana,,8,160,0,20000,,-60,,N,0,-0.1,,,
1976,cana,,100,3000,0,30000,,50,,LN,0,-1,,,
1974,feijao,,557,277,0,497,4.2,,411,LN,1,-1.9,,,
1975,feijao,,1300,559,0,430,-1.2,-13.5,404,N,0,-0.2,,,
1976,feijao,,1500,450,0,300,-25.7,-30.2,397,LN,0,-1.1,,,
1977,feijao,,1300,624,0,480,25.7,60,391,EN,0,1.1,,,
1978,feijao,,952,343,0,360,-3.2,-24.9,385,EN,0,1.1,,,
1979,feijao,,410,164,0,400,7.7,11,379,N,0,0.2,,,
1980,feijao,,465,130,0,280,-26.8,-30.1,373,EN,0,0.7,,,
1981,feijao,,446,170,0,381,-6.2,36.3,367,N,0,0.2,1312,8,17
1982,feijao,,662,336,0,508,19.1,33.2,362,N,0,0,1741,4,2
1983,feijao,,260,109,0,419,-2,-17.4,357,EN,1,2.5,1451,5,3
1984,feijao,,470,230,0,489,17.3,16.7,353,LN,0,-1,1060,3,1
1985,feijao,,500,150,0,300,-17,-38.7,349,LN,0,-1,1426,12,16
1986,feijao,,300,90,0,300,-0.9,0,346,N,0,-0.2,1037,7,5
