ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,140,140,336,59,2400,97.7,,N,0,1476,15,0
1998,arroz,198,198,205,62,1035,-34.9,-56.9,EN,1,1474,9,0
1999,arroz,213,213,261,79,1225,-36.7,18.4,LN,1,1176,10,0
2000,arroz,214,214,454,111,2121,-5,73.1,LN,1,865,9,0
2001,arroz,104,104,285,71,2740,9.6,29.2,LN,0,1075,9,0
2002,arroz,214,214,461,141,2154,-20.5,-21.4,N,0,901,6,0
2003,arroz,684,684,2817,1606,4118,41.4,91.2,EN,1,1199,7,2
2004,arroz,455,455,1487,989,3268,15.5,-20.6,N,0,818,11,0
2005,arroz,470,440,1173,369,2666,-0.7,-18.4,EN,0,913,12,2
2006,arroz,155,155,245,80,1581,-37.7,-40.7,LN,0,858,10,1
2007,arroz,175,175,375,150,2143,-9.9,35.6,EN,0,1074,7,0
2008,arroz,240,240,641,401,2671,12.5,24.6,LN,1,893,7,1
2010,arroz,229,229,546,322,2384,-2.4,,EN,1,1388,7,0
2011,arroz,217,217,550,248,2535,8.9,6.3,LN,1,1102,4,0
2012,arroz,214,214,523,331,2444,17.6,-3.6,LN,0,963,11,0
2013,arroz,180,180,324,259,1800,-7.3,-26.3,LN,0,1120,9,2
2014,arroz,110,110,198,168,1800,-16.8,0,N,0,890,7,3
2015,arroz,80,80,144,119,1800,-29.9,0,EN,0,978,11,4
2016,arroz,80,80,144,142,1800,-48.8,0,EN,1,1654,8,0
2017,arroz,50,50,268,264,5360,16.3,197.8,LN,0,828,9,0
2018,arroz,50,50,272,208,5440,-5.5,1.5,LN,0,1305,11,0
2019,arroz,34,34,241,213,7088,11.1,30.3,EN,0,1101,12,3
2020,arroz,34,34,233,279,6853,0.8,-3.3,N,0,763,9,7
2021,arroz,34,34,242,423,7118,1.4,3.9,LN,1,855,9,6
2022,arroz,32,32,209,272,6531,-7.2,-8.2,LN,0,1057,13,1
2023,arroz,32,32,209,418,6531,-4.7,0,LN,0,1025,7,0
2024,arroz,32,32,220,418,6875,6.2,5.3,EN,1,1016,9,6
2016,cana,100,100,6000,400,60000,,,EN,1,1654,8,0
2017,cana,10,10,600,36,60000,,0,LN,0,828,9,0
2018,cana,10,10,600,37,60000,,0,LN,0,1305,11,0
2019,cana,10,10,600,27,60000,,0,EN,0,1101,12,3
1997,feijao,220,220,200,87,909,11.2,,N,0,1476,15,0
1998,feijao,290,290,184,152,634,-16.3,-30.2,EN,1,1474,9,0
1999,feijao,1520,1520,1039,627,684,-5.7,7.7,LN,1,1176,10,0
2000,feijao,1570,1485,1163,518,783,9.5,14.6,LN,1,865,9,0
2001,feijao,1231,1231,906,613,736,0.3,-6,LN,0,1075,9,0
2002,feijao,1925,1925,1227,1129,637,-17.5,-13.4,N,0,901,6,0
2003,feijao,2350,2350,4061,4738,1728,105.4,171.1,EN,1,1199,7,2
2004,feijao,2650,2650,2517,2056,950,3.2,-45,N,0,818,11,0
2005,feijao,2017,2017,2619,2986,1298,29.3,36.7,EN,0,913,12,2
2006,feijao,2600,2600,2626,2731,1010,-8,-22.2,LN,0,858,10,1
2007,feijao,2650,2150,1904,1250,886,-25,-12.3,EN,0,1074,7,0
2008,feijao,2263,1163,1511,3249,1299,6.6,46.7,LN,1,893,7,1
2009,feijao,2370,2370,4904,5071,2069,67.4,59.3,LN,0,1029,9,0
2010,feijao,720,720,929,1138,1290,6,-37.6,EN,1,1388,7,0
2011,feijao,920,870,1105,1310,1270,6.6,-1.6,LN,1,1102,4,0
2012,feijao,1138,1138,1127,2350,990,-14.4,-22,LN,0,963,11,0
2013,feijao,990,990,986,2523,996,-11.4,0.6,LN,0,1120,9,2
2014,feijao,470,470,654,761,1391,27.2,39.7,N,0,890,7,3
2015,feijao,150,150,165,394,1100,0.6,-20.9,EN,0,978,11,4
2016,feijao,200,200,220,592,1100,0,0,EN,1,1654,8,0
2017,feijao,200,200,220,560,1100,-0.7,0,LN,0,828,9,0
2018,feijao,200,200,220,306,1100,-0.6,0,LN,0,1305,11,0
2019,feijao,200,200,220,600,1100,-0.4,0,EN,0,1101,12,3
2020,feijao,200,200,220,660,1100,-0.3,0,N,0,763,9,7
2021,feijao,100,100,150,675,1500,36.1,36.4,LN,1,855,9,6
2022,feijao,100,100,110,440,1100,-0.2,-26.7,LN,0,1057,13,1
2023,feijao,100,100,110,504,1100,-0.2,0,LN,0,1025,7,0
2024,feijao,100,100,110,550,1100,-0.2,0,EN,1,1016,9,6
1997,milho,4300,4300,19930,2043,4635,0.1,,N,0,1476,15,0
1998,milho,2800,2800,14772,1767,5276,8,13.8,EN,1,1474,9,0
1999,milho,2050,2050,9579,1370,4673,-8.4,-11.4,LN,1,1176,10,0
2000,milho,2680,2680,10066,1777,3756,-29,-19.6,LN,1,865,9,0
2001,milho,2750,2750,16365,1964,5951,9.3,58.4,LN,0,1075,9,0
2002,milho,3105,3105,20988,4985,6759,21.4,13.6,N,0,901,6,0
2003,milho,2600,2600,14172,3756,5451,-4.3,-19.4,EN,1,1199,7,2
2004,milho,4800,4800,25248,6817,5260,-8.5,-3.5,N,0,818,11,0
2005,milho,3840,3840,22081,5553,5750,-0.1,9.3,EN,0,913,12,2
2006,milho,6725,6725,40583,8522,6035,5.6,4.9,LN,0,858,10,1
2007,milho,5480,5480,29158,8018,5321,-5.9,-11.8,EN,0,1074,7,0
