ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,arroz,10,10,15,0,1500,,,LN,1,316,43,13
1990,arroz,10,2,1,0,500,,-66.7,N,0,417,16,12
1991,arroz,7,7,11,8e-04,1571,,200,EN,0,534,19,1
1992,arroz,6,6,4,0.0012,667,,-57.6,EN,1,506,24,0
1993,arroz,10,0,0,0,,,,EN,0,247,25,1
1994,arroz,10,10,9,3,900,,,N,0,476,47,1
1995,arroz,5,5,5,1,1000,,11.1,EN,0,381,42,0
1996,arroz,5,5,6,2,1200,,20,LN,0,543,96,0
1997,arroz,6,0,0,0,,,,N,0,302,56,0
1998,arroz,2,0,0,0,,,,EN,1,334,49,0
1999,arroz,2,2,2,1,1000,,,LN,1,334,86,0
2000,arroz,2,2,2,1,1000,,0,LN,1,426,55,0
1989,cana,10,10,250,0,25000,,,LN,1,316,43,13
1990,cana,10,10,250,1e-04,25000,,0,N,0,417,16,12
1991,cana,10,10,250,5e-04,25000,,0,EN,0,534,19,1
1992,cana,10,10,250,0.0178,25000,,0,EN,1,506,24,0
1993,cana,10,10,100,0.1964,10000,,-60,EN,0,247,25,1
1989,feijao,2223,2223,333,2e-04,150,1.7,,LN,1,316,43,13
1990,feijao,3800,792,86,0.0025,109,-23.4,-27.5,N,0,417,16,12
1991,feijao,3080,3080,776,0.0598,252,82.5,132,EN,0,534,19,1
1992,feijao,2810,2810,210,0.08,75,-45.2,-70.3,EN,1,506,24,0
1993,feijao,3110,630,24,0.436,38,-72.1,-49,EN,0,247,25,1
1994,feijao,3310,3310,837,204,253,81.8,200,N,0,476,47,1
1995,feijao,2490,2490,362,249,145,1.5,-42.5,EN,0,381,42,0
1996,feijao,964,964,205,114,213,41,46.3,LN,0,543,96,0
1997,feijao,1012,1012,38,22,38,-76.5,-82.3,N,0,302,56,0
1998,feijao,1700,1020,50,84,49,-70.7,30.5,EN,1,334,49,0
1999,feijao,1962,1962,554,359,282,61.4,200,LN,1,334,86,0
2000,feijao,1662,1662,541,364,326,76.7,15.3,LN,1,426,55,0
2001,feijao,1035,1035,117,149,113,-43,-65.3,LN,0,188,84,0
2002,feijao,2575,2575,639,632,248,16,119.5,N,0,545,99,1
2003,feijao,2028,2028,414,453,204,-13,-17.7,EN,1,562,85,1
2004,feijao,2395,2178,415,461,191,-24.8,-6.7,N,0,690,104,7
2005,feijao,1815,1815,403,557,222,-16.2,16.5,EN,0,199,85,4
2006,feijao,2175,2175,785,926,361,32.9,62.5,LN,0,288,81,9
2007,feijao,2270,2270,667,1045,294,10,-18.6,EN,0,287,96,6
2008,feijao,2240,2240,855,1326,382,48.3,29.9,LN,1,446,77,3
2009,feijao,2850,2850,655,1068,230,-6.5,-39.8,LN,0,413,80,26
2010,feijao,2660,2660,230,725,86,-59.7,-62.4,EN,1,97,94,13
2011,feijao,2670,2670,1238,2114,464,152.1,200,LN,1,416,52,33
2012,feijao,2230,2230,273,1010,122,-27.7,-73.6,LN,0,136,90,8
2013,feijao,1822,1822,192,590,105,-33.7,-13.9,LN,0,159,94,56
2014,feijao,1855,1855,412,621,222,30.6,110.8,N,0,228,53,29
2015,feijao,2000,2000,240,466,120,-35.2,-46,EN,0,294,44,34
2016,feijao,2500,2500,500,1875,200,1.8,66.7,EN,1,370,68,65
2017,feijao,5020,5020,1562,3174,311,46.9,55.6,LN,0,460,79,68
2018,feijao,1312,1312,331,818,252,14.5,-18.9,LN,0,272,77,49
2019,feijao,2000,2000,480,1207,240,8.4,-4.9,EN,0,598,37,45
2020,feijao,2200,2100,336,1176,160,-26.7,-33.3,N,0,484,90,70
2021,feijao,1800,1800,306,1346,170,-18.8,6.2,LN,1,218,90,57
2022,feijao,2500,2500,750,3669,300,53.2,76.5,LN,0,425,85,45
2023,feijao,2080,2080,374,1948,180,1.8,-40.1,LN,0,528,37,16
2024,feijao,2200,2000,240,1214,120,-21.3,-33.3,EN,1,589,57,63
1989,milho,2340,2340,983,2e-04,420,44.8,,LN,1,316,43,13
1990,milho,4000,576,104,7e-04,181,-45.8,-57,N,0,417,16,12
1991,milho,3226,3226,1694,0.054,525,41.3,190.8,EN,0,534,19,1
1992,milho,2900,2900,696,0.1707,240,-40.8,-54.3,EN,1,506,24,0
1993,milho,3200,320,21,0.1069,66,-84.9,-72.7,EN,0,247,25,1
1994,milho,3000,3000,1800,191,600,31.3,200,N,0,476,47,1
1995,milho,2560,2560,1536,246,600,26.3,0,EN,0,381,42,0
1996,milho,1542,1542,986,194,639,30.7,6.6,LN,0,543,96,0
1997,milho,1100,0,0,0,,,,N,0,302,56,0
1998,milho,1936,1162,112,26,96,-80.8,,EN,1,334,49,0
1999,milho,2210,2210,1768,318,800,67.8,200,LN,1,334,86,0
2000,milho,1760,1760,716,188,407,-6,-49.1,LN,1,426,55,0
2001,milho,925,925,148,38,160,-60.7,-60.7,LN,0,188,84,0
2002,milho,2670,2670,1546,493,579,39.1,200,N,0,545,99,1
2003,milho,2360,2360,1133,452,480,11.2,-17.1,EN,1,562,85,1
2004,milho,2610,2610,851,274,326,-29.1,-32.1,N,0,690,104,7
2005,milho,2080,2080,680,296,327,-32.8,0.3,EN,0,199,85,4
2006,milho,2810,2810,1686,611,600,19.5,83.5,LN,0,288,81,9
2007,milho,2640,2640,1550,732,587,15,-2.1,EN,0,287,96,6
2008,milho,2561,2561,1793,1023,700,43.9,19.2,LN,1,446,77,3
2009,milho,3123,3123,1299,681,416,-6.8,-40.6,LN,0,413,80,26
2010,milho,2910,2910,128,68,44,-89.2,-89.4,EN,1,97,94,13
2011,milho,2915,2915,2559,1603,878,157.3,200,LN,1,416,52,33
2012,milho,2490,2490,276,195,111,-60.3,-87.4,LN,0,136,90,8
