ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,550,990,0,1800,-0.2,,1306,LN,1,-1.9,,,
1975,arroz,,600,580,0,967,-37.4,-46.3,1156,N,0,-0.2,,,
1976,arroz,,511,725,0,1419,7.1,46.8,1029,LN,0,-1.1,,,
1977,arroz,,320,359,0,1122,-2.1,-20.9,926,EN,0,1.1,,,
1978,arroz,,395,152,0,385,-61.7,-65.7,850,EN,0,1.1,,,
1979,arroz,,510,380,0,745,-17.6,93.6,798,N,0,0.2,,,
1980,arroz,,443,358,0,808,-3.6,8.5,770,EN,0,0.7,,,
1981,arroz,,465,323,0,695,-15.3,-14,762,N,0,0.2,927,16,27
1982,arroz,,800,680,0,850,1.4,22.4,772,N,0,0,1228,8,0
1983,arroz,,900,900,0,1000,10.3,17.6,796,EN,1,2.5,1435,7,0
1984,arroz,,400,160,0,400,-60.8,-60,832,LN,0,-1,975,8,17
1985,arroz,,400,480,0,1200,8.9,200,875,LN,0,-1,801,18,7
1986,arroz,,300,300,0,1000,-11.2,-16.7,921,N,0,-0.2,914,12,24
1987,arroz,,300,360,0,1200,5.5,20,966,EN,1,1.5,950,14,21
1988,arroz,200,200,240,0,1200,6.7,0,1009,EN,0,0.9,1170,12,18
1989,arroz,200,200,240,0,1200,8.5,0,1047,LN,1,-1.9,1175,10,8
1990,arroz,120,120,108,5e-04,900,-18.5,-25,1078,N,0,0,1208,13,6
1991,arroz,60,60,54,8e-04,900,-18.5,0,1104,EN,0,0.5,1137,11,17
1992,arroz,60,60,72,0.0076,1200,6.9,33.3,1125,EN,1,2.1,994,14,9
1993,arroz,60,60,72,0.1829,1200,4.3,0,1142,N,0,0.3,1080,9,8
1994,arroz,35,35,42,6,1200,2.3,0,1155,N,0,0.3,909,10,23
1995,arroz,40,40,48,6,1200,0.8,0,1165,EN,0,1.4,1298,13,27
1996,arroz,40,40,48,10,1200,-0.3,0,1173,LN,0,-0.9,853,11,19
1997,arroz,40,40,48,9,1200,0.1,0,1178,N,0,-0.3,1079,12,6
1998,arroz,40,40,48,10,1200,0.9,0,1184,EN,1,2.3,951,8,42
1999,arroz,40,40,48,14,1200,1.2,0,1190,LN,1,-1.6,1146,12,43
2000,arroz,40,40,40,10,1000,-15.7,-16.7,1199,LN,1,-1.6,954,7,39
2001,arroz,40,40,52,18,1300,9,30,1213,LN,0,-0.7,984,10,63
2002,arroz,20,20,27,10,1350,11.7,3.8,1234,N,0,-0.3,926,9,30
2003,arroz,10,10,11,6,1100,-11.6,-18.5,1263,EN,0,1.2,796,13,43
2004,arroz,9,9,11,7,1222,-5.4,11.1,1302,N,0,0.3,793,9,14
2005,arroz,5,5,7,3,1400,3.4,14.5,1352,EN,0,0.7,867,14,18
2006,arroz,5,5,7,3,1400,-2.1,0,1410,LN,0,-0.8,799,14,14
2007,arroz,5,5,7,3,1400,-8,0,1477,EN,0,0.9,1168,6,5
2008,arroz,4,4,7,3,1750,7.5,25,1549,LN,1,-1.5,826,8,27
1974,cana,,100,5000,0,50000,12.5,,44400,LN,1,-1.5,,,
1975,cana,,50,2000,0,40000,-13.4,-20,46235,N,0,-0.1,,,
1985,cana,,250,15000,0,60000,-7.4,,66830,LN,0,-0.8,801,18,7
1986,cana,,650,45500,0,70000,5.1,16.7,68832,N,0,-0.3,914,12,24
1987,cana,,680,61200,0,90000,31.3,28.6,70769,EN,1,1.6,950,14,21
1988,cana,710,710,49700,0,70000,-1,-22.2,72643,EN,0,0.7,1170,12,18
1989,cana,710,710,49700,0.0017,70000,-4.1,0,74452,LN,1,-1.7,1175,10,8
1990,cana,1105,1105,77350,0.034,70000,-6.8,0,76181,N,0,0.2,1208,13,6
1991,cana,984,984,78720,0.1678,80000,3.9,14.3,77798,EN,0,0.6,1137,11,17
1992,cana,1084,1084,86720,2.0497,80000,1.8,0,79250,EN,1,2.3,994,14,9
1993,cana,1116,1116,92628,45.0004,83000,3.6,3.8,80477,EN,0,0.5,1080,9,8
1994,cana,1091,1091,85098,766,78000,-4.2,-6,81422,N,0,0.3,909,10,23
1995,cana,1176,1176,94080,1035,80000,-2.9,2.6,82052,EN,0,1.3,1298,13,27
1996,cana,2350,2350,2e+05,3000,85106,3.5,6.4,82372,LN,0,-0.9,853,11,19
1997,cana,921,921,94863,1518,103000,25.7,21,82435,N,0,-0.2,1079,12,6
1998,cana,1355,1355,115175,1152,85000,4,-17.5,82334,EN,1,2.2,951,8,42
1999,cana,2350,2350,188000,2068,80000,-1.5,-5.9,82190,LN,1,-1.5,1146,12,43
2000,cana,2350,2350,188000,3354,80000,-1.6,0,82129,LN,1,-1.7,954,7,39
2001,cana,2350,2350,188000,4649,80000,-3,0,82255,LN,0,-0.6,984,10,63
2002,cana,2068,2068,121092,3690,58555,-30,-26.8,82631,N,0,-0.1,926,9,30
2003,cana,3509,3509,257101,10027,73269,-14,25.1,83259,EN,0,0.9,796,13,43
2004,cana,1920,1920,168065,5126,87534,0.5,19.5,84078,N,0,0.3,793,9,14
2005,cana,2719,2719,243114,8023,89413,1,2.1,84965,EN,0,0.6,867,14,18
2006,cana,7500,7500,750000,24300,1e+05,11.2,11.8,85753,LN,0,-0.9,799,14,14
2008,cana,3000,3000,270000,8748,90000,-2.2,,86342,LN,1,-1.6,826,8,27
2009,cana,31120,31120,3112000,99584,1e+05,9.7,11.1,85848,LN,0,-0.9,1068,10,33
2010,cana,45600,36480,3210240,123530,88000,-1.6,-12,84740,EN,1,1.5,873,9,25
2011,cana,34097,34097,3000536,128183,88000,0.4,0,83086,LN,0,-1.4,956,7,18
2013,cana,32397,32397,2915730,144941,90000,11.6,,78859,LN,0,-0.6,927,10,45
2014,cana,29853,29853,1910593,95377,64000,-17.4,-28.9,76720,LN,0,-0.5,675,11,50
2015,cana,29853,29853,1940445,97022,65000,-13.4,1.6,74825,EN,0,0.5,873,19,43
2016,cana,31204,31204,2389350,164865,76572,5.4,17.8,73323,EN,1,2.2,1081,10,32
2017,cana,28764,28764,2048008,139265,71200,0,-7,72305,LN,0,-0.7,928,8,38
2018,cana,31554,31554,2208793,152407,70000,-1,-1.7,71810,LN,0,-1.1,881,12,32
2019,cana,31554,31554,1987902,132812,63000,-11,-10,71823,EN,0,0.6,656,12,40
2020,cana,32635,32635,2447649,171335,75001,4.7,19,72292,N,0,0.1,783,17,56
2021,cana,31554,31554,2208780,209834,70000,-4.2,-6.7,73134,LN,0,-1.2,771,9,52
2022,cana,39137,39137,2739590,273959,70000,-6.9,0,74249,LN,0,-1.2,843,18,34
2023,cana,31328,31328,2412256,313593,77000,-1.3,10,75538,LN,0,-0.8,1237,12,16
2024,cana,34118,34118,3070620,429887,90000,10.3,16.9,76913,EN,0,1.2,843,15,81
1974,feijao,,600,360,0,600,-1,,605,N,0,-0.2,,,
1975,feijao,,600,360,0,600,1,0,595,LN,0,-1,,,
1976,feijao,,189,107,0,566,-2.8,-5.6,585,EN,0,0.9,,,
1977,feijao,,373,194,0,520,-8.7,-8.1,575,EN,0,0.8,,,
1978,feijao,,900,510,0,567,1.7,9,563,N,0,-0.2,,,
1979,feijao,,750,510,0,680,24.7,20,548,N,0,0.4,,,
1980,feijao,,800,402,0,502,-5.7,-26.1,531,N,0,0,,,
1981,feijao,,960,450,0,469,-9.9,-6.7,510,N,0,-0.1,927,16,27
1982,feijao,,950,570,0,600,17.6,28,488,EN,1,1.8,1228,8,0
1983,feijao,,706,441,0,625,26,4.1,467,LN,0,-0.6,1435,7,0
1984,feijao,,370,198,0,535,12.2,-14.3,448,N,0,-0.1,975,8,17
1985,feijao,,270,93,0,344,-26.4,-35.6,435,N,0,-0.2,801,18,7
1986,feijao,,150,27,0,180,-61.6,-47.7,431,EN,0,0.9,914,12,24
