ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,5,5,8,2,1600,-0.3,,N,0,757,13,3
1998,arroz,5,5,8,2,1600,1.2,0,EN,1,1395,6,1
1999,arroz,5,5,8,3,1600,0.6,0,LN,1,489,9,2
2000,arroz,5,5,7,2,1400,-14.1,-12.5,LN,1,917,11,3
2001,arroz,5,5,9,2,1800,5.6,28.6,LN,0,1214,9,0
2002,arroz,5,5,9,3,1800,-1.4,0,N,0,832,7,4
2003,arroz,5,5,9,14,1800,0.7,0,EN,1,1230,6,2
2004,arroz,5,5,9,6,1800,22.7,0,N,0,928,5,2
2005,arroz,5,1,1,,1000,-14.6,-44.4,EN,0,623,12,11
2006,arroz,5,5,4,2,800,-30.8,-20,LN,0,890,6,11
2007,arroz,5,5,8,3,1600,10.9,100,EN,0,822,8,6
2008,arroz,5,5,8,3,1600,-1.2,0,LN,1,848,12,0
2009,arroz,3,3,5,3,1667,-0.9,4.2,LN,0,1129,5,3
2010,arroz,3,3,5,3,1667,4,0,EN,1,1173,5,7
2011,arroz,2,2,3,2,1500,-7.6,-10,LN,1,917,6,0
2012,arroz,1,1,1,1,1000,-42.7,-33.3,LN,0,620,6,5
2013,arroz,1,1,2,1,2000,8.1,100,LN,0,998,12,6
2014,arroz,2,2,4,3,2000,2.3,0,N,0,1069,7,18
2015,arroz,3,3,6,4,2000,-2.6,0,EN,0,908,9,2
1997,cana,17,17,309,20,18176,0,,N,0,757,13,3
1998,cana,23,23,419,29,18217,-5.9,0.2,EN,1,1395,6,1
1999,cana,23,23,506,42,22000,8.6,20.8,LN,1,489,9,2
2000,cana,23,23,506,42,22000,4.8,0,LN,1,917,11,3
2001,cana,23,23,506,44,22000,1.8,0,LN,0,1214,9,0
2002,cana,23,23,506,48,22000,-1.1,0,N,0,832,7,4
2003,cana,23,23,506,58,22000,-4.2,0,EN,1,1230,6,2
2004,cana,23,23,414,52,18000,-25.3,-18.2,N,0,928,5,2
2005,cana,15,15,81,11,5400,-78.9,-70,EN,0,623,12,11
2006,cana,15,15,330,50,22000,-27.6,200,LN,0,890,6,11
2007,cana,25,25,1000,85,40000,13.7,81.8,EN,0,822,8,6
2008,cana,25,25,1000,63,40000,7.3,0,LN,1,848,12,0
2009,cana,25,25,1000,658,40000,2.7,0,LN,0,1129,5,3
2010,cana,25,25,1000,82,40000,0,0,EN,1,1173,5,7
2011,cana,25,25,1000,109,40000,0,0,LN,1,917,6,0
2012,cana,25,25,700,84,28000,-30,-30,LN,0,620,6,5
2013,cana,25,25,1000,129,40000,0,42.9,LN,0,998,12,6
2014,cana,41,41,1640,216,40000,0,0,N,0,1069,7,18
2015,cana,41,41,1640,202,40000,0,0,EN,0,908,9,2
2016,cana,30,30,1200,227,40000,0,0,EN,1,1048,5,3
2017,cana,30,30,1200,216,40000,0,0,LN,0,1242,6,1
2018,cana,30,30,1200,227,40000,0,0,LN,0,1287,7,1
2019,cana,30,30,1200,214,40000,0,0,EN,0,1136,9,7
2020,cana,30,30,900,178,30000,-25,-25,N,0,876,7,20
2021,cana,30,30,1200,247,40000,0,33.3,LN,1,849,22,8
2022,cana,30,30,1200,360,40000,0,0,LN,0,725,5,30
2023,cana,30,30,1200,334,40000,0,0,LN,0,607,7,18
2024,cana,30,20,800,218,40000,0,0,EN,1,1322,6,14
1997,feijao,123,123,85,63,691,-0.2,,N,0,757,13,3
1998,feijao,90,90,43,42,478,-40.1,-30.9,EN,1,1395,6,1
1999,feijao,67,67,74,63,1104,27.1,131.2,LN,1,489,9,2
2000,feijao,92,92,97,51,1054,14.6,-4.5,LN,1,917,11,3
2001,feijao,73,73,79,50,1082,14.4,2.6,LN,0,1214,9,0
2002,feijao,73,73,86,71,1178,23.3,8.9,N,0,832,7,4
2003,feijao,73,73,44,57,603,-34.3,-48.8,EN,1,1230,6,2
2004,feijao,70,70,42,36,600,-33.5,-0.5,N,0,928,5,2
2005,feijao,35,35,37,48,1057,18.1,76.2,EN,0,623,12,11
2006,feijao,37,37,34,44,919,-3.4,-13.1,LN,0,890,6,11
2007,feijao,37,37,36,72,973,-3.7,5.9,EN,0,822,8,6
2008,feijao,10,10,12,27,1200,17.6,23.3,LN,1,848,12,0
2009,feijao,10,10,11,30,1100,7.9,-8.3,LN,0,1129,5,3
2010,feijao,10,7,6,11,857,-12.3,-22.1,EN,1,1173,5,7
2011,feijao,10,10,10,22,1000,5.3,16.7,LN,1,917,6,0
2012,feijao,10,10,7,16,700,-24.4,-30,LN,0,620,6,5
2013,feijao,10,10,10,23,1000,7.7,42.9,LN,0,998,12,6
2014,feijao,10,10,10,44,1000,6.2,0,N,0,1069,7,18
2015,feijao,10,10,10,33,1000,2.5,0,EN,0,908,9,2
2016,feijao,10,10,10,41,1000,-1.4,0,EN,1,1048,5,3
2017,feijao,10,10,10,54,1000,-5.1,0,LN,0,1242,6,1
2018,feijao,10,10,10,36,1000,-6.7,0,LN,0,1287,7,1
2019,feijao,10,10,13,48,1300,20,30,EN,0,1136,9,7
2020,feijao,10,10,10,37,1000,-8.6,-23.1,N,0,876,7,20
2021,feijao,10,10,13,52,1300,17.5,30,LN,1,849,22,8
2022,feijao,10,10,9,51,900,-19.7,-30.8,LN,0,725,5,30
2023,feijao,10,10,10,56,1000,-12,11.1,LN,0,607,7,18
2024,feijao,10,10,13,68,1300,12.8,30,EN,1,1322,6,14
1997,milho,1486,1486,4235,487,2850,-1.8,,N,0,757,13,3
1998,milho,1650,1650,4950,663,3000,0.9,5.3,EN,1,1395,6,1
1999,milho,1650,1650,4950,842,3000,-0.9,0,LN,1,489,9,2
2000,milho,1590,1590,4770,978,3000,-2.5,0,LN,1,917,11,3
2001,milho,1650,1650,5940,1010,3600,15.5,20,LN,0,1214,9,0
2002,milho,1650,1650,4950,1134,3000,-5,-16.7,N,0,832,7,4
2003,milho,1650,1650,5940,1817,3600,13.3,20,EN,1,1230,6,2
2004,milho,1650,1650,4871,1607,2952,-7.9,-18,N,0,928,5,2
2005,milho,1680,1680,1915,600,1140,-65.2,-61.4,EN,0,623,12,11
2006,milho,1680,1680,4032,912,2400,-31.7,110.5,LN,0,890,6,11
2007,milho,1500,1500,6300,3150,4200,10.5,75,EN,0,822,8,6
2008,milho,1550,1550,6510,2712,4200,1.2,0,LN,1,848,12,0
2009,milho,1500,1500,7200,2326,4800,6.3,14.3,LN,0,1129,5,3
2010,milho,1455,1455,6548,1813,4500,-7.8,-6.2,EN,1,1173,5,7
2011,milho,1455,1455,8003,3473,5500,7,22.2,LN,1,917,6,0
2012,milho,1535,1335,5607,2551,4200,-21.5,-23.6,LN,0,620,6,5
2013,milho,1500,1500,9000,4077,6000,7.9,42.9,LN,0,998,12,6
2014,milho,1400,1400,7980,3519,5700,-0.3,-5,N,0,1069,7,18
2015,milho,1400,1400,7980,3248,5700,-1.5,0,EN,0,908,9,2
2016,milho,1200,1200,4680,3398,3900,-32.5,-31.6,EN,1,1048,5,3
2017,milho,1200,1200,7200,3089,6000,5.6,53.8,LN,0,1242,6,1
2018,milho,1200,1200,6480,3745,5400,-2.4,-10,LN,0,1287,7,1
2019,milho,1000,1000,5100,2865,5100,-3.8,-5.6,EN,0,1136,9,7
2020,milho,1000,1000,2700,2128,2700,-45.8,-47.1,N,0,876,7,20
2021,milho,1000,1000,6000,8580,6000,30.8,122.2,LN,1,849,22,8
2022,milho,220,220,264,415,1200,-70.9,-80,LN,0,725,5,30
2023,milho,1000,1000,3420,4452,3420,-4.4,185,LN,0,607,7,18
2024,milho,1000,1000,3000,2686,3000,1.6,-12.3,EN,1,1322,6,14
2003,milho1,1650,1650,5940,,3600,11.9,,EN,1,1230,6,2
2004,milho1,1650,1650,4871,,2952,-2.3,-18,N,0,928,5,2
2005,milho1,1680,1680,1915,,1140,-62.4,-61.4,EN,0,623,12,11
2006,milho1,1680,1680,4032,,2400,-25.8,110.5,LN,0,890,6,11
2007,milho1,1500,1500,6300,,4200,17.7,75,EN,0,822,8,6
2008,milho1,1550,1550,6510,,4200,-0.6,0,LN,1,848,12,0
2009,milho1,1500,1500,7200,,4800,5,14.3,LN,0,1129,5,3
2010,milho1,1455,1455,6548,,4500,-6.4,-6.2,EN,1,1173,5,7
2011,milho1,1455,1455,8003,,5500,10.5,22.2,LN,1,917,6,0
2012,milho1,1535,1335,5607,,4200,-20.3,-23.6,LN,0,620,6,5
2013,milho1,1500,1500,9000,,6000,9,42.9,LN,0,998,12,6
2014,milho1,1400,1400,7980,,5700,2.1,-5,N,0,1069,7,18
2015,milho1,1400,1400,7980,,5700,1.6,0,EN,0,908,9,2
2016,milho1,1200,1200,4680,,3900,-30.1,-31.6,EN,1,1048,5,3
2017,milho1,1200,1200,7200,,6000,9.5,53.8,LN,0,1242,6,1
2018,milho1,1200,1200,6480,,5400,2,-10,LN,0,1287,7,1
2019,milho1,1000,1000,5100,,5100,1.2,-5.6,EN,0,1136,9,7
2020,milho1,1000,1000,2700,,2700,-42.6,-47.1,N,0,876,7,20
2021,milho1,1000,1000,6000,,6000,39.2,122.2,LN,1,849,22,8
2022,milho1,220,220,264,,1200,-69.2,-80,LN,0,725,5,30
2023,milho1,1000,1000,3420,,3420,-1,185,LN,0,607,7,18
2024,milho1,1000,1000,3000,,3000,0.5,-12.3,EN,1,1322,6,14
1997,soja,61,61,128,35,2098,2.2,,N,0,757,13,3
1998,soja,61,61,128,27,2098,2.2,0,EN,1,1395,6,1
1999,soja,61,61,90,22,1475,-27.1,-29.7,LN,1,489,9,2
2000,soja,61,61,128,36,2098,6.1,42.2,LN,1,917,11,3
2001,soja,52,52,109,36,2096,10.1,-0.1,LN,0,1214,9,0
2002,soja,40,40,84,39,2100,15.5,0.2,N,0,832,7,4
2003,soja,40,40,84,47,2100,23,0,EN,1,1230,6,2
2004,soja,40,40,50,35,1250,-18.7,-40.5,N,0,928,5,2
2005,soja,40,15,18,9,1200,-14.7,-4,EN,0,623,12,11
2006,soja,40,40,43,17,1075,-26.2,-10.4,LN,0,890,6,11
2007,soja,35,35,63,57,1800,14.1,67.4,EN,0,822,8,6
2008,soja,10,10,18,14,1800,-3.4,0,LN,1,848,12,0
2009,soja,15,15,32,25,2133,-1.8,18.5,LN,0,1129,5,3
2010,soja,90,90,225,127,2500,3.5,17.2,EN,1,1173,5,7
2011,soja,80,80,240,162,3000,19.5,20,LN,1,917,6,0
2012,soja,50,50,120,108,2400,-6.3,-20,LN,0,620,6,5
2013,soja,50,50,135,123,2700,7,12.5,LN,0,998,12,6
2014,soja,40,40,96,101,2400,-3.6,-11.1,N,0,1069,7,18
2015,soja,40,40,96,97,2400,-5.2,0,EN,0,908,9,2
2016,soja,20,20,48,57,2400,-9.1,0,EN,1,1048,5,3
2017,soja,30,30,90,87,3000,2.2,25,LN,0,1242,6,1
2018,soja,50,50,165,210,3300,3.4,10,LN,0,1287,7,1
2019,soja,200,200,780,827,3900,15.4,18.2,EN,0,1136,9,7
2020,soja,200,200,300,449,1500,-56.6,-61.5,N,0,876,7,20
2021,soja,200,200,840,2276,4200,20.8,180,LN,1,849,22,8
2022,soja,200,200,300,910,1500,-56.1,-64.3,LN,0,725,5,30
2023,soja,200,200,576,1432,2880,-12.4,92,LN,0,607,7,18
2024,soja,200,200,640,1237,3200,4.4,11.1,EN,1,1322,6,14
1997,trigo,10,10,10,1,1000,21.4,,N,0,757,13,3
1998,trigo,10,10,9,1,900,-11.8,-10,EN,1,1395,6,1
1999,trigo,10,10,8,2,800,-33.3,-11.1,LN,1,489,9,2
2001,trigo,27,27,49,12,1815,20.5,,LN,0,1214,9,0
2002,trigo,27,27,49,12,1815,10.7,0,N,0,832,7,4
2003,trigo,102,102,184,56,1804,2.2,-0.6,EN,1,1230,6,2
2004,trigo,53,53,77,23,1453,-23,-19.5,N,0,928,5,2
2009,trigo,38,38,84,29,2211,-3.6,,LN,0,1129,5,3
2010,trigo,38,38,84,30,2211,-0.7,0,EN,1,1173,5,7
