ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,50,63,0,1260,1.9,,419,LN,0,-1.2,,,
1975,arroz,,48,62,0,1292,35.3,2.5,419,N,0,-0.1,,,
1976,arroz,,100,26,0,260,-64.1,-79.9,419,LN,0,-0.6,,,
1977,arroz,,20,5,0,250,-54.5,-3.8,418,EN,0,0.9,,,
1978,arroz,,40,60,0,1500,255,200,418,EN,0,0.6,,,
1979,arroz,,70,30,0,429,21.8,-71.4,418,N,0,0.2,,,
1980,arroz,,245,27,0,110,-67.3,-74.3,417,EN,0,0.5,,,
1981,arroz,,44,3,0,68,-80.8,-38.1,417,N,0,-0.3,680,19,82
1982,arroz,,280,30,0,107,-76.2,57.1,417,N,0,0.3,464,16,96
1983,arroz,,297,5,0,17,-97.1,-84.3,416,EN,1,2.2,429,19,118
1984,arroz,,206,222,0,1078,40.1,200,416,N,0,-0.3,646,21,89
1985,arroz,,529,703,0,1329,31.1,23.3,416,LN,0,-0.6,675,23,72
1986,arroz,,510,711,0,1394,18.8,4.9,415,N,0,-0.3,719,12,43
1987,arroz,,505,601,0,1190,-1.8,-14.6,415,EN,1,1.5,676,20,85
1988,arroz,522,522,724,0,1387,14.5,16.5,415,N,0,0.3,640,30,74
1989,arroz,465,395,488,1e-04,1235,12.5,-10.9,415,LN,0,-1.4,684,13,47
1990,arroz,541,541,293,0.0018,542,-43.7,-56.2,414,N,0,0.3,784,13,43
1991,arroz,1000,1000,1284,0.0397,1284,46.9,137.1,414,EN,0,0.5,561,13,72
1992,arroz,500,500,74,0.035,148,-81.1,-88.5,414,EN,1,2.2,401,31,95
1993,arroz,1000,530,15,0.0982,28,-96.2,-80.9,413,EN,0,0.7,331,22,137
1994,arroz,1100,770,741,119,962,35.1,200,413,N,0,0.3,507,21,80
1995,arroz,1100,550,692,121,1258,85.1,30.7,413,EN,0,1,397,45,88
1996,arroz,279,279,244,71,875,34.2,-30.5,412,LN,0,-0.8,857,16,55
1997,arroz,320,320,201,52,628,0.3,-28.2,412,N,0,-0.1,604,11,71
1998,arroz,271,271,24,9,89,-84.3,-85.9,412,EN,1,1.8,610,16,83
1999,arroz,271,271,92,19,339,-29.6,200,412,LN,0,-1.3,618,33,84
2000,arroz,271,271,407,93,1502,257.4,200,411,LN,0,-1.4,583,24,54
2001,arroz,190,190,28,8,147,-58,-90.2,411,LN,0,-0.5,656,23,60
2002,arroz,190,190,6,2,32,-89.7,-78.6,411,N,0,0,528,12,90
2003,arroz,190,190,142,60,747,122,200,410,EN,0,0.5,706,24,100
2004,arroz,199,199,90,55,452,12.6,-39.5,410,N,0,0.1,917,33,91
2005,arroz,199,199,90,35,452,-10.2,0,410,N,0,0.4,520,23,107
2006,arroz,40,40,14,4,350,-45.4,-22.6,410,LN,0,-0.9,558,30,111
2007,arroz,20,20,1,1,50,-93.8,-85.7,409,N,0,0.2,591,15,101
2008,arroz,16,16,29,15,1812,78.4,200,409,LN,1,-1.5,599,52,125
2009,arroz,30,30,54,22,1800,43.5,-0.7,409,LN,0,-0.8,500,19,109
2010,arroz,9,9,1,0,111,-92.7,-93.8,408,EN,0,1.1,471,13,132
2011,arroz,72,72,130,78,1806,-2,200,408,LN,0,-1.2,710,10,85
2012,arroz,7,,,,,,,,LN,0,-0.6,340,16,143
2013,arroz,70,,,,,,,,LN,0,-0.6,339,19,143
2014,arroz,21,,,,,,,,LN,0,-0.5,377,26,118
2016,arroz,11,,,,,,,,EN,1,1.8,465,25,133
1979,cana,,100,3000,0,30000,,,,N,0,0.2,,,
1989,cana,8,8,280,0,35000,,,,LN,1,-1.7,684,13,47
1990,cana,8,8,280,5e-04,35000,,0,,N,0,0.2,784,13,43
1991,cana,15,15,525,0.0038,35000,,0,,EN,0,0.6,561,13,72
1992,cana,15,15,525,0.0267,35000,,0,,EN,1,2.3,401,31,95
1993,cana,37,37,324,0.4713,8757,,-75,,EN,0,0.5,331,22,137
1994,cana,37,37,1295,71,35000,,200,,N,0,0.3,507,21,80
1995,cana,37,37,1295,87,35000,,0,,EN,0,1.3,397,45,88
1974,feijao,,1400,337,0,241,-4,,169,LN,0,-1.2,,,
1975,feijao,,1200,432,0,360,54,49.6,169,N,0,-0.1,,,
1976,feijao,,1800,220,0,122,-44.3,-66,169,LN,0,-0.6,,,
1977,feijao,,2000,380,0,190,-8.6,55.5,169,EN,0,0.9,,,
1978,feijao,,979,313,0,320,59.5,68.3,169,EN,0,0.6,,,
1979,feijao,,940,182,0,194,-1.1,-39.4,169,N,0,0.2,,,
1980,feijao,,1614,144,0,89,-53.7,-53.9,169,EN,0,0.5,,,
1981,feijao,,1950,230,0,118,-38.7,32.2,169,N,0,-0.3,680,19,82
1982,feijao,,1688,122,0,72,-62.9,-38.7,169,N,0,0.3,464,16,96
1983,feijao,,1695,32,0,19,-90.5,-73.9,170,EN,1,2.2,429,19,118
1984,feijao,,1487,501,0,337,63.3,200,170,N,0,-0.3,646,21,89
1985,feijao,,1123,265,0,236,7,-30,170,LN,0,-0.6,675,23,72
1986,feijao,,926,267,0,288,24.5,22.2,170,N,0,-0.3,719,12,43
1987,feijao,,1065,340,0,319,31.6,10.7,170,EN,1,1.5,676,20,85
1988,feijao,1274,1274,542,0,425,66.1,33.3,170,N,0,0.3,640,30,74
1989,feijao,1207,1207,189,1e-04,157,-40.8,-63.2,170,LN,0,-1.4,684,13,47
