ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,240,432,0,1800,-5.9,,LN,1,,,
1975,arroz,,300,540,0,1800,5.4,0,N,0,,,
1976,arroz,,380,684,0,1800,18,0,LN,0,,,
1977,arroz,,380,684,0,1800,31.8,0,EN,0,,,
1978,arroz,,450,376,0,836,-32.2,-53.6,EN,0,,,
1979,arroz,,500,418,0,836,-25.4,0.1,N,0,,,
1980,arroz,,279,73,0,262,-74.5,-68.7,EN,0,,,
1981,arroz,,20,29,0,1450,51.7,200,N,0,696,24,22
1982,arroz,,216,181,0,838,-7.5,-42.2,N,0,440,26,57
1983,arroz,,43,18,0,419,-52,-50,EN,1,601,27,45
1984,arroz,,63,26,0,413,-52.3,-1.4,LN,0,442,50,58
1985,arroz,,35,55,0,1571,76.6,200,LN,0,1073,14,44
1986,arroz,,92,166,0,1804,96.1,14.8,N,0,983,17,12
1987,arroz,,190,137,0,721,-24.4,-60,EN,1,589,16,22
1988,arroz,280,280,336,0,1200,19.9,66.4,EN,0,580,43,81
1989,arroz,336,336,282,1e-04,839,-20.7,-30.1,LN,1,767,24,24
1990,arroz,360,287,258,0.0021,899,-21.3,7.1,N,0,727,17,16
1991,arroz,1220,1220,1807,0.0547,1481,19.1,64.8,EN,0,616,24,48
1992,arroz,1220,1220,881,0.2507,722,-45.8,-51.2,EN,1,673,43,51
1993,arroz,1300,1300,655,4.0887,504,-64.8,-30.2,EN,0,384,26,62
1994,arroz,270,270,540,82,2000,29.2,200,N,0,522,12,65
1995,arroz,400,400,800,194,2000,22.6,0,EN,0,651,29,36
1996,arroz,400,400,864,190,2160,27.7,8,LN,0,731,29,54
1997,arroz,400,400,920,202,2300,31.2,6.5,N,0,804,12,30
1998,arroz,250,250,207,58,828,-53.5,-64,EN,1,757,22,59
1999,arroz,210,210,416,135,1981,13.4,139.2,LN,1,783,51,77
2000,arroz,245,245,496,135,2024,21.3,2.2,LN,1,649,19,31
2001,arroz,220,220,55,17,250,-84.4,-87.7,LN,0,589,24,56
2002,arroz,200,200,300,231,1500,-1.2,200,N,0,824,21,55
2003,arroz,190,190,355,256,1868,32.9,24.6,EN,1,685,34,83
2004,arroz,200,200,187,158,935,-28.7,-50,N,0,1176,37,85
2005,arroz,180,180,189,101,1050,-15.4,12.3,EN,0,496,38,96
2006,arroz,160,160,288,122,1800,53.7,71.4,LN,0,742,64,71
2007,arroz,200,200,72,44,360,-67.6,-80,EN,0,512,23,82
2008,arroz,120,120,180,127,1500,41.9,200,LN,1,1057,48,71
2009,arroz,150,150,200,136,1333,32.4,-11.1,LN,0,477,70,61
2010,arroz,68,68,14,8,206,-78.7,-84.6,EN,1,370,19,58
2011,arroz,70,70,119,83,1700,86.5,200,LN,1,919,21,44
2012,arroz,56,56,20,14,357,-58.1,-79,LN,0,539,15,38
2013,arroz,30,30,13,12,433,-47.7,21.3,LN,0,555,26,102
2014,arroz,56,56,118,113,2107,149.9,200,N,0,645,20,62
2015,arroz,4,4,3,3,750,-14,-64.4,EN,0,476,20,69
2018,arroz,2,2,2,4,1000,-8.6,,LN,0,742,39,74
2019,arroz,3,3,1,2,333,-72.7,-66.7,EN,0,747,17,72
2020,arroz,2,2,2,4,1000,-27,200,N,0,821,33,91
2021,arroz,3,3,5,9,1667,7.9,66.7,LN,1,782,23,86
2022,arroz,3,3,7,25,2333,33.6,40,LN,0,917,14,63
2023,arroz,2,2,4,11,2000,1.3,-14.3,LN,0,940,22,37
2024,arroz,5,5,11,26,2200,-1.2,10,EN,1,966,22,101
1974,cana,,253,10101,0,39925,10.1,,LN,1,,,
1975,cana,,200,8000,0,40000,15.7,0.2,N,0,,,
1976,cana,,186,5580,0,30000,-9.6,-25,LN,0,,,
1977,cana,,186,5580,0,30000,-6.5,0,EN,0,,,
1978,cana,,260,7800,0,30000,-4.5,0,EN,0,,,
1979,cana,,260,7800,0,30000,-3.2,0,N,0,,,
1980,cana,,275,4536,0,16495,-46.5,-45,EN,0,,,
1981,cana,,330,7982,0,24188,-21.8,46.6,N,0,696,24,22
1982,cana,,330,9900,0,30000,-4.5,24,N,0,440,26,57
1983,cana,,384,9438,0,24578,-23,-18.1,EN,1,601,27,45
1984,cana,,180,5400,0,30000,-9.1,22.1,LN,0,442,50,58
1985,cana,,210,8400,0,40000,15.4,33.3,LN,0,1073,14,44
1986,cana,,210,8400,0,40000,11,0,N,0,983,17,12
1987,cana,,250,10000,0,40000,7.9,0,EN,1,589,16,22
1988,cana,250,250,10000,0,40000,4.8,0,EN,0,580,43,81
1989,cana,250,250,10000,2e-04,40000,2.4,0,LN,1,767,24,24
1990,cana,275,275,11000,0.0043,40000,2.2,0,N,0,727,17,16
1991,cana,275,275,11000,0.0175,40000,3.3,0,EN,0,616,24,48
1992,cana,275,275,9900,0.2595,36000,-7.4,-10,EN,1,673,43,51
1993,cana,275,275,8250,3.3782,30000,-24.4,-16.7,EN,0,384,26,62
1994,cana,275,275,11000,162,40000,-1.4,33.3,N,0,522,12,65
1995,cana,150,150,6300,108,42000,0.9,5,EN,0,651,29,36
1996,cana,150,150,6300,131,42000,-4.1,0,LN,0,731,29,54
1997,cana,150,150,6000,132,40000,-14.5,-4.8,N,0,804,12,30
1998,cana,80,80,6200,118,77500,58.9,93.8,EN,1,757,22,59
1999,cana,80,80,4800,77,60000,20.8,-22.6,LN,1,783,51,77
2000,cana,80,80,4400,110,55000,9.1,-8.3,LN,1,649,19,31
2001,cana,80,80,4400,123,55000,8.2,0,LN,0,589,24,56
2002,cana,80,80,4400,132,55000,8.2,0,N,0,824,21,55
2003,cana,100,100,5500,192,55000,10.2,0,EN,1,685,34,83
2004,cana,80,80,4000,152,50000,3.5,-9.1,N,0,1176,37,85
2005,cana,80,80,3360,119,42000,-10.7,-16,EN,0,496,38,96
2006,cana,60,60,2400,97,40000,-12.2,-4.8,LN,0,742,64,71
2007,cana,42,42,1400,58,33333,-23.4,-16.7,EN,0,512,23,82
2008,cana,40,40,1480,51,37000,-11.8,11,LN,1,1057,48,71
2009,cana,35,35,1400,47,40000,-2.5,8.1,LN,0,477,70,61
2010,cana,35,35,1590,71,45429,12.9,13.6,EN,1,370,19,58
2012,cana,2,2,90,5,45000,14.5,,LN,0,539,15,38
2013,cana,2,2,88,7,44000,12.2,-2.2,LN,0,555,26,102
2014,cana,2,2,89,7,44500,13.2,1.1,N,0,645,20,62
2015,cana,2,2,60,5,30000,-24.1,-32.6,EN,0,476,20,69
2016,cana,2,2,50,4,25000,-37.4,-16.7,EN,1,584,38,101
2017,cana,2,2,79,6,39500,-2.5,58,LN,0,639,47,104
2018,cana,2,2,80,6,40000,-3.1,1.3,LN,0,742,39,74
2019,cana,2,2,79,6,39500,-6.3,-1.2,EN,0,747,17,72
2020,cana,2,2,94,6,47000,8.8,19,N,0,821,33,91
2021,cana,2,2,92,7,46000,3.6,-2.1,LN,1,782,23,86
2022,cana,2,2,93,10,46500,1.5,1.1,LN,0,917,14,63
2023,cana,2,2,91,16,45500,-4,-2.2,LN,0,940,22,37
2024,cana,2,2,100,36,50000,1.7,9.9,EN,1,966,22,101
1974,feijao,,830,359,0,433,-6.8,,LN,1,,,
1975,feijao,,840,484,0,576,27.5,33.2,N,0,,,
1976,feijao,,820,221,0,270,-38.8,-53.2,LN,0,,,
1977,feijao,,820,410,0,500,16.6,85.5,EN,0,,,
1978,feijao,,880,396,0,450,7.9,-10,EN,0,,,
1979,feijao,,900,405,0,450,11,0,N,0,,,
1980,feijao,,706,195,0,276,-30,-38.6,EN,0,,,
1981,feijao,,221,67,0,303,-20.8,9.8,N,0,696,24,22
1982,feijao,,360,130,0,361,-2.6,19.1,N,0,440,26,57
1983,feijao,,360,162,0,450,24.8,24.6,EN,1,601,27,45
1984,feijao,,975,439,0,450,28.8,0.1,LN,0,442,50,58
1985,feijao,,320,144,0,450,33.7,-0.1,LN,0,1073,14,44
1986,feijao,,320,144,0,450,37.3,0,N,0,983,17,12
1987,feijao,,418,89,0,213,-33.9,-52.7,EN,1,589,16,22
1988,feijao,450,450,135,0,300,-5.3,40.9,EN,0,580,43,81
1989,feijao,544,544,117,1e-04,215,-32,-28.3,LN,1,767,24,24
1990,feijao,596,390,80,0.0017,205,-36.8,-4.6,N,0,727,17,16
1991,feijao,1521,1521,647,0.0259,425,20.6,107.4,EN,0,616,24,48
1992,feijao,1560,1560,338,0.1098,217,-44.9,-49.1,EN,1,673,43,51
1993,feijao,1715,1715,263,3.612,153,-63.7,-29.2,EN,0,384,26,62
1994,feijao,1701,1701,1113,282,654,44.7,200,N,0,522,12,65
1995,feijao,1250,1250,803,202,642,30.8,-1.8,EN,0,651,29,36
1996,feijao,3000,3000,2394,928,798,54.9,24.2,LN,0,731,29,54
1997,feijao,3000,3000,2250,1244,750,45.8,-6,N,0,804,12,30
1998,feijao,1260,1260,154,130,122,-75.7,-83.7,EN,1,757,22,59
1999,feijao,1350,1350,653,516,484,-2,200,LN,1,783,51,77
2000,feijao,1950,1950,1073,380,550,15.8,13.8,LN,1,649,19,31
2001,feijao,1550,1550,187,141,121,-72.7,-78.1,LN,0,589,24,56
2002,feijao,1310,1310,432,264,330,-19.1,173.3,N,0,824,21,55
2003,feijao,1300,1300,702,917,540,40.5,63.7,EN,1,685,34,83
2004,feijao,1520,1333,445,398,334,-11.7,-38.2,N,0,1176,37,85
2005,feijao,532,532,117,176,220,-41.9,-34.1,EN,0,496,38,96
2006,feijao,750,750,450,401,600,59.2,172.8,LN,0,742,64,71
2007,feijao,1520,1520,353,418,232,-37.9,-61.3,EN,0,512,23,82
2008,feijao,988,988,494,856,500,33.9,115.3,LN,1,1057,48,71
2009,feijao,1200,1200,648,1063,540,45.3,8,LN,0,477,70,61
2010,feijao,646,646,48,105,74,-79.6,-86.2,EN,1,370,19,58
2011,feijao,682,682,520,858,762,115.3,200,LN,1,919,21,44
2012,feijao,546,546,98,547,179,-48.4,-76.5,LN,0,539,15,38
2013,feijao,464,464,86,172,185,-46.8,3.3,LN,0,555,26,102
2014,feijao,315,315,208,421,660,87.7,200,N,0,645,20,62
2015,feijao,245,245,71,142,290,-17.9,-56.1,EN,0,476,20,69
2016,feijao,180,180,11,42,61,-82.6,-78.9,EN,1,584,38,101
2017,feijao,1000,1000,500,1400,500,42.4,200,LN,0,639,47,104
2018,feijao,1055,1055,491,1129,465,33.2,-6.9,LN,0,742,39,74
2019,feijao,1030,1030,206,476,200,-42.3,-57,EN,0,747,17,72
2020,feijao,900,900,432,1696,480,39.8,140,N,0,821,33,91
2021,feijao,910,910,319,1193,351,3.2,-27,LN,1,782,23,86
2022,feijao,1000,1000,540,2160,540,61.1,54,LN,0,917,14,63
2023,feijao,1220,1220,220,1792,180,-45.3,-66.6,LN,0,940,22,37
2024,feijao,1100,1100,297,1385,270,-16.7,49.7,EN,1,966,22,101
1974,milho,,830,623,0,751,3.8,,LN,1,,,
1975,milho,,840,504,0,600,-11.7,-20.1,N,0,,,
1976,milho,,380,190,0,500,-21.8,-16.7,LN,0,,,
1977,milho,,860,516,0,600,-0.1,20,EN,0,,,
