ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,108,108,0,1000,-12.5,,EN,1,978,7,0
1984,arroz,,19,38,0,2000,28.8,100,LN,0,782,13,0
1985,arroz,,19,38,0,2000,8.3,0,LN,0,786,9,0
1986,arroz,,19,15,0,789,-60.9,-60.5,N,0,471,33,2
1987,arroz,,15,30,0,2000,-4.5,153.3,EN,0,856,10,0
1988,arroz,14,14,16,0,1143,-43,-42.9,EN,0,765,16,0
1989,arroz,14,14,30,0,2143,8.3,87.5,LN,1,862,9,0
1990,arroz,14,14,25,1e-04,1786,-8.3,-16.7,N,0,835,14,0
1991,arroz,14,14,7,2e-04,500,-73.9,-72,N,0,740,12,0
1992,arroz,14,14,28,0.0058,2000,5.5,200,EN,1,895,10,0
1993,arroz,14,14,25,0.1353,1786,-4.1,-10.7,N,0,716,7,0
1994,arroz,12,12,21,4,1750,0.8,-2,N,0,835,8,0
1995,arroz,12,12,21,4,1750,10.1,0,EN,0,945,13,0
1996,arroz,12,12,16,3,1333,-8.8,-23.8,LN,0,905,13,3
1997,arroz,12,12,16,2,1333,-2.8,0,N,0,772,18,0
1998,arroz,12,12,16,3,1333,1.7,0,EN,1,1389,6,0
1999,arroz,6,6,8,2,1333,1.1,0,LN,1,469,8,0
2000,arroz,6,6,8,2,1333,0.2,0,LN,1,818,13,0
2001,arroz,6,6,8,2,1333,0.5,0,LN,0,1189,9,0
2002,arroz,3,3,4,1,1333,4.1,0,N,0,863,7,1
2003,arroz,3,3,4,2,1333,10.7,0,EN,0,1256,7,0
2004,arroz,3,3,3,2,1000,-9.3,-25,N,0,1002,6,0
1983,cana,,104,1560,0,15000,-0.7,,EN,1,978,7,0
1984,cana,,104,1496,0,14385,-4.3,-4.1,LN,0,782,13,0
1985,cana,,100,1500,0,15000,0.2,4.3,LN,0,786,9,0
1986,cana,,130,1950,0,15000,0.6,0,N,0,471,33,2
1987,cana,,150,2250,0,15000,0.9,0,EN,0,856,10,0
1988,cana,170,170,2850,0,16765,12.8,11.8,EN,0,765,16,0
1989,cana,170,170,2550,0,15000,0.9,-10.5,LN,1,862,9,0
1990,cana,170,170,2550,4e-04,15000,0.8,0,N,0,835,14,0
1991,cana,15,15,225,2e-04,15000,0.2,0,N,0,740,12,0
1992,cana,15,15,225,0.0016,15000,0.1,0,EN,1,895,10,0
1993,cana,15,15,225,0.0771,15000,-0.2,0,N,0,716,7,0
1994,cana,150,150,2250,23,15000,-0.8,0,N,0,835,8,0
1995,cana,150,150,2250,124,15000,-1.2,0,EN,0,945,13,0
1996,cana,150,150,2250,146,15000,-4.2,0,LN,0,905,13,3
1997,cana,138,138,2484,124,18000,10.2,20,N,0,772,18,0
1998,cana,130,130,2340,82,18000,3.5,0,EN,1,1389,6,0
1999,cana,130,130,2340,70,18000,-5.4,0,LN,1,469,8,0
2000,cana,130,130,2340,70,18000,-14.2,0,LN,1,818,13,0
2001,cana,130,130,2340,89,18000,-23.4,0,LN,0,1189,9,0
2002,cana,130,130,3900,176,30000,12.6,66.7,N,0,863,7,1
2003,cana,100,100,5000,550,50000,65.8,66.7,EN,0,1256,7,0
2004,cana,100,100,5000,337,50000,46.2,0,N,0,1002,6,0
2005,cana,100,100,4000,263,40000,3.6,-20,EN,0,612,12,2
2006,cana,100,100,4000,400,40000,-6.4,0,LN,0,883,5,5
2007,cana,100,100,4000,1780,40000,-14.4,0,EN,0,754,7,2
2008,cana,100,100,8000,2199,80000,57.3,100,LN,1,685,17,0
2009,cana,100,100,8000,3200,80000,45.9,0,LN,0,1035,7,0
2010,cana,100,100,8000,3440,80000,34,0,EN,1,835,10,0
2011,cana,100,100,8000,2640,80000,23.1,0,LN,1,403,11,0
2012,cana,60,60,4080,1408,68000,0.3,-15,LN,0,354,11,2
2013,cana,60,60,4080,816,68000,0.9,0,N,0,678,15,4
2014,cana,60,60,4800,1056,80000,21.2,17.6,N,0,900,13,7
2015,cana,60,60,2100,267,35000,-44,-56.2,EN,0,901,15,0
2016,cana,40,40,1400,188,35000,-38.4,0,EN,1,1066,14,0
2017,cana,40,40,1400,143,35000,-33.2,0,N,0,1238,14,0
2018,cana,40,40,2720,1224,68000,38,94.3,LN,0,1100,11,0
2019,cana,40,40,1840,828,46000,-0.8,-32.4,EN,0,1038,10,0
2020,cana,40,40,1547,387,38675,-12.5,-15.9,EN,0,665,18,13
2021,cana,40,40,1600,459,40000,-5.3,3.4,LN,0,740,22,3
2022,cana,40,40,1600,1040,40000,-1.9,0,LN,0,631,16,15
2023,cana,40,40,1680,588,42000,5,5,LN,0,580,12,4
2024,cana,40,35,1424,483,40686,2.5,-3.1,EN,1,1074,5,6
1983,feijao,,42,23,0,548,-20.7,,EN,1,978,7,0
1984,feijao,,50,44,0,880,14.8,60.7,LN,0,782,13,0
1985,feijao,,52,46,0,885,6.3,0.5,LN,0,786,9,0
1986,feijao,,52,26,0,500,-43.7,-43.5,N,0,471,33,2
1987,feijao,,52,50,0,962,3.2,92.3,EN,0,856,10,0
1988,feijao,50,50,50,0,1000,3.5,4,EN,0,765,16,0
1989,feijao,62,62,60,0,968,-2.1,-3.2,LN,1,862,9,0
1990,feijao,100,100,84,8e-04,840,-16,-13.2,N,0,835,14,0
1991,feijao,90,90,90,0.0035,1000,-0.2,19,N,0,740,12,0
1992,feijao,100,100,100,0.0384,1000,0.8,0,EN,1,895,10,0
1993,feijao,70,70,70,0.3375,1000,2.7,0,N,0,716,7,0
1994,feijao,70,70,70,41,1000,6.3,0,N,0,835,8,0
1995,feijao,75,75,75,33,1000,11.7,0,EN,0,945,13,0
1996,feijao,20,20,12,6,600,-29.8,-40,LN,0,905,13,3
1997,feijao,20,20,20,10,1000,24.6,66.7,N,0,772,18,0
1998,feijao,30,30,18,14,600,-20.3,-40,EN,1,1389,6,0
1999,feijao,30,30,18,14,600,-16.8,0,LN,1,469,8,0
2000,feijao,40,40,24,8,600,-13.2,0,LN,1,818,13,0
2001,feijao,30,30,24,16,800,18.7,33.3,LN,0,1189,9,0
2002,feijao,40,40,32,36,800,17.1,0,N,0,863,7,1
2003,feijao,40,40,24,34,600,-14.3,-25,EN,0,1256,7,0
2004,feijao,30,30,30,41,1000,39.9,66.7,N,0,1002,6,0
2005,feijao,25,25,13,23,520,-29.4,-48,EN,0,612,12,2
2006,feijao,25,25,20,31,800,5.8,53.8,LN,0,883,5,5
2007,feijao,25,25,20,32,800,5,0,EN,0,754,7,2
2008,feijao,25,25,20,33,800,4.6,0,LN,1,685,17,0
2009,feijao,25,25,20,45,800,2.5,0,LN,0,1035,7,0
2010,feijao,20,20,16,16,800,-2,0,EN,1,835,10,0
2011,feijao,20,20,16,19,800,-7,0,LN,1,403,11,0
2012,feijao,20,20,16,24,800,-11.7,0,LN,0,354,11,2
2013,feijao,20,20,16,24,800,-16.9,0,N,0,678,15,4
2014,feijao,20,20,24,54,1200,17.5,50,N,0,900,13,7
2015,feijao,10,10,12,36,1200,11.7,0,EN,0,901,15,0
2016,feijao,5,5,6,18,1200,6.1,0,EN,1,1066,14,0
2017,feijao,5,5,6,18,1200,1.9,0,N,0,1238,14,0
2018,feijao,5,5,6,18,1200,-1.4,0,LN,0,1100,11,0
2019,feijao,5,5,6,18,1200,-4.3,0,EN,0,1038,10,0
2020,feijao,3,3,4,9,1333,3.9,11.1,EN,0,665,18,13
2021,feijao,3,3,4,8,1333,1.9,0,LN,0,740,22,3
2022,feijao,3,3,4,17,1333,0.3,0,LN,0,631,16,15
2023,feijao,3,3,4,20,1333,-0.7,0,LN,0,580,12,4
2024,feijao,3,3,4,32,1333,-1.4,0,EN,1,1074,5,6
1983,milho,,2800,6160,0,2200,-0.6,,EN,1,978,7,0
1984,milho,,2800,6160,0,2200,3.6,0,LN,0,782,13,0
1985,milho,,2800,5712,0,2040,-0.9,-7.3,LN,0,786,9,0
1986,milho,,2800,5320,0,1900,-5.7,-6.9,N,0,471,33,2
1987,milho,,3000,6750,0,2250,12.7,18.4,EN,0,856,10,0
1988,milho,3000,3000,3000,0,1000,-50.1,-55.6,EN,0,765,16,0
1989,milho,3000,3000,8100,5e-04,2700,32.9,170,LN,1,862,9,0
1990,milho,3100,3100,8060,0.0182,2600,24.8,-3.7,N,0,835,14,0
1991,milho,3000,3000,5100,0.0634,1700,-21.6,-34.6,N,0,740,12,0
1992,milho,2800,2800,7280,0.5667,2600,14.7,52.9,EN,1,895,10,0
1993,milho,2700,2700,7020,10.6291,2600,8.6,0,N,0,716,7,0
1994,milho,2700,2700,7020,757,2600,1.4,0,N,0,835,8,0
1995,milho,2700,2700,7020,673,2600,-6,0,EN,0,945,13,0
1996,milho,2700,2700,6804,983,2520,-16.6,-3.1,LN,0,905,13,3
1997,milho,2700,2700,7560,869,2800,-18.5,11.1,N,0,772,18,0
1998,milho,2500,2500,12000,1416,4800,24.2,71.4,EN,1,1389,6,0
1999,milho,2500,2500,7200,972,2880,-32.2,-40,LN,1,469,8,0
2000,milho,2500,2500,12500,1950,5000,7.2,73.6,LN,1,818,13,0
2001,milho,2500,2500,15000,2070,6000,20.9,20,LN,0,1189,9,0
2002,milho,2500,2500,15000,3891,6000,17.9,0,N,0,863,7,1
2003,milho,2100,2100,12600,4504,6000,15.6,0,EN,0,1256,7,0
2004,milho,2100,2100,8820,2840,4200,-19.1,-30,N,0,1002,6,0
2005,milho,2000,2000,1200,408,600,-88.2,-85.7,EN,0,612,12,2
2006,milho,2000,2000,6000,1423,3000,-40.5,200,LN,0,883,5,5
2007,milho,2000,2000,6000,1639,3000,-41.2,0,EN,0,754,7,2
2008,milho,2000,2000,12000,5346,6000,16.2,100,LN,1,685,17,0
2009,milho,2000,2000,12000,3675,6000,13.3,0,LN,0,1035,7,0
2010,milho,2000,2000,12000,3180,6000,7,0,EN,1,835,10,0
2011,milho,2000,2000,12000,5123,6000,-0.5,0,LN,1,403,11,0
2012,milho,700,700,2520,967,3600,-43.8,-40,LN,0,354,11,2
2013,milho,1150,1150,6900,2921,6000,-11.2,66.7,N,0,678,15,4
2014,milho,1150,1150,8050,3623,7000,-0.9,16.7,N,0,900,13,7
2015,milho,1150,1150,8556,3491,7440,2.1,6.3,EN,0,901,15,0
2016,milho,1100,1100,8171,6259,7428,-0.5,-0.2,EN,1,1066,14,0
2017,milho,1000,1000,8400,3217,8400,11.4,13.1,N,0,1238,14,0
2018,milho,1000,1000,7916,4876,7916,5.2,-5.8,LN,0,1100,11,0
2019,milho,1100,1100,8708,5146,7916,6.5,0,EN,0,1038,10,0
2020,milho,1000,1000,4800,3600,4800,-33.8,-39.4,EN,0,665,18,13
2021,milho,900,900,6570,10323,7300,4.2,52.1,LN,0,740,22,3
2022,milho,900,900,3176,4869,3529,-47.2,-51.7,LN,0,631,16,15
2023,milho,800,800,4910,5563,6138,-2,73.9,LN,0,580,12,4
2024,milho,1000,1000,5744,5339,5744,-0.3,-6.4,EN,1,1074,5,6
1983,soja,,1100,1738,0,1580,-1.6,,EN,1,978,7,0
1984,soja,,1100,1980,0,1800,7,13.9,LN,0,782,13,0
1985,soja,,1100,1870,0,1700,-2.6,-5.6,LN,0,786,9,0
1986,soja,,1000,900,0,900,-49.9,-47.1,N,0,471,33,2
1987,soja,,800,1520,0,1900,3.8,111.1,EN,0,856,10,0
1988,soja,800,800,480,0,600,-67.6,-68.4,EN,0,765,16,0
1989,soja,600,600,1200,1e-04,2000,7.5,200,LN,1,862,9,0
1990,soja,300,300,540,0.002,1800,-3,-10,N,0,835,14,0
1991,soja,300,300,300,0.0047,1000,-45.5,-44.4,N,0,740,12,0
1992,soja,300,300,540,0.0849,1800,0.1,80,EN,1,895,10,0
1993,soja,150,150,270,0.4953,1800,3,0,N,0,716,7,0
1994,soja,150,150,270,49,1800,8.6,0,N,0,835,8,0
1995,soja,70,70,126,18,1800,16.2,0,EN,0,945,13,0
1996,soja,50,50,75,17,1500,0.6,-16.7,LN,0,905,13,3
1997,soja,20,20,24,6,1200,-18.8,-20,N,0,772,18,0
1998,soja,10,10,12,3,1200,-19.3,0,EN,1,1389,6,0
1999,soja,10,10,7,2,700,-54.9,-41.7,LN,1,469,8,0
2000,soja,10,10,7,2,700,-57.7,0,LN,1,818,13,0
2001,soja,10,10,24,8,2400,35.7,200,LN,0,1189,9,0
2002,soja,20,20,48,20,2400,21.9,0,N,0,863,7,1
2003,soja,30,30,108,62,3600,65.1,50,EN,0,1256,7,0
2004,soja,40,40,86,62,2150,-7.3,-40.3,N,0,1002,6,0
2005,soja,60,60,36,19,600,-75.6,-72.1,EN,0,612,12,2
2006,soja,60,60,162,62,2700,4.4,200,LN,0,883,5,5
2007,soja,60,60,162,73,2700,0.3,0,EN,0,754,7,2
2008,soja,60,60,162,117,2700,-3.1,0,LN,1,685,17,0
2009,soja,60,60,180,117,3000,3.8,11.1,LN,0,1035,7,0
2010,soja,60,60,180,100,3000,-0.6,0,EN,1,835,10,0
2011,soja,40,40,120,83,3000,-5.1,0,LN,1,403,11,0
2012,soja,75,75,190,106,2533,-22.8,-15.6,LN,0,354,11,2
2013,soja,75,75,270,267,3600,5.8,42.1,N,0,678,15,4
2014,soja,80,80,288,298,3600,2.8,0,N,0,900,13,7
2015,soja,160,160,576,556,3600,1.2,0,EN,0,901,15,0
2016,soja,150,150,540,630,3600,0.2,0,EN,1,1066,14,0
2017,soja,210,210,819,819,3900,8.2,8.3,N,0,1238,14,0
2018,soja,210,210,706,835,3362,-6.4,-13.8,LN,0,1100,11,0
2019,soja,270,270,979,1093,3626,2,7.9,EN,0,1038,10,0
2020,soja,270,270,540,846,2000,-42.8,-44.8,EN,0,665,18,13
2021,soja,240,240,792,2244,3300,-3.4,65,LN,0,740,22,3
2022,soja,340,340,408,1373,1200,-63.8,-63.6,LN,0,631,16,15
2023,soja,270,270,810,1673,3000,-5.8,150,LN,0,580,12,4
2024,soja,420,420,1361,2722,3240,6.8,8,EN,1,1074,5,6
1983,trigo,,10,10,0,1000,-2.3,,EN,1,978,7,0
1984,trigo,,23,23,0,1000,-2.2,0,LN,0,782,13,0
1985,trigo,,35,35,0,1000,-1.9,0,LN,0,786,9,0
1986,trigo,,98,104,0,1061,4.4,6.1,N,0,471,33,2
1987,trigo,,80,100,0,1250,23.3,17.8,EN,0,856,10,0
1988,trigo,80,80,72,0,900,-10.9,-28,EN,0,765,16,0
1989,trigo,80,80,80,0,1000,-0.6,11.1,LN,1,862,9,0
1990,trigo,100,100,93,3e-04,930,-7.2,-7,N,0,835,14,0
1991,trigo,80,80,80,0.0013,1000,0.7,7.5,N,0,740,12,0
1992,trigo,80,80,80,0.0114,1000,1.5,0,EN,1,895,10,0
1993,trigo,75,75,75,0.4742,1000,2.4,0,N,0,716,7,0
1994,trigo,10,10,10,1,1000,2.3,0,N,0,835,8,0
1995,trigo,5,5,5,1,1000,0.4,0,EN,0,945,13,0
1996,trigo,10,10,10,2,1000,-3.2,0,LN,0,905,13,3
1997,trigo,5,5,5,0,1000,-9.2,0,N,0,772,18,0
2002,trigo,15,15,23,9,1533,-12.8,,N,0,863,7,1
