ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,cana,3,3,150,0.1091,50000,0,,48551,EN,0,0.5,443,10,0
1994,cana,3,3,150,8,50000,0,0,49422,N,0,0.3,659,9,1
1995,cana,4,4,200,12,50000,0,0,50436,EN,0,1.3,446,11,9
1996,cana,3,3,150,12,50000,0,0,51701,LN,0,-0.9,675,14,1
1997,cana,3,3,150,12,50000,0,0,53220,N,0,-0.2,1151,17,0
1998,cana,5,5,250,23,50000,0,0,54823,EN,1,2.2,671,8,15
1999,cana,4,4,200,18,50000,0,0,56165,LN,1,-1.5,807,10,1
2000,cana,3,3,240,22,80000,60,60,56801,LN,1,-1.7,965,6,2
2001,cana,2,2,120,11,60000,20,-25,56347,LN,0,-0.6,771,11,0
2002,cana,3,3,165,41,55000,7.6,-8.3,54662,N,0,-0.1,937,9,0
2003,cana,4,4,200,70,50000,0,-9.1,51937,EN,0,0.9,458,24,2
2004,cana,3,3,150,38,50000,7.9,0,48638,N,0,0.3,910,13,1
2005,cana,3,3,120,18,40000,-8.9,-20,45329,EN,0,0.6,612,16,6
2006,cana,5,5,200,34,40000,-5.4,0,42494,LN,0,-0.9,566,16,9
2007,cana,6,6,240,41,40000,-2.7,0,40434,EN,0,0.6,863,15,0
2008,cana,8,7,280,14,40000,-0.7,0,39248,LN,1,-1.6,624,12,0
2009,cana,7,7,280,17,40000,0,0,38866,LN,0,-0.9,665,13,0
2010,cana,9,9,360,28,40000,0,0,39086,EN,1,1.5,778,8,0
2011,cana,12,12,480,43,40000,0,0,39619,LN,0,-1.4,822,9,0
2012,cana,10,10,400,32,40000,0,0,40154,LN,0,-0.8,735,5,0
2013,cana,10,10,400,34,40000,0,0,40447,LN,0,-0.6,591,16,0
2014,cana,10,10,400,34,40000,0,0,40389,LN,0,-0.5,1145,7,0
2015,cana,10,10,400,34,40000,0,0,40030,EN,0,0.5,781,6,0
2016,cana,15,15,600,50,40000,0,0,39520,EN,1,2.2,505,15,0
1989,feijao,5,5,3,0,600,2.4,,597,LN,1,-1.9,798,7,0
1990,feijao,5,5,3,0,600,-2.3,0,616,N,0,0,1091,8,0
1991,feijao,10,10,7,5e-04,700,9.7,16.7,636,EN,0,0.5,1009,7,1
1992,feijao,20,20,12,0.0284,600,-8.7,-14.3,653,EN,1,2.1,885,16,0
1993,feijao,15,15,9,0.28,600,-10.8,0,668,N,0,0.3,443,10,0
1994,feijao,10,10,7,5,700,2.6,16.7,678,N,0,0.3,659,9,1
1995,feijao,3,3,2,1,667,-3,-4.8,682,EN,0,1.4,446,11,9
1996,feijao,4,4,3,1,750,8.9,12.5,680,LN,0,-0.9,675,14,1
1997,feijao,5,5,4,2,800,16.6,6.7,672,N,0,-0.3,1151,17,0
1998,feijao,8,8,5,3,625,-6.8,-21.9,659,EN,1,2.3,671,8,15
1999,feijao,120,120,84,60,700,8.4,12,643,LN,1,-1.6,807,10,1
2000,feijao,132,132,70,53,530,-15.5,-24.2,626,LN,1,-1.6,965,6,2
2001,feijao,115,115,69,55,600,-0.7,13.1,611,LN,0,-0.7,771,11,0
2002,feijao,75,75,45,38,600,2.2,0,602,N,0,-0.3,937,9,0
2003,feijao,70,70,42,42,600,1.4,0,602,EN,0,1.2,458,24,2
2004,feijao,60,60,36,36,600,-1,0,615,N,0,0.3,910,13,1
2005,feijao,50,50,30,30,600,-5.9,0,643,EN,0,0.7,612,16,6
2006,feijao,40,40,24,24,600,-11.3,0,688,LN,0,-0.8,566,16,9
2007,feijao,45,45,36,68,800,10.7,33.3,749,EN,0,0.9,863,15,0
2008,feijao,46,46,46,138,1000,28,25,822,LN,1,-1.5,624,12,0
2009,feijao,42,42,33,27,786,-5.3,-21.4,894,LN,0,-0.8,665,13,0
2010,feijao,40,40,36,122,900,2.9,14.5,949,EN,1,1.6,778,8,0
2011,feijao,30,30,27,38,900,-1.5,0,966,LN,1,-1.6,822,9,0
2012,feijao,25,25,24,43,960,1.6,6.7,935,LN,0,-1,735,5,0
2013,feijao,25,25,24,43,960,-0.4,0,856,N,0,-0.4,591,16,0
2014,feijao,25,25,24,36,960,-0.4,0,746,N,0,-0.3,1145,7,0
