ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,400,600,0,1500,6.6,,961,LN,1,-1.9,,,
1975,arroz,,460,647,0,1407,6.3,-6.2,1016,N,0,-0.2,,,
1976,arroz,,550,825,0,1500,18.7,6.6,1075,LN,0,-1.1,,,
1977,arroz,,175,262,0,1497,21.6,-0.2,1138,EN,0,1.1,,,
1978,arroz,,60,11,0,183,-85.1,-87.8,1205,EN,0,1.1,,,
1979,arroz,,139,108,0,777,-37.8,200,1277,N,0,0.2,,,
1980,arroz,,320,384,0,1200,-7.3,54.4,1353,EN,0,0.7,,,
1981,arroz,,340,408,0,1200,-12.1,0,1435,N,0,0.2,915,13,4
1982,arroz,,250,765,0,3060,108.9,155,1523,N,0,0,924,10,0
1983,arroz,,226,359,0,1588,0.5,-48.1,1616,EN,1,2.5,1237,8,0
1984,arroz,,350,604,0,1726,-0.8,8.6,1714,LN,0,-1,799,9,12
1985,arroz,,395,769,0,1947,0.2,12.8,1818,LN,0,-1,905,13,9
1986,arroz,,333,503,0,1511,-29.5,-22.4,1927,N,0,-0.2,695,19,34
1987,arroz,,332,630,0,1898,-19.4,25.6,2042,EN,1,1.5,677,12,13
1988,arroz,340,340,1084,0,3188,22.8,68,2161,EN,0,0.9,847,9,9
1989,arroz,265,265,919,1e-04,3468,22.2,8.8,2286,LN,1,-1.9,1151,13,12
1990,arroz,305,305,800,0.0015,2623,-13.8,-24.4,2415,N,0,0,758,10,7
1991,arroz,90,83,83,0.002,1000,-69.1,-61.9,2549,EN,0,0.5,634,13,14
1992,arroz,413,413,1398,0.2872,3385,-1.2,200,2687,EN,1,2.1,878,16,9
1993,arroz,510,510,1913,7.5589,3751,4.7,10.8,2829,N,0,0.3,844,9,7
1994,arroz,310,310,1169,187,3771,3,0.5,2975,N,0,0.3,1011,13,7
1995,arroz,280,280,1080,178,3857,4.5,2.3,3124,EN,0,1.4,1203,9,10
1996,arroz,290,290,1254,245,4324,15.6,12.1,3276,LN,0,-0.9,1225,10,2
1997,arroz,350,350,1185,262,3386,-10.9,-21.7,3430,N,0,-0.3,1295,15,3
1998,arroz,350,350,1365,416,3900,1.7,15.2,3586,EN,1,2.3,1015,8,30
1999,arroz,460,460,1680,507,3652,-6.1,-6.4,3744,LN,1,-1.6,915,12,13
2000,arroz,510,510,1875,460,3676,-6.9,0.7,3904,LN,1,-1.6,837,9,18
