ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,5270,4058,0,770,-17,,EN,1,1521,8,22
1984,arroz,,5500,5500,0,1000,-2.7,29.9,LN,0,1387,5,4
1985,arroz,,7000,9100,0,1300,16.7,30,LN,0,1537,9,16
1986,arroz,,9400,12220,0,1300,9.7,0,N,0,1952,7,4
1987,arroz,,9900,12870,0,1300,4.5,0,EN,0,1483,6,14
1988,arroz,4000,4000,5200,0,1300,1,0,EN,0,1443,6,28
1989,arroz,1440,1440,1870,1e-04,1299,-1.3,-0.1,LN,1,1435,3,21
1990,arroz,300,250,210,5e-04,840,-37.2,-35.3,N,0,1803,5,24
1991,arroz,300,300,390,0.006,1300,-2.6,54.8,N,0,1465,3,41
1992,arroz,620,620,950,0.1289,1532,15.6,17.9,EN,1,1487,5,34
1993,arroz,300,300,360,0.5891,1200,-10,-21.7,N,0,1535,3,29
1994,arroz,500,500,700,78,1400,4.3,16.7,N,0,1825,6,31
1995,arroz,700,700,980,108,1400,2.8,0,EN,0,1535,5,26
1996,arroz,350,350,413,70,1180,-15.8,-15.7,LN,0,1339,4,30
1997,arroz,300,300,300,50,1000,-30.9,-15.3,N,0,1684,5,22
1998,arroz,360,360,570,114,1583,4.5,58.3,EN,1,1329,5,53
1999,arroz,300,300,450,104,1500,-5.5,-5.3,LN,1,1474,6,33
2000,arroz,300,300,480,96,1600,-3.1,6.7,LN,1,1821,4,30
2001,arroz,360,360,710,178,1972,15.1,23.3,LN,0,1318,11,29
2002,arroz,400,400,720,266,1800,2.9,-8.7,N,0,1705,4,36
2003,arroz,480,480,864,436,1800,1.5,0,EN,0,1831,6,52
2004,arroz,550,550,990,500,1800,0.2,0,N,0,1979,2,41
2005,arroz,1500,1500,2700,675,1800,-0.6,0,EN,0,1465,2,40
2006,arroz,1500,1500,2700,952,1800,-1.4,0,LN,0,1503,8,47
2007,arroz,1500,1500,2700,1480,1800,-2.2,0,EN,0,1585,5,28
2008,arroz,1500,1500,2700,1708,1800,-2.8,0,LN,1,1392,12,46
2009,arroz,2200,2200,3960,2534,1800,-4,0,LN,0,1429,12,41
2010,arroz,2100,2100,4200,2441,2000,4.2,11.1,EN,1,1581,3,36
2011,arroz,2110,2110,4220,2659,2000,0.5,0,LN,1,1420,7,33
2012,arroz,2000,2000,4000,2520,2000,-4.4,0,LN,0,1632,5,22
2013,arroz,700,700,1260,882,1800,-18.9,-10,N,0,1493,4,41
2018,arroz,3,3,11,11,3667,20.4,,LN,0,1068,14,41
2019,arroz,3,3,11,8,3667,13.5,0,EN,0,1164,6,45
2020,arroz,3,3,11,10,3667,7.2,0,EN,0,1082,2,57
2021,arroz,5,5,19,24,3800,5.1,3.6,LN,0,1215,9,50
2022,arroz,6,6,23,36,3833,0.6,0.9,LN,0,1821,4,25
2023,arroz,5,5,19,29,3800,-5.2,-0.9,LN,0,1386,6,32
2024,arroz,7,7,29,47,4143,-1.5,9,EN,1,1330,7,85
1983,cana,,60,1800,0,30000,0,,EN,1,1521,8,22
1984,cana,,70,2100,0,30000,0,0,LN,0,1387,5,4
1985,cana,,80,2400,0,30000,0,0,LN,0,1537,9,16
1986,cana,,85,2550,0,30000,0,0,N,0,1952,7,4
1987,cana,,80,2400,0,30000,0,0,EN,0,1483,6,14
1988,cana,75,70,2450,0,35000,16.7,16.7,EN,0,1443,6,28
1989,cana,60,60,1800,1e-04,30000,0,-14.3,LN,1,1435,3,21
1990,cana,60,50,1500,0.0016,30000,0,0,N,0,1803,5,24
1991,cana,50,50,1500,0.0065,30000,0,0,N,0,1465,3,41
1993,cana,30,30,900,0.1098,30000,-0.6,,N,0,1535,3,29
1994,cana,25,25,775,16,31000,0.9,3.3,N,0,1825,6,31
1995,cana,23,23,713,19,31000,0.1,0,EN,0,1535,5,26
1996,cana,6,6,116,6,19333,-37.8,-37.6,LN,0,1339,4,30
1997,cana,22,12,372,24,31000,-0.2,60.3,N,0,1684,5,22
1998,cana,22,22,680,44,30909,0.1,-0.3,EN,1,1329,5,53
1984,feijao,,40,3,0,75,,,LN,0,1387,5,4
1987,feijao,,30,10,0,333,,,EN,0,1483,6,14
1988,feijao,70,70,30,0,429,,28.6,EN,0,1443,6,28
1989,feijao,50,20,3,0,150,,-65,LN,1,1435,3,21
1990,feijao,20,20,6,1e-04,300,,100,N,0,1803,5,24
1991,feijao,25,25,7,4e-04,280,,-6.7,N,0,1465,3,41
1992,feijao,20,20,6,0.0024,300,,7.1,EN,1,1487,5,34
1993,feijao,30,30,10,0.0804,333,,11.1,N,0,1535,3,29
1994,feijao,40,40,14,12,350,,5,N,0,1825,6,31
1995,feijao,35,35,10,6,286,,-18.4,EN,0,1535,5,26
1996,feijao,5,5,2,1,400,,40,LN,0,1339,4,30
1997,feijao,20,20,6,3,300,,-25,N,0,1684,5,22
1983,milho,,450,450,0,1000,-12,,EN,1,1521,8,22
1984,milho,,1100,1320,0,1200,4.6,20,LN,0,1387,5,4
1985,milho,,1150,1380,0,1200,3.8,0,LN,0,1537,9,16
1986,milho,,2300,2760,0,1200,3.3,0,N,0,1952,7,4
1987,milho,,600,720,0,1200,2.9,0,EN,0,1483,6,14
1988,milho,250,250,300,0,1200,2.6,0,EN,0,1443,6,28
1989,milho,250,250,380,0,1520,29.9,26.7,LN,1,1435,3,21
1990,milho,160,160,130,3e-04,812,-30.7,-46.5,N,0,1803,5,24
1991,milho,160,160,190,0.0023,1188,1.5,46.2,N,0,1465,3,41
1992,milho,160,160,190,0.0187,1188,1.6,0,EN,1,1487,5,34
1993,milho,100,100,110,0.168,1100,-6.2,-7.4,N,0,1535,3,29
1994,milho,200,200,240,20,1200,2,9.1,N,0,1825,6,31
1995,milho,200,200,240,26,1200,0,0,EN,0,1535,5,26
1996,milho,190,190,255,41,1342,7.7,11.8,LN,0,1339,4,30
1997,milho,300,300,360,60,1200,-8,-10.6,N,0,1684,5,22
1998,milho,210,210,290,49,1381,-1,15.1,EN,1,1329,5,53
1999,milho,100,100,138,28,1380,-8.5,-0.1,LN,1,1474,6,33
2000,milho,100,100,140,28,1400,-12.6,1.4,LN,1,1821,4,30
2001,milho,90,90,190,38,2111,24,50.8,LN,0,1318,11,29
2002,milho,100,100,210,63,2100,17,-0.5,N,0,1705,4,36
2003,milho,120,120,252,91,2100,14,0,EN,0,1831,6,52
2004,milho,130,130,260,90,2000,6.6,-4.8,N,0,1979,2,41
2005,milho,490,490,882,291,1800,-5.2,-10,EN,0,1465,2,40
2006,milho,490,490,882,329,1800,-5,0,LN,0,1503,8,47
2007,milho,490,490,892,414,1820,-3.1,1.1,EN,0,1585,5,28
2008,milho,530,530,954,470,1800,-2.1,-1.1,LN,1,1392,12,46
2009,milho,600,600,1080,443,1800,1.3,0,LN,0,1429,12,41
2010,milho,600,600,1080,442,1800,2.1,0,EN,1,1581,3,36
2011,milho,620,620,1116,469,1800,-0.2,0,LN,1,1420,7,33
2012,milho,600,600,1080,454,1800,-3.6,0,LN,0,1632,5,22
2013,milho,180,180,324,104,1800,-8.3,0,N,0,1493,4,41
2015,milho,200,200,960,366,4800,115,,EN,0,1261,8,46
2017,milho,110,110,594,276,5400,110.9,,N,0,1307,7,45
2018,milho,150,150,450,225,3000,9.4,-44.4,LN,0,1068,14,41
2019,milho,150,150,450,231,3000,2,0,EN,0,1164,6,45
2020,milho,500,500,1905,1085,3810,21,27,EN,0,1082,2,57
2021,milho,670,670,2287,2907,3413,1.2,-10.4,LN,0,1215,9,50
2022,milho,730,730,2624,2998,3595,-0.4,5.3,LN,0,1821,4,25
2023,milho,910,910,3427,2552,3766,-2.3,4.8,LN,0,1386,6,32
2024,milho,2094,2094,8598,8071,4106,-0.1,9,EN,1,1330,7,85
1986,soja,,1000,1600,0,1600,2.5,,N,0,1952,7,4
1987,soja,,50,80,0,1600,-0.4,0,EN,0,1483,6,14
1988,soja,20,20,32,0,1600,-3.2,0,EN,0,1443,6,28
1989,soja,170,170,290,0,1706,0.2,6.6,LN,1,1435,3,21
2004,soja,50,50,120,76,2400,0.1,,N,0,1979,2,41
2013,soja,825,825,1733,1421,2101,-0.8,,N,0,1493,4,41
2014,soja,1200,1200,3528,3175,2940,18.7,40,N,0,1469,8,38
2015,soja,1880,1880,5264,4453,2800,3.8,-4.8,EN,0,1261,8,46
2016,soja,1300,1300,2730,2728,2100,-24.8,-25,EN,1,1205,12,92
2017,soja,1880,1880,5170,2058,2750,1.2,31,N,0,1307,7,45
2018,soja,1972,1972,5324,5405,2700,-1.9,-1.8,LN,0,1068,14,41
2019,soja,1972,1972,5561,5795,2820,-0.2,4.5,EN,0,1164,6,45
2020,soja,1972,1972,5817,6961,2950,2.2,4.6,EN,0,1082,2,57
2021,soja,2350,2350,6768,16128,2880,-2,-2.4,LN,0,1215,9,50
2022,soja,2400,2400,7056,20127,2940,1.6,2.1,LN,0,1821,4,25
2023,soja,4316,4316,13466,33269,3120,12.4,6.1,LN,0,1386,6,32
2024,soja,5473,5473,14120,22838,2580,-0.3,-17.3,EN,1,1330,7,85
