ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,42,52,0,1238,-16,,1507,LN,1,-1.9,,,
1975,arroz,,25,37,0,1480,0.1,19.5,1476,N,0,-0.2,,,
1976,arroz,,40,60,0,1500,1.8,1.4,1444,LN,0,-1.1,,,
1977,arroz,,60,90,0,1500,3.2,0,1409,EN,0,1.1,,,
1978,arroz,,40,60,0,1500,5.3,0,1369,EN,0,1.1,,,
1979,arroz,,35,52,0,1486,7.4,-1,1325,N,0,0.2,,,
1980,arroz,,35,52,0,1486,11.6,0,1278,EN,0,0.7,,,
1981,arroz,,180,225,0,1250,-2.1,-15.9,1228,N,0,0.2,1174,8,4
1982,arroz,,216,270,0,1250,4.3,0,1179,N,0,0,1672,16,0
1983,arroz,,184,221,0,1201,7.5,-3.9,1132,EN,1,2.5,1359,11,0
1984,arroz,,202,182,0,901,-14.2,-25,1090,LN,0,-1,1127,16,0
1985,arroz,,221,198,0,896,-8.8,-0.6,1055,LN,0,-1,1640,15,4
1986,arroz,,254,231,0,909,-3.7,1.5,1026,N,0,-0.2,1141,10,1
1987,arroz,,221,217,0,982,2.9,8,1003,EN,1,1.5,837,13,6
1988,arroz,267,267,243,0,910,-6.9,-7.3,987,EN,0,0.9,1296,8,3
1989,arroz,207,207,206,1e-04,995,-2.8,9.3,976,LN,1,-1.9,953,8,0
1990,arroz,222,222,264,7e-04,1189,10.3,19.5,970,N,0,0,1112,9,2
1991,arroz,222,222,265,0.004,1194,6.3,0.4,967,EN,0,0.5,1447,5,0
1992,arroz,222,222,133,0.0287,599,-48.5,-49.8,968,EN,1,2.1,1496,11,0
1993,arroz,222,222,262,1.2575,1180,0.7,97,973,N,0,0.3,1357,8,0
1994,arroz,222,222,264,29,1189,1.8,0.8,982,N,0,0.3,1149,16,0
1995,arroz,197,197,234,44,1188,1.8,-0.1,995,EN,0,1.4,1071,12,4
1996,arroz,93,93,56,18,602,-47.9,-49.3,1013,LN,0,-0.9,1270,11,1
1997,arroz,95,95,95,38,1000,-12.5,66.1,1037,N,0,-0.3,1698,13,0
1998,arroz,95,95,112,31,1179,2.9,17.9,1066,EN,1,2.3,1133,11,5
1999,arroz,95,95,111,33,1168,1.6,-0.9,1101,LN,1,-1.6,1115,8,1
2000,arroz,95,95,111,33,1168,0.2,0,1142,LN,1,-1.6,1566,14,0
2001,arroz,95,95,112,39,1179,-1.6,0.9,1189,LN,0,-0.7,987,11,1
2002,arroz,95,95,126,52,1326,7,12.5,1241,N,0,-0.3,1588,12,0
2003,arroz,95,95,117,70,1232,-4.8,-7.1,1298,EN,0,1.2,1383,20,0
2004,arroz,95,95,117,70,1232,-9.2,0,1361,N,0,0.3,1340,10,0
2005,arroz,95,95,144,90,1516,6.2,23.1,1429,EN,0,0.7,1350,7,0
2006,arroz,95,95,145,48,1526,1.6,0.7,1502,LN,0,-0.8,1055,20,3
2007,arroz,95,95,145,59,1526,-3.7,0,1582,EN,0,0.9,1289,10,0
2008,arroz,10,10,18,19,1800,7.4,17.9,1667,LN,1,-1.5,1135,17,1
2009,arroz,10,10,18,14,1800,1.5,0,1758,LN,0,-0.8,1686,13,0
2010,arroz,10,10,18,14,1800,-4.2,0,1855,EN,1,1.6,1104,15,0
2011,arroz,5,5,10,7,2000,0.4,11.1,1958,LN,1,-1.6,1286,15,0
1974,cana,,80,2560,0,32000,3.9,,30555,LN,1,-1.5,,,
1975,cana,,110,3300,0,30000,-2,-6.2,30569,N,0,-0.1,,,
1976,cana,,115,3450,0,30000,-1.5,0,30569,LN,0,-1,,,
1977,cana,,115,3450,0,30000,-1.1,0,30538,EN,0,1,,,
1978,cana,,115,3450,0,30000,-0.7,0,30469,EN,0,0.9,,,
1979,cana,,107,3210,0,30000,-0.4,0,30367,N,0,0.2,,,
1980,cana,,115,3450,0,30000,-0.2,0,30248,EN,0,0.6,,,
1981,cana,,115,3450,0,30000,0,0,30136,N,0,0,1174,8,4
1982,cana,,115,3450,0,30000,0.1,0,30051,N,0,0.1,1672,16,0
1983,cana,,116,3480,0,30000,0.2,0,29999,EN,1,2.5,1359,11,0
