ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,850,1020,0,1200,-1.6,,LN,1,,,
1975,arroz,,600,700,0,1167,-1.9,-2.8,LN,0,,,
1976,arroz,,1282,1602,0,1250,6.6,7.1,LN,1,,,
1977,arroz,,745,885,0,1188,1.4,-4.9,EN,0,,,
1978,arroz,,1000,300,0,300,-74.7,-74.7,EN,0,,,
1979,arroz,,1093,328,0,300,-75.3,0,N,0,,,
1980,arroz,,1090,1314,0,1206,-4.4,200,EN,0,,,
1981,arroz,,1400,1849,0,1321,-4,9.6,N,0,875,13,3
1982,arroz,,1373,2060,0,1500,1.4,13.6,N,0,1234,8,0
1983,arroz,,1000,1608,0,1608,8.1,7.2,EN,1,1280,7,0
1984,arroz,,800,480,0,600,-58.4,-62.7,LN,0,778,10,7
1985,arroz,,800,1200,0,1500,17.5,150,LN,0,828,15,1
1986,arroz,,2000,1800,0,900,-17.8,-40,N,0,891,16,3
1987,arroz,,2100,1890,0,900,-6.1,0,EN,0,1184,9,1
1988,arroz,1500,1500,1350,0,900,2.4,0,EN,0,978,12,3
1989,arroz,1000,1000,900,2e-04,900,5.8,0,LN,1,1221,10,0
1990,arroz,700,700,630,0.0025,900,-3.5,0,N,0,1041,9,0
1991,arroz,200,200,180,0.0038,900,-13.9,0,N,0,1098,9,3
1992,arroz,950,950,1140,0.1589,1200,4.1,33.3,EN,1,991,14,2
1993,arroz,135,135,203,0.516,1504,18.3,25.3,N,0,1215,9,3
1995,arroz,125,125,188,26,1504,-1.4,,EN,0,1148,11,4
1996,arroz,150,150,180,39,1200,-25.5,-20.2,LN,0,964,7,6
1997,arroz,100,100,180,48,1800,7.1,50,N,0,1174,11,0
1998,arroz,30,30,54,16,1800,3.7,0,EN,1,1250,8,13
1999,arroz,100,100,192,81,1920,8,6.7,LN,1,1127,12,6
2000,arroz,150,150,210,55,1400,-22.5,-27.1,LN,1,873,9,3
2001,arroz,80,80,152,52,1900,4.3,35.7,LN,0,873,11,7
1976,cana,,250,10000,0,40000,-3.9,,LN,1,,,
1983,cana,,500,40000,0,80000,7.7,,EN,1,1280,7,0
1984,cana,,500,40000,0,80000,4.7,0,LN,0,778,10,7
1985,cana,,750,60000,0,80000,2.8,0,LN,0,828,15,1
1986,cana,,500,40000,0,80000,1.8,0,N,0,891,16,3
1987,cana,,600,40000,0,66667,-14.3,-16.7,EN,0,1184,9,1
1988,cana,750,750,60000,1e-04,80000,5.5,20,EN,0,978,12,3
1989,cana,850,850,60000,8e-04,70588,-4.8,-11.8,LN,1,1221,10,0
1990,cana,750,750,60000,0.025,80000,10.4,13.3,N,0,1041,9,0
1991,cana,632,632,47500,0.0512,75158,5.9,-6.1,N,0,1098,9,3
1992,cana,560,560,42000,1.5273,75000,7.3,-0.2,EN,1,991,14,2
1993,cana,375,375,26250,12.7527,70000,1.8,-6.7,N,0,1215,9,3
1994,cana,416,416,24128,217,58000,-15,-17.1,N,0,844,9,5
1995,cana,504,504,32004,352,63500,-6.7,9.5,EN,0,1148,11,4
1996,cana,300,300,19500,273,65000,-4.7,2.4,LN,0,964,7,6
1997,cana,300,300,18000,234,60000,-12.5,-7.7,N,0,1174,11,0
1998,cana,300,300,24000,312,80000,16,33.3,EN,1,1250,8,13
1999,cana,300,300,24000,312,80000,14.8,0,LN,1,1127,12,6
2006,cana,300,300,24100,788,80333,1.9,,LN,0,980,10,5
2007,cana,300,300,24000,864,80000,-1.2,-0.4,EN,0,1002,10,4
2008,cana,300,300,24600,738,82000,-2.2,2.5,LN,1,965,12,9
2009,cana,5450,5450,336000,10416,61651,-28.4,-24.8,LN,0,920,10,8
2010,cana,4200,4200,357000,13566,85000,-4,37.9,EN,1,1325,12,2
2011,cana,4200,4200,336000,20832,80000,-12,-5.9,LN,1,1151,6,1
2012,cana,6000,6000,6e+05,28200,1e+05,9,25,LN,0,918,11,4
2013,cana,6000,6000,6e+05,37200,1e+05,9,0,N,0,1061,10,6
2014,cana,6000,6000,6e+05,36000,1e+05,10.5,0,N,0,692,11,19
2015,cana,5500,5500,495000,29700,90000,1.6,-10,EN,0,928,17,19
2016,cana,5500,5500,346500,22176,63000,-26,-30,EN,1,1323,9,7
2017,cana,5500,5500,440000,28600,80000,-0.8,27,N,0,882,11,5
2018,cana,5000,5000,350000,21700,70000,-10.1,-12.5,LN,0,977,13,7
2019,cana,5000,5000,375000,28125,75000,-2.4,7.1,EN,0,680,12,17
2020,cana,5000,5000,275000,20900,55000,-28.3,-26.7,EN,0,870,18,16
2021,cana,3400,3400,252620,19199,74300,-4.7,35.1,LN,0,900,9,13
2022,cana,3400,3400,238000,30940,70000,-12.8,-5.8,LN,0,1092,9,6
2023,cana,3400,3400,340000,29070,1e+05,18.7,42.9,LN,0,935,12,1
2024,cana,3200,3200,427200,57672,133500,49,33.5,EN,1,874,8,36
1974,feijao,,542,177,0,327,-37.9,,LN,1,,,
1975,feijao,,600,360,0,600,12.9,83.7,LN,0,,,
1976,feijao,,450,294,0,653,21.7,8.9,LN,1,,,
1977,feijao,,510,336,0,659,21.6,0.8,EN,0,,,
1978,feijao,,873,265,0,304,-44.4,-53.9,EN,0,,,
1979,feijao,,600,361,0,602,9.5,98.2,N,0,,,
1980,feijao,,1112,739,0,665,20.1,10.5,EN,0,,,
1981,feijao,,1200,750,0,625,12.3,-6,N,0,875,13,3
1982,feijao,,1381,891,0,645,15.5,3.2,N,0,1234,8,0
1983,feijao,,1298,538,0,414,-26.3,-35.8,EN,1,1280,7,0
1984,feijao,,550,315,0,573,1.5,38.2,LN,0,778,10,7
1985,feijao,,450,270,0,600,6.4,4.8,LN,0,828,15,1
1986,feijao,,850,294,0,346,-39.1,-42.4,N,0,891,16,3
1987,feijao,,850,426,0,501,-13.4,44.9,EN,0,1184,9,1
1988,feijao,996,996,755,0,758,28,51.3,EN,0,978,12,3
1989,feijao,350,350,285,2e-04,814,33.7,7.4,LN,1,1221,10,0
1990,feijao,500,500,290,0.0042,580,-7.6,-28.8,N,0,1041,9,0
1991,feijao,550,550,300,0.0103,545,-14.5,-6,N,0,1098,9,3
1992,feijao,1010,1010,582,0.3503,576,-10.6,5.6,EN,1,991,14,2
1993,feijao,295,295,274,1.6025,929,38.6,61.2,N,0,1215,9,3
1994,feijao,100,100,60,53,600,-15.3,-35.4,N,0,844,9,5
1995,feijao,225,225,196,114,871,16.3,45.2,EN,0,1148,11,4
1996,feijao,350,350,270,203,771,-5.3,-11.4,LN,0,964,7,6
1997,feijao,350,350,270,149,771,-16.5,0,N,0,1174,11,0
1998,feijao,100,100,75,83,750,-29.2,-2.8,EN,1,1250,8,13
1999,feijao,450,450,828,555,1840,55.3,145.3,LN,1,1127,12,6
2000,feijao,400,400,348,231,870,-34,-52.7,LN,1,873,9,3
2001,feijao,350,350,624,568,1783,20.6,104.9,LN,0,873,11,7
2002,feijao,250,250,492,560,1968,20.2,10.4,N,0,1130,12,6
2003,feijao,350,350,288,366,823,-53.3,-58.2,EN,0,955,9,22
2004,feijao,530,530,1030,1138,1943,4.5,136.2,N,0,1040,9,8
2005,feijao,800,800,1680,2100,2100,7.7,8.1,EN,0,1054,11,4
2006,feijao,305,305,831,966,2725,34.4,29.7,LN,0,980,10,5
2007,feijao,296,296,547,853,1848,-10.8,-32.2,EN,0,1002,10,4
2008,feijao,297,297,596,939,2007,-3.9,8.6,LN,1,965,12,9
2009,feijao,150,150,336,390,2240,5.9,11.6,LN,0,920,10,8
2010,feijao,200,200,420,962,2100,-2.5,-6.2,EN,1,1325,12,2
2011,feijao,450,450,945,1642,2100,-4,0,LN,1,1151,6,1
2012,feijao,390,390,951,2263,2438,9.3,16.1,LN,0,918,11,4
2013,feijao,390,390,951,1882,2438,6.5,0,N,0,1061,10,6
2014,feijao,390,390,879,1610,2254,-4.3,-7.6,N,0,692,11,19
2015,feijao,370,370,803,849,2170,-10.3,-3.7,EN,0,928,17,19
2016,feijao,900,900,2060,8448,2289,-7.9,5.5,EN,1,1323,9,7
2017,feijao,850,850,2390,5540,2812,10.2,22.8,N,0,882,11,5
2018,feijao,520,520,1404,2621,2700,3,-4,LN,0,977,13,7
2019,feijao,850,850,2355,6300,2771,2.8,2.6,EN,0,680,12,17
2020,feijao,710,710,1917,8244,2700,-2.6,-2.5,EN,0,870,18,16
2021,feijao,650,650,1972,8474,3034,6.4,12.4,LN,0,900,9,13
2022,feijao,650,650,1860,8930,2862,-2.4,-5.7,LN,0,1092,9,6
2023,feijao,700,700,1965,7772,2807,-7,-1.9,LN,0,935,12,1
2024,feijao,300,200,640,2880,3200,3.1,14,EN,1,874,8,36
1974,milho,,2800,5040,0,1800,41.9,,LN,1,,,
1975,milho,,3600,5000,0,1389,0.9,-22.8,LN,0,,,
1976,milho,,4149,6058,0,1460,-1.6,5.1,LN,1,,,
1977,milho,,3473,4865,0,1401,-12.1,-4.1,EN,0,,,
1978,milho,,3600,3513,0,976,-42.8,-30.3,EN,0,,,
1979,milho,,2576,4093,0,1589,-12.6,62.8,N,0,,,
1980,milho,,3730,6824,0,1829,-5.2,15.1,EN,0,,,
1981,milho,,4600,9027,0,1962,-4,7.3,N,0,875,13,3
1982,milho,,5068,10952,0,2161,0,10.1,N,0,1234,8,0
1983,milho,,2100,6300,0,3000,32.2,38.8,EN,1,1280,7,0
1984,milho,,2000,4200,0,2100,-12.3,-30,LN,0,778,10,7
1985,milho,,2400,7200,0,3000,18.5,42.9,LN,0,828,15,1
1986,milho,,4000,8400,0,2100,-20.6,-30,N,0,891,16,3
1987,milho,,4500,10800,0,2400,-10.6,14.3,EN,0,1184,9,1
1988,milho,3850,3850,11550,2e-04,3000,12.2,25,EN,0,978,12,3
1989,milho,6600,6600,23760,0.0028,3600,35.2,20,LN,1,1221,10,0
1990,milho,5500,5500,11610,0.0338,2111,-22.1,-41.4,N,0,1041,9,0
1991,milho,5500,5500,20000,0.1956,3636,29.5,72.3,N,0,1098,9,3
1992,milho,6500,6500,13635,1.4668,2098,-28.2,-42.3,EN,1,991,14,2
1993,milho,4000,4000,10800,102.1091,2700,-11.3,28.7,N,0,1215,9,3
1994,milho,2000,2000,4800,576,2400,-24.9,-11.1,N,0,844,9,5
1995,milho,2000,2000,7200,698,3600,6.7,50,EN,0,1148,11,4
1996,milho,3200,3200,10800,1404,3375,-4.8,-6.2,LN,0,964,7,6
1997,milho,3300,3300,13720,1756,4158,10.8,23.2,N,0,1174,11,0
1998,milho,1900,1900,8910,1426,4689,17.1,12.8,EN,1,1250,8,13
1999,milho,3500,3500,17350,2863,4957,18,5.7,LN,1,1127,12,6
2000,milho,2300,2300,5700,1226,2478,-42.5,-50,LN,1,873,9,3
2001,milho,1960,1960,8712,1384,4445,1.5,79.4,LN,0,873,11,7
2002,milho,1600,1600,5688,1523,3555,-19.8,-20,N,0,1130,12,6
2003,milho,2000,2000,11280,2854,5640,25.8,58.6,EN,0,955,9,22
2004,milho,1700,1700,9920,2654,5835,30.6,3.5,N,0,1040,9,8
2005,milho,1700,1700,6780,1797,3988,-9.2,-31.7,EN,0,1054,11,4
2006,milho,2500,2500,11700,2808,4680,6.4,17.3,LN,0,980,10,5
2007,milho,2400,2400,6910,2467,2879,-36.1,-38.5,EN,0,1002,10,4
2008,milho,2440,2440,12264,4599,5026,8.4,74.6,LN,1,965,12,9
2009,milho,1450,1450,5580,1618,3848,-19.5,-23.4,LN,0,920,10,8
2010,milho,1450,1450,6960,2164,4800,-4.1,24.7,EN,1,1325,12,2
2011,milho,1110,1110,4715,1980,4248,-19.6,-11.5,LN,1,1151,6,1
2012,milho,2300,2300,14200,6039,6174,12.6,45.3,LN,0,918,11,4
2013,milho,2300,2300,14200,5372,6174,10.2,0,N,0,1061,10,6
2014,milho,2300,2300,14200,5538,6174,8.2,0,N,0,692,11,19
2015,milho,1340,1340,9120,3791,6806,17.7,10.2,EN,0,928,17,19
2016,milho,1900,1900,11660,7886,6137,5.1,-9.8,EN,1,1323,9,7
2017,milho,1950,1950,15560,7895,7979,35.7,30,N,0,882,11,5
2018,milho,4000,4000,15840,10565,3960,-32.7,-50.4,LN,0,977,13,7
2019,milho,2700,2700,12150,7274,4500,-23.1,13.6,EN,0,680,12,17
2020,milho,5300,5300,29905,33895,5642,-2.7,25.4,EN,0,870,18,16
2021,milho,8900,8900,44223,61438,4969,-13,-11.9,LN,0,900,9,13
2022,milho,8500,8500,54140,73236,6369,13.9,28.2,LN,0,1092,9,6
2023,milho,4300,4300,27900,26937,6488,19.3,1.9,LN,0,935,12,1
2024,milho,3310,3310,15732,15732,4753,-9.7,-26.7,EN,1,874,8,36
1974,soja,,240,389,0,1621,-4.4,,LN,1,,,
1975,soja,,220,422,0,1918,19.1,18.3,LN,0,,,
1976,soja,,250,425,0,1700,10.6,-11.4,LN,1,,,
1977,soja,,300,510,0,1700,15.3,0,EN,0,,,
1978,soja,,400,358,0,895,-37.1,-47.4,EN,0,,,
1979,soja,,900,810,0,900,-35,0.6,N,0,,,
