ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,cana,,150,3750,0,25000,-60.5,,50377,LN,1,-1.5,,,
1975,cana,,245,14700,0,60000,-3.2,140,51168,N,0,-0.1,,,
1976,cana,,293,23440,0,80000,31.8,33.3,51908,LN,0,-1,,,
1977,cana,,350,22750,0,65000,9.5,-18.8,52513,EN,0,1,,,
1978,cana,,400,26000,0,65000,12,0,52892,EN,0,0.9,,,
1979,cana,,400,20000,0,50000,-11.9,-23.1,52972,N,0,0.2,,,
1980,cana,,650,32148,0,49458,-10.7,-1.1,52713,EN,0,0.6,,,
1981,cana,,600,23300,0,38833,-28.1,-21.5,52118,N,0,0,293,26,0
1982,cana,,700,42000,0,60000,14.2,54.5,51228,N,0,0.1,387,17,0
1983,cana,,700,35000,0,50000,-2.3,-16.7,50110,EN,1,2.5,238,21,0
1984,cana,,700,35000,0,50000,0.5,0,48845,LN,0,-0.5,215,46,0
1985,cana,,700,35000,0,50000,3.6,0,47512,LN,0,-0.8,716,53,0
1986,cana,,782,39100,0,50000,6.6,0,46176,N,0,-0.3,345,40,0
1987,cana,,782,39100,0,50000,10.1,0,44884,EN,1,1.6,342,17,0
1988,cana,782,782,31280,1e-04,40000,-8.8,-20,43665,EN,0,0.7,255,70,0
1989,cana,782,782,31280,0.0091,40000,-5.9,0,42537,LN,1,-1.7,130,23,2
1990,cana,782,782,31280,0.0137,40000,-3,0,41511,N,0,0.2,139,23,0
1991,cana,782,782,31280,0.08,40000,0.1,0,40600,EN,0,0.6,208,29,0
1992,cana,800,800,32000,0.8817,40000,2.3,0,39826,EN,1,2.3,478,40,0
1993,cana,800,800,30400,17.6873,38000,-1.5,-5,39220,EN,0,0.5,77,28,0
1994,cana,800,800,32000,451,40000,4.5,5.3,38827,N,0,0.3,411,13,0
1995,cana,800,800,32000,635,40000,3.3,0,38702,EN,0,1.3,212,23,0
1996,cana,800,800,32000,795,40000,-1,0,38903,LN,0,-0.9,275,43,0
1997,cana,800,800,32000,865,40000,-6.6,0,39486,N,0,-0.2,383,20,0
1998,cana,400,400,16000,432,40000,-11.5,0,40501,EN,1,2.2,235,29,0
1999,cana,27,27,1073,24,39741,-18,-0.6,41981,LN,1,-1.5,241,22,0
2000,cana,555,555,11233,191,20240,-61.9,-49.1,43932,LN,1,-1.7,416,16,0
2001,cana,500,500,14053,351,28106,-51.4,38.9,46326,LN,0,-0.6,183,32,0
2002,cana,1400,1400,93000,2511,66429,8.6,136.4,49090,N,0,-0.1,471,14,0
2003,cana,1400,1400,98000,2548,70000,9.6,5.4,52099,EN,0,0.9,550,32,0
2004,cana,1400,1400,98000,2548,70000,4.8,0,55186,N,0,0.3,677,19,0
2005,cana,1400,1400,98000,3920,70000,1.7,0,58151,EN,0,0.6,169,20,0
2006,cana,1400,1400,98000,5390,70000,1,0,60791,LN,0,-0.9,209,34,0
2007,cana,1400,1400,98000,3068,70000,1.3,0,62936,EN,0,0.6,212,23,0
2008,cana,1400,1400,98000,3458,70000,1.8,0,64481,LN,1,-1.6,349,17,0
2009,cana,1400,1400,98000,4802,70000,3.2,0,65396,LN,0,-0.9,432,25,0
2010,cana,0,,,0,,,,,EN,1,1.5,168,37,0
2011,cana,30,30,1800,120,60000,-5.9,,65576,LN,0,-1.4,498,25,0
2012,cana,30,30,1800,120,60000,-3.8,0,65054,LN,0,-0.8,206,16,0
2013,cana,30,30,1800,126,60000,-2.6,0,64267,LN,0,-0.6,97,36,0
2014,cana,30,30,1800,135,60000,-1.4,0,63289,LN,0,-0.5,395,14,0
2015,cana,30,30,1800,135,60000,-0.6,0,62157,EN,0,0.5,424,18,0
2016,cana,30,30,1800,162,60000,0,0,60869,EN,1,2.2,342,54,0
2017,cana,30,30,1800,180,60000,0.3,0,59400,LN,0,-0.7,366,24,0
2018,cana,30,30,1800,169,60000,0.4,0,57722,LN,0,-1.1,542,18,0
2019,cana,30,30,1800,162,60000,0.2,0,55819,EN,0,0.6,456,25,0
2020,cana,30,30,1800,247,60000,-0.1,0,53706,N,0,0.1,333,45,0
2021,cana,30,30,1800,252,60000,-0.8,0,51430,LN,0,-1.2,243,16,5
2022,cana,30,30,2000,560,66667,9.3,11.1,49064,LN,0,-1.2,433,11,0
2023,cana,300,300,5600,1288,18667,-69.7,-72,46692,LN,0,-0.8,379,17,0
2024,cana,300,300,18000,2520,60000,-4,200,44385,EN,0,1.2,385,22,0
