ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
2001,arroz,8,8,14,3,1750,,,,LN,0,-0.7,1092,10,0
2002,arroz,8,8,7,2,875,,-50,,N,0,-0.3,850,7,1
2003,arroz,3,3,3,1,1000,,14.3,,EN,0,1.2,1276,8,0
2004,arroz,3,3,4,1,1333,,33.3,,N,0,0.3,791,13,0
2005,arroz,3,3,2,1,667,,-50,,EN,0,0.7,656,12,3
2006,arroz,3,3,4,1,1333,,100,,LN,0,-0.8,885,9,0
2007,arroz,3,3,4,1,1333,,0,,EN,0,0.9,1041,9,0
2008,arroz,3,3,5,3,1667,,25,,LN,1,-1.5,875,9,0
2009,arroz,4,4,2,1,500,,-70,,LN,0,-0.8,919,9,0
2010,arroz,4,4,9,4,2250,,200,,EN,1,1.6,993,8,0
2011,arroz,4,4,9,5,2250,,0,,LN,1,-1.6,1058,10,0
2012,arroz,1,1,1,1,1000,,-55.6,,LN,0,-1,629,10,1
2001,cana,13,13,390,20,30000,0,,30471,LN,0,-0.6,1092,10,0
2002,cana,13,13,390,12,30000,0,0,30010,N,0,-0.1,850,7,1
2003,cana,13,13,390,14,30000,0,0,29560,EN,0,0.9,1276,8,0
2004,cana,13,13,390,16,30000,0,0,29129,N,0,0.3,791,13,0
2005,cana,13,13,390,18,30000,0,0,28732,EN,0,0.6,656,12,3
2006,cana,13,13,390,19,30000,0,0,28388,LN,0,-0.9,885,9,0
2007,cana,13,13,390,28,30000,0,0,28126,EN,0,0.6,1041,9,0
2008,cana,13,13,390,20,30000,0,0,27978,LN,1,-1.6,875,9,0
2009,cana,13,13,260,21,20000,-33.3,-33.3,27981,LN,0,-0.9,919,9,0
2010,cana,13,13,390,31,30000,0,50,28170,EN,1,1.5,993,8,0
2011,cana,13,13,390,24,30000,0,0,28574,LN,0,-1.4,1058,10,0
2012,cana,13,13,260,17,20000,-23.8,-33.3,29217,LN,0,-0.8,629,10,1
2013,cana,5,5,175,11,35000,42.8,75,30106,LN,0,-0.6,994,10,0
2014,cana,5,5,175,14,35000,250,0,31235,LN,0,-0.5,1111,10,3
2015,cana,5,5,175,17,35000,250,0,32576,EN,0,0.5,1034,11,0
2016,cana,5,5,175,18,35000,250,0,34089,EN,1,2.2,1496,14,0
2017,cana,5,5,175,21,35000,246.5,0,35724,LN,0,-0.7,1073,6,0
2001,feijao,66,66,77,37,1167,-4.8,,962,LN,0,-0.7,1092,10,0
2002,feijao,42,42,59,58,1405,34.2,20.4,982,N,0,-0.3,850,7,1
2003,feijao,150,68,50,50,735,-22.2,-47.7,1002,EN,0,1.2,1276,8,0
2004,feijao,130,130,93,85,715,-21.5,-2.7,1023,N,0,0.3,791,13,0
2005,feijao,60,60,28,33,467,-49.8,-34.8,1044,EN,0,0.7,656,12,3
2006,feijao,60,60,81,63,1350,32.4,189.3,1066,LN,0,-0.8,885,9,0
2007,feijao,60,60,72,45,1200,4.7,-11.1,1087,EN,0,0.9,1041,9,0
2008,feijao,40,30,51,88,1700,31.8,41.7,1110,LN,1,-1.5,875,9,0
2009,feijao,55,55,32,53,582,-58.4,-65.8,1133,LN,0,-0.8,919,9,0
2010,feijao,20,20,24,20,1200,-17.9,106.2,1156,EN,1,1.6,993,8,0
2011,feijao,10,10,20,14,2000,32.1,66.7,1180,LN,1,-1.6,1058,10,0
2012,feijao,12,12,21,27,1750,6.9,-12.5,1204,LN,0,-1,629,10,1
2013,feijao,5,5,6,11,1200,-27.2,-31.4,1229,N,0,-0.4,994,10,0
2014,feijao,20,20,38,71,1900,17.6,58.3,1254,N,0,-0.3,1111,10,3
2015,feijao,8,8,14,20,1750,18.2,-7.9,1280,EN,0,0.6,1034,11,0
2016,feijao,10,10,10,28,1000,-29,-42.9,1306,EN,1,2.4,1496,14,0
2017,feijao,55,40,53,134,1325,-0.7,32.5,1333,LN,0,-1,1073,6,0
2018,feijao,40,40,48,96,1200,-1.5,-9.4,1360,LN,0,-1.3,1061,10,0
2019,feijao,200,200,338,632,1690,41.8,40.8,1388,EN,0,0.7,1181,10,0
2020,feijao,60,60,51,102,850,-29.7,-49.7,1417,N,0,0.2,771,14,6
2021,feijao,90,90,98,206,1089,-14.5,28.1,1446,LN,0,-1.4,894,10,1
2022,feijao,360,360,577,1793,1603,16.4,47.2,1476,LN,0,-1.2,865,8,9
2023,feijao,160,160,240,720,1500,-1.5,-6.4,1506,LN,0,-1,716,13,0
2024,feijao,515,515,876,3937,1701,-0.9,13.4,1537,EN,1,1.5,1677,7,3
2001,milho,7414,7414,44484,6043,6000,2,,5218,LN,0,-0.7,1092,10,0
2002,milho,5400,5400,28620,6268,5300,-7.2,-11.7,5200,N,0,-0.3,850,7,1
2003,milho,4500,4450,26700,7396,6000,6.6,13.2,5191,EN,0,1.2,1276,8,0
2004,milho,2950,2950,17700,5151,6000,6.5,0,5205,N,0,0.3,791,13,0
2005,milho,4046,4046,9710,2889,2400,-58.1,-60,5256,EN,0,0.7,656,12,3
2006,milho,4700,4700,28200,5922,6000,2.2,150,5357,LN,0,-0.8,885,9,0
2007,milho,3290,3290,23688,6694,7200,16.2,20,5521,EN,0,0.9,1041,9,0
